codigo_upz,AÑO,semester,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
49.0,2015,1,40,2,7,1,11,7,6,14,8,7,9,10,22,39,39535,19036,20499,15.429366384216516,10.117617301125584,0.5058808650562792,1.7705830276969772,0.2529404325281396,2.7823447578095357,20.487497373397773,10.732230840528807
49.0,2015,2,35,1,3,3,6,3,7,4,10,11,6,7,10,38,39535,19036,20499,12.141140761350702,8.852915138484887,0.2529404325281396,0.7588212975844189,0.7588212975844189,1.5176425951688377,19.962176927926034,4.878286745694912
49.0,2016,1,64,1,5,6,9,9,16,10,18,14,7,11,35,50,38553,18538,20015,22.047570876455787,16.6005239540373,0.2593831867818328,1.296915933909164,1.5562991206909966,2.3344486810364953,26.971625849606216,17.48688483637272
49.0,2016,2,71,1,5,5,3,8,12,16,11,15,7,16,36,49,38553,18538,20015,22.047570876455787,18.41620626151013,0.2593831867818328,1.296915933909164,1.296915933909164,0.7781495603454983,26.43219333261409,17.98651011741194
49.0,2017,1,146,1,7,5,6,15,29,22,27,22,21,29,61,104,37582,18051,19531,43.903996594114204,38.84838486509499,0.2660848278431164,1.8625937949018148,1.3304241392155818,1.5965089670586983,57.61453659077059,31.232399774717116
49.0,2017,2,241,1,4,9,8,22,34,32,44,43,40,48,98,165,37582,18051,19531,69.9803097227396,64.12644351019105,0.2660848278431164,1.0643393113724655,2.3947634505880475,2.128678622744931,91.40767824497257,50.176642261020945
49.0,2018,1,387,2,5,4,15,21,73,67,65,73,41,73,151,262,36791,17636,19155,112.25571471283737,105.18876899241661,0.543611209263135,1.3590280231578373,1.08722241852627,4.077084069473512,148.55976411884782,78.83059253458627
49.0,2018,2,300,2,12,6,19,25,58,39,59,65,33,60,126,213,36791,17636,19155,92.14209997010138,81.54168138947026,0.543611209263135,3.2616672555788098,1.6308336277894049,5.164306487999783,120.77568609662056,65.77916992952233
49.0,2019,1,127,0,2,4,4,7,30,14,25,23,13,25,48,89,36681,17572,19109,37.349036285815544,34.62282925765383,0.0,0.5452414056323437,1.0904828112646874,1.0904828112646874,50.64875938993854,25.11905384897169
50.0,2015,1,85,17,14,19,21,22,25,20,27,16,24,22,51,105,93921,45576,48345,16.60970390008624,9.050159176329043,1.8100318352658085,1.4906144525718423,2.022976757061786,2.2359216788577636,23.038441284886783,10.549177784672667
50.0,2015,2,54,17,14,13,30,21,25,9,14,21,19,19,44,84,93921,45576,48345,13.628474994942557,5.749512888491392,1.8100318352658085,1.4906144525718423,1.3841419916738535,3.1941738269396622,18.430753027909425,9.101251422070535
50.0,2016,1,86,16,29,11,18,27,22,20,26,19,24,22,54,106,93377,45263,48114,17.13484048534436,9.209976760872593,1.7134840485344356,3.1056898379686646,1.1780202833674245,1.92766955460124,23.418686344254688,11.22334455667789
50.0,2016,2,104,14,36,7,18,19,35,23,20,25,33,24,77,102,93377,45263,48114,19.169602792979,11.137646315473832,1.4992985424676313,3.85533910920248,0.7496492712338156,1.92766955460124,22.534962331263948,16.00365797896662
50.0,2017,1,169,5,28,10,19,24,41,32,30,35,29,40,103,128,93030,45064,47966,24.830699774266368,18.166182951735998,0.5374610340750295,3.0097817908201656,1.074922068150059,2.0423519294851125,28.40404757677969,21.47354376016345
50.0,2017,2,185,9,19,12,13,24,31,33,38,44,35,33,103,135,93030,45064,47966,25.58314522197141,19.886058260776096,0.9674298613350532,2.0423519294851125,1.289906481780071,1.3973986885950769,29.95739392863483,21.47354376016345
50.0,2018,1,200,8,38,15,20,24,47,43,46,43,37,41,127,153,93229,45285,47944,30.14083600596381,21.452552317411964,0.8581020926964785,4.075984940308273,1.6089414238058974,2.1452552317411966,33.78602186154356,26.4892374436843
50.0,2018,2,206,8,38,6,20,37,50,39,25,41,31,55,142,136,93229,45285,47944,29.819047721202633,22.096128886934324,0.8581020926964785,4.075984940308273,0.6435765695223589,2.1452552317411966,30.032019432483164,29.617887535458035
50.0,2019,1,83,1,12,3,7,18,20,17,11,16,11,13,45,61,94513,45836,48677,11.215388359273328,8.781860696412133,0.10580555055918234,1.2696666067101878,0.31741665167754696,0.7406388539142764,13.308316607033772,9.244612445302709
51.0,2015,1,25,6,6,4,4,10,7,5,10,4,7,2,22,23,72249,35162,37087,6.2284599094797155,3.4602555052665087,0.8304613212639621,0.8304613212639621,0.5536408808426414,0.5536408808426414,6.54115238041067,5.93199773505541
51.0,2015,2,25,11,6,6,13,11,11,3,8,14,9,5,18,43,72249,35162,37087,8.443023432850282,3.4602555052665087,1.5225124223172637,0.8304613212639621,0.8304613212639621,1.7993328627385847,12.229110972072123,4.853452692318063
51.0,2016,1,44,8,12,1,8,8,13,8,12,11,6,15,35,38,72554,35258,37296,10.061471455743307,6.0644485486672,1.1026270088485817,1.6539405132728726,0.1378283761060727,1.1026270088485817,10.777695842078394,9.384384384384385
51.0,2016,2,47,12,23,7,7,8,15,6,20,9,21,17,40,56,72554,35258,37296,13.231524106182981,6.477933676985418,1.6539405132728726,3.170052650439673,0.9647986327425091,0.9647986327425091,15.882920188326054,10.725010725010724
51.0,2017,1,84,5,17,2,13,14,23,14,14,23,18,15,63,58,72985,35428,37557,16.578749058025622,11.509214222100432,0.6850722751250257,2.3292457354250873,0.2740289100500103,1.7811879153250667,16.371231794061195,16.774502755811167
51.0,2017,2,90,11,10,6,7,11,16,11,22,26,13,25,46,78,72985,35428,37557,16.98979242310064,12.331300952250462,1.5071590052750565,1.3701445502500513,0.8220867301500309,0.959101185175036,22.01648413684092,12.248049631227202
51.0,2018,1,119,4,25,7,16,17,24,26,30,32,23,19,62,109,73845,35930,37915,23.156611822059716,16.1148351276322,0.5416751303405782,3.385469564628614,0.9479314780960119,2.166700521362313,30.336765933760088,16.352367137017012
51.0,2018,2,109,7,25,3,11,22,30,16,17,29,19,22,70,84,73845,35930,37915,20.989911300697408,14.760647301780757,0.9479314780960119,3.385469564628614,0.4062563477554337,1.4896066084365902,23.37879209574172,18.462349993406303
51.0,2019,1,44,1,3,2,0,7,11,4,4,7,8,9,20,30,75389,36613,38776,6.632267306901538,5.836395230073353,0.13264534613803075,0.39793603841409225,0.2652906922760615,0.0,8.193810941468877,5.157829585310501
52.0,2015,1,20,6,4,0,0,8,6,4,2,4,4,2,6,24,17505,8720,8785,17.13796058269066,11.425307055127107,3.427592116538132,2.285061411025421,0.0,0.0,27.522935779816514,6.829823562891292
52.0,2015,2,12,8,10,0,2,6,2,4,8,4,4,4,14,18,17505,8720,8785,18.28049128820337,6.855184233076264,4.570122822050842,5.712653527563553,0.0,1.1425307055127105,20.642201834862387,15.936254980079681
52.0,2016,1,22,8,14,0,2,2,8,8,4,14,4,6,18,28,17696,8811,8885,25.994575045207956,12.432188065099458,4.520795660036166,7.911392405063291,0.0,1.1301989150090415,31.778458744750882,20.258863252673045
52.0,2016,2,22,0,4,2,6,0,4,6,10,4,0,10,10,24,17696,8811,8885,19.213381555153706,12.432188065099458,0.0,2.260397830018083,1.1301989150090415,3.390596745027125,27.23867892407218,11.254924029262803
52.0,2017,1,78,2,18,0,0,10,14,20,8,26,14,6,42,56,17893,8909,8984,54.77002179623316,43.592466327614154,1.1177555468619014,10.059799921757111,0.0,0.0,62.857784263104726,46.74977738201247
52.0,2017,2,42,8,6,2,4,6,14,4,8,8,8,14,32,30,17893,8909,8984,34.650421952718936,23.472866484099928,4.4710221874476055,3.3532666405857037,1.1177555468619014,2.2355110937238027,33.67381299809182,35.61887800534283
52.0,2018,1,52,4,16,8,2,10,20,14,10,10,12,6,34,48,18178,8980,9198,45.109472989327756,28.60600726152492,2.2004620970403783,8.801848388161513,4.400924194080757,1.1002310485201892,53.4521158129176,36.964557512502715
52.0,2018,2,62,10,26,2,12,16,22,10,26,6,14,18,48,62,18178,8980,9198,61.612938717130596,34.10716250412587,5.501155242600946,14.30300363076246,1.1002310485201892,6.601386291121135,69.04231625835189,52.18525766470972
52.0,2019,1,24,6,2,2,2,4,2,8,2,12,6,2,16,20,18698,9295,9403,19.253396085142796,12.835597390095197,3.2088993475237992,1.0696331158412664,1.0696331158412664,1.0696331158412664,21.51694459386767,17.01584600659364
53.0,2015,1,75,6,11,2,18,11,17,22,15,22,7,18,46,66,49067,23723,25344,22.825931889049667,15.285222247131474,1.2228177797705178,2.2418325962459495,0.40760592659017264,3.668453339311554,27.821101884247355,18.150252525252526
53.0,2015,2,75,13,8,1,27,18,20,13,16,20,15,22,38,86,49067,23723,25344,25.2715674485907,15.285222247131474,2.649438522836122,1.6304237063606906,0.20380296329508632,5.50268000896733,36.251738818867764,14.993686868686869
53.0,2016,1,102,7,19,0,9,14,17,20,19,19,24,24,53,84,48024,23187,24837,28.527402965184073,21.239380309845075,1.4576045310677994,3.9563551557554555,0.0,1.8740629685157422,36.2271962737741,21.3391311350002
53.0,2016,2,96,10,8,5,12,15,17,18,25,19,19,18,48,83,48024,23187,24837,27.278027652840247,19.99000499750125,2.0822921872397133,1.665833749791771,1.0411460936198567,2.498750624687656,35.79592012765774,19.326005556226598
53.0,2017,1,149,15,13,6,22,23,26,34,36,29,18,39,65,140,47080,22705,24375,43.54290569243841,31.6482582837723,3.18606627017842,2.7612574341546305,1.274426508071368,4.672897196261682,61.66042721867431,26.666666666666664
53.0,2017,2,172,9,7,3,11,24,27,22,35,25,34,35,63,139,47080,22705,24375,42.90569243840272,36.53355989804588,1.9116397621070518,1.4868309260832626,0.637213254035684,2.336448598130841,61.21999559568377,25.846153846153843
53.0,2018,1,165,10,26,10,22,21,39,36,44,36,24,33,86,146,46417,22472,23945,50.19712605295474,35.5473210246246,2.154383092401491,5.601396040243877,2.154383092401491,4.73964280328328,64.96974012103952,35.915640008352476
53.0,2018,2,240,5,15,5,15,32,37,40,51,41,40,39,101,178,46417,22472,23945,60.32272658724174,51.705194217635785,1.0771915462007455,3.2315746386022366,1.0771915462007455,3.2315746386022366,79.20968316126736,42.179995823762795
53.0,2019,1,58,4,2,2,4,4,12,12,14,7,10,11,27,43,46874,22582,24292,14.933651917907582,12.37359730340914,0.8533515381661475,0.42667576908307375,0.42667576908307375,0.8533515381661475,19.041714639978746,11.114770294747242
54.0,2015,1,63,19,11,16,30,26,14,18,24,19,15,23,37,102,106068,54423,51645,13.104800693894484,5.9395859260097295,1.7913036919711884,1.0370705585096354,1.508466266923106,2.828374250480824,18.74207596053139,7.164294704230807
54.0,2015,2,74,11,6,5,28,13,18,17,24,20,11,21,31,93,106068,54423,51645,11.69061356865407,6.976656484519364,1.0370705585096354,0.5656748500961647,0.4713957084134706,2.6398159671154358,17.088363375778624,6.002517184625811
54.0,2016,1,139,16,21,14,15,18,32,23,39,40,25,28,82,123,107562,55424,52138,19.058775403953067,12.92277942024135,1.4875141778695078,1.952362358453729,1.3015749056358195,1.3945445417526636,22.192551963048498,15.727492423951821
54.0,2016,2,145,15,14,16,24,29,35,27,21,35,32,35,68,146,107562,55424,52138,19.89550212900467,13.480597236942414,1.3945445417526636,1.3015749056358195,1.4875141778695078,2.231271266804262,26.342378752886837,13.042310790594193
54.0,2017,1,219,16,28,17,26,43,49,32,47,44,47,44,117,189,109202,56507,52695,28.02146480833684,20.05457775498617,1.4651746305012727,2.5640556033772275,1.5567480449076023,2.3809087745645687,33.4471835347833,22.203245089666954
54.0,2017,2,233,15,12,14,27,34,46,36,37,58,47,43,105,196,109202,56507,52695,27.563597736305198,21.336605556674787,1.3736012160949433,1.0988809728759545,1.2820278016886137,2.472482188970898,34.685968110145645,19.925989183034446
54.0,2018,1,301,8,36,17,10,37,48,56,52,54,56,69,160,212,111476,58191,53285,33.370411568409345,27.00132764003014,0.7176432595356849,3.2293946679105816,1.52499192651333,0.897054074419606,36.431750614356176,30.027212161020927
54.0,2018,2,366,15,33,17,20,51,75,70,55,68,51,81,168,281,111476,58191,53285,40.45713875632423,32.83217912375758,1.345581111629409,2.9602784455847,1.52499192651333,1.794108148839212,48.289254352047564,31.52857276907197
54.0,2019,1,109,1,5,5,4,10,19,6,26,24,17,22,42,82,115215,60329,54886,10.762487523325957,9.460573710020396,0.08679425422037061,0.433971271101853,0.433971271101853,0.34717701688148245,13.592136451789354,7.652224611011916
55.0,2015,1,38,14,6,10,19,15,10,14,13,12,10,13,19,68,71424,34601,36823,12.180779569892474,5.320340501792115,1.9601254480286738,0.8400537634408602,1.400089605734767,2.6601702508960576,19.652611196208202,5.159818591641094
55.0,2015,2,44,17,14,4,21,17,11,10,17,16,7,22,27,73,71424,34601,36823,14.00089605734767,6.160394265232974,2.380152329749104,1.9601254480286738,0.5600358422939068,2.940188172043011,21.09765613710586,7.332373788121554
55.0,2016,1,97,8,17,2,18,27,14,15,21,26,17,22,47,95,71340,34519,36821,19.904681805438745,13.5968601065321,1.1213905242500701,2.382954864031399,0.28034763106251753,2.5231286795626575,27.52107534980735,12.764455066402325
55.0,2016,2,102,13,23,9,13,16,24,25,26,27,26,16,54,106,71340,34519,36821,22.4278104850014,14.297729184188395,1.822259601906364,3.2239977572189513,1.2615643397813288,1.822259601906364,30.707726179785045,14.665544118845224
55.0,2017,1,120,7,21,5,7,17,25,21,37,21,21,18,59,101,71384,34504,36880,22.41398632746834,16.810489745601256,0.98061190182674,2.9418357054802198,0.7004370727333856,0.98061190182674,29.271968467424067,15.997830802603037
55.0,2017,2,109,15,10,4,12,24,18,20,16,19,29,24,55,95,71384,34504,36880,21.01311218200157,15.269528185587808,2.101311218200157,1.4008741454667712,0.5603496581867085,1.6810489745601256,27.533039647577095,14.913232104121475
55.0,2018,1,139,10,28,8,16,30,36,18,29,30,23,35,69,131,71841,34863,36978,27.978452415751452,19.348283013877868,1.3919628067538037,3.89749585891065,1.113570245403043,2.227140490806086,37.57565327137653,18.65974363134837
55.0,2018,2,145,2,32,4,12,16,27,29,26,33,32,32,87,108,71841,34863,36978,27.14327473169917,20.18346069793015,0.27839256135076074,4.454280981612172,0.5567851227015215,1.6703553681045642,30.978401170295157,23.527502839526203
55.0,2019,1,40,3,2,3,3,4,10,6,3,10,8,10,18,33,73342,35514,37828,6.9537236508412645,5.4539009026206,0.40904256769654496,0.27269504513102993,0.40904256769654496,0.40904256769654496,9.292110153742186,4.758380035952205
56.0,2015,1,43,7,4,15,6,15,8,13,13,8,6,12,27,48,45568,22258,23310,16.458918539325843,9.436446629213483,1.5361657303370786,0.8778089887640449,3.2917837078651684,1.3167134831460674,21.565279899362025,11.583011583011583
56.0,2015,2,49,8,3,18,3,12,13,14,13,12,6,11,24,57,45568,22258,23310,17.77563202247191,10.75316011235955,1.7556179775280898,0.6583567415730337,3.950140449438202,0.6583567415730337,25.608769880492407,10.296010296010294
56.0,2016,1,65,6,16,11,6,11,17,10,16,22,15,13,36,68,46964,22896,24068,22.144621412145472,13.840388382590922,1.2775743122391618,3.406864832637765,2.3422195724384633,1.2775743122391618,29.699510831586302,14.957620076450057
56.0,2016,2,59,4,7,13,8,14,13,16,12,15,7,14,35,56,46964,22896,24068,19.37654373562729,12.56281407035176,0.8517162081594413,1.4905033642790222,2.768077676518184,1.7034324163188825,24.45842068483578,14.542130629882001
56.0,2017,1,108,9,7,5,6,22,16,25,24,24,8,16,49,86,48373,23549,24824,27.908130568705683,22.326504454964546,1.860542037913712,1.447088251710665,1.033634465507618,1.2403613586091415,36.519597435135246,19.73896229455366
56.0,2017,2,138,5,5,5,4,19,24,17,25,28,15,29,56,101,48373,23549,24824,32.4561222169392,28.528311248010255,1.033634465507618,1.033634465507618,1.033634465507618,0.8269075724060944,42.88929466219373,22.558814050918468
56.0,2018,1,192,2,10,7,4,14,36,27,35,41,21,41,84,131,50027,24123,25904,42.976792532032704,38.379275191396644,0.39978411657704843,1.9989205828852419,1.3992444080196693,0.7995682331540969,54.3050201052937,32.427424336009885
56.0,2018,2,199,1,28,6,5,18,39,33,46,37,20,46,104,135,50027,24123,25904,47.774201930957275,39.77851959941631,0.19989205828852422,5.596977632078677,1.1993523497311451,0.9994602914426209,55.9631886581271,40.14823965410748
56.0,2019,1,78,2,3,2,4,5,20,4,16,23,9,12,27,62,52258,25327,26931,17.03088522331509,14.92594435301772,0.3827165218722492,0.5740747828083738,0.3827165218722492,0.7654330437444984,24.479804161566705,10.02562103152501
57.0,2015,1,124,27,23,26,31,35,33,26,27,33,38,39,62,169,125387,61305,64082,18.422962508075,9.8893824718671,2.15333328016461,1.834320942362446,2.073580195714069,2.472345617966775,27.567082619688442,9.675103773290472
57.0,2015,2,99,21,22,14,30,18,33,17,33,32,18,35,64,122,125387,61305,64082,14.83407370780065,7.895555360603572,1.6748147734613636,1.7545678579119046,1.1165431823075758,2.3925925335162335,19.90049751243781,9.98720389500952
57.0,2016,1,163,19,24,7,24,27,42,31,21,42,30,44,80,157,124485,60831,63654,19.038438366068203,13.093947061895006,1.5262883078282523,1.9279431256777926,0.5623167449893561,1.9279431256777926,25.809209120349824,12.567945455116725
57.0,2016,2,133,19,37,18,28,31,42,29,33,39,33,28,83,152,124485,60831,63654,18.877776438928386,10.684018154797766,1.5262883078282523,2.9722456520865967,1.4459573442583442,2.2492669799574245,24.987259785306833,13.039243409683602
57.0,2017,1,188,18,30,15,30,32,28,38,47,57,34,45,115,166,123694,60436,63258,22.717350882015293,15.1987970313839,1.4552039710899478,2.4253399518165795,1.2126699759082897,2.4253399518165795,27.467072605731683,18.179518796041606
57.0,2017,2,279,17,24,9,23,33,44,51,62,55,63,44,150,202,123694,60436,63258,28.457322101314535,22.55566155189419,1.374359306029395,1.9402719614532637,0.7276019855449739,1.859427296392711,33.42378714673374,23.712415820923834
57.0,2018,1,288,20,46,11,41,35,62,44,60,62,74,69,156,248,123476,59837,63639,32.880883734490915,23.324370727914737,1.619747967216301,3.7254203245974926,0.8908613819689656,3.320483332793417,41.4459281046844,24.513270164521757
57.0,2018,2,339,16,55,16,27,48,62,59,74,61,70,79,207,246,123476,59837,63639,36.68729145744922,27.454728044316305,1.2957983737730407,4.454306909844828,1.2957983737730407,2.1866597557420064,41.11168674900146,32.52722387215387
57.0,2019,1,121,2,6,3,8,8,23,16,21,24,24,24,55,85,126215,61508,64707,11.09218397179416,9.586816147050667,0.15845977102563086,0.47537931307689263,0.23768965653844631,0.6338390841025234,13.819340573583924,8.49985318435409
58.0,2015,1,81,10,17,8,7,16,17,20,14,14,19,23,46,77,90939,44593,46346,13.525550094019069,8.907069574110118,1.0996382190259404,1.869384972344099,0.8797105752207524,0.7697467533181583,17.2672841028861,9.92534415052
58.0,2015,2,58,6,18,9,9,14,17,10,16,13,13,17,36,64,90939,44593,46346,10.996382190259403,6.377901670350455,0.6597829314155642,1.979348794246693,0.9896743971233465,0.9896743971233465,14.352028345255981,7.767660639537392
