ZAT,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO
675.0,2017,40,2,2,3,2,23,26
675.0,2018,63,3,5,0,2,38,35
675.0,2019,10,0,0,0,0,4,6
676.0,2016,2,0,0,0,0,1,1
676.0,2018,0,0,2,0,0,2,0
677.0,2015,56,7,5,5,14,24,63
677.0,2016,53,8,11,6,7,31,54
677.0,2017,96,3,7,14,9,46,83
677.0,2018,131,2,20,4,16,72,101
677.0,2019,28,0,0,0,0,14,14
678.0,2015,12,2,3,0,5,7,15
678.0,2016,34,2,2,2,4,21,23
678.0,2017,46,0,3,4,4,24,33
678.0,2018,57,2,9,2,6,31,45
678.0,2019,10,0,1,0,0,3,8
679.0,2015,22,5,1,2,6,11,25
679.0,2016,55,1,2,6,6,26,44
679.0,2017,77,2,6,1,6,40,52
679.0,2018,133,3,6,4,3,64,85
679.0,2019,27,0,1,0,0,13,15
680.0,2015,12,5,0,0,1,3,15
680.0,2016,22,2,3,0,0,9,18
680.0,2017,17,5,1,0,1,5,19
680.0,2018,34,4,4,0,1,12,31
680.0,2019,5,0,0,0,0,2,3
681.0,2015,19,14,9,3,12,15,42
681.0,2016,48,5,6,0,7,25,41
681.0,2017,60,10,10,0,7,33,54
681.0,2018,69,2,16,1,3,32,59
681.0,2019,9,0,0,0,1,2,8
682.0,2015,37,12,4,7,20,19,61
682.0,2016,99,7,30,7,13,55,101
682.0,2017,122,8,12,6,8,53,103
682.0,2018,127,8,27,7,16,83,101
682.0,2019,17,0,1,2,1,9,12
683.0,2015,7,2,0,1,1,3,8
683.0,2016,27,3,2,2,8,5,37
683.0,2017,21,1,7,0,2,12,19
683.0,2018,34,0,10,2,6,19,33
683.0,2019,4,1,1,0,0,3,3
684.0,2015,10,0,2,0,1,2,11
684.0,2016,11,4,0,1,1,8,9
684.0,2017,14,1,1,0,1,8,9
684.0,2018,10,2,3,0,2,4,13
684.0,2019,3,1,0,0,0,1,3
685.0,2015,6,4,0,2,0,6,6
685.0,2016,10,2,2,2,0,2,14
685.0,2017,4,8,4,0,0,6,10
685.0,2018,10,0,6,4,0,14,6
685.0,2019,8,0,2,0,0,8,2
686.0,2015,9,3,4,1,4,11,10
686.0,2016,17,1,2,2,6,9,19
686.0,2017,22,4,1,1,3,13,18
686.0,2018,43,4,3,4,4,16,42
686.0,2019,9,0,0,0,0,5,4
687.0,2015,17,5,2,2,7,8,25
687.0,2016,24,6,2,0,3,10,25
687.0,2017,36,3,5,0,2,21,25
687.0,2018,31,7,1,3,5,13,34
687.0,2019,9,1,0,0,1,2,9
688.0,2015,9,5,3,0,3,8,12
688.0,2016,12,1,7,2,5,11,16
688.0,2017,33,2,4,3,5,19,28
688.0,2018,38,0,6,3,8,32,23
688.0,2019,8,0,0,1,2,5,6
689.0,2015,11,2,4,1,6,10,14
689.0,2016,16,7,6,0,2,16,15
689.0,2017,53,4,10,1,5,37,36
689.0,2018,57,1,10,3,7,32,45
689.0,2019,10,0,1,0,0,4,7
690.0,2015,11,2,5,1,9,8,20
690.0,2016,12,3,13,2,5,17,18
690.0,2017,32,1,7,0,8,22,26
690.0,2018,36,0,11,3,4,27,27
690.0,2019,12,0,2,1,1,5,11
691.0,2015,6,4,1,4,2,5,12
691.0,2016,16,6,6,1,2,15,16
691.0,2017,25,2,4,2,2,14,21
691.0,2018,31,2,8,1,1,15,28
691.0,2019,3,0,0,0,0,0,3
692.0,2015,10,4,1,0,5,6,14
692.0,2016,11,0,3,1,3,6,12
692.0,2017,19,0,3,3,4,11,18
692.0,2018,39,1,11,0,4,26,29
692.0,2019,10,0,0,1,0,2,9
693.0,2015,6,1,1,1,0,2,7
693.0,2016,9,3,8,1,2,11,12
693.0,2017,28,2,4,0,4,17,21
693.0,2018,27,0,10,1,5,24,19
693.0,2019,8,0,1,0,0,6,3
694.0,2015,3,0,0,2,0,3,2
694.0,2016,11,0,4,1,0,10,6
694.0,2017,14,2,1,1,1,7,12
694.0,2018,13,2,6,0,3,11,13
694.0,2019,3,1,1,1,0,2,4
695.0,2017,1,0,0,0,0,0,1
695.0,2018,1,0,0,0,0,0,1
696.0,2015,3,2,1,1,0,2,5
696.0,2016,6,3,6,1,0,7,9
696.0,2017,7,2,2,0,0,6,5
696.0,2018,8,0,2,1,2,6,7
696.0,2019,1,0,0,0,0,1,0
698.0,2015,3,1,2,0,1,1,6
698.0,2016,4,0,2,0,1,4,3
698.0,2017,0,0,2,0,0,2,0
698.0,2018,6,1,0,1,0,3,5
698.0,2019,1,0,0,0,0,0,1
699.0,2015,5,0,2,1,1,5,4
699.0,2016,3,2,7,0,2,6,8
699.0,2017,6,1,1,0,1,2,7
699.0,2018,7,0,2,0,0,5,4
699.0,2019,3,0,3,0,0,3,3
700.0,2015,2,1,0,0,0,1,2
700.0,2016,5,0,0,1,0,1,5
700.0,2017,5,0,2,0,1,4,4
700.0,2018,9,1,0,0,1,2,9
701.0,2015,16,0,6,0,0,10,12
701.0,2016,18,2,10,0,6,8,28
701.0,2017,34,0,18,2,2,30,26
701.0,2018,62,6,26,6,6,52,54
701.0,2019,14,0,0,0,0,6,8
702.0,2015,8,2,0,0,0,4,6
702.0,2016,9,0,2,0,6,5,12
702.0,2017,21,2,1,0,1,6,19
702.0,2018,21,0,1,0,1,9,14
702.0,2019,4,1,0,0,0,3,2
703.0,2015,22,11,2,2,5,13,29
703.0,2016,38,6,13,0,4,24,37
703.0,2017,57,9,7,3,6,32,50
703.0,2018,92,1,15,2,3,54,59
703.0,2019,12,1,0,1,3,6,11
704.0,2015,1,0,0,0,1,0,2
704.0,2017,1,0,0,0,0,0,1
704.0,2018,3,0,0,0,1,1,3
705.0,2015,1,0,0,0,0,0,1
705.0,2016,2,0,0,0,0,1,1
706.0,2016,4,0,1,0,1,4,2
706.0,2017,6,2,0,0,0,3,5
706.0,2018,10,3,3,0,0,9,7
706.0,2019,3,0,0,0,0,1,2
707.0,2015,1,0,1,0,0,2,0
707.0,2016,0,0,1,0,0,1,0
707.0,2017,1,1,0,0,0,1,1
708.0,2015,3,1,2,1,9,2,14
708.0,2016,13,1,4,3,1,7,15
708.0,2017,23,2,0,1,4,9,21
708.0,2018,27,1,8,1,3,15,25
708.0,2019,2,0,0,0,1,0,3
709.0,2015,27,5,5,0,12,11,38
709.0,2016,31,6,7,2,9,24,31
709.0,2017,75,5,9,1,10,46,54
709.0,2018,87,4,13,8,5,52,65
709.0,2019,22,0,0,1,0,9,14
710.0,2015,10,10,11,0,13,15,29
710.0,2016,23,5,8,2,9,19,28
710.0,2017,53,3,5,2,10,34,39
710.0,2018,85,5,15,1,9,50,65
710.0,2019,7,0,1,1,1,3,7
711.0,2015,15,7,12,0,1,14,21
711.0,2016,23,5,4,1,2,12,23
711.0,2017,55,4,6,0,1,32,34
711.0,2018,62,3,20,4,6,41,54
711.0,2019,3,0,2,0,1,2,4
712.0,2015,8,3,0,0,2,1,12
712.0,2016,15,2,8,2,1,11,17
712.0,2017,21,1,4,1,5,11,21
712.0,2018,27,2,5,0,0,14,20
712.0,2019,2,0,0,0,0,0,2
713.0,2015,1,0,0,0,0,1,0
713.0,2018,0,0,2,0,0,2,0
714.0,2015,15,12,2,0,1,8,22
714.0,2016,14,9,5,0,0,8,20
714.0,2017,16,10,6,3,6,9,32
714.0,2018,41,10,16,4,4,31,44
714.0,2019,6,1,0,1,0,3,5
715.0,2015,48,16,10,1,5,30,50
715.0,2016,19,16,5,1,2,11,32
715.0,2017,49,8,4,4,9,18,56
715.0,2018,31,10,16,1,10,24,42
715.0,2019,4,1,0,0,0,2,3
716.0,2015,12,6,10,2,2,15,17
716.0,2016,23,3,6,1,4,12,25
716.0,2017,36,6,9,3,3,20,37
716.0,2018,42,4,6,0,7,33,26
716.0,2019,8,1,0,0,1,6,4
717.0,2015,17,7,9,1,10,14,30
717.0,2016,20,6,5,0,8,11,28
717.0,2017,34,7,5,2,8,22,34
717.0,2018,53,7,13,2,9,38,46
717.0,2019,6,1,2,0,1,7,3
718.0,2015,19,8,4,0,3,9,25
718.0,2016,14,3,1,0,2,3,17
718.0,2017,18,2,4,1,6,9,22
718.0,2018,26,2,3,3,5,13,26
718.0,2019,1,1,1,0,1,0,4
719.0,2015,1,0,0,0,1,0,2
719.0,2016,4,3,1,0,0,2,6
719.0,2017,6,3,2,1,0,5,7
719.0,2018,8,4,3,2,1,7,11
720.0,2015,15,4,2,0,2,8,15
720.0,2016,7,3,6,0,3,9,10
720.0,2017,23,3,9,3,8,16,30
720.0,2018,28,10,17,2,12,28,41
720.0,2019,4,1,3,0,2,4,6
721.0,2015,1,7,1,0,0,4,5
721.0,2016,11,2,4,0,0,10,7
721.0,2017,10,2,7,0,1,11,9
721.0,2018,6,4,7,1,3,9,12
721.0,2019,0,0,1,0,1,1,1
722.0,2015,2,5,1,0,1,2,7
722.0,2016,4,2,4,0,0,5,5
722.0,2017,3,1,2,0,0,3,3
722.0,2018,6,11,1,1,1,3,17
722.0,2019,3,2,0,0,0,0,5
723.0,2015,14,6,2,0,3,4,21
723.0,2016,14,5,7,0,2,11,17
723.0,2017,21,7,6,1,1,17,19
723.0,2018,26,9,10,2,2,23,26
723.0,2019,9,1,1,0,0,4,7
724.0,2015,7,3,3,0,0,4,9
724.0,2016,8,0,4,0,2,4,10
724.0,2017,25,3,0,2,5,8,27
724.0,2018,14,5,1,0,0,7,13
724.0,2019,3,0,0,0,0,0,3
725.0,2015,6,9,5,0,5,7,18
725.0,2016,20,21,9,0,2,20,32
725.0,2017,24,7,7,3,3,15,29
725.0,2018,42,8,13,2,8,28,45
725.0,2019,2,1,0,0,0,1,2
726.0,2015,0,1,0,0,0,0,1
726.0,2016,1,0,0,1,0,1,1
726.0,2017,3,2,0,0,0,3,2
726.0,2018,2,2,0,1,1,2,4
726.0,2019,1,1,0,0,0,0,2
727.0,2015,3,0,2,0,2,3,4
727.0,2016,7,3,1,0,6,5,12
727.0,2017,20,0,6,3,7,13,23
727.0,2018,26,1,6,1,7,18,23
727.0,2019,9,0,0,0,0,3,6
728.0,2015,9,3,3,3,5,11,12
728.0,2016,9,1,6,1,3,10,10
728.0,2017,21,1,1,5,5,10,23
728.0,2018,32,1,6,0,11,18,32
728.0,2019,6,1,1,0,0,3,5
729.0,2015,2,0,0,0,0,0,2
729.0,2016,13,4,1,0,1,5,14
729.0,2017,5,0,2,1,1,5,4
729.0,2018,5,5,3,2,3,10,8
729.0,2019,1,0,1,0,0,1,1
730.0,2015,1,0,0,1,0,1,1
730.0,2016,1,7,0,2,2,4,8
730.0,2017,12,1,1,3,0,6,11
730.0,2018,11,0,1,2,0,6,8
730.0,2019,1,0,0,1,0,1,1
731.0,2015,25,2,0,21,1,16,33
731.0,2016,42,0,0,21,2,21,44
731.0,2017,115,1,2,3,2,51,72
731.0,2018,187,1,9,6,4,76,131
731.0,2019,44,0,2,1,1,11,37
732.0,2015,17,5,3,3,5,8,25
732.0,2016,35,4,11,4,2,21,35
732.0,2017,56,2,3,2,4,28,39
732.0,2018,81,5,11,4,8,44,65
732.0,2019,20,0,2,0,1,11,12
733.0,2015,10,0,1,2,6,4,15
733.0,2016,20,0,5,1,2,12,16
733.0,2017,27,1,3,2,2,17,18
733.0,2018,42,4,7,1,3,24,33
733.0,2019,9,0,0,0,0,3,6
734.0,2015,2,0,0,0,1,0,3
734.0,2016,10,2,0,1,0,7,6
734.0,2017,8,2,0,0,0,4,6
734.0,2018,13,1,0,1,1,5,11
735.0,2015,46,3,8,14,15,23,63
735.0,2016,55,5,10,4,16,30,60
735.0,2017,108,6,11,2,14,64,77
735.0,2018,95,4,16,0,11,57,67
735.0,2019,18,0,0,0,1,8,11
736.0,2015,26,6,8,4,6,14,36
736.0,2016,35,8,9,3,5,18,42
736.0,2017,65,7,14,3,10,46,53
736.0,2018,116,4,11,7,18,59,97
736.0,2019,22,0,2,1,2,10,17
737.0,2015,5,0,1,1,0,1,6
737.0,2016,3,0,1,0,0,2,2
737.0,2017,14,1,0,4,2,8,13
737.0,2018,10,0,1,1,3,2,13
737.0,2019,2,0,0,0,0,0,2
738.0,2016,0,1,0,0,0,0,1
738.0,2017,0,0,1,0,0,1,0
739.0,2016,1,0,1,0,0,1,1
739.0,2017,1,0,0,0,0,0,1
739.0,2018,1,0,0,1,0,0,2
740.0,2015,42,1,4,7,1,20,35
740.0,2016,48,2,6,2,3,26,35
740.0,2017,42,2,8,3,3,21,37
740.0,2018,61,1,11,2,3,35,43
740.0,2019,10,0,2,1,1,4,10
741.0,2015,8,0,2,1,1,4,8
741.0,2016,8,1,1,0,0,2,8
741.0,2017,10,0,1,2,2,7,8
741.0,2018,22,0,4,1,2,14,15
741.0,2019,4,0,0,0,0,0,4
742.0,2015,7,4,2,4,7,9,15
742.0,2016,16,0,1,2,1,5,15
742.0,2017,25,0,1,0,3,12,17
742.0,2018,36,0,3,3,5,20,27
742.0,2019,11,0,0,0,0,6,5
743.0,2015,18,8,5,2,8,16,25
743.0,2016,17,4,6,3,8,10,28
743.0,2017,36,0,4,3,7,22,28
743.0,2018,44,6,16,4,6,27,49
743.0,2019,7,1,0,0,1,3,6
744.0,2015,24,7,4,1,9,13,32
744.0,2016,38,2,3,3,11,19,38
744.0,2017,64,1,6,5,6,30,52
744.0,2018,92,3,12,3,9,61,58
744.0,2019,16,0,0,1,2,8,11
745.0,2015,31,14,10,2,3,19,41
745.0,2016,22,11,10,2,4,15,34
745.0,2017,35,14,4,4,4,20,41
745.0,2018,47,8,14,2,4,31,44
745.0,2019,8,1,0,0,0,2,7
746.0,2015,1,2,0,0,0,0,3
746.0,2016,3,2,0,0,0,2,3
746.0,2017,6,0,0,0,1,4,3
746.0,2018,2,0,0,0,0,1,1
747.0,2015,2,0,0,0,0,0,2
747.0,2016,4,2,0,0,0,0,6
747.0,2017,2,0,0,0,0,2,0
747.0,2018,2,0,2,0,2,2,4
747.0,2019,0,2,0,0,0,0,2
748.0,2015,2,2,0,0,0,0,4
748.0,2016,2,0,0,0,0,2,0
748.0,2017,8,0,0,0,0,2,6
748.0,2018,0,0,0,0,2,0,2
748.0,2019,2,0,0,0,0,0,2
749.0,2015,12,12,8,0,2,10,24
749.0,2016,20,4,6,2,2,16,18
749.0,2017,76,10,6,0,2,40,54
749.0,2018,50,8,14,4,4,28,50
749.0,2019,8,4,2,2,2,10,8
750.0,2015,2,0,0,0,0,1,1
750.0,2016,2,1,0,0,0,2,1
750.0,2017,2,0,0,1,0,1,2
750.0,2018,2,0,1,0,0,1,2
751.0,2015,60,11,18,2,7,39,59
751.0,2016,63,13,18,7,12,38,75
751.0,2017,81,10,16,5,21,49,84
751.0,2018,144,7,22,5,37,78,136
751.0,2019,26,0,8,1,1,19,17
752.0,2015,17,4,7,5,1,18,16
752.0,2016,27,6,6,8,5,19,33
752.0,2017,55,2,2,3,7,31,38
752.0,2018,69,2,8,5,8,41,51
752.0,2019,14,1,3,1,1,9,11
753.0,2015,14,1,3,0,2,9,11
753.0,2016,36,1,3,2,3,18,27
753.0,2017,41,2,8,2,7,19,41
753.0,2018,56,2,11,1,4,32,42
753.0,2019,10,0,0,0,2,2,10
754.0,2015,20,5,2,4,2,13,20
754.0,2016,19,2,6,3,5,13,22
754.0,2017,38,2,9,2,8,19,40
754.0,2018,67,2,8,0,3,36,44
754.0,2019,7,0,4,1,1,6,7
755.0,2015,19,0,10,3,1,13,20
755.0,2016,36,4,10,0,3,25,28
755.0,2017,30,0,10,2,4,11,35
755.0,2018,45,6,17,2,9,40,38
755.0,2019,9,1,1,1,0,5,7
756.0,2015,21,1,3,2,1,7,21
756.0,2016,16,3,7,0,1,13,14
756.0,2017,26,0,5,0,2,16,17
756.0,2018,30,2,7,2,1,16,26
756.0,2019,6,0,2,0,1,6,3
757.0,2015,3,2,1,0,0,2,4
757.0,2016,5,0,0,0,0,0,5
757.0,2017,1,0,1,0,0,1,1
757.0,2018,7,0,3,2,0,7,5
757.0,2019,2,0,0,0,0,0,2
758.0,2017,1,0,0,0,0,0,1
759.0,2015,3,1,2,0,0,3,3
759.0,2016,3,1,0,0,2,4,2
759.0,2017,4,0,1,2,1,4,4
759.0,2018,14,0,1,0,0,5,10
759.0,2019,2,0,1,0,0,0,3
760.0,2015,7,3,3,0,1,5,9
760.0,2016,12,6,2,1,0,6,15
760.0,2017,25,2,4,3,4,13,25
760.0,2018,39,3,8,1,4,21,33
760.0,2019,5,0,0,0,0,1,4
761.0,2015,15,10,18,2,4,18,30
761.0,2016,23,6,15,1,8,18,32
761.0,2017,34,8,7,4,4,21,36
761.0,2018,81,4,9,2,3,40,58
761.0,2019,18,0,3,0,1,11,11
762.0,2016,1,0,0,0,0,0,1
763.0,2017,1,0,0,0,0,0,1
763.0,2018,0,0,1,0,0,1,0
764.0,2018,0,0,2,0,0,2,0
765.0,2015,0,0,2,0,0,2,0
765.0,2017,1,0,0,0,0,0,1
768.0,2015,1,0,0,0,0,1,0
768.0,2017,1,0,0,0,0,1,0
769.0,2018,1,0,0,0,0,0,1
791.0,2015,10,0,2,0,0,6,6
791.0,2016,12,0,1,0,0,7,6
791.0,2017,21,0,0,0,0,10,11
791.0,2018,5,0,0,0,0,2,3
795.0,2015,397,8,16,0,2,157,266
795.0,2016,178,24,15,2,4,97,126
795.0,2017,274,11,26,5,11,133,194
795.0,2018,222,10,84,1,7,165,159
795.0,2019,25,1,4,0,1,13,18
796.0,2015,7,3,0,1,0,6,5
796.0,2016,2,1,0,2,0,0,5
796.0,2017,6,0,27,0,0,26,7
796.0,2018,7,0,24,0,0,25,6
796.0,2019,0,0,1,0,0,1,0
798.0,2015,2,0,0,0,0,1,1
798.0,2016,2,0,0,0,0,0,2
798.0,2017,3,0,0,0,0,0,3
835.0,2015,7,3,7,2,4,10,13
835.0,2016,29,3,5,3,8,18,30
835.0,2017,44,6,8,2,9,24,45
835.0,2018,57,0,3,4,9,36,37
835.0,2019,8,0,0,0,1,4,5
836.0,2015,60,0,4,0,6,33,37
836.0,2016,92,0,4,1,4,38,63
836.0,2017,199,3,5,2,6,104,111
836.0,2018,247,1,8,2,3,126,135
836.0,2019,42,0,1,0,0,26,17
837.0,2015,5,0,2,0,1,4,4
837.0,2016,5,0,0,1,2,1,7
837.0,2017,13,0,1,0,2,4,12
837.0,2018,21,0,1,2,1,11,14
837.0,2019,5,0,0,0,0,2,3
838.0,2015,33,0,5,2,0,14,26
838.0,2016,69,0,8,4,1,27,55
838.0,2017,170,0,2,0,3,86,89
838.0,2018,248,0,2,2,1,126,127
838.0,2019,64,0,0,0,0,39,25
839.0,2015,16,0,2,0,1,8,11
839.0,2016,14,0,5,0,0,12,7
839.0,2017,42,0,3,1,0,24,22
839.0,2018,64,0,2,1,1,35,33
839.0,2019,7,0,0,0,0,4,3
840.0,2015,4,1,4,0,0,4,5
840.0,2016,11,1,0,0,0,3,9
840.0,2017,15,0,0,1,0,7,9
840.0,2018,15,1,2,0,1,9,10
840.0,2019,8,0,0,0,0,2,6
841.0,2015,25,0,8,4,3,13,27
841.0,2016,46,1,2,0,3,25,27
841.0,2017,90,1,3,4,7,41,64
841.0,2018,122,0,6,6,10,50,94
841.0,2019,29,0,1,1,3,13,21
842.0,2015,34,1,4,4,4,13,34
842.0,2016,57,1,2,10,5,25,50
842.0,2017,127,0,5,6,3,73,68
842.0,2018,158,0,10,3,0,70,101
842.0,2019,35,0,1,1,2,25,14
843.0,2015,19,0,1,0,0,6,14
843.0,2016,16,0,1,1,1,6,13
843.0,2017,31,1,1,1,2,12,24
843.0,2018,42,1,0,0,0,17,26
843.0,2019,10,0,0,0,0,4,6
844.0,2015,3,0,0,0,0,1,2
844.0,2016,6,0,0,0,0,2,4
844.0,2017,8,0,0,0,1,3,6
844.0,2018,28,0,0,0,0,7,21
845.0,2015,0,0,1,0,0,0,1
845.0,2016,1,0,0,0,0,0,1
845.0,2017,4,0,0,0,0,0,4
845.0,2018,7,0,0,1,0,2,6
846.0,2015,25,0,1,1,1,11,17
846.0,2016,47,0,2,1,0,17,33
846.0,2017,105,0,1,1,1,42,66
846.0,2018,163,0,0,3,0,51,115
846.0,2019,30,0,0,0,0,5,25
847.0,2015,83,0,3,0,3,29,60
847.0,2016,102,0,0,0,2,39,65
847.0,2017,192,0,3,0,0,89,106
847.0,2018,272,0,0,0,0,154,118
847.0,2019,34,0,0,0,0,21,13
848.0,2015,101,0,3,0,0,45,59
848.0,2016,94,0,4,3,3,32,72
848.0,2017,187,0,1,1,3,91,101
848.0,2018,253,0,1,1,1,122,134
848.0,2019,31,0,0,1,0,20,12
849.0,2015,79,0,5,0,3,42,45
849.0,2016,83,0,3,2,4,37,55
849.0,2017,279,0,2,1,2,134,150
849.0,2018,399,0,6,0,0,198,206
849.0,2019,82,0,0,0,1,40,43
850.0,2015,33,1,1,0,1,18,18
850.0,2016,50,0,1,0,1,16,36
850.0,2017,111,0,0,3,1,51,64
850.0,2018,151,0,2,0,0,66,87
850.0,2019,41,0,1,0,0,23,19
851.0,2015,37,0,6,1,1,16,29
851.0,2016,63,0,1,0,5,23,46
851.0,2017,135,0,1,1,4,49,92
851.0,2018,143,0,2,0,1,62,84
851.0,2019,40,0,1,0,0,16,24
852.0,2015,74,1,2,0,0,38,39
852.0,2016,99,1,3,1,2,48,58
852.0,2017,220,2,2,2,1,104,123
852.0,2018,288,0,1,1,2,142,150
852.0,2019,42,0,0,0,0,21,21
853.0,2015,22,1,5,2,0,14,16
853.0,2016,27,0,1,0,1,9,20
853.0,2017,73,0,0,0,0,25,48
853.0,2018,118,0,1,1,1,55,66
853.0,2019,11,0,0,0,0,6,5
854.0,2015,1,0,0,0,1,0,2
854.0,2016,3,0,1,0,0,2,2
854.0,2017,5,0,0,0,0,3,2
854.0,2018,7,0,0,1,0,5,3
854.0,2019,4,0,0,0,0,3,1
855.0,2015,8,0,0,0,0,1,7
855.0,2016,5,0,0,1,0,2,4
855.0,2017,17,0,2,0,0,7,12
855.0,2018,22,0,0,2,0,8,16
855.0,2019,4,0,1,0,0,4,1
923.0,2015,0,0,0,1,0,0,1
923.0,2017,5,0,0,0,0,3,2
935.0,2015,1,0,0,0,0,1,0
935.0,2016,2,0,0,0,0,2,0
939.0,2015,22,2,4,0,7,12,23
939.0,2016,29,4,10,1,3,20,27
939.0,2017,42,1,3,2,4,20,32
939.0,2018,58,0,12,1,5,45,31
939.0,2019,12,0,0,0,4,9,7
940.0,2015,1,1,1,1,2,1,5
940.0,2016,4,1,0,2,1,1,7
940.0,2017,6,1,3,0,4,5,9
940.0,2018,15,1,3,1,3,11,12
941.0,2015,7,1,0,1,0,5,4
941.0,2016,5,1,2,0,0,3,5
941.0,2017,16,0,2,0,1,10,9
941.0,2018,15,0,1,0,0,5,11
941.0,2019,5,0,0,0,0,2,3
942.0,2015,21,1,0,4,5,8,23
942.0,2016,40,0,0,7,3,11,39
942.0,2017,50,1,4,2,3,27,33
942.0,2018,71,1,8,8,2,43,47
942.0,2019,7,0,0,1,0,3,5
943.0,2015,12,1,1,2,6,5,17
943.0,2016,22,1,0,3,7,11,22
943.0,2017,34,2,3,1,4,13,31
943.0,2018,50,3,6,7,12,32,46
943.0,2019,9,0,0,1,2,6,6
944.0,2015,22,0,1,15,4,9,33
944.0,2016,28,0,19,3,7,29,28
944.0,2017,98,1,8,7,6,47,73
944.0,2018,167,1,1,3,7,73,106
944.0,2019,25,0,0,2,1,9,19
945.0,2015,17,9,8,2,15,16,35
945.0,2016,22,5,9,4,7,13,34
945.0,2017,60,4,3,1,7,24,51
945.0,2018,60,4,22,4,24,40,74
945.0,2019,11,5,1,1,1,3,16
946.0,2015,17,0,0,0,0,7,10
946.0,2016,38,0,3,0,3,18,26
946.0,2017,112,0,1,1,0,46,68
946.0,2018,226,0,2,2,2,80,152
946.0,2019,45,0,0,0,0,16,29
947.0,2015,20,8,6,2,1,16,21
947.0,2016,36,6,2,4,1,18,31
947.0,2017,56,7,7,1,10,23,58
947.0,2018,84,1,28,1,14,62,66
947.0,2019,31,0,3,0,4,19,19
948.0,2015,39,2,6,10,18,14,61
948.0,2016,44,1,5,14,5,25,44
948.0,2017,84,2,5,21,5,49,68
948.0,2018,151,1,19,19,16,85,121
948.0,2019,20,0,2,2,1,15,10
949.0,2015,5,0,0,0,0,2,3
949.0,2016,6,0,0,0,0,2,4
949.0,2017,7,0,2,0,1,4,6
949.0,2018,7,3,0,1,2,3,10
949.0,2019,2,0,0,0,0,1,1
950.0,2015,26,0,0,19,10,17,38
950.0,2016,34,0,3,11,9,13,44
950.0,2017,71,0,1,13,7,30,62
950.0,2018,93,0,7,10,12,44,78
950.0,2019,24,0,1,3,3,12,19
951.0,2015,78,4,0,6,4,36,56
951.0,2016,104,0,2,7,1,53,61
951.0,2017,261,3,14,10,3,119,172
951.0,2018,389,3,6,16,5,185,234
951.0,2019,78,0,0,5,0,28,55
952.0,2015,30,0,0,2,1,15,18
952.0,2016,39,0,0,0,1,21,19
952.0,2017,90,0,7,0,1,42,56
952.0,2018,149,1,0,1,0,79,72
952.0,2019,8,0,0,0,0,2,6
953.0,2015,14,0,2,4,2,9,13
953.0,2016,16,1,1,9,0,9,18
953.0,2017,47,0,6,6,2,19,42
953.0,2018,56,1,2,4,2,19,46
953.0,2019,8,0,0,1,0,4,5
954.0,2015,15,0,2,6,0,6,17
954.0,2016,18,1,4,3,1,12,15
954.0,2017,46,1,8,3,2,24,36
954.0,2018,60,0,3,1,1,27,38
954.0,2019,7,0,0,0,0,3,4
955.0,2015,35,0,1,2,2,11,29
955.0,2016,47,0,2,2,0,11,40
955.0,2017,98,0,6,6,4,59,55
955.0,2018,156,0,4,3,3,85,81
955.0,2019,47,0,1,3,0,27,24
956.0,2015,1,0,2,1,0,3,1
956.0,2016,6,2,0,1,0,2,7
956.0,2017,13,1,2,1,0,7,10
956.0,2018,17,1,1,2,0,11,10
956.0,2019,5,0,0,0,0,3,2
957.0,2015,1,0,0,0,0,1,0
957.0,2016,3,0,0,0,0,1,2
957.0,2017,1,0,0,0,0,0,1
957.0,2018,1,0,0,0,0,1,0
957.0,2019,1,0,0,0,0,0,1
958.0,2015,1,0,0,0,0,1,0
958.0,2017,2,0,0,0,0,1,1
959.0,2015,5,0,3,0,0,5,3
959.0,2016,7,0,0,0,0,0,7
959.0,2017,19,0,0,0,0,7,12
959.0,2018,131,0,0,0,0,53,78
959.0,2019,4,0,0,0,0,1,3
960.0,2015,1,0,0,0,1,0,2
960.0,2016,6,0,0,0,0,2,4
960.0,2017,15,0,0,0,0,4,11
960.0,2018,22,0,0,1,0,11,12
960.0,2019,1,0,0,0,0,0,1
961.0,2015,10,1,2,1,1,3,12
961.0,2016,9,2,4,0,2,10,7
961.0,2017,32,0,2,1,2,22,15
961.0,2018,37,2,8,2,7,21,35
961.0,2019,9,0,0,0,1,4,6
962.0,2015,8,3,0,0,0,5,6
962.0,2016,10,1,5,0,1,11,6
962.0,2017,41,0,4,0,0,23,22
962.0,2018,45,2,1,2,1,24,27
962.0,2019,6,1,0,0,0,2,5
963.0,2015,18,4,3,3,7,17,18
963.0,2016,31,2,0,1,5,17,22
963.0,2017,48,2,1,1,6,24,34
963.0,2018,66,2,3,2,5,30,48
963.0,2019,19,0,0,0,2,8,13
964.0,2015,15,1,1,1,7,8,17
964.0,2016,36,0,2,1,3,15,27
964.0,2017,35,0,1,2,6,19,25
964.0,2018,53,0,4,3,6,25,41
964.0,2019,11,0,0,3,0,5,9
965.0,2015,4,0,1,0,1,3,3
965.0,2016,3,0,1,1,0,2,3
965.0,2017,14,0,3,1,0,7,11
965.0,2018,23,0,0,0,0,13,10
965.0,2019,7,0,0,0,0,3,4
966.0,2015,58,7,4,1,3,15,58
966.0,2016,82,10,13,3,2,35,75
