codigo_upz,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index_eb,theft_to_people_index_eb,homicide_index_eb,sexual_index_eb,theft_to_vehicle_index_eb,theft_to_motorbike_index_eb,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
65.0,2017,351,6,18,33,42,156,294,75273,36121,39152,59.815702694717615,46.661165289789096,0.8175266030846148,2.4283133942981925,4.3901397794294015,5.5209529855026425,59.782392092782274,46.63026583237018,0.7970985612370969,2.3912956837112906,4.384042086804033,5.579689928659679,81.39309542925167,39.8447078054761
66.0,2017,362,20,27,21,55,214,271,68241,33514,34727,71.1015813445768,53.077601469353354,2.890874567697291,3.9747949962095346,3.118913475958683,7.820703067254474,71.07164314708167,53.04728828710013,2.930789408127079,3.9565657009715567,3.077328878533433,8.059670872349466,80.86172942650833,61.623520603564955
67.0,2017,575,65,83,27,81,326,505,153112,76226,76886,54.29185613714109,37.57177994256387,4.209763824533372,5.41958152478916,1.798091355399227,5.269845128548975,54.273995506557284,37.55420868383928,4.245258372955745,5.420868383928105,1.76341501645854,5.290245049375621,66.25036076929132,42.40043701063912
68.0,2017,122,21,24,15,22,74,130,49049,24492,24557,41.65741487378988,24.938265051220135,4.172206431284395,4.899622210910786,3.116128482406589,4.502488453678393,41.59106199922527,24.873086097575893,4.281432852861425,4.893066117555914,3.058166323472446,4.485310607759588,53.07855626326963,30.133974019627804
69.0,2017,570,48,57,28,86,286,503,153994,75681,78313,51.2543323822939,37.0320402977535,3.0965712139823682,3.7112281315460742,1.852074417023617,5.554786724071684,51.23576243230256,37.014429133602604,3.117004558619167,3.701442913360261,1.818252659194514,5.5846331675260075,66.46318098333796,36.5201179880735
70.0,2017,272,45,29,25,45,134,282,93921,46228,47693,44.326026529131106,28.992817142222883,4.722182951419495,3.1101286913826467,2.7003650251163682,4.784701584381759,44.29254373356331,28.960509364252935,4.791260740409493,3.087701366041673,2.6618115224497183,4.791260740409493,61.0019901358484,28.096366343069217
71.0,2017,959,32,82,54,87,498,716,270336,130701,139635,44.91862110242434,35.48463417053675,1.1865941186626519,3.0413079946959254,2.0156481575750327,3.245368329939136,44.90707859848485,35.47437263257576,1.1837121212121213,3.0332623106060606,1.9975142045454546,3.2182173295454546,54.781524242354685,35.66441078526157
72.0,2017,603,0,17,56,29,270,435,80812,36862,43950,87.25657437328748,74.63253315856822,0.03883318530392671,2.1416662595274496,6.877741735566991,3.6533121793137235,87.23951888333416,74.61763104489432,0.0,2.103647973073306,6.9296639113003025,3.588575954066228,118.0077044110466,61.4334470989761
73.0,2017,889,8,39,89,90,422,693,157669,74414,83255,70.73082386501815,56.396219475257844,0.521010045495793,2.4908136466934376,5.632898531993255,5.675067170983693,70.71776950446822,56.38394357800202,0.5073920681934939,2.473536332443283,5.64473675865262,5.708160767176808,93.12763727255624,50.68764638760435
74.0,2017,402,31,52,22,75,210,372,133659,64801,68858,43.56740625282285,30.098908607717764,2.307920608875733,3.900360066733099,1.6872546321989124,5.576083581944594,43.54364464794739,30.076538055798714,2.3193350242033834,3.8904974599540623,1.6459796945959493,5.6112944133952825,57.40652150429778,30.497545673705307
75.0,2017,1048,8,41,42,63,511,691,130600,62096,68504,92.04579806748366,80.25251848042844,0.6273247792021294,3.1551416633471905,3.235977929494705,4.817860475623867,92.03675344563553,80.24502297090352,0.6125574272588055,3.139356814701378,3.215926493108729,4.823889739663094,111.27930945632568,74.59418428120985
76.0,2017,228,4,15,12,13,107,165,32605,15964,16641,83.46983897661734,69.97059374166173,1.2468994786980847,4.618969205954782,3.732251652336099,4.079940644349284,83.42278791596381,69.92792516485201,1.2268057046465266,4.600521392424475,3.6804171139395803,3.9871185401012115,103.35755449761965,64.299020491557
77.0,2017,271,0,17,22,14,127,197,54829,25617,29212,59.13905471111177,49.466767456634294,0.05657096733624693,3.138451331254019,4.033034084841156,2.735339690429377,59.09281584562913,49.42639843878239,0.0,3.1005489795546155,4.012475150011855,2.5533932772802714,76.90205722762228,43.47528412980967
78.0,2017,140,1,12,15,15,85,98,26236,12449,13787,69.8313492287671,53.440084869284995,0.46720966770632427,4.597606273216022,5.6453064605126135,5.544229050782045,69.7514865070895,53.36179295624333,0.38115566397316664,4.573867967678,5.7173349595975,5.7173349595975,78.7211824242911,61.652281134401974
79.0,2017,450,10,29,88,39,221,395,114092,54197,59895,54.01558430510291,39.46476933958065,0.8886813300763089,2.5650358327143095,7.663410942171851,3.47234495132446,53.99151561897416,39.441853942432424,0.876485643165165,2.5418083651789782,7.7130736598534515,3.418294008344143,72.88226285587764,36.897904666499706
80.0,2017,730,31,42,33,42,288,590,57272,28666,28606,153.28016547130272,127.44598582883096,5.279485254195382,7.297285909145477,5.726334619236925,7.11259281817213,153.30353401313033,127.46193602458443,5.412767146249476,7.333426456208968,5.761977929878475,7.333426456208968,205.81873997069698,100.67817940292247
81.0,2017,408,14,32,22,50,194,331,63663,31108,32555,82.64718830677252,64.11300272961269,2.1792687821047876,5.029484104957448,3.4893821346534795,7.614448141703772,82.62255941441653,64.08746053437633,2.199079528140364,5.026467492892261,3.4556964013634293,7.8538554576441575,106.4034974926064,59.591460605129775
82.0,2017,1107,26,58,35,122,502,846,141226,70344,70882,95.45721651169262,78.39245960471709,1.837070611731341,4.114712817633172,2.506505482671551,8.49836537315442,95.44984634557376,78.38499992919151,1.8410207752113632,4.106892498548426,2.478297197399912,8.638635945222552,120.26612077789152,70.82192940379787
83.0,2017,253,0,16,30,11,99,211,26932,12844,14088,115.1133252458726,93.95623820794728,0.11101398773001654,5.915216970951489,10.716639174999534,4.177930089619828,115.104708153869,93.94029407396407,0.0,5.940888162780335,11.13916530521313,4.084360611911481,164.27904079725943,70.27257240204429
84.0,2017,761,44,82,38,115,362,675,195649,95780,99869,53.170631138175494,38.90966333952168,2.241821927393199,4.1964076005409545,1.9677680742430712,5.846670546942132,53.15641787077879,38.89618653813717,2.248925371456026,4.191179101349866,1.9422537298938405,5.877873129941886,70.47400292336606,36.24748420430764
85.0,2017,1296,46,104,50,114,664,946,234628,113235,121393,68.62840230336788,55.244820304720996,1.957120998297135,4.435890398194116,2.1508484355414232,4.85459000684233,68.61926112825408,55.23637417529025,1.960550317950117,4.4325485449306985,2.1310329542936053,4.85875513578942,83.5430741378549,54.69837634789486
86.0,2017,324,16,44,30,55,176,293,126779,60921,65858,37.02068424740886,25.581296409905413,1.2668824101400673,3.4842775510420987,2.3993271815420245,4.351076428550609,36.99350838861326,25.556282980619816,1.2620386657096208,3.470606330701457,2.366322498205539,4.338257913376821,48.095073948228034,26.724164110662336
87.0,2017,214,14,14,13,27,103,179,89932,42405,47527,31.39790827235586,23.831798811781592,1.556931082797194,1.5969359467943676,1.5105570032594142,3.0926605883584806,31.357025308010495,23.79575679402215,1.5567317528799538,1.5567317528799538,1.445536627674243,3.0022683805541965,42.21200330149747,21.671891766785194
88.0,2017,574,1,9,6,5,252,343,36326,16142,20184,163.74582969680893,157.95471918730024,0.34438588963339917,2.5509046564978255,1.797879220540484,1.7861036068430187,163.79452733579257,158.0135440180587,0.2752849198920883,2.477564279028795,1.6517095193525297,1.3764245994604416,212.489158716392,124.85136741973841
89.0,2017,43,0,11,2,2,24,34,14950,7386,7564,39.02093808718736,28.96558333541583,0.18923452455919806,7.224279254918621,1.704632063987048,2.192683589517241,38.79598662207358,28.762541806020067,0.0,7.357859531772575,1.3377926421404682,1.3377926421404682,46.03303547251557,31.729243786356424
90.0,2017,912,12,56,11,21,411,601,45607,22212,23395,221.8045932504107,199.88558207022047,2.585225827356631,12.127792845800702,2.4995454062422318,4.610760610436132,221.8957616155415,199.96930295787928,2.631175038919464,12.278816848290834,2.411910452342842,4.604556318109062,270.57446425355664,175.67856379568283
91.0,2017,1521,0,70,62,40,739,952,9622,4793,4829,1752.531465400815,1574.6264746616412,0.27557597572018383,66.4076057576731,54.69941173685298,28.67485027139874,1759.5094574932446,1580.752442319684,0.0,72.7499480357514,64.43566826023697,41.571398877572236,1986.2299186313373,1530.33754400497
92.0,2017,437,1,5,2,1,204,242,12023,5848,6175,370.10231439158616,362.60971956494177,0.9388870288310345,4.240149912231818,2.0637344164321862,1.9843230722876273,370.9556683024204,363.4700158030442,0.831739166597355,4.158695832986775,1.66347833319471,0.831739166597355,413.8166894664843,330.3643724696356
93.0,2017,2699,12,33,25,17,1253,1533,16007,8306,7701,1736.335613517455,1682.1854766984184,6.821805034154418,19.713048831505525,14.468644040857832,9.166914442729245,1740.4885362653838,1686.1373149247206,7.496720184919098,20.61598050852752,15.618167051914787,10.620353595302056,1845.6537442812423,1627.061420594728
94.0,2017,1114,6,30,11,11,600,572,17049,8761,8288,686.06600211781,652.1231418529317,3.3090850905944453,16.91243383149443,6.272329365575998,6.036402653084685,687.4303478209865,653.410757229163,3.5192679922576104,17.596339961288052,6.451991319138952,6.451991319138952,652.8935053076133,723.9382239382239
95.0,2017,300,11,13,17,9,123,227,20257,10212,10045,172.67431663117452,148.01114957210584,5.07422457655322,6.361434070994717,8.074476685746363,4.488158216216155,172.77977982919487,148.09695413930987,5.430221651774696,6.417534679370094,8.392160734560893,4.442908624179296,222.28750489620055,122.44897959183673
96.0,2017,185,17,23,6,10,82,159,44205,21513,22692,54.580314619656576,41.90739772460964,3.7444141396993516,5.203450599199673,1.4904433893852762,2.5137680627484245,54.51871960185499,41.85046940391358,3.8457188100893562,5.203031331297365,1.3573125212080082,2.2621875353466803,73.9087993306373,36.13608320112815
97.0,2017,3267,4,16,24,19,1553,1777,33535,15501,18034,991.923490407265,973.1675524058905,1.2143171724218536,4.784157837954473,7.023450359184859,5.532154465965657,992.9923960041748,974.2060533770687,1.1927836588638736,4.771134635455494,7.156701953183242,5.665722379603399,1146.3776530546418,861.1511589220361
98.0,2017,1564,5,60,33,34,649,1047,40555,19838,20717,417.89603188929533,385.3715677441995,1.248944735124892,14.564947578152086,7.982653163316638,7.96338670226499,418.19750955492543,385.6491184810751,1.2328936012822092,14.794723215386513,8.137097768462581,8.383676488719024,527.7749773162617,313.2692957474538
99.0,2017,2275,4,28,24,29,981,1379,23247,11478,11769,1013.6044286249538,977.1159952307657,1.7080611320520076,11.763892118973027,9.900133876810738,11.054323518022287,1015.1847550221534,978.6208973200843,1.720652127156192,12.044564890093346,10.323912762937152,12.474727921882394,1201.4288203519777,833.5457557991333
100.0,2017,1336,2,32,21,19,588,822,33503,15209,18294,420.4897129186832,398.4186715640952,0.6529545801490714,9.426223696388004,6.18172935757464,5.536732236826437,420.8578336268394,398.770259379757,0.5969614661373608,9.551383458197773,6.268095394442288,5.671133928304928,540.4694588730357,321.41685798622495
101.0,2017,1459,2,40,36,34,650,921,25429,11682,13747,616.9956068801062,573.0158312700598,0.84477102797664,15.33347461964163,13.504419770363324,11.900128755368325,617.7985764284872,573.7543749262653,0.7865035982539621,15.73007196507924,14.157064768571315,13.370561170317355,788.3923985618901,472.8304357314323
102.0,2017,2584,49,56,49,71,961,1846,35219,16497,18722,796.7910304983285,732.9795048750847,13.232093025483094,15.606425149901542,13.444882034159923,18.176778269734402,797.5808512450666,733.6948806042193,13.912944717340073,15.900508248388654,13.912944717340073,20.159572957778472,1118.9913317572891,513.299861125948
103.0,2017,197,2,20,3,4,99,127,1404,740,664,1567.2932320890493,1367.0786395888856,6.711617202363766,85.45393347433571,11.807964807989642,9.75489361127313,1609.6866096866097,1403.1339031339032,14.245014245014247,142.45014245014247,21.36752136752137,28.490028490028493,1716.2162162162163,1490.9638554216867
104.0,2017,688,2,65,8,4,363,404,2912,1459,1453,2598.912091277018,2331.9667969010743,4.674098852678859,167.59853455011086,18.538448368943108,7.934398841174376,2633.9285714285716,2362.6373626373625,6.868131868131869,223.21428571428572,27.472527472527474,13.736263736263737,2769.019876627827,2498.279421885754
105.0,2017,192,1,25,5,4,100,127,2269,1284,985,984.7723648573368,833.3107079666181,3.0566272825808274,78.1315880573173,14.17161656453325,8.62036413128984,1000.440722785368,846.1877479065668,4.407227853680036,110.18069634200089,22.036139268400177,17.628911414720143,989.0965732087227,1015.2284263959391
106.0,2017,431,1,23,14,8,198,279,35321,15437,19884,135.030507337342,122.00404057692576,0.35364595871194004,6.476289297066688,3.9974468037810587,2.571371133494578,135.0471390957221,122.02372526259165,0.2831176920245746,6.511706916565216,3.963647688344045,2.2649415361965968,180.73459869145557,99.57754978877489
107.0,2017,728,1,44,15,16,353,451,25370,11184,14186,316.59211245285604,286.6654297249335,0.4819625585887211,16.884810246103193,5.824770886683785,6.02890696714434,316.9097359085534,286.95309420575484,0.3941663381947182,17.3433188805676,5.912495072920772,6.306661411115491,403.25464949928465,248.83688143239814
108.0,2017,703,5,52,43,32,323,512,5797,2907,2890,1431.0994684601494,1205.0843928248985,6.777312688995684,77.3002785827902,57.20653507805361,31.381657369626204,1440.4002070036227,1212.6962221838883,8.625150940141452,89.70156977747111,74.17629808521649,55.20096601690529,1761.265909872721,1117.6470588235295
109.0,2017,530,0,31,10,6,289,288,20676,9074,11602,278.7530877857145,256.04226696762237,0.1415666266183645,14.543566195478805,4.819835698406834,3.2546027087829783,279.06751789514414,256.3358483265622,0.0,14.993228864383827,4.836525440123816,2.901915264074289,317.3903460436412,249.09498362351317
110.0,2017,742,0,39,25,10,356,459,42435,19854,22581,192.224795446198,174.78939730450728,0.07233034363297026,9.099393206175101,5.838319422421778,2.6072354772154,192.294096854012,174.85566160009427,0.0,9.190526687875574,5.891363261458702,2.3565453045834803,231.18766999093384,157.65466542668614
111.0,2017,632,4,64,23,17,310,430,10261,7743,2518,718.7791863637625,613.9341960681456,3.5089872122827876,57.309107709385295,19.67269323975374,12.58072119016956,721.1772731702564,615.9243738427053,3.898255530650034,62.37208849040054,22.414969301237697,16.567586005262644,555.3403073744026,1231.1358220810168
112.0,2017,912,2,47,22,14,462,535,41316,19068,22248,241.19092848040168,220.62518402467626,0.5353301314128452,11.230685833957796,5.294943303832228,3.5305015471823467,241.31087230128762,220.7377287249492,0.48407396650208157,11.375738212798915,5.324813631522897,3.3885177655145706,280.57478498007134,207.65911542610573
113.0,2017,444,0,43,25,10,234,287,36312,17037,19275,143.7280973984566,122.25420483225618,0.08387344993710709,11.664848679513646,6.774542224985046,2.992094145173799,143.75413086582947,122.27362855254461,0.0,11.841815377836527,6.884776382463098,2.753910552985239,168.4568879497564,121.40077821011673
114.0,2017,604,1,34,25,14,315,362,41852,19283,22569,161.95891558692787,144.2801172639094,0.30104291127892047,8.0563199816813,5.916166796116627,3.4902562995067927,161.99942655070245,144.31807321036032,0.23893720730192108,8.123865048265316,5.973430182548027,3.3451209022268946,187.73012498055283,139.57197926359166
115.0,2017,523,5,19,4,7,246,312,17108,8053,9055,325.6703503393915,305.23482213859313,2.777068378940614,10.781783252276592,2.5645924706905596,4.22479510461074,326.163198503624,305.70493336450784,2.922609305588029,11.105915361234509,2.3380874444704234,4.091653027823241,387.433254687694,271.67310877967975
116.0,2017,340,3,14,20,10,162,225,11711,5519,6192,329.7243229531498,289.69179385180075,2.412981117406473,11.42618295600806,15.363730961203906,7.352935147229131,330.45854324993593,290.3253351549825,2.561694133720434,11.95457262402869,17.07796089146956,8.53898044573478,407.68255118680923,261.6279069767442
117.0,2017,150,0,4,0,3,73,84,729,472,257,2045.024218427526,1955.7909548202958,1.1557364094331108,26.186641336260656,3.3358489527942705,9.175751997531965,2153.6351165980795,2057.61316872428,0.0,54.869684499314126,0.0,41.1522633744856,1779.6610169491526,2840.466926070039
1.0,2018,360,0,0,3,4,140,227,2567,1279,1288,1415.1661841526688,1389.0735509608498,0.7001865291224435,2.390072320961197,7.956468987234539,8.362480742461726,1429.6844565640827,1402.4152707440594,0.0,0.0,11.68679392286716,15.582391897156214,1774.8240813135262,1086.9565217391305
2.0,2018,170,0,6,3,2,78,103,4077,1982,2095,441.9047956591489,415.1338285812617,0.5372247454141579,12.715002503289135,6.303135896325211,5.20736838290862,443.953887662497,416.97326465538384,0.0,14.716703458425313,7.358351729212656,4.905567819475104,519.6770938446014,372.31503579952266
3.0,2018,66,0,0,2,0,28,40,2048,988,1060,329.58145693410364,319.88119608380174,0.7816855215143533,2.75144131554146,6.83563396175856,4.072367036105606,332.03125,322.265625,0.0,0.0,9.765625,0.0,404.8582995951417,264.1509433962264
9.0,2018,591,10,84,49,25,346,410,119080,56578,62502,63.762847909436466,49.65181741012531,0.8517959514119562,7.051403074579117,4.13678113155056,2.2645655421821425,63.73866308364125,49.63050050386295,0.8397715821296607,7.054081289889151,4.1148807524353375,2.099428955324152,72.46632966877586,55.35822853668683
10.0,2018,686,7,23,14,2,331,400,31194,14327,16867,234.59014185793473,219.84561523196518,2.186747800733087,7.349746172135563,4.53130377726627,1.4376045051441808,234.66051163685324,219.9140860421876,2.2440212861447715,7.373212797332821,4.488042572289543,0.6411489388985061,279.1931318489565,196.24118100432796
11.0,2018,452,8,39,22,14,256,278,68168,32450,35718,78.5183893060713,66.3372866789947,1.1828670167485456,5.7430562687311735,3.304520523991285,2.3356848654214413,78.4825724680202,66.30677150569181,1.1735711770918906,5.721159488322967,3.227320737002699,2.0537495599108087,85.67026194144837,71.67254605521026
12.0,2018,907,3,34,25,10,440,539,58835,27123,31712,166.39467797313108,154.1543010753249,0.5467379908649015,5.802836508343856,4.2854377141009055,2.0560949485908924,166.3975524772669,154.15993881193168,0.5099005693889691,5.77887311974165,4.249171411574743,1.6996685646298972,198.7243299045091,138.74873864783046
13.0,2018,2059,1,23,23,7,983,1130,123293,54733,68560,171.37779790345,166.99500895861559,0.10727961061711207,1.9205103867655577,1.9433723197066781,0.8015765715310592,171.38037033732653,167.00055964247767,0.081107605460164,1.8654749255837721,1.8654749255837721,0.567753238221148,206.45679937149436,143.37806301050173
14.0,2018,1005,2,18,7,6,492,546,39868,18825,21043,260.2849786008497,252.00614144789446,0.5554889132061703,4.592305325740963,1.9927441159832489,2.034373695555846,260.35918531152805,252.08187017156615,0.5016554630279924,4.514899167251931,1.7557941205979735,1.5049663890839773,290.0398406374502,233.80696668725943
15.0,2018,595,1,9,6,2,306,307,24440,10977,13463,250.70892055531283,243.3395610047166,0.502234965466758,3.8507686457609998,2.743532564001934,1.7538352194361195,250.81833060556463,243.4533551554828,0.4091653027823241,3.6824877250409167,2.454991816693944,0.8183306055646482,279.67568552427804,227.28960855678528
16.0,2018,2407,2,15,10,7,1141,1299,67760,30437,37323,360.15458291440217,355.1379630818506,0.3346894908034008,2.30595899971987,1.6321841629881446,1.4029205821150534,360.2420306965762,355.22432113341205,0.29515938606847697,2.2136953955135774,1.4757969303423848,1.0330578512396693,426.7831915103328,305.70961605444364
17.0,2018,779,2,19,14,6,358,462,47245,21911,25334,173.55525764792108,164.8719218787308,0.47296416288830845,4.101299443660995,3.0892021412035944,1.7539060077778486,173.56334003598266,164.8851730341835,0.42332521959995767,4.021589586199598,2.963276537199704,1.269975658799873,210.85299621194832,141.31207073498064
18.0,2018,681,2,26,27,4,302,437,82735,38291,44444,89.46777386911467,82.33082616798252,0.2758261228949491,3.2031129731519083,3.326202876377479,0.8297829519042357,89.44219495981145,82.31099292923187,0.24173566205354446,3.142563606696078,3.26343143772285,0.48347132410708893,114.12603483847379,67.95067950679507
19.0,2018,1530,3,27,36,13,731,878,96752,44278,52474,166.29975296263297,158.13170855455107,0.33768135820239825,2.8475063756398393,3.7602220718150394,1.5905274288177444,166.30147180420042,158.1362659169836,0.31007110964114437,2.7906399867702993,3.720853315693732,1.3436414751116257,198.29260580875376,139.30708541372871
20.0,2018,973,0,6,9,9,421,576,39506,17788,21718,252.2978487698091,246.219302894427,0.08315180098542732,1.6983031155068837,2.478071105410886,2.7059134213699036,252.36672910443983,246.29170252619855,0.0,1.51875664456032,2.27813496684048,2.27813496684048,323.81380706093995,193.84842066488628
21.0,2018,1032,1,19,11,7,476,594,27253,11949,15304,392.36478983362423,378.4357140951765,0.45460851035277633,6.9644262712,4.132451717520698,3.0984162176335497,392.6173265328588,378.6739074597292,0.3669320808718306,6.9717095365647825,4.036252889590137,2.5685245661028144,497.1127290986693,311.0297961317303
22.0,2018,1192,3,29,44,16,528,756,64814,30527,34287,198.0882109926242,183.8931641211581,0.4981109809370595,4.523427036668766,6.702620583969419,2.7272806644524663,198.10534761008424,183.91088345110623,0.46286296170580427,4.4743419631561085,6.78865677168513,2.4686024624309564,247.6496216464114,153.99422521655438
23.0,2018,483,0,11,10,5,247,262,52913,24468,28445,96.23183943410659,91.3082671867473,0.0630010892574488,2.199813919434761,2.064124875314397,1.4169321139865245,96.19564190274602,91.28191559730122,0.0,2.0788842061497173,1.8898947328633795,0.9449473664316898,107.07863331698545,86.83424151872035
24.0,2018,1036,3,31,15,16,506,595,76588,34962,41626,143.76277277541655,135.27167319420687,0.4238725064408873,4.096882130082882,2.078312344249206,2.3397105137263963,143.75620201598161,135.26923277798087,0.39170627252311063,4.04763148273881,1.9585313626155532,2.089100120123257,170.1847720382129,121.55864123384423
25.0,2018,546,2,15,8,9,238,342,40557,18384,22173,143.02155637358277,134.63038487293204,0.5465815251976308,3.8015851003926437,2.189947566457224,2.6451733971933646,143.00860517296644,134.6253421111029,0.4931331212860912,3.698498409645684,1.9725324851443649,2.2190990457874102,186.0313315926893,107.33775312316781
26.0,2018,1931,5,73,62,46,892,1225,99530,47242,52288,212.6841724237697,193.99752866018756,0.524671261214339,7.327427759755887,6.1896889993836846,4.66802893065078,212.69968853611977,194.0118557218929,0.5023610971566362,7.334472018486888,6.229277604742289,4.621722093841052,259.3031624402015,170.593635250918
27.0,2018,1481,11,76,48,50,727,938,166333,77901,88432,100.17133270638014,89.04701079182198,0.6725307335327606,4.587738763471427,2.924699656710171,3.093041112689865,100.16052136377027,89.03825458568053,0.6613239705891194,4.569147433161189,2.8857773262070667,3.006018048132361,120.40923736537401,82.21005970689343
28.0,2018,1949,21,144,77,127,1003,1314,266238,127428,138810,87.0731729180726,73.21228126607778,0.7946634340225224,5.416001886948642,2.9165634508187557,4.784733471752399,87.06495691824608,73.20517732254599,0.7887679444707367,5.4086944763707665,2.8921491297260347,4.77016804513255,103.11705433656653,72.25704199985591
29.0,2018,1339,5,40,47,58,610,879,109581,51503,58078,135.887947651022,122.19769829991492,0.47758329952470385,3.6898332948022166,4.307883064362187,5.298885466825297,135.8812202845384,122.19271589052846,0.45628347980033035,3.650267838402643,4.289064710123105,5.292888365683832,170.66966972797698,105.03116498502014
30.0,2018,1641,6,70,79,63,744,1115,125315,59415,65900,148.3490961813307,130.95244409903643,0.49704453752015565,5.599421784559106,6.2706110941641215,5.045253523379741,148.3461676575031,130.950005984918,0.4787934405298647,5.585923472848422,6.304113633643219,5.02733112556358,187.66304805183876,112.89833080424886
31.0,2018,1168,2,40,45,27,548,734,65800,30709,35091,194.8174236758105,177.49281644379664,0.34430659437046046,6.0943204760819185,6.751775984329844,4.216384044546584,194.8328267477204,177.50759878419453,0.303951367781155,6.079027355623101,6.838905775075988,4.103343465045593,239.01787749519684,156.16539853523696
32.0,2018,322,11,59,19,32,204,239,97856,47245,50611,45.305635499606254,32.93612559383507,1.1318336707743943,6.040315005140275,2.036731681998126,3.398478535116393,45.27060170045782,32.90549378678875,1.1241007194244605,6.029267495094833,1.9416285153695225,3.270111183780249,50.587363742194945,40.30744304597815
33.0,2018,516,2,43,32,37,287,342,42167,20418,21749,149.41388655834942,122.38340117052809,0.5268408908224942,10.090199836187976,7.403603051896674,8.338648178272347,149.40593354993243,122.37057414565894,0.4743045509521664,10.197547845471577,7.588872815234662,8.774634192615078,167.49926535409932,131.96009011908595
34.0,2018,814,7,77,40,57,421,574,78361,37998,40363,126.9892109694071,103.89158824457215,0.9097898659850806,9.77413622775997,5.098705372563435,7.135588719354452,126.97642960145991,103.87820471918428,0.89330151478414,9.82631666262554,5.1045800844808,7.274026620385141,151.06058213590188,104.30344622550356
35.0,2018,402,1,21,30,17,199,272,24983,11921,13062,188.49514885951112,160.88873816191804,0.4922797027977554,8.322502141628217,11.209540426756208,6.5238025785395966,188.52819917543928,160.90941840451507,0.4002721850858584,8.405715886803026,12.00816555257575,6.804627146459592,228.16877778709838,152.3503291992038
36.0,2018,576,10,29,42,44,275,425,46555,22110,24445,150.58104778758818,123.73544718774649,2.1134185632229356,6.2462865412908695,8.760792780322149,8.971184686605778,150.57458919557513,123.7246267855225,2.14799699280421,6.229191279132209,9.021587369777682,9.451186768338523,192.2207146087743,112.49744323992637
37.0,2018,721,7,25,40,20,316,497,38204,18413,19791,212.76445650215308,188.69018404792428,1.8093223318291647,6.553514592520476,10.045079670777872,5.258824122558266,212.80494189090146,188.7236938540467,1.8322688723693854,6.5438174013192345,10.470107842110773,5.235053921055386,269.91799272253303,159.66853620332475
38.0,2018,1499,13,46,86,43,733,952,54246,26004,28242,310.9084093640187,276.2657996296344,2.3560314664691906,8.438600401762558,15.248408875672814,7.6656608841536995,310.9906721232902,276.3337388931903,2.3964900637835047,8.47988791800317,15.853703498875493,7.926851749437747,366.0975234579295,259.5425253169039
39.0,2018,1409,9,57,69,84,662,966,88243,42702,45541,184.48254833584085,159.66724718330354,1.0312347803964754,6.465022725313387,7.719371777902984,9.246394185228025,184.4905544915744,159.67272191561938,1.019910927778974,6.459435875933503,7.819317112972133,9.519168659270424,226.2189124631165,145.3635185876463
40.0,2018,1055,3,32,153,48,504,786,98166,46098,52068,131.52076008681559,107.48069772797992,0.33293393225195006,3.30931785880185,15.251268923931105,4.9205154300517835,131.51192877370983,107.47101847890309,0.3056047918831368,3.2597844467534585,15.585844386039973,4.889676670130188,170.50631263829234,96.79649688868403
41.0,2018,720,6,31,94,37,401,487,56895,26833,30062,156.07939768588417,126.55639806109781,1.0704745092898058,5.4812405089476615,15.907594456013959,6.394168252976206,156.0769839177432,126.54890587925125,1.0545742156604272,5.448633447578873,16.521662712013356,6.5032076632393,181.49293780046958,133.39099194997007
42.0,2018,1743,13,87,100,79,813,1208,131951,63768,68183,153.24038222205888,132.09656697905675,0.9934769834259368,6.595721370422276,7.516632687635391,5.960636095198704,153.23870224553053,132.09448962114726,0.9852142083045979,6.593356624807694,7.578570833112291,5.987070958158711,189.43670806674194,119.23793320915772
43.0,2018,1002,3,37,113,36,507,684,71167,33640,37527,167.35007089156005,140.79608780825527,0.4551021622591936,5.229995106014191,15.409546663337652,5.0864564458188095,167.35284612250058,140.79559346326246,0.4215436930037798,5.199038880379952,15.878145769809041,5.058524316045358,203.3293697978597,135.10272603725318
44.0,2018,1691,8,40,97,54,724,1166,79652,37518,42134,237.25362522835536,212.27429398456138,1.0173349323610807,5.052587583679913,11.899840571486786,6.679189475395561,237.2821774720032,212.29849846833727,1.0043690051725005,5.021845025862502,12.177974187716567,6.779490784914378,310.7841569380031,171.83272416575687
45.0,2018,1308,17,61,86,76,563,985,90556,43525,47031,170.94058732535643,144.44029213555257,1.8660990622703733,6.737442017182519,9.342327287784661,8.199226239006869,170.9439462873802,144.44100887848404,1.8772913997968108,6.7361632580944395,9.496885904854455,8.392596846150449,226.3067202757036,119.70827751908315
46.0,2018,1559,8,63,138,73,730,1110,138657,65654,73003,132.77966157100468,112.44159273911872,0.5918104670766777,4.566104183144153,9.84022196816177,5.270798502861893,132.7736789343488,112.43572268259085,0.5769632979222109,4.543585971137411,9.952616889158138,5.264790093540175,169.06814512444024,99.99589057983918
47.0,2018,1069,3,61,116,103,585,765,94686,44596,50090,142.7933595384481,112.907939045241,0.34486644446329623,6.447804754029675,12.013227217567806,10.538373853763249,142.78774053186322,112.89947827556344,0.3168367023636018,6.442346281393237,12.251019158059268,10.878060114483661,171.54004843483722,116.789778398882
