ZAT,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
444.0,2017,2,21,1,1,2,1,2,3,5,3,2,8,3,8,18
444.0,2017,3,30,2,2,1,4,4,7,4,4,3,10,7,17,22
444.0,2017,4,32,1,3,1,1,6,6,3,5,8,8,2,13,25
444.0,2018,1,24,2,2,2,1,3,3,3,5,6,6,5,9,22
444.0,2018,2,37,4,0,1,1,1,12,2,7,8,6,7,12,31
444.0,2018,3,47,0,3,1,0,5,5,8,7,9,8,9,23,28
444.0,2018,4,42,1,0,0,0,1,7,6,4,7,14,4,19,24
444.0,2019,1,27,1,0,0,0,0,5,3,7,4,5,4,10,18
445.0,2015,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1
445.0,2015,2,3,0,0,0,0,0,0,0,1,1,1,0,1,2
445.0,2015,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0
445.0,2015,4,0,0,1,0,1,0,1,0,0,0,1,0,1,1
445.0,2016,1,7,2,0,0,0,0,3,1,0,0,3,2,1,8
445.0,2016,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1
445.0,2016,3,2,1,0,0,1,1,1,0,0,0,1,1,0,4
445.0,2016,4,3,1,0,0,0,1,0,0,1,0,1,1,1,3
445.0,2017,1,8,0,0,0,0,1,2,1,2,0,2,0,3,5
445.0,2017,2,3,1,0,0,0,1,0,0,0,1,1,1,1,3
445.0,2017,3,12,1,1,0,0,0,2,2,2,1,4,3,6,8
445.0,2017,4,3,0,1,1,0,0,1,1,1,1,0,1,1,4
445.0,2018,1,7,1,1,0,1,4,2,2,1,0,1,0,2,8
445.0,2018,2,8,2,0,0,0,0,2,0,2,4,0,2,4,6
445.0,2018,3,5,0,0,1,0,2,0,0,0,1,2,1,2,4
445.0,2018,4,12,1,0,0,0,1,3,2,3,2,1,1,2,11
445.0,2019,1,6,0,0,1,0,1,1,0,0,0,3,2,3,4
446.0,2015,1,15,1,1,1,3,1,2,4,5,4,0,5,8,13
446.0,2015,2,8,0,0,1,2,0,1,2,1,2,1,4,2,9
446.0,2015,3,8,1,4,0,0,0,2,0,4,1,4,2,6,7
446.0,2015,4,9,0,0,3,0,2,3,0,1,3,3,0,2,10
446.0,2016,1,12,1,0,0,1,0,4,1,2,1,2,4,3,11
446.0,2016,2,9,0,0,2,0,0,1,2,3,3,1,1,6,5
446.0,2016,3,9,0,1,0,2,2,2,1,2,1,2,2,2,10
446.0,2016,4,16,1,1,3,2,2,3,2,7,1,3,5,5,18
446.0,2017,1,16,0,2,2,3,4,4,4,2,3,5,1,8,15
446.0,2017,2,26,0,2,1,1,4,3,4,3,7,2,7,11,19
446.0,2017,3,24,1,0,4,1,0,3,4,4,10,2,7,14,16
446.0,2017,4,27,0,1,4,1,4,5,6,2,6,6,4,10,23
446.0,2018,1,18,1,2,0,0,3,1,2,2,2,8,3,10,11
446.0,2018,2,32,0,1,1,3,1,11,6,4,9,2,4,13,24
446.0,2018,3,37,1,5,2,0,3,9,5,8,8,7,5,16,29
446.0,2018,4,36,0,1,1,1,5,4,3,9,5,9,4,16,23
446.0,2019,1,17,0,0,0,0,2,3,3,3,1,2,3,9,8
447.0,2015,1,15,1,3,4,2,2,2,4,4,5,4,4,10,15
447.0,2015,2,14,0,3,0,5,2,3,1,2,7,3,4,8,14
447.0,2015,3,7,0,1,2,4,1,2,3,1,1,3,3,4,10
447.0,2015,4,13,0,0,1,3,0,3,2,2,5,3,2,5,12
447.0,2016,1,33,0,4,3,3,3,5,3,12,8,4,8,15,28
447.0,2016,2,34,0,2,2,0,1,12,4,6,5,4,6,16,22
447.0,2016,3,14,0,5,1,2,4,1,4,5,3,3,2,13,9
447.0,2016,4,22,0,1,2,1,1,4,3,3,1,4,10,10,16
447.0,2017,1,30,0,0,7,0,5,8,9,8,2,1,4,20,17
447.0,2017,2,29,0,1,2,1,0,5,1,11,8,5,3,10,23
447.0,2017,3,30,1,2,6,1,3,3,8,12,1,7,6,14,26
447.0,2017,4,33,0,2,7,1,4,4,6,8,8,8,5,18,25
447.0,2018,1,30,1,5,2,2,3,6,6,6,7,3,9,15,25
447.0,2018,2,29,0,2,3,1,2,9,4,4,6,4,6,12,23
447.0,2018,3,31,0,1,3,4,2,7,7,2,7,7,7,11,28
447.0,2018,4,43,0,0,3,2,1,8,13,7,7,4,8,16,32
447.0,2019,1,42,0,0,4,3,2,11,8,4,13,3,8,14,35
448.0,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
448.0,2015,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
448.0,2015,4,1,0,1,0,0,0,1,0,0,0,0,1,1,1
448.0,2016,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0
448.0,2016,4,4,0,0,0,0,0,0,1,0,1,2,0,2,2
448.0,2017,1,8,1,0,0,0,1,1,2,1,2,0,2,0,9
448.0,2017,2,5,0,0,0,0,0,0,1,0,0,1,3,3,2
448.0,2017,3,9,0,0,0,0,1,2,1,1,0,1,3,3,6
448.0,2017,4,3,0,0,0,0,0,0,1,1,1,0,0,1,2
448.0,2018,1,3,0,0,1,0,0,0,0,1,0,2,1,2,2
448.0,2018,2,8,0,1,0,0,1,0,0,2,2,1,3,4,5
448.0,2018,3,6,0,0,0,0,0,2,0,1,2,0,1,2,4
448.0,2018,4,6,0,0,0,1,1,2,0,4,0,0,0,1,6
448.0,2019,1,5,0,0,0,0,0,0,1,0,1,0,3,2,3
449.0,2015,1,6,0,0,0,0,0,1,0,1,2,2,0,2,4
449.0,2015,2,9,0,0,0,0,0,1,3,1,1,1,2,3,6
449.0,2015,3,2,0,0,0,1,0,1,0,1,0,1,0,2,1
449.0,2015,4,7,0,1,1,1,1,3,0,0,1,2,3,5,5
449.0,2016,1,10,0,0,1,2,1,1,3,2,3,1,2,1,12
449.0,2016,2,12,0,1,0,1,1,4,0,1,4,2,2,7,7
449.0,2016,3,10,0,0,0,1,0,0,0,3,3,1,4,4,7
449.0,2016,4,15,0,0,1,0,4,1,1,2,3,4,1,8,8
449.0,2017,1,9,0,0,1,1,5,4,0,1,0,0,1,3,8
449.0,2017,2,11,0,0,1,0,1,1,1,3,4,1,1,4,8
449.0,2017,3,16,0,1,1,0,0,4,5,4,1,1,3,9,9
449.0,2017,4,14,0,0,4,1,1,7,0,1,3,4,3,9,10
449.0,2018,1,14,0,0,0,2,1,8,1,0,2,3,1,7,9
449.0,2018,2,7,0,3,1,0,2,3,3,0,3,0,0,5,6
449.0,2018,3,26,0,1,2,1,4,9,2,5,5,1,4,11,19
449.0,2018,4,14,0,0,0,0,1,3,2,3,3,0,2,9,5
449.0,2019,1,11,0,0,0,1,1,1,2,2,2,2,2,5,7
450.0,2015,1,4,0,0,1,1,1,0,0,0,3,0,2,2,4
450.0,2015,2,6,0,0,0,1,0,0,1,2,2,2,0,4,3
450.0,2015,3,3,0,0,0,2,0,1,1,0,1,2,0,3,2
450.0,2015,4,4,1,0,1,1,0,0,0,2,1,1,3,0,7
450.0,2016,1,5,1,1,1,0,4,2,0,0,0,2,0,3,5
450.0,2016,2,4,1,0,1,0,2,1,0,1,1,1,0,3,3
450.0,2016,3,2,0,0,1,1,0,1,1,0,1,1,0,2,2
450.0,2016,4,7,0,0,0,0,0,2,0,0,2,2,1,2,5
450.0,2017,1,10,1,0,1,1,3,1,0,1,3,2,3,7,6
450.0,2017,2,13,0,0,1,2,3,2,0,0,7,2,2,3,13
450.0,2017,3,7,0,1,1,0,0,2,0,3,1,3,0,5,4
450.0,2017,4,15,0,0,0,0,0,3,0,3,2,4,3,8,7
450.0,2018,1,12,1,3,0,0,1,2,3,4,3,0,3,7,9
450.0,2018,2,12,0,2,1,1,3,0,1,3,5,2,2,6,10
450.0,2018,3,13,0,3,2,1,3,5,1,4,3,2,1,5,14
450.0,2018,4,19,0,0,4,0,0,4,4,5,5,2,3,9,14
450.0,2019,1,13,0,2,3,1,2,1,3,3,4,2,4,12,7
451.0,2015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
451.0,2015,2,1,0,0,1,1,1,1,0,1,0,0,0,0,3
451.0,2015,3,2,0,0,0,0,0,0,0,0,0,0,2,1,1
451.0,2015,4,2,0,0,0,0,0,0,1,1,0,0,0,1,1
451.0,2016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
451.0,2016,3,7,0,0,0,0,0,0,2,0,1,2,2,3,4
451.0,2016,4,5,1,0,1,1,2,2,0,1,2,0,1,2,6
451.0,2017,1,3,0,0,0,0,0,0,1,2,0,0,0,1,2
451.0,2017,2,6,0,2,1,0,2,2,1,2,0,1,1,4,5
451.0,2017,3,8,0,0,1,1,1,2,1,3,1,0,2,4,6
451.0,2017,4,4,0,0,0,0,1,1,0,0,1,1,0,4,0
451.0,2018,1,5,0,0,0,0,1,2,1,1,0,0,0,2,3
451.0,2018,2,4,0,1,0,1,0,0,1,2,2,1,0,3,3
451.0,2018,3,8,0,1,0,0,0,3,2,2,0,1,1,5,4
451.0,2018,4,8,0,0,0,0,1,0,3,2,2,0,0,7,1
451.0,2019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
452.0,2015,1,17,4,1,1,3,2,7,8,4,1,1,3,11,15
452.0,2015,2,13,3,1,0,2,2,4,4,1,3,2,3,8,11
452.0,2015,3,12,2,1,0,1,2,1,0,7,4,1,1,8,8
452.0,2015,4,9,7,1,0,1,2,4,0,4,3,0,5,4,14
452.0,2016,1,23,5,3,0,2,3,5,6,5,2,7,5,11,22
452.0,2016,2,31,6,1,0,1,9,5,9,8,3,0,5,13,26
452.0,2016,3,29,2,3,0,2,4,7,7,7,4,4,3,10,26
452.0,2016,4,15,0,0,0,0,1,1,4,3,5,0,1,4,11
452.0,2017,1,26,1,1,2,2,3,4,4,1,5,4,11,12,20
452.0,2017,2,14,1,1,2,0,1,3,2,5,2,3,2,3,15
452.0,2017,3,28,0,1,3,0,1,9,3,4,4,5,6,17,15
452.0,2017,4,31,1,2,1,0,3,3,2,5,5,8,9,17,18
452.0,2018,1,48,0,2,0,0,5,5,7,6,11,4,12,25,25
452.0,2018,2,53,0,3,0,2,8,7,11,10,6,8,8,32,26
452.0,2018,3,70,2,2,0,1,5,14,11,12,7,17,9,32,43
452.0,2018,4,53,5,4,0,0,3,6,8,12,13,10,10,26,36
452.0,2019,1,35,2,4,0,0,3,3,6,8,10,10,1,21,20
453.0,2015,1,38,2,0,0,0,3,8,2,6,5,13,3,9,31
453.0,2015,2,23,3,0,0,1,3,5,3,4,3,5,4,8,19
453.0,2015,3,27,0,1,0,0,4,6,2,4,5,4,3,6,22
453.0,2015,4,21,1,0,0,1,1,1,2,5,7,3,4,6,17
453.0,2016,1,40,1,0,0,1,6,8,4,7,9,6,2,15,27
453.0,2016,2,24,1,1,0,0,1,5,2,4,4,6,4,10,16
453.0,2016,3,36,0,0,0,0,0,4,0,6,8,10,8,16,20
453.0,2016,4,28,0,2,1,0,3,7,2,4,4,7,4,10,21
453.0,2017,1,44,0,0,0,1,2,7,4,5,14,6,7,21,24
453.0,2017,2,45,0,1,1,1,3,6,7,5,6,11,10,17,31
453.0,2017,3,66,0,3,1,0,6,5,6,12,14,20,7,36,34
453.0,2017,4,105,0,4,0,1,6,16,9,19,19,30,11,56,54
453.0,2018,1,61,1,3,0,0,1,5,10,11,8,20,10,34,31
453.0,2018,2,78,0,2,0,0,5,12,13,7,10,21,12,40,40
453.0,2018,3,123,0,1,0,0,8,16,19,15,24,24,18,67,57
453.0,2018,4,147,1,2,0,0,14,17,17,17,29,36,20,75,75
453.0,2019,1,56,0,0,0,0,4,7,5,8,12,12,8,24,32
454.0,2015,1,52,1,2,0,0,4,10,8,11,4,11,7,19,36
454.0,2015,2,56,1,0,0,1,5,8,8,7,9,10,11,20,38
454.0,2015,3,59,0,0,0,0,6,10,7,9,13,11,3,27,32
454.0,2015,4,44,2,0,0,1,5,10,4,5,9,9,5,16,31
454.0,2016,1,68,1,0,0,0,7,14,10,9,13,5,11,25,44
454.0,2016,2,48,1,0,0,0,4,7,4,7,9,7,11,16,33
454.0,2016,3,59,0,2,0,1,5,14,4,7,10,15,7,22,40
454.0,2016,4,70,1,1,1,0,4,9,8,11,15,13,13,24,49
454.0,2017,1,106,1,3,0,0,6,11,16,22,21,23,11,48,62
454.0,2017,2,116,0,3,0,0,8,18,12,21,25,16,19,54,65
454.0,2017,3,167,1,2,1,1,9,25,19,19,37,33,30,81,91
454.0,2017,4,245,1,2,1,0,14,26,28,37,43,62,39,107,142
454.0,2018,1,199,1,1,0,0,11,30,27,29,24,41,39,85,116
454.0,2018,2,268,1,2,0,2,20,35,35,36,50,48,49,111,162
454.0,2018,3,242,0,3,1,1,21,31,32,34,35,53,41,112,135
454.0,2018,4,344,0,3,1,0,27,37,36,45,59,90,54,135,213
454.0,2019,1,135,0,1,0,1,15,17,17,28,22,19,19,46,91
455.0,2015,1,24,0,1,0,0,0,3,5,3,6,6,2,9,16
455.0,2015,2,21,0,2,0,0,0,5,4,4,4,4,2,7,16
455.0,2015,3,22,1,3,0,1,0,3,3,4,8,2,7,12,15
455.0,2015,4,19,0,2,0,0,3,3,2,3,4,3,3,10,11
455.0,2016,1,38,0,1,0,0,4,11,5,6,4,3,6,15,24
455.0,2016,2,26,0,1,0,0,2,4,6,4,3,3,5,12,15
455.0,2016,3,20,1,0,0,1,0,4,3,1,7,5,2,5,17
455.0,2016,4,44,1,0,0,0,1,5,6,8,7,6,12,19,26
455.0,2017,1,51,1,0,3,0,4,9,8,6,7,5,16,17,38
455.0,2017,2,54,0,0,1,0,7,6,7,7,6,7,15,24,31
455.0,2017,3,83,0,1,1,0,8,10,5,14,18,9,21,40,45
455.0,2017,4,103,0,1,1,0,4,15,13,27,18,7,21,44,61
455.0,2018,1,111,0,1,1,0,2,18,19,17,21,17,19,50,63
455.0,2018,2,109,0,2,1,1,5,21,15,15,30,10,17,48,65
455.0,2018,3,130,0,0,0,0,8,18,15,28,21,11,29,67,63
455.0,2018,4,125,1,1,0,0,4,27,12,22,19,17,26,54,73
455.0,2019,1,63,0,2,0,0,2,9,12,11,14,4,13,38,27
456.0,2015,1,54,1,0,0,0,6,10,6,7,7,3,16,19,36
456.0,2015,2,49,0,1,0,1,4,8,7,12,8,3,9,19,32
456.0,2015,3,42,0,1,0,1,6,11,6,3,8,3,7,22,22
456.0,2015,4,27,0,2,0,0,0,6,6,4,6,1,6,13,16
456.0,2016,1,55,0,0,0,1,7,4,8,6,7,13,11,14,42
456.0,2016,2,29,0,1,0,0,2,4,6,4,3,3,8,10,20
456.0,2016,3,32,1,4,0,0,5,9,4,6,4,2,7,16,21
456.0,2016,4,30,0,0,0,0,2,4,3,7,6,2,6,15,15
456.0,2017,1,84,0,1,1,1,9,12,9,11,16,6,24,36,51
456.0,2017,2,90,0,0,0,0,6,20,9,9,10,7,29,38,52
456.0,2017,3,128,0,1,0,0,6,26,18,19,22,6,32,64,65
456.0,2017,4,159,1,1,0,0,6,28,16,19,28,26,38,80,81
456.0,2018,1,188,0,1,1,0,2,31,23,37,31,18,48,100,90
456.0,2018,2,242,0,1,0,1,12,37,33,39,34,34,55,142,102
456.0,2018,3,188,0,1,1,0,10,42,26,31,17,15,49,110,80
456.0,2018,4,159,0,0,1,0,7,29,14,25,25,19,41,81,79
456.0,2019,1,88,1,1,0,0,3,9,13,18,17,6,24,45,44
457.0,2015,1,32,0,1,0,0,2,4,8,4,6,2,7,19,14
457.0,2015,2,17,0,1,0,1,2,3,3,3,2,2,4,8,11
457.0,2015,3,22,0,1,0,0,1,2,5,4,7,2,2,13,10
457.0,2015,4,14,0,0,0,0,1,1,0,1,4,2,5,10,4
457.0,2016,1,30,0,0,0,0,2,5,5,8,1,2,7,12,18
457.0,2016,2,14,0,0,1,0,0,3,4,1,2,2,3,8,7
457.0,2016,3,17,0,0,0,0,0,2,0,3,3,3,6,5,12
457.0,2016,4,18,0,0,0,0,2,3,4,1,1,5,2,10,8
457.0,2017,1,30,0,1,0,0,3,2,5,5,6,6,4,18,13
457.0,2017,2,45,1,2,0,0,2,6,4,9,13,4,10,20,28
457.0,2017,3,63,0,0,1,0,8,11,7,6,13,7,12,36,28
457.0,2017,4,77,0,0,0,1,2,10,9,18,14,8,17,48,30
457.0,2018,1,76,0,1,0,0,5,17,6,10,15,11,13,43,34
457.0,2018,2,83,0,1,0,0,3,16,10,13,20,5,17,59,25
457.0,2018,3,96,0,1,0,0,1,21,11,17,18,12,17,54,43
457.0,2018,4,97,0,2,1,0,5,12,11,18,32,12,10,54,46
457.0,2019,1,37,0,0,0,0,5,9,4,5,6,2,6,22,15
458.0,2015,1,37,0,0,0,0,2,7,10,3,7,4,4,16,21
458.0,2015,2,28,0,2,0,0,2,8,1,2,6,5,6,16,14
458.0,2015,3,34,0,4,0,0,5,5,7,9,2,4,6,17,21
458.0,2015,4,21,0,2,0,0,3,4,3,6,3,1,3,11,12
458.0,2016,1,42,0,0,0,0,2,7,5,6,6,4,12,18,24
458.0,2016,2,24,0,1,0,0,3,6,3,2,2,4,5,13,12
458.0,2016,3,18,0,1,0,1,1,6,4,3,2,1,3,10,10
458.0,2016,4,23,0,0,0,0,1,3,2,6,8,1,2,13,10
458.0,2017,1,28,0,1,0,3,1,5,4,4,7,2,9,16,16
458.0,2017,2,48,0,3,3,0,5,14,3,10,7,6,9,28,26
458.0,2017,3,73,0,0,2,0,5,8,8,16,17,7,14,33,42
458.0,2017,4,94,1,1,0,1,3,18,11,13,16,6,30,48,49
458.0,2018,1,107,0,1,0,0,5,16,13,17,23,6,28,59,49
458.0,2018,2,130,0,4,0,1,6,23,18,20,20,8,40,86,49
458.0,2018,3,100,1,6,0,0,3,18,23,10,19,15,19,61,46
458.0,2018,4,103,0,6,0,1,6,17,13,15,28,9,22,57,53
458.0,2019,1,55,0,9,1,0,6,5,12,14,14,9,5,34,31
459.0,2015,1,23,1,1,0,0,3,4,3,4,4,2,5,10,15
459.0,2015,2,24,0,2,0,0,1,7,2,5,3,6,2,12,14
459.0,2015,3,15,0,0,0,0,0,2,3,2,3,0,5,4,11
459.0,2015,4,17,0,3,1,0,1,3,2,3,6,2,4,7,14
459.0,2016,1,43,1,1,0,0,7,7,6,7,1,7,10,18,27
459.0,2016,2,23,0,3,1,0,2,4,4,3,6,2,6,13,14
459.0,2016,3,19,1,4,0,0,3,5,4,1,3,4,4,15,9
459.0,2016,4,20,0,2,0,0,2,3,2,3,4,0,8,6,15
459.0,2017,1,48,0,2,1,0,1,10,11,7,10,6,6,22,29
459.0,2017,2,38,1,4,0,0,2,9,7,8,7,2,8,31,12
459.0,2017,3,89,0,1,1,0,6,18,13,14,9,16,15,52,39
459.0,2017,4,74,0,3,0,1,5,12,11,13,17,7,13,36,42
459.0,2018,1,56,0,2,2,0,6,14,9,7,8,6,10,31,29
459.0,2018,2,80,0,6,1,1,12,18,13,14,12,8,11,49,39
459.0,2018,3,82,0,6,0,1,6,10,9,9,19,17,19,51,38
459.0,2018,4,97,0,2,0,0,9,9,11,13,33,10,14,50,49
459.0,2019,1,46,0,1,0,0,4,8,4,5,8,7,11,26,21
460.0,2015,1,11,0,2,0,0,2,1,2,1,1,3,3,6,7
460.0,2015,2,5,0,0,1,0,0,2,0,0,1,1,2,3,3
460.0,2015,3,2,0,0,0,0,0,2,0,0,0,0,0,0,2
460.0,2015,4,2,0,1,0,0,0,1,0,0,0,1,1,2,1
460.0,2016,1,14,0,0,1,0,2,3,0,1,0,5,4,6,9
460.0,2016,2,9,0,1,0,0,1,2,2,2,2,1,0,4,6
460.0,2016,3,9,0,1,0,0,2,2,1,2,0,1,2,5,5
460.0,2016,4,8,0,1,0,0,2,2,1,0,2,1,1,3,6
460.0,2017,1,11,1,2,1,0,2,1,1,5,1,0,5,10,5
460.0,2017,2,17,0,0,0,1,3,1,2,2,4,2,4,9,9
460.0,2017,3,8,0,0,0,0,0,2,1,1,0,3,1,2,6
460.0,2017,4,15,0,0,0,0,1,3,3,3,3,0,2,5,10
460.0,2018,1,23,0,2,0,0,1,8,5,1,4,2,4,11,14
460.0,2018,2,12,0,1,0,0,0,1,1,4,3,0,4,4,9
460.0,2018,3,27,0,1,0,0,1,7,5,2,6,1,6,12,16
460.0,2018,4,11,0,0,0,0,3,4,0,1,0,0,3,6,5
460.0,2019,1,11,0,0,0,0,1,1,1,1,3,3,1,5,6
461.0,2015,1,4,0,0,0,1,1,1,0,1,0,2,0,2,3
461.0,2015,2,4,0,0,0,1,1,2,0,0,1,1,0,1,4
461.0,2015,3,2,0,0,0,0,0,1,0,0,0,1,0,1,1
461.0,2015,4,6,0,0,0,0,1,3,1,1,0,0,0,3,3
461.0,2016,1,12,0,1,0,0,3,1,4,1,1,1,2,4,9
461.0,2016,2,11,0,0,0,0,1,1,1,4,1,1,2,5,6
461.0,2016,3,2,0,4,0,0,1,1,2,2,0,0,0,5,1
461.0,2016,4,3,0,0,0,0,0,1,0,0,2,0,0,1,2
461.0,2017,1,7,0,1,1,0,1,3,2,1,2,0,0,3,6
461.0,2017,2,3,0,0,0,0,0,2,0,0,0,1,0,1,2
461.0,2017,3,13,0,1,0,1,3,4,0,1,2,1,4,4,11
461.0,2017,4,13,0,1,0,0,1,0,5,3,1,0,4,2,12
461.0,2018,1,10,0,1,0,0,3,3,0,1,1,1,2,6,5
461.0,2018,2,13,0,0,0,0,2,1,1,4,4,0,1,2,11
461.0,2018,3,19,1,0,0,0,1,1,1,2,5,4,6,11,9
461.0,2018,4,20,1,0,0,0,4,4,5,2,0,1,5,7,14
461.0,2019,1,7,0,0,0,0,0,0,0,2,3,0,2,4,3
462.0,2015,1,19,1,3,0,2,1,3,3,2,5,6,5,13,12
462.0,2015,2,14,0,2,0,1,3,2,4,1,4,1,2,6,11
462.0,2015,3,9,6,2,2,0,2,3,5,3,1,3,2,4,15
462.0,2015,4,13,2,2,0,1,3,5,0,1,5,1,3,6,12
462.0,2016,1,45,0,2,0,0,5,6,9,11,4,5,7,22,25
462.0,2016,2,23,2,5,0,0,4,3,5,4,6,4,4,15,15
462.0,2016,3,15,3,2,1,0,4,1,4,6,2,1,3,6,15
462.0,2016,4,19,2,2,0,1,0,7,5,3,3,2,4,10,14
462.0,2017,1,34,3,1,1,2,6,6,4,6,9,3,7,13,28
462.0,2017,2,33,0,1,2,1,7,7,5,4,4,6,4,12,25
462.0,2017,3,46,2,0,2,1,3,7,6,12,9,8,6,17,34
462.0,2017,4,52,3,3,3,2,8,10,14,7,7,9,8,22,41
462.0,2018,1,53,0,3,3,2,10,7,9,10,8,7,10,23,38
462.0,2018,2,54,1,0,1,1,7,8,10,13,6,6,7,15,42
462.0,2018,3,57,1,4,0,1,7,5,13,8,9,12,9,22,41
462.0,2018,4,46,0,0,0,0,3,6,8,4,6,6,13,18,28
462.0,2019,1,38,0,2,0,2,3,7,4,6,6,11,5,13,29
463.0,2015,1,4,0,0,1,0,0,1,3,1,0,0,0,1,4
463.0,2015,2,5,0,2,0,1,0,0,2,0,3,0,3,4,4
463.0,2015,3,6,1,1,0,0,0,0,0,2,2,3,1,3,5
463.0,2015,4,7,0,0,1,0,1,0,1,1,2,0,3,4,4
463.0,2016,1,5,0,1,1,0,2,1,0,1,2,1,0,2,5
463.0,2016,2,10,0,0,0,0,1,0,2,2,1,1,3,4,6
463.0,2016,3,7,0,1,1,0,2,2,3,1,0,1,0,3,6
463.0,2016,4,3,0,1,0,0,0,1,0,1,0,2,0,3,1
463.0,2017,1,4,1,1,1,0,0,1,2,1,1,1,1,3,4
463.0,2017,2,8,1,0,0,0,2,1,0,2,1,2,1,3,6
463.0,2017,3,4,0,0,0,1,0,0,1,0,1,0,3,1,4
463.0,2017,4,12,1,1,1,1,2,3,3,1,3,2,2,8,8
463.0,2018,1,7,0,0,1,0,0,1,0,4,0,1,2,4,4
463.0,2018,2,10,0,1,1,0,0,2,2,2,2,1,3,5,7
463.0,2018,3,12,0,0,0,2,2,6,2,0,0,2,2,5,9
463.0,2018,4,12,0,1,0,2,1,1,3,2,3,2,3,7,8
463.0,2019,1,5,0,2,0,0,0,1,2,2,1,1,0,6,1
464.0,2015,1,4,0,1,0,0,1,2,0,1,0,0,1,2,3
464.0,2015,2,1,0,2,0,0,1,0,0,0,1,1,0,1,2
464.0,2015,3,3,0,0,0,1,0,1,0,0,0,2,1,0,4
464.0,2016,1,3,0,2,0,0,0,1,0,1,1,1,1,3,2
464.0,2016,2,7,0,2,0,0,0,1,0,2,1,4,1,5,4
464.0,2016,3,2,0,1,1,0,0,2,0,1,0,0,1,2,2
464.0,2016,4,7,0,0,1,1,0,0,3,4,0,1,1,5,4
464.0,2017,1,6,0,0,0,0,1,1,1,1,0,1,1,2,4
464.0,2017,2,6,0,0,1,0,1,2,1,0,3,0,0,4,3
464.0,2017,3,5,1,0,1,1,1,1,1,2,0,3,0,4,4
464.0,2017,4,6,1,1,3,0,0,3,1,0,1,4,2,5,6
464.0,2018,1,8,0,1,0,2,0,2,4,0,3,1,1,7,4
464.0,2018,2,6,0,1,0,1,1,0,0,3,0,1,3,3,5
464.0,2018,3,14,1,3,1,0,4,3,3,1,3,3,2,9,10
464.0,2018,4,6,1,0,0,1,1,0,0,4,2,1,0,2,6
464.0,2019,1,6,1,1,0,0,1,1,1,5,0,0,0,4,4
465.0,2015,1,5,0,1,0,0,1,1,0,1,1,1,1,3,3
465.0,2015,2,4,0,0,0,0,1,1,1,1,0,0,0,1,3
465.0,2015,3,4,0,2,0,1,0,2,0,1,2,1,1,4,3
465.0,2015,4,3,0,0,0,0,1,0,0,1,0,0,1,1,2
465.0,2016,1,4,0,2,0,0,0,1,2,2,1,0,0,1,5
465.0,2016,2,6,0,0,0,0,3,2,0,0,0,1,0,3,3
465.0,2016,3,2,1,0,0,0,0,0,0,1,0,2,0,1,2
465.0,2016,4,2,0,2,0,0,0,1,0,1,0,0,2,1,3
465.0,2017,2,5,0,1,0,0,0,1,0,0,2,2,1,5,1
465.0,2017,3,7,0,0,0,1,0,3,0,2,2,1,0,2,6
465.0,2017,4,6,0,1,0,0,0,0,2,0,1,1,3,2,5
465.0,2018,1,7,0,5,0,1,3,2,0,1,4,0,3,7,6
465.0,2018,2,2,0,2,1,0,1,0,1,2,0,1,0,3,2
465.0,2018,3,3,0,0,0,1,0,1,0,2,1,0,0,1,3
465.0,2018,4,3,0,0,1,0,0,1,0,0,1,1,1,0,4
465.0,2019,1,3,0,0,0,0,1,0,0,0,1,0,1,3,0
466.0,2015,1,2,0,1,1,2,2,0,0,2,0,1,1,2,4
466.0,2015,2,4,0,0,0,0,0,1,0,1,1,0,1,2,2
466.0,2015,3,5,0,0,1,0,0,1,2,0,1,2,0,1,5
466.0,2015,4,4,0,0,0,0,0,0,1,1,0,0,2,0,4
466.0,2016,1,6,0,0,0,0,0,1,2,1,1,0,1,1,5
466.0,2016,2,8,0,0,0,0,1,0,2,3,0,1,1,2,6
466.0,2016,3,9,0,0,0,0,0,0,1,3,3,1,1,2,7
466.0,2016,4,4,0,0,2,1,1,1,0,0,2,3,0,3,4
466.0,2017,1,4,0,0,2,0,1,2,1,1,1,0,0,2,4
466.0,2017,2,5,0,0,1,1,0,0,0,0,4,1,2,2,5
466.0,2017,3,14,0,0,0,0,1,3,1,2,2,3,2,10,4
466.0,2017,4,15,1,2,0,1,2,0,2,3,8,3,1,8,11
466.0,2018,1,4,0,1,1,2,0,0,2,3,2,1,0,4,4
466.0,2018,2,20,0,2,0,1,4,2,6,2,4,3,2,10,13
466.0,2018,3,19,0,0,1,1,4,2,2,3,5,0,5,8,13
466.0,2018,4,12,0,0,0,0,0,1,3,2,3,2,1,3,9
