codigo_upz,AÑO,MES,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
98.0,2018,7,160,1,4,4,4,16,32,25,30,28,22,20,72,101
98.0,2018,8,194,0,2,5,7,9,34,19,19,50,30,47,87,121
98.0,2018,9,211,0,5,5,4,9,37,38,27,37,42,35,93,132
98.0,2018,10,224,3,4,3,2,11,38,39,43,40,27,38,89,147
98.0,2018,11,200,1,5,2,2,6,35,24,36,30,25,54,77,133
98.0,2018,12,200,0,5,2,3,29,35,25,28,36,28,29,95,115
98.0,2019,1,181,0,2,1,3,8,51,23,30,34,23,18,83,104
98.0,2019,2,194,0,2,4,3,9,39,34,37,33,18,33,86,117
99.0,2015,1,85,0,3,3,0,12,9,11,16,6,16,21,40,51
99.0,2015,2,86,0,3,0,1,4,17,19,11,12,13,14,38,52
99.0,2015,3,114,1,4,0,2,12,18,19,26,16,14,16,61,60
99.0,2015,4,105,1,2,1,0,5,20,21,25,24,9,5,51,58
99.0,2015,5,102,1,7,0,0,8,14,13,17,19,14,25,45,65
99.0,2015,6,100,0,1,2,0,8,13,8,31,22,11,10,47,56
99.0,2015,7,77,0,2,0,0,4,18,6,14,13,6,18,36,43
99.0,2015,8,98,0,2,1,6,14,12,20,15,14,15,17,44,63
99.0,2015,9,78,0,3,0,1,7,12,10,20,12,4,17,41,41
99.0,2015,10,91,0,3,0,1,5,17,15,13,15,13,17,35,60
99.0,2015,11,74,0,1,0,3,5,13,8,13,14,7,18,30,48
99.0,2015,12,73,1,4,2,2,6,11,8,14,16,11,16,29,53
99.0,2016,1,79,0,4,1,2,10,13,10,15,9,14,15,34,52
99.0,2016,2,117,0,1,0,1,10,18,10,15,21,17,28,48,70
99.0,2016,3,125,0,2,0,3,9,17,18,28,19,21,18,44,86
99.0,2016,4,100,1,3,0,3,5,16,18,15,15,10,28,45,62
99.0,2016,5,96,0,4,1,0,15,18,20,11,15,10,12,38,63
99.0,2016,6,82,0,4,1,2,3,15,17,12,17,14,11,41,47
99.0,2016,7,92,0,1,0,4,15,19,10,8,8,19,18,27,70
99.0,2016,8,116,0,3,0,9,12,20,22,21,22,12,19,36,92
99.0,2016,9,91,0,2,0,8,6,21,15,15,11,16,17,34,67
99.0,2016,10,77,0,0,1,2,5,15,8,14,11,15,12,32,48
99.0,2016,11,68,0,1,1,2,6,12,9,10,16,10,9,30,42
99.0,2016,12,69,1,1,0,1,6,5,4,7,19,12,19,25,47
99.0,2017,1,107,0,1,0,2,9,18,18,14,10,26,15,51,59
99.0,2017,2,136,0,3,1,0,12,22,18,17,20,21,30,59,81
99.0,2017,3,154,0,2,1,1,13,29,9,24,31,17,35,65,93
99.0,2017,4,148,1,4,1,5,17,20,23,30,18,22,29,63,96
99.0,2017,5,152,1,0,0,4,11,27,15,24,20,23,37,61,96
99.0,2017,6,163,0,3,6,4,15,23,23,24,18,29,44,64,112
99.0,2017,7,141,0,3,3,0,15,18,22,15,30,29,18,58,89
99.0,2017,8,244,0,2,2,3,21,53,24,38,50,28,37,97,154
99.0,2017,9,260,0,2,1,3,32,37,24,26,27,52,68,109,157
99.0,2017,10,298,0,4,2,1,27,37,38,44,43,45,71,143,162
99.0,2017,11,268,2,3,4,5,18,55,31,35,44,42,57,126,156
99.0,2017,12,204,0,1,3,1,26,31,27,15,23,49,38,85,124
99.0,2018,1,192,0,4,2,0,19,15,24,43,39,27,31,92,106
99.0,2018,2,280,1,5,2,2,30,55,38,38,46,37,46,131,159
99.0,2018,3,246,2,2,0,0,17,38,15,27,44,44,65,98,152
99.0,2018,4,318,1,3,0,3,35,42,54,42,58,40,54,154,171
99.0,2018,5,342,0,2,3,2,22,71,25,45,57,43,86,161,188
99.0,2018,6,227,0,2,5,0,26,23,14,30,27,49,65,114,120
99.0,2018,7,220,0,2,4,1,33,31,33,37,31,18,44,105,122
99.0,2018,8,291,0,1,0,2,21,65,21,32,41,36,78,136,158
99.0,2018,9,321,0,1,1,1,34,40,35,39,55,61,60,119,205
99.0,2018,10,370,0,0,1,0,22,66,54,72,52,44,61,150,221
99.0,2018,11,381,0,2,1,1,27,72,39,40,52,52,103,150,235
99.0,2018,12,249,1,2,2,2,31,53,27,21,35,42,47,115,141
99.0,2019,1,235,0,1,2,1,16,43,20,47,44,31,38,95,144
99.0,2019,2,362,1,1,0,2,26,61,49,58,49,47,76,152,214
100.0,2015,1,33,0,1,1,2,1,7,6,4,6,4,9,13,24
100.0,2015,2,37,0,4,0,1,2,6,6,11,4,5,8,18,24
100.0,2015,3,49,0,0,4,2,5,11,6,8,11,8,6,20,35
100.0,2015,4,43,0,2,1,2,5,7,8,6,13,3,6,19,29
100.0,2015,5,42,0,8,1,3,9,6,9,4,7,6,13,23,31
100.0,2015,6,51,1,2,0,3,6,11,6,9,10,4,11,25,32
100.0,2015,7,34,0,3,0,2,5,2,7,3,10,3,9,20,19
100.0,2015,8,43,0,7,1,4,5,8,5,7,10,7,13,20,35
100.0,2015,9,52,0,4,0,2,4,14,5,9,16,3,7,26,32
100.0,2015,10,49,0,1,1,3,3,11,6,11,9,8,6,22,32
100.0,2015,11,40,0,1,2,1,4,7,10,8,4,8,3,20,24
100.0,2015,12,35,2,0,6,0,3,6,8,6,12,3,5,14,29
100.0,2016,1,69,0,4,2,2,8,14,13,7,10,11,14,18,58
100.0,2016,2,61,1,2,2,1,6,12,9,11,8,13,8,18,49
100.0,2016,3,50,0,1,0,3,5,15,3,11,7,6,7,14,40
100.0,2016,4,55,2,6,1,2,10,11,7,8,6,10,14,24,42
100.0,2016,5,60,0,8,2,0,10,11,16,8,8,6,11,28,42
100.0,2016,6,47,0,5,1,2,3,4,10,8,9,8,13,18,37
100.0,2016,7,46,0,3,1,0,10,5,6,9,5,6,9,22,28
100.0,2016,8,63,1,3,0,1,7,9,8,11,12,10,11,25,43
100.0,2016,9,53,0,4,0,3,8,12,8,6,9,5,12,27,33
100.0,2016,10,51,0,3,2,2,4,7,5,9,6,18,9,24,34
100.0,2016,11,36,0,0,2,1,4,7,0,8,7,6,7,12,27
100.0,2016,12,44,0,5,1,1,11,7,6,5,7,7,8,18,33
100.0,2017,1,69,0,0,3,0,8,4,8,20,9,13,10,35,37
100.0,2017,2,78,0,5,5,2,11,11,12,18,11,10,17,34,56
100.0,2017,3,93,0,0,0,1,10,16,11,10,18,19,10,36,58
100.0,2017,4,62,1,1,2,1,9,7,12,11,12,7,9,24,43
100.0,2017,5,94,0,5,0,4,12,15,9,25,14,17,11,51,52
100.0,2017,6,82,0,3,1,2,13,14,8,11,12,14,16,36,52
100.0,2017,7,101,1,6,2,2,14,19,18,13,11,26,11,46,66
100.0,2017,8,129,0,1,2,4,6,17,15,28,31,20,19,53,83
100.0,2017,9,134,0,0,1,0,11,16,16,16,7,30,39,48,87
100.0,2017,10,145,0,5,2,0,14,13,22,29,17,33,24,71,81
100.0,2017,11,191,0,4,3,0,21,43,10,31,34,20,39,92,106
100.0,2017,12,158,0,2,0,3,19,25,13,18,23,32,33,62,101
100.0,2018,1,118,0,4,3,1,17,12,18,20,17,16,26,46,80
100.0,2018,2,121,0,2,0,2,10,21,21,24,15,15,19,55,70
100.0,2018,3,123,0,5,3,4,10,30,8,28,9,21,29,63,72
100.0,2018,4,143,0,4,2,1,18,20,17,22,22,21,30,73,77
100.0,2018,5,171,1,2,5,2,8,29,16,31,40,19,38,71,110
100.0,2018,6,119,0,2,3,0,10,21,12,19,17,20,25,59,65
100.0,2018,7,140,0,1,2,1,13,42,19,18,17,20,15,59,85
100.0,2018,8,136,0,3,2,0,14,26,15,22,22,16,26,62,79
100.0,2018,9,163,0,2,0,0,12,27,20,27,25,23,31,66,99
100.0,2018,10,186,0,1,3,0,11,29,30,37,29,25,29,80,110
100.0,2018,11,183,1,1,7,0,11,31,19,24,48,31,28,84,108
100.0,2018,12,167,1,1,3,0,20,17,31,18,20,38,28,65,106
100.0,2019,1,167,0,4,1,2,15,33,21,24,24,26,31,59,115
100.0,2019,2,152,0,3,3,2,15,26,24,23,22,29,21,58,102
101.0,2015,1,48,1,1,0,2,2,11,7,11,6,4,11,20,32
101.0,2015,2,60,1,1,4,4,5,9,13,8,12,6,17,26,44
101.0,2015,3,70,1,0,0,3,3,9,10,16,15,10,11,27,47
101.0,2015,4,78,0,3,0,1,4,14,15,10,15,9,15,28,54
101.0,2015,5,56,0,1,1,0,3,18,12,3,10,6,6,21,37
101.0,2015,6,39,0,1,2,0,7,2,7,7,11,5,3,21,21
101.0,2015,7,48,0,1,0,1,7,10,3,4,12,4,10,17,33
101.0,2015,8,47,0,2,3,4,5,10,13,6,11,3,8,24,32
101.0,2015,9,46,0,3,2,6,0,11,5,9,11,9,12,30,27
101.0,2015,10,60,0,1,4,4,4,18,8,13,11,5,10,31,38
101.0,2015,11,36,0,2,7,1,4,11,7,8,6,4,6,14,32
101.0,2015,12,43,0,1,2,0,2,6,15,7,7,5,4,22,24
101.0,2016,1,60,0,0,2,2,6,9,7,9,8,9,16,26,38
101.0,2016,2,73,0,0,1,5,3,15,11,10,17,9,14,36,43
101.0,2016,3,66,0,4,1,4,3,18,11,13,11,12,7,27,48
101.0,2016,4,55,1,2,3,2,1,7,8,9,19,7,12,27,36
101.0,2016,5,61,0,4,1,3,3,17,9,12,8,7,13,32,37
101.0,2016,6,58,0,2,1,2,6,10,12,12,11,4,8,16,47
101.0,2016,7,44,0,1,0,1,4,7,4,4,6,5,16,26,20
101.0,2016,8,66,0,0,2,5,11,7,5,12,18,5,15,21,52
101.0,2016,9,70,0,4,0,2,4,20,7,12,13,6,14,33,43
101.0,2016,10,59,0,1,2,0,2,6,14,13,11,9,7,31,31
101.0,2016,11,55,0,2,6,1,6,14,3,9,9,9,14,28,36
101.0,2016,12,37,1,6,1,1,8,6,6,7,5,5,9,24,22
101.0,2017,1,68,0,2,3,3,5,11,10,15,13,4,18,28,48
101.0,2017,2,104,0,1,3,1,8,21,15,12,24,12,17,41,68
101.0,2017,3,93,0,2,3,5,5,15,18,17,21,5,22,42,61
101.0,2017,4,114,0,1,5,6,11,18,15,30,18,17,17,47,79
101.0,2017,5,123,0,1,2,4,3,20,13,28,27,8,31,54,76
101.0,2017,6,98,0,5,2,3,8,11,11,16,14,20,28,40,68
101.0,2017,7,107,0,7,2,1,12,16,20,17,18,18,16,51,66
101.0,2017,8,141,1,7,5,2,12,33,15,33,20,15,28,69,87
101.0,2017,9,149,0,6,0,5,12,22,25,18,32,23,28,65,95
101.0,2017,10,142,1,3,2,2,18,21,16,40,24,8,23,61,89
101.0,2017,11,189,0,3,6,1,6,47,23,31,37,16,39,86,113
101.0,2017,12,131,0,2,3,1,19,20,21,16,16,17,28,66,71
101.0,2018,1,118,0,2,2,0,4,14,16,33,22,19,14,49,73
101.0,2018,2,141,0,0,4,0,9,19,13,24,20,26,34,68,77
101.0,2018,3,142,0,4,2,1,7,35,17,24,19,16,31,60,89
101.0,2018,4,165,0,6,3,1,15,17,33,18,23,23,46,80,95
101.0,2018,5,190,0,2,6,1,18,48,16,24,44,15,34,85,114
101.0,2018,6,177,0,3,3,1,14,39,16,26,30,18,41,78,106
101.0,2018,7,147,0,0,3,1,19,20,21,31,26,13,21,54,97
101.0,2018,8,195,0,2,3,3,6,43,24,28,43,17,42,100,103
101.0,2018,9,144,0,1,3,1,10,19,28,28,23,13,28,55,94
101.0,2018,10,209,0,1,4,2,10,29,33,45,45,17,37,74,142
101.0,2018,11,185,0,1,3,3,11,37,13,36,29,26,40,84,108
101.0,2018,12,128,0,4,2,1,14,19,19,15,23,20,25,54,81
101.0,2019,1,162,0,1,1,3,12,30,21,40,26,12,26,73,94
101.0,2019,2,152,0,1,3,0,10,22,26,26,23,19,30,57,99
102.0,2015,1,152,9,2,0,5,13,23,24,18,25,35,30,50,117
102.0,2015,2,102,7,7,1,4,5,18,22,12,21,17,26,40,81
102.0,2015,3,118,6,3,2,5,18,19,23,20,18,16,20,33,101
102.0,2015,4,110,1,7,1,1,8,25,16,15,23,20,13,35,85
102.0,2015,5,102,4,10,2,0,15,15,14,18,16,24,16,45,73
102.0,2015,6,58,6,2,3,5,9,5,13,9,16,10,12,16,58
102.0,2015,7,59,3,4,1,5,3,11,9,14,13,6,16,19,53
102.0,2015,8,66,10,8,2,5,9,11,13,7,17,16,18,26,65
102.0,2015,9,59,5,12,3,5,6,13,8,16,16,15,10,27,57
102.0,2015,10,55,3,8,3,3,5,9,8,13,12,14,11,26,46
102.0,2015,11,58,4,7,0,0,4,8,9,14,11,9,14,24,45
102.0,2015,12,40,10,0,0,3,3,7,6,12,7,9,9,13,40
102.0,2016,1,93,2,7,1,1,12,20,8,13,13,19,19,38,66
102.0,2016,2,126,6,9,4,6,10,14,35,23,29,20,20,40,111
102.0,2016,3,119,4,3,3,3,13,17,19,27,27,15,14,41,91
102.0,2016,4,91,5,5,4,5,12,19,9,12,13,22,23,30,80
102.0,2016,5,72,3,10,0,3,12,17,11,17,8,10,13,34,54
102.0,2016,6,94,0,4,2,3,10,16,14,16,19,14,14,25,78
102.0,2016,7,83,3,5,2,2,6,15,12,14,17,15,16,30,65
102.0,2016,8,106,3,4,1,5,7,24,19,14,23,16,16,42,77
102.0,2016,9,103,7,35,2,3,22,21,19,17,27,24,20,65,84
102.0,2016,10,75,6,2,3,3,10,6,21,9,10,22,11,27,62
102.0,2016,11,84,3,3,4,2,8,14,7,14,25,16,12,30,66
102.0,2016,12,92,3,8,1,5,6,16,11,12,19,17,28,38,71
102.0,2017,1,132,3,3,2,1,9,22,20,34,19,14,23,54,87
102.0,2017,2,168,3,6,1,4,12,19,22,34,32,35,28,65,117
102.0,2017,3,181,4,5,6,2,21,36,23,31,28,31,28,63,135
102.0,2017,4,158,3,5,3,4,15,25,23,29,26,35,20,52,121
102.0,2017,5,203,4,2,4,6,9,30,24,46,40,41,29,77,142
102.0,2017,6,191,1,6,6,8,18,45,24,32,34,19,40,66,146
102.0,2017,7,194,5,5,4,9,20,30,35,28,33,44,27,75,142
102.0,2017,8,211,3,6,5,9,8,41,17,54,39,36,39,87,147
102.0,2017,9,270,4,8,3,5,21,29,36,42,38,68,56,104,185
102.0,2017,10,245,10,4,6,10,25,23,31,52,46,64,34,84,191
102.0,2017,11,290,6,2,5,6,30,59,25,32,57,65,41,116,192
102.0,2017,12,341,3,4,4,7,21,58,33,41,50,88,68,118,241
102.0,2018,1,222,2,7,5,4,22,24,36,32,41,51,34,86,153
102.0,2018,2,214,4,10,2,7,17,36,34,40,31,40,39,75,162
102.0,2018,3,286,4,8,6,7,24,47,31,41,47,66,55,103,208
102.0,2018,4,324,9,9,2,2,26,48,52,51,44,60,65,134,212
102.0,2018,5,313,6,9,3,3,30,57,32,48,62,63,42,132,200
102.0,2018,6,291,6,2,6,4,15,50,28,45,44,70,57,112,197
102.0,2018,7,303,5,8,9,5,21,46,45,64,48,55,51,126,204
102.0,2018,8,308,1,8,3,3,21,69,32,34,58,51,58,118,205
102.0,2018,9,348,3,4,1,2,39,59,37,38,49,81,55,115,243
102.0,2018,10,355,2,1,1,1,30,46,56,58,55,62,53,131,229
102.0,2018,11,335,5,2,3,1,19,73,36,45,44,59,70,135,210
102.0,2018,12,399,2,4,1,3,42,64,62,44,54,87,56,169,240
102.0,2019,1,268,2,2,1,0,12,60,35,46,50,39,31,101,172
102.0,2019,2,369,6,0,2,2,24,50,48,56,60,77,64,137,242
103.0,2015,1,3,0,0,0,0,1,0,0,0,0,1,1,1,2
103.0,2015,2,3,0,0,0,0,1,1,0,0,0,0,1,2,1
103.0,2015,3,4,0,1,0,0,1,1,0,0,1,1,1,0,5
103.0,2015,4,3,0,0,0,0,0,1,0,0,0,1,1,1,2
103.0,2015,5,5,0,0,0,1,0,2,0,1,0,2,1,0,6
103.0,2015,6,2,0,1,0,3,0,0,1,3,0,0,2,2,4
103.0,2015,7,5,0,0,0,0,0,1,0,1,2,0,1,2,3
103.0,2015,8,8,0,0,0,1,2,0,2,1,1,0,3,4,5
103.0,2015,9,5,0,0,0,0,0,0,0,2,1,1,1,1,4
103.0,2015,10,4,0,0,0,1,0,0,1,0,1,1,2,1,4
103.0,2015,11,3,0,0,0,0,2,1,0,0,0,0,0,2,1
103.0,2015,12,5,0,0,0,0,2,1,0,0,0,0,2,1,4
103.0,2016,1,9,0,0,0,0,3,1,0,1,1,1,2,4,5
103.0,2016,2,5,0,0,0,0,0,1,0,0,0,2,2,1,4
103.0,2016,3,3,1,0,0,0,0,0,0,1,0,3,0,1,3
103.0,2016,4,6,0,0,2,1,2,2,0,2,2,0,1,4,5
103.0,2016,5,6,0,0,0,0,2,1,0,0,0,1,2,4,2
103.0,2016,6,3,0,0,0,0,0,0,1,0,0,1,1,1,2
103.0,2016,7,6,0,0,0,1,4,0,1,1,1,0,0,2,5
103.0,2016,8,5,0,0,0,0,0,0,1,1,2,1,0,2,3
103.0,2016,9,3,0,0,0,0,0,3,0,0,0,0,0,1,2
103.0,2016,10,5,0,0,0,0,1,0,0,1,0,3,0,3,2
103.0,2016,11,4,0,0,0,0,0,1,1,0,1,0,1,1,3
103.0,2016,12,5,1,0,0,0,0,0,0,1,2,0,3,4,2
103.0,2017,1,4,0,0,0,1,0,1,1,2,0,1,0,2,3
103.0,2017,2,6,1,1,1,0,4,1,1,0,1,2,0,5,4
103.0,2017,3,7,0,0,0,1,1,1,1,1,0,1,3,2,6
103.0,2017,4,17,0,0,0,0,1,2,3,5,1,4,1,10,7
103.0,2017,5,13,0,3,0,0,2,3,4,2,3,1,1,8,8
103.0,2017,6,9,1,1,0,1,1,2,2,1,1,2,3,5,7
103.0,2017,7,19,0,1,0,0,3,3,4,2,3,4,1,10,10
103.0,2017,8,22,0,1,0,0,5,4,3,2,4,2,3,10,13
103.0,2017,9,28,0,2,1,0,4,8,5,2,2,7,3,17,14
103.0,2017,10,26,0,2,0,0,3,3,3,4,2,9,4,10,18
103.0,2017,11,31,0,4,0,0,3,7,5,4,5,6,5,11,24
103.0,2017,12,15,0,5,1,1,7,3,2,4,0,4,2,9,13
103.0,2018,1,6,0,0,0,0,0,0,1,1,3,0,1,2,4
103.0,2018,2,12,1,1,0,0,0,4,0,4,2,2,2,5,9
103.0,2018,3,16,0,0,1,0,2,3,0,2,3,4,3,7,10
103.0,2018,4,8,0,0,0,0,1,1,1,1,2,0,2,2,6
103.0,2018,5,15,0,0,0,0,3,0,0,5,0,1,6,4,11
103.0,2018,6,14,0,0,0,0,0,5,1,1,1,3,3,10,4
103.0,2018,7,15,0,0,1,0,5,0,2,1,1,4,3,6,10
103.0,2018,8,28,0,0,0,0,7,0,7,1,6,4,3,10,18
103.0,2018,9,13,0,0,1,0,2,2,0,3,0,5,2,4,10
103.0,2018,10,18,0,0,0,0,2,3,2,1,0,6,4,9,9
103.0,2018,11,13,0,1,0,0,2,0,2,3,2,3,2,3,11
103.0,2018,12,9,0,0,0,1,0,1,1,0,1,6,1,4,6
103.0,2019,1,14,0,0,1,1,0,3,0,2,4,3,4,4,12
103.0,2019,2,19,0,0,0,0,1,6,1,5,3,3,0,11,8
104.0,2015,1,9,2,0,0,0,1,1,2,2,3,1,1,5,6
104.0,2015,2,12,0,1,0,2,1,1,3,2,4,2,2,3,12
104.0,2015,3,16,0,2,0,2,1,1,2,6,2,1,7,7,13
104.0,2015,4,11,0,1,0,0,1,1,0,3,2,4,1,3,9
104.0,2015,5,14,0,4,1,1,2,1,2,5,4,1,5,8,12
104.0,2015,6,15,0,1,0,1,1,3,0,6,0,4,3,5,12
104.0,2015,7,9,0,0,0,0,1,0,3,1,2,0,2,5,4
104.0,2015,8,18,1,1,1,0,2,4,7,2,2,0,4,13,8
104.0,2015,9,17,0,1,0,0,1,4,2,2,5,1,3,7,11
104.0,2015,10,8,0,2,0,0,0,2,2,1,3,0,2,5,5
104.0,2015,11,17,0,0,1,1,2,4,1,5,1,4,2,9,10
104.0,2015,12,6,0,0,1,2,0,0,4,2,0,1,2,2,7
104.0,2016,1,24,0,0,0,0,1,0,6,1,6,6,4,12,12
104.0,2016,2,35,0,0,0,0,3,9,7,7,3,1,5,14,21
104.0,2016,3,30,0,2,0,1,2,6,2,5,7,6,5,10,23
104.0,2016,4,18,0,0,1,1,0,2,2,2,3,5,6,4,16
104.0,2016,5,8,0,1,1,1,3,1,0,0,3,0,4,6,5
104.0,2016,6,11,0,0,1,0,2,0,0,1,1,5,3,5,7
104.0,2016,7,22,1,0,2,1,5,4,1,3,7,3,3,8,18
104.0,2016,8,22,0,0,1,0,5,4,4,4,1,3,2,7,16
104.0,2016,9,26,0,1,2,0,3,4,3,1,9,2,7,10,19
104.0,2016,10,17,0,1,3,2,4,3,2,2,5,4,3,8,15
104.0,2016,11,14,0,2,2,0,2,1,1,5,3,5,1,10,8
104.0,2016,12,20,0,1,0,0,2,4,2,7,2,1,3,9,12
104.0,2017,1,43,0,4,0,0,2,8,7,4,10,7,9,27,20
104.0,2017,2,37,0,1,1,0,1,11,5,4,5,2,11,16,23
104.0,2017,3,45,1,4,0,1,4,7,7,4,11,8,10,25,26
104.0,2017,4,44,0,1,0,1,8,6,7,9,7,7,2,20,26
104.0,2017,5,43,0,6,0,0,3,8,6,7,11,5,9,19,30
104.0,2017,6,38,0,5,0,1,2,6,5,10,4,6,11,19,25
104.0,2017,7,48,0,5,1,0,11,9,11,2,7,9,5,23,31
104.0,2017,8,56,0,7,0,0,5,8,8,13,13,7,9,33,30
104.0,2017,9,110,0,9,2,0,4,61,6,15,13,7,15,59,62
104.0,2017,10,76,0,7,1,0,9,11,11,14,19,10,10,40,44
104.0,2017,11,88,1,10,3,0,10,18,8,13,15,21,17,51,51
104.0,2017,12,60,0,6,0,1,12,8,9,8,5,9,16,31,36
104.0,2018,1,46,0,1,1,1,6,7,8,10,9,4,5,23,26
104.0,2018,2,61,0,1,0,0,3,13,8,10,11,9,8,34,28
104.0,2018,3,77,0,0,0,0,7,9,8,18,15,7,13,33,44
104.0,2018,4,74,0,2,0,0,11,8,16,12,10,6,13,35,41
104.0,2018,5,70,0,1,1,0,8,11,8,16,15,5,9,36,36
104.0,2018,6,37,0,1,0,0,6,4,4,4,7,5,8,17,21
104.0,2018,7,57,0,1,1,0,13,6,9,14,5,5,7,21,38
104.0,2018,8,102,0,9,1,2,28,9,27,14,13,15,8,45,68
104.0,2018,9,63,0,4,0,1,5,12,9,13,16,4,9,31,37
104.0,2018,10,61,0,4,0,0,8,13,12,12,6,8,6,32,33
104.0,2018,11,72,0,1,0,0,14,13,6,6,6,12,16,28,45
104.0,2018,12,68,0,2,0,0,12,5,11,9,4,24,5,33,37
104.0,2019,1,59,0,5,0,0,8,17,8,10,5,7,9,31,33
104.0,2019,2,71,0,1,0,0,4,17,9,18,11,3,10,30,42
105.0,2015,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
105.0,2015,2,4,0,1,0,0,0,2,0,0,1,1,1,4,1
105.0,2015,3,2,0,0,0,2,0,1,0,1,1,1,0,1,3
105.0,2015,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
105.0,2015,5,4,0,0,0,0,1,1,1,0,0,1,0,1,3
105.0,2015,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1
105.0,2015,7,3,0,0,0,0,0,0,0,0,0,1,2,2,1
105.0,2015,8,6,0,0,0,0,0,1,0,2,0,0,3,4,2
105.0,2015,9,3,0,0,0,2,0,1,1,1,1,0,1,2,3
105.0,2015,10,3,0,0,0,2,0,0,1,1,1,1,1,2,3
105.0,2015,11,7,0,0,0,0,1,2,1,1,0,0,2,3,4
105.0,2015,12,5,0,0,1,1,1,1,1,0,1,3,0,2,5
105.0,2016,1,6,0,0,0,0,0,2,1,1,1,0,1,2,4
105.0,2016,2,7,0,0,1,0,1,2,2,0,2,1,0,2,6
105.0,2016,3,3,0,0,1,2,2,1,1,1,1,0,0,1,5
105.0,2016,4,3,0,0,1,1,1,0,0,0,2,1,1,1,4
105.0,2016,5,2,0,0,0,1,0,0,0,0,1,1,1,1,2
105.0,2016,6,5,0,0,1,1,0,2,1,1,0,2,1,4,3
105.0,2016,7,6,0,0,1,1,1,1,0,0,1,2,3,4,4
105.0,2016,8,6,0,1,1,2,1,0,2,3,1,1,2,2,8
105.0,2016,9,11,0,0,2,1,2,4,1,1,2,2,2,5,9
105.0,2016,10,6,0,1,1,2,2,0,2,2,3,1,0,5,5
105.0,2016,11,6,0,0,1,0,1,0,0,0,3,2,1,5,2
105.0,2016,12,3,0,1,2,0,1,1,1,1,1,1,0,3,3
105.0,2017,1,8,0,1,0,1,2,2,1,0,1,3,1,4,6
105.0,2017,2,12,0,0,0,1,0,6,1,0,1,3,2,9,4
105.0,2017,3,13,0,0,0,0,0,3,0,1,5,1,3,3,10
105.0,2017,4,15,0,2,0,0,1,2,1,5,3,3,2,6,11
105.0,2017,5,14,0,0,0,1,1,2,1,3,3,1,4,6,9
105.0,2017,6,13,0,0,1,0,4,1,3,2,2,0,2,7,7
105.0,2017,7,14,1,1,0,0,2,4,4,1,3,2,0,7,9
105.0,2017,8,16,0,5,1,0,6,3,3,4,2,2,2,10,12
105.0,2017,9,21,0,5,1,1,2,5,2,5,3,6,5,12,16
105.0,2017,10,29,0,5,2,0,3,4,4,9,6,6,4,15,21
105.0,2017,11,15,0,2,0,0,4,3,1,2,2,3,2,8,9
105.0,2017,12,22,0,4,0,0,5,1,2,1,4,3,10,13,13
105.0,2018,1,14,0,0,0,0,0,2,1,3,4,2,2,6,8
105.0,2018,2,18,0,0,0,0,2,2,0,3,4,2,5,12,6
105.0,2018,3,26,0,0,0,0,3,7,4,2,1,4,5,13,13
105.0,2018,4,25,0,0,0,1,2,7,2,2,0,8,5,13,13
105.0,2018,5,15,0,1,0,0,1,4,1,2,1,5,2,10,6
105.0,2018,6,16,0,0,0,0,2,2,1,5,0,4,2,10,6
105.0,2018,7,16,0,0,0,0,0,2,2,6,2,3,1,10,6
105.0,2018,8,18,0,0,1,0,2,3,2,3,3,2,4,6,13
105.0,2018,9,27,0,0,0,0,3,3,4,2,6,6,3,13,14
105.0,2018,10,17,0,0,0,0,1,3,1,4,2,5,1,8,9
105.0,2018,11,9,0,0,0,0,0,3,0,3,0,1,2,6,3
105.0,2018,12,14,0,0,0,0,3,2,4,1,1,2,1,5,9
105.0,2019,1,18,0,0,0,0,1,3,0,4,7,1,2,10,8
105.0,2019,2,22,0,1,0,0,3,8,0,3,2,3,4,10,13
106.0,2015,1,10,0,2,1,0,2,1,1,3,2,3,1,4,9
106.0,2015,2,9,0,2,0,1,1,1,2,2,3,1,2,7,5
106.0,2015,3,13,0,0,1,1,1,3,4,2,0,3,2,5,10
106.0,2015,4,14,0,1,0,0,1,3,2,4,2,2,1,7,8
106.0,2015,5,8,0,3,0,0,1,1,0,3,2,2,2,7,4
106.0,2015,6,14,0,1,0,0,0,3,1,2,1,4,4,7,8
106.0,2015,7,13,0,1,3,0,0,6,5,1,1,2,2,6,11
106.0,2015,8,15,0,0,1,1,1,2,0,3,3,5,3,7,10
106.0,2015,9,20,0,1,0,1,4,2,4,4,5,3,0,10,12
106.0,2015,10,10,0,2,3,1,3,0,0,3,1,7,2,10,6
106.0,2015,11,11,0,2,1,0,2,4,2,2,3,0,1,7,7
106.0,2015,12,12,0,0,0,0,2,3,0,1,2,3,1,5,7
106.0,2016,1,21,1,0,2,0,1,2,2,4,6,3,6,8,16
106.0,2016,2,20,0,2,4,1,3,1,3,3,5,6,6,8,19
106.0,2016,3,20,0,2,0,0,2,5,1,3,3,3,5,10,12
106.0,2016,4,14,0,0,1,0,0,2,2,3,1,3,4,8,7
