"LONGITUD","LATITUD","codigo_localidad","nombre_localidad","codigo_upz","nombre_upz","FECHA_HECHO","HORA_HECHO","DIA","MES","AÑO","DIA_SEMANA","DIRECCION_HECHO","GENERO","sexual"
"-74.16267931799996","4.547717641850709","19","CIUDAD BOLÍVAR","UPR3","UPR RIO TUNJUELO","2019-05-20","00:00:00","20","5","2019","Lunes","NUEVA ESPERANZA","FEMENINO","1"
"-74.05869999999999","4.7447599998442795","11","SUBA","18","BRITALIA","2021-03-20","00:00:00","20","3","2021","Sábado","BRITALIA","FEMENINO","1"
"-74.09268699999996","4.511361999851908","5","USME","52","LA FLORA","2019-12-30","00:00:00","30","12","2019","Lunes","DONA LILIANA","FEMENINO","1"
"-74.14515199999994","4.572389999849885","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2019-09-17","00:00:00","17","9","2019","Martes","EL CHIRCAL SUR","FEMENINO","1"
"-74.13684199999994","4.713275999845322","10","ENGATIVÁ","74","ENGATIVA","2019-01-01","00:00:00","1","1","2019","Martes","CENTRO ENGATIVA II","FEMENINO","1"
"-74.04825199999993","4.657735999847122","2","CHAPINERO","88","EL REFUGIO","2019-11-03","00:00:00","3","11","2019","Domingo","LOS ROSALES","FEMENINO","1"
"-74.05533036399999","4.653297662847253","2","CHAPINERO","88","EL REFUGIO","2019-01-30","00:00:00","30","1","2019","Miércoles","EMAUS","FEMENINO","1"
"-74.04769131799998","4.728595989844786","1","USAQUÉN","13","LOS CEDROS","2019-04-16","00:00:00","16","4","2019","Martes","LOS CEDROS","FEMENINO","1"
"-74.15223949299997","4.626332203848139","8","KENNEDY","47","KENNEDY CENTRAL","2020-02-13","00:00:00","13","2","2020","Jueves","CIUDAD KENNEDY NORTE","FEMENINO","1"
"-74.08238299999994","4.610425999848681","14","LOS MÁRTIRES","102","LA SABANA","2019-12-23","00:00:00","23","12","2019","Lunes","EL LISTON","FEMENINO","1"
"-74.16343599999993","4.638121009847729","8","KENNEDY","82","PATIO BONITO","2019-05-21","00:00:00","21","5","2019","Martes","PATIO BONITO","FEMENINO","1"
"-74.16764999999998","4.5673409998500665","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-05-08","00:00:00","8","5","2018","Martes","LAS MANAS","MASCULINO","1"
"-74.12642499999998","4.643519999847554","8","KENNEDY","113","BAVARIA","2019-01-06","00:00:00","6","1","2019","Domingo","VILLA ALSACIA","FEMENINO","1"
"-74.18668899999994","4.640088999847682","7","BOSA","86","EL PORVENIR","2019-09-22","00:00:00","22","9","2019","Domingo","PARCELA EL PORVENIR","FEMENINO","1"
"-74.15271199999995","4.5779729998497105","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2019-08-12","00:00:00","12","8","2019","Lunes","ARBORIZADORA BAJA","FEMENINO","1"
"-74.12096957099999","4.724967034844897","10","ENGATIVÁ","72","BOLIVIA","2021-05-04","00:00:00","4","5","2021","Martes","EL CORTIJO","MASCULINO","1"
"-74.07876358499993","4.599572097849026","3","SANTA FE","93","LAS NIEVES","2018-04-06","00:00:00","6","4","2018","Viernes","SANTA INES","FEMENINO","1"
"-74.06745066099995","4.667028505846829","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2018-05-16","00:00:00","16","5","2018","Miércoles","LA AURORA","FEMENINO","1"
"-74.10274499999997","4.632818999847916","16","PUENTE ARANDA","111","PUENTE ARANDA","2018-06-29","00:00:00","29","6","2018","Viernes","BATALLON CALDAS","MASCULINO","1"
"-74.03406999999999","4.745299999844258","1","USAQUÉN","12","TOBERIN","2021-06-01","00:00:00","1","6","2021","Martes","LA PRADERA NORTE","FEMENINO","1"
"-74.14484599999997","4.5458439998507565","19","CIUDAD BOLÍVAR","67","LUCERO","2020-04-23","00:00:00","23","4","2020","Jueves","ESTRELLA DEL SUR","MASCULINO","1"
"-74.17111711699994","4.59378365284921","19","CIUDAD BOLÍVAR","69","ISMAEL PERDOMO","2019-03-19","00:00:00","19","3","2019","Martes","LA ESTANCIA","FEMENINO","1"
"-74.10452780699995","4.583458600849562","18","RAFAEL URIBE URIBE","39","QUIROGA","2018-02-02","00:00:00","2","2","2018","Viernes","OLAYA","MASCULINO","1"
"-74.11217499999998","4.757739999843887","11","SUBA","71","TIBABUYES","2020-08-24","00:00:00","24","8","2020","Lunes","TIBABUYES II","FEMENINO","1"
"-74.07463693899996","4.727662307844839","11","SUBA","24","NIZA","2018-08-03","00:00:00","3","8","2018","Viernes","NIZA SUBA","FEMENINO","1"
"-74.12881699999997","4.571093999849963","6","TUNJUELITO","42","VENECIA","2021-03-13","00:00:00","13","3","2021","Sábado","TUNAL ORIENTAL","FEMENINO","1"
"-74.16429399999998","4.573141999849899","19","CIUDAD BOLÍVAR","70","JERUSALEM","2021-02-16","00:00:00","16","2","2021","Martes","LAS BRISAS","FEMENINO","1"
"-74.11362399999996","4.74380299984434","11","SUBA","71","TIBABUYES","2021-05-31","00:00:00","31","5","2021","Lunes","TOSCANA","FEMENINO","1"
"-74.19518999999997","4.638178999847738","7","BOSA","86","EL PORVENIR","2018-09-27","00:00:00","27","9","2018","Jueves","SANTA FE BOSA","FEMENINO","1"
"-74.12664802299997","4.469447673853234","5","USME","61","CIUDAD USME","2019-04-21","00:00:00","21","4","2019","Domingo","CENTRO USME URBANO","MASCULINO","1"
"-74.08090599999997","4.586224999849466","3","SANTA FE","95","LAS CRUCES","2019-07-22","00:00:00","22","7","2019","Lunes","LAS CRUCES","FEMENINO","1"
"-74.11681199399999","4.503564365852122","5","USME","58","COMUNEROS","2019-08-28","00:00:00","28","8","2019","Miércoles","MONTEBLANCO","FEMENINO","1"
"-74.07227854199994","4.681974455846314","12","BARRIOS UNIDOS","21","LOS ANDES","2020-05-07","00:00:00","7","5","2020","Jueves","ESCUELA MILITAR","FEMENINO","1"
"-74.11293099999995","4.7142429998453","10","ENGATIVÁ","72","BOLIVIA","2018-11-06","00:00:00","6","11","2018","Martes","BOLIVIA ORIENTAL","FEMENINO","1"
"-74.14322399999998","4.556721999850393","19","CIUDAD BOLÍVAR","67","LUCERO","2018-12-02","00:00:00","2","12","2018","Domingo","GIBRALTAR SUR","FEMENINO","1"
"-74.20877341499994","4.614433301848536","7","BOSA","85","BOSA CENTRAL","2018-06-06","00:00:00","6","6","2018","Miércoles","EL JARDIN","FEMENINO","1"
"-74.19842405799994","4.638285132847771","7","BOSA","86","EL PORVENIR","2020-08-14","00:00:00","14","8","2020","Viernes","SAN BERNARDINO II","FEMENINO","1"
"-74.08432499999998","4.6698749998467175","12","BARRIOS UNIDOS","22","DOCE DE OCTUBRE","2020-12-12","00:00:00","12","12","2020","Sábado","JOSE JOAQUIN VARGAS","MASCULINO","1"
"-74.12402499999996","4.701128999845691","10","ENGATIVÁ","74","ENGATIVA","2021-08-11","00:00:00","11","8","2021","Miércoles","VILLA DEL MAR","FEMENINO","1"
"-74.13523354199998","4.559109440850305","19","CIUDAD BOLÍVAR","67","LUCERO","2020-07-30","00:00:00","30","7","2020","Jueves","MEISSEN","MASCULINO","1"
"-74.11787499999997","4.515278336851741","5","USME","57","GRAN YOMASA","2019-02-21","00:00:00","21","2","2019","Jueves","SANTA LIBRADA","FEMENINO","1"
"-74.17638854299997","4.5981996478490545","7","BOSA","49","APOGEO","2020-12-20","00:00:00","20","12","2020","Domingo","CEMENTERIO JARDINES APOGEO","FEMENINO","1"
"-74.11584099999999","4.568597999850034","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2018-12-17","00:00:00","17","12","2018","Lunes","SAN JORGE SUR","FEMENINO","1"
"-74.10316305799995","4.691998353845976","10","ENGATIVÁ","30","BOYACA REAL","2018-03-09","00:00:00","9","3","2018","Viernes","SANTA HELENITA","FEMENINO","1"
"-74.11258863599994","4.500357314852223","5","USME","58","COMUNEROS","2019-05-04","00:00:00","4","5","2019","Sábado","SERRANIAS","MASCULINO","1"
"-74.09770816999998","4.712306240845317","10","ENGATIVÁ","29","MINUTO DE DIOS","2019-07-26","00:00:00","26","7","2019","Viernes","PRIMAVERA","FEMENINO","1"
"-74.02741810899994","4.734651703844604","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2021-01-04","00:00:00","4","1","2021","Lunes","BARRANCAS NORTE","FEMENINO","1"
"-74.02939699999996","4.76122199984373","1","USAQUÉN","9","VERBENAL","2018-07-20","00:00:00","20","7","2018","Viernes","TIBABITA","FEMENINO","1"
"-74.02725299999997","4.764976999843625","1","USAQUÉN","9","VERBENAL","2018-09-12","00:00:00","12","9","2018","Miércoles","BUENAVISTA","FEMENINO","1"
"-74.13462736399998","4.6502276628473735","8","KENNEDY","46","CASTILLA","2019-01-28","00:00:00","28","1","2019","Lunes","VISION DE ORIENTE","FEMENINO","1"
"-74.20319999999998","4.609641999848699","7","BOSA","85","BOSA CENTRAL","2019-08-08","00:00:00","8","8","2019","Jueves","LOS LAURELES","FEMENINO","1"
"-74.07385999999997","4.60821999984875","3","SANTA FE","93","LAS NIEVES","2018-12-23","00:00:00","23","12","2018","Domingo","LA ALAMEDA","FEMENINO","1"
"-74.19535650999995","4.641898261847621","7","BOSA","86","EL PORVENIR","2018-03-08","00:00:00","8","3","2018","Jueves","CANAVERALEJO RURAL","FEMENINO","1"
"-74.16184999999996","4.62699399984809","8","KENNEDY","80","CORABASTOS","2018-07-12","00:00:00","12","7","2018","Jueves","CHUCUA DE LA VACA III","FEMENINO","1"
"-74.19350599999996","4.620101999848327","7","BOSA","84","BOSA OCCIDENTAL","2018-07-03","00:00:00","3","7","2018","Martes","LA INDEPENDENCIA","FEMENINO","1"
"-74.09898799999996","4.65592968284719","13","TEUSAQUILLO","104","PARQUE SIMON BOLIVAR - CAN","2019-05-23","00:00:00","23","5","2019","Jueves","EL SALITRE","FEMENINO","1"
"-74.10626606599999","4.4970627388523505","5","USME","59","ALFONSO LOPEZ","2018-07-28","00:00:00","28","7","2018","Sábado","EL PROGRESO USME","FEMENINO","1"
"-74.12898162499994","4.470912609853179","5","USME","61","CIUDAD USME","2020-01-31","00:00:00","31","1","2020","Viernes","CENTRO USME","FEMENINO","1"
"-74.10504599999996","4.743093999844327","11","SUBA","28","EL RINCON","2018-08-10","00:00:00","10","8","2018","Viernes","VILLA MARIA","FEMENINO","1"
"-74.10496799999999","4.547361999850679","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2018-12-18","00:00:00","18","12","2018","Martes","DIANA TURBAY","FEMENINO","1"
"-74.09615064399998","4.747178265844207","11","SUBA","27","SUBA","2018-08-16","00:00:00","16","8","2018","Jueves","PINOS DE LOMBARDIA","FEMENINO","1"
"-74.11252204499993","4.675988044846524","10","ENGATIVÁ","31","SANTA CECILIA","2020-10-07","00:00:00","7","10","2020","Miércoles","SANTA CECILIA","MASCULINO","1"
"-74.11266854199994","4.701184457845709","10","ENGATIVÁ","30","BOYACA REAL","2020-11-27","00:00:00","27","11","2020","Viernes","FLORENCIA","FEMENINO","1"
"-74.14021999999994","4.6411199998476675","8","KENNEDY","46","CASTILLA","2018-07-18","00:00:00","18","7","2018","Miércoles","BAVARIA","FEMENINO","1"
"-74.15375854199993","4.678754454846434","9","FONTIBÓN","75","FONTIBON","2020-12-27","00:00:00","27","12","2020","Domingo","EL CARMEN FONTIBON","FEMENINO","1"
"-74.10818731799998","4.620055989848319","16","PUENTE ARANDA","43","SAN RAFAEL","2019-04-18","00:00:00","18","4","2019","Jueves","SAN FRANCISCO","FEMENINO","1"
"-74.16744499999999","4.633746999847879","8","KENNEDY","82","PATIO BONITO","2019-09-16","00:00:00","16","9","2019","Lunes","PROVIVIENDA OCCIDENTAL","FEMENINO","1"
"-74.09894699999995","4.734294999844605","11","SUBA","28","EL RINCON","2021-02-03","00:00:00","3","2","2021","Miércoles","LAGO DE SUBA","FEMENINO","1"
"-74.05126831199993","4.76708473284356","11","SUBA","17","SAN JOSE DE BAVARIA","2020-06-03","00:00:00","3","6","2020","Miércoles","MIRANDELA","FEMENINO","1"
"-74.15826162999997","4.573754103849845","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-01-21","00:00:00","21","1","2018","Domingo","JERUSALEN","FEMENINO","1"
"-74.10413899999998","4.674712999846565","10","ENGATIVÁ","31","SANTA CECILIA","2019-10-28","00:00:00","28","10","2019","Lunes","NORMANDIA OCCIDENTAL","MASCULINO","1"
"-74.16838854199995","4.570694441849951","19","CIUDAD BOLÍVAR","70","JERUSALEM","2020-11-08","00:00:00","8","11","2020","Domingo","LAS BRISAS","FEMENINO","1"
"-74.18029299999995","4.605497999848831","7","BOSA","85","BOSA CENTRAL","2018-08-15","00:00:00","15","8","2018","Miércoles","BOSA","FEMENINO","1"
"-74.21083134199995","4.613173136848562","7","BOSA","85","BOSA CENTRAL","2018-08-01","00:00:00","1","8","2018","Miércoles","SAN DIEGO-BOSA","MASCULINO","1"
"-74.15301799999997","4.574484999849807","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2018-02-01","00:00:00","1","2","2018","Jueves","LOS LAURELES II","FEMENINO","1"
"-74.17617342099999","4.641942862847634","8","KENNEDY","82","PATIO BONITO","2021-02-24","00:00:00","24","2","2021","Miércoles","DINDALITO","FEMENINO","1"
"-74.03001899999998","4.763555999843676","1","USAQUÉN","9","VERBENAL","2019-06-20","00:00:00","20","6","2019","Jueves","TIBABITA","FEMENINO","1"
"-74.07020799999998","4.5964649998490845","17","CANDELARIA","94","LA CANDELARIA","2018-07-24","00:00:00","24","7","2018","Martes","LA CONCORDIA","FEMENINO","1"
"-74.10423854199996","4.5770644428497285","18","RAFAEL URIBE URIBE","36","SAN JOSE","2020-10-18","00:00:00","18","10","2020","Domingo","GUSTAVO RESTREPO","FEMENINO","1"
"-74.08806099999998","4.604941999848836","14","LOS MÁRTIRES","102","LA SABANA","2019-09-23","00:00:00","23","9","2019","Lunes","LA PEPITA","FEMENINO","1"
"-74.10579199999995","4.698408999845772","10","ENGATIVÁ","30","BOYACA REAL","2021-05-21","00:00:00","21","5","2021","Viernes","FLORENCIA","FEMENINO","1"
"-74.07992165899998","4.590234346849294","3","SANTA FE","95","LAS CRUCES","2019-03-06","00:00:00","6","3","2019","Miércoles","LAS CRUCES","FEMENINO","1"
"-74.20652399999994","4.631826999847957","7","BOSA","87","TINTAL SUR","2018-08-24","00:00:00","24","8","2018","Viernes","CIUDADELA EL RECREO","FEMENINO","1"
"-74.20238699999999","4.638489999847738","7","BOSA","87","TINTAL SUR","2019-10-09","00:00:00","9","10","2019","Miércoles","CIUDADELA EL RECREO II","FEMENINO","1"
"-74.02430599999997","4.703731999845635","1","USAQUÉN","14","USAQUEN","2020-02-13","00:00:00","13","2","2020","Jueves","SAN GABRIEL NORTE","FEMENINO","1"
"-74.05007854199994","4.659864452847069","2","CHAPINERO","88","EL REFUGIO","2020-08-01","00:00:00","1","8","2020","Sábado","LOS ROSALES","FEMENINO","1"
"-74.09779599999996","4.552209999850556","4","SAN CRISTÓBAL","50","LA GLORIA","2018-03-19","00:00:00","19","3","2018","Lunes","SAN MARTIN SUR","FEMENINO","1"
"-74.19514199999998","4.200638999861986","20","SUMAPAZ","UPR4","UPR RIO BLANCO","2020-03-11","00:00:00","11","3","2020","Miércoles","SANTA ROSA BAJA","FEMENINO","1"
"-74.10629299999994","4.572142999849893","18","RAFAEL URIBE URIBE","36","SAN JOSE","2018-10-11","00:00:00","11","10","2018","Jueves","HOSPITAL SAN CARLOS","FEMENINO","1"
"-74.16734799999995","4.647051999847446","8","KENNEDY","79","CALANDAIMA","2018-08-23","00:00:00","23","8","2018","Jueves","OSORIO IX","FEMENINO","1"
"-74.14989399999996","4.639000999847742","8","KENNEDY","46","CASTILLA","2018-09-24","00:00:00","24","9","2018","Lunes","PIO XII","FEMENINO","1"
"-74.07495032999998","4.684421821846243","12","BARRIOS UNIDOS","21","LOS ANDES","2020-08-31","00:00:00","31","8","2020","Lunes","ENTRERIOS","FEMENINO","1"
"-74.09892799999994","4.7346759998446","11","SUBA","28","EL RINCON","2018-12-24","00:00:00","24","12","2018","Lunes","AURES","FEMENINO","1"
"-74.19429399999996","4.633996999847865","7","BOSA","86","EL PORVENIR","2019-09-17","00:00:00","17","9","2019","Martes","SANTA FE BOSA","FEMENINO","1"
"-74.13757099999998","4.6545649998472225","8","KENNEDY","46","CASTILLA","2018-09-26","00:00:00","26","9","2018","Miércoles","VERGEL OCCIDENTAL","FEMENINO","1"
"-74.07597300799995","4.605649795848785","3","SANTA FE","93","LAS NIEVES","2018-04-15","00:00:00","15","4","2018","Domingo","LA CAPUCHINA","FEMENINO","1"
"-74.08658999999994","4.556429999850393","4","SAN CRISTÓBAL","32","SAN BLAS","2021-08-11","00:00:00","11","8","2021","Miércoles","SANTA INES SUR","FEMENINO","1"
"-74.14519199999995","4.621568999848265","8","KENNEDY","47","KENNEDY CENTRAL","2019-11-21","00:00:00","21","11","2019","Jueves","CIUDAD KENNEDY ORIENTAL","MASCULINO","1"
"-74.14295699999997","4.535482999851098","19","CIUDAD BOLÍVAR","68","EL TESORO","2019-09-07","00:00:00","7","9","2019","Sábado","QUIBA URBANO","MASCULINO","1"
"-74.11027599999994","4.548074999850677","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2019-09-03","00:00:00","3","9","2019","Martes","DIANA TURBAY","FEMENINO","1"
"-74.18079999999998","4.642205999847611","8","KENNEDY","83","LAS MARGARITAS","2019-06-16","00:00:00","16","6","2019","Domingo","OSORIO XII","FEMENINO","1"
"-74.07033604299994","4.601821307848959","3","SANTA FE","93","LAS NIEVES","2018-02-22","00:00:00","22","2","2018","Jueves","VERACRUZ","FEMENINO","1"
"-74.07751999999994","4.614106999848538","14","LOS MÁRTIRES","102","LA SABANA","2021-02-19","00:00:00","19","2","2021","Viernes","SANTA FE","FEMENINO","1"
"-74.07732681099998","4.638115593847764","13","TEUSAQUILLO","100","GALERIAS","2021-04-29","00:00:00","29","4","2021","Jueves","BELALCAZAR","FEMENINO","1"
"-74.09538199999997","4.574101999849828","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-09-17","00:00:00","17","9","2018","Lunes","VEINTE DE JULIO","FEMENINO","1"
"-74.11243599999995","4.541916999850907","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2019-08-10","00:00:00","10","8","2019","Sábado","LA PAZ","FEMENINO","1"
"-74.20568399999996","4.606311999848804","7","BOSA","85","BOSA CENTRAL","2019-10-21","00:00:00","21","10","2019","Lunes","SAN BERNARDINO I","FEMENINO","1"
"-74.03003593099999","4.7621477328437285","1","USAQUÉN","9","VERBENAL","2020-03-05","00:00:00","5","3","2020","Jueves","TIBABITA","FEMENINO","1"
"-74.14935654199996","4.559407440850348","19","CIUDAD BOLÍVAR","67","LUCERO","2020-04-15","00:00:00","15","4","2020","Miércoles","COMPARTIR","FEMENINO","1"
"-74.09704899999997","4.687586999846154","10","ENGATIVÁ","30","BOYACA REAL","2019-11-06","00:00:00","6","11","2019","Miércoles","BOYACA","FEMENINO","1"
"-74.06308099999995","4.62492499984821","3","SANTA FE","91","SAGRADO CORAZON","2019-08-05","00:00:00","5","8","2019","Lunes","PARQUE NACIONAL","FEMENINO","1"
"-74.19427276899995","4.643057197847612","7","BOSA","86","EL PORVENIR","2019-06-06","00:00:00","6","6","2019","Jueves","EL CORZO I","FEMENINO","1"
"-74.06354799999997","4.6446549998475515","2","CHAPINERO","99","CHAPINERO","2020-07-12","00:00:00","12","7","2020","Domingo","CHAPINERO CENTRAL","FEMENINO","1"
"-74.12942974599997","4.618005963848431","8","KENNEDY","44","AMERICAS","2019-12-05","00:00:00","5","12","2019","Jueves","HIPOTECHO SUR","MASCULINO","1"
"-74.16118999999998","4.569639999849987","19","CIUDAD BOLÍVAR","70","JERUSALEM","2021-03-20","00:00:00","20","3","2021","Sábado","LA PRADERA","FEMENINO","1"
"-74.02079299999997","4.737495999844497","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2021-03-05","00:00:00","5","3","2021","Viernes","BOSQUE DE PINOS","FEMENINO","1"
"-74.17890899999998","4.602761999848891","7","BOSA","85","BOSA CENTRAL","2019-08-20","00:00:00","20","8","2019","Martes","ANDALUCIA II","FEMENINO","1"
"-74.08001199999995","4.502037999852159","5","USME","52","LA FLORA","2021-07-29","00:00:00","29","7","2021","Jueves","TIHUAQUE","MASCULINO","1"
"-74.18389199999996","4.629777999848018","7","BOSA","84","BOSA OCCIDENTAL","2021-05-25","00:00:00","25","5","2021","Martes","BRASIL","FEMENINO","1"
"-74.10022233599994","4.556373851850403","4","SAN CRISTÓBAL","50","LA GLORIA","2018-01-04","00:00:00","4","1","2018","Jueves","GUACAMAYAS II","FEMENINO","1"
"-74.12599699999998","4.592322999849223","15","ANTONIO NARIÑO","38","RESTREPO","2021-06-11","00:00:00","11","6","2021","Viernes","VILLA MAYOR ORIENTAL","FEMENINO","1"
"-74.10528999999997","4.705529999845576","10","ENGATIVÁ","29","MINUTO DE DIOS","2021-03-19","00:00:00","19","3","2021","Viernes","QUIRIGUA ORIENTAL","FEMENINO","1"
"-74.08529099999998","4.591489999849243","3","SANTA FE","95","LAS CRUCES","2020-01-14","00:00:00","14","1","2020","Martes","SAN BERNARDINO","FEMENINO","1"
"-74.11649963599996","4.74672131684421","11","SUBA","71","TIBABUYES","2019-05-09","00:00:00","9","5","2019","Jueves","LISBOA","FEMENINO","1"
"-74.08687154199998","4.615035447848532","14","LOS MÁRTIRES","102","LA SABANA","2020-10-13","00:00:00","13","10","2020","Martes","PALOQUEMAO","MASCULINO","1"
"-74.09554995799994","4.722260347844987","11","SUBA","28","EL RINCON","2019-04-01","00:00:00","1","4","2019","Lunes","RINCON DE SUBA","MASCULINO","1"
