LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,homicide
-74.06829999999997,4.657049999847117,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2023-05-19,00:00:00,MASCULINO,2023,1
-74.07339999999994,4.604979999848848,03,SANTA FE,93,LAS NIEVES,2022-01-20,00:00:00,FEMENINO,2022,1
-74.15579999999994,4.6551699998472085,08,KENNEDY,78,TINTAL NORTE,2023-09-28,00:00:00,MASCULINO,2023,1
-74.14168950899995,4.585587645849436,06,TUNJUELITO,42,VENECIA,2020-08-12,00:00:00,MASCULINO,2020,1
-74.08458671299996,4.607273378848753,14,LOS MÁRTIRES,102,LA SABANA,2018-09-19,00:00:00,MASCULINO,2018,1
-74.14321160299994,4.5557142708504434,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-28,00:00:00,MASCULINO,2018,1
-74.15013807699995,4.53217185885123,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2019-06-09,00:00:00,MASCULINO,2019,1
-74.14183418099998,4.680302348846379,09,FONTIBÓN,75,FONTIBON,2020-09-01,00:00:00,MASCULINO,2020,1
-74.13084908499997,4.6608983398470425,09,FONTIBÓN,112,GRANJAS DE TECHO,2020-03-18,00:00:00,MASCULINO,2020,1
-74.11192646899997,4.588841449849387,15,ANTONIO NARIÑO,38,RESTREPO,2018-06-16,00:00:00,MASCULINO,2018,1
-74.07695440999998,4.610867521848628,14,LOS MÁRTIRES,102,LA SABANA,2019-03-08,00:00:00,MASCULINO,2019,1
-74.05550435399994,4.75056081184411,11,SUBA,18,BRITALIA,2019-10-30,00:00:00,MASCULINO,2019,1
-74.12953678699995,4.708553662845446,10,ENGATIVÁ,74,ENGATIVA,2019-03-15,00:00:00,MASCULINO,2019,1
-74.10465709599998,4.669014143846773,10,ENGATIVÁ,31,SANTA CECILIA,2021-11-12,00:00:00,MASCULINO,2021,1
-74.15819999999997,4.6450099998475505,08,KENNEDY,79,CALANDAIMA,2022-07-30,00:00:00,MASCULINO,2022,1
-74.07869999999997,4.608149999848705,14,LOS MÁRTIRES,102,LA SABANA,2022-02-07,00:00:00,MASCULINO,2022,1
-74.07319999999999,4.612179999848578,03,SANTA FE,93,LAS NIEVES,2023-02-27,00:00:00,FEMENINO,2023,1
-74.17959999999994,4.610759999848621,07,BOSA,85,BOSA CENTRAL,2022-01-30,00:00:00,FEMENINO,2022,1
-74.02389999999997,4.765519999843596,01,USAQUÉN,9,VERBENAL,2023-08-03,00:00:00,MASCULINO,2023,1
-74.07266038299997,4.591173451849254,17,CANDELARIA,94,LA CANDELARIA,2018-08-18,00:00:00,FEMENINO,2018,1
-74.09322592999996,4.556523346850412,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-12-28,00:00:00,MASCULINO,2018,1
-74.13506609699994,4.585409435849444,06,TUNJUELITO,42,VENECIA,2018-07-08,00:00:00,FEMENINO,2018,1
-74.09939801899998,4.501949799852175,05,USME,57,GRAN YOMASA,2018-11-14,00:00:00,MASCULINO,2018,1
-74.06218028799998,4.653892226847223,02,CHAPINERO,97,CHICO LAGO,2018-08-02,00:00:00,MASCULINO,2018,1
-74.19327982099998,4.624148790848195,07,BOSA,84,BOSA OCCIDENTAL,2021-05-29,00:00:00,MASCULINO,2021,1
-74.09775837399997,4.606177830848769,14,LOS MÁRTIRES,37,SANTA ISABEL,2021-07-07,00:00:00,MASCULINO,2021,1
-74.09490894299995,4.571838621849889,04,SAN CRISTÓBAL,34,20 DE JULIO,2021-01-12,00:00:00,MASCULINO,2021,1
-74.15952506199994,4.57729081884973,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-12-25,00:00:00,MASCULINO,2019,1
-74.11815428999995,4.555815551850459,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-08-11,00:00:00,MASCULINO,2020,1
-74.14837840599995,4.536999571851065,19,CIUDAD BOLÍVAR,68,EL TESORO,2019-07-28,00:00:00,MASCULINO,2019,1
-74.15608985899996,4.567798188850021,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-10-25,00:00:00,MASCULINO,2019,1
-74.09952938299995,4.5788506948496615,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-03-17,00:00:00,MASCULINO,2019,1
-74.10821468799998,4.550015304850608,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2019-11-29,00:00:00,MASCULINO,2019,1
-74.14108552799996,4.5930763298491994,06,TUNJUELITO,42,VENECIA,2019-04-13,00:00:00,MASCULINO,2019,1
-74.16786489099997,4.6373749228477665,08,KENNEDY,82,PATIO BONITO,2020-11-10,00:00:00,FEMENINO,2020,1
-74.16177480599998,4.548644581850689,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2019-08-28,00:00:00,MASCULINO,2019,1
-74.13128397099996,4.59206076184928,06,TUNJUELITO,42,VENECIA,2019-01-17,00:00:00,MASCULINO,2019,1
-74.13128397099996,4.59206076184928,06,TUNJUELITO,42,VENECIA,2019-01-17,00:00:00,MASCULINO,2019,1
-74.18518870499997,4.605959829848828,07,BOSA,85,BOSA CENTRAL,2019-02-03,00:00:00,MASCULINO,2019,1
-74.10690372099998,4.540540012850934,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2019-01-27,00:00:00,MASCULINO,2019,1
-74.13863600699995,4.559645918850307,19,CIUDAD BOLÍVAR,67,LUCERO,2019-02-20,00:00:00,MASCULINO,2019,1
-74.13020357199997,4.6147456668484885,08,KENNEDY,44,AMERICAS,2020-02-11,00:00:00,FEMENINO,2020,1
-74.18733338499999,4.627572652848126,07,BOSA,84,BOSA OCCIDENTAL,2019-02-22,00:00:00,MASCULINO,2019,1
-74.14184839299998,4.537923387850989,19,CIUDAD BOLÍVAR,68,EL TESORO,2019-10-13,00:00:00,MASCULINO,2019,1
-74.14634434899995,4.5555249218504645,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-08,00:00:00,MASCULINO,2018,1
-74.10019297299993,4.4962559108523745,05,USME,59,ALFONSO LOPEZ,2021-04-02,00:00:00,MASCULINO,2021,1
-74.09939080899994,4.555100819850474,04,SAN CRISTÓBAL,50,LA GLORIA,2021-11-14,00:00:00,MASCULINO,2021,1
-74.08315441299999,4.5420839428508515,04,SAN CRISTÓBAL,50,LA GLORIA,2021-04-07,00:00:00,MASCULINO,2021,1
-74.09109999999998,4.5939999998491885,14,LOS MÁRTIRES,37,SANTA ISABEL,2023-01-23,00:00:00,FEMENINO,2023,1
-74.15889999999996,4.553469999850521,19,CIUDAD BOLÍVAR,67,LUCERO,2023-07-28,00:00:00,MASCULINO,2023,1
-74.06949999999995,4.608889999848691,03,SANTA FE,93,LAS NIEVES,2022-08-23,00:00:00,MASCULINO,2022,1
-74.16439999999994,4.623219999848256,08,KENNEDY,80,CORABASTOS,2022-05-30,00:00:00,MASCULINO,2022,1
-74.07829100999999,4.613169250848567,14,LOS MÁRTIRES,102,LA SABANA,2020-08-14,00:00:00,MASCULINO,2020,1
-74.13969999999995,4.55530999985042,19,CIUDAD BOLÍVAR,67,LUCERO,2023-01-01,00:00:00,MASCULINO,2023,1
-74.08707009899996,4.543308652850838,04,SAN CRISTÓBAL,50,LA GLORIA,2021-01-01,00:00:00,MASCULINO,2021,1
-74.19892527199994,4.620016225848377,07,BOSA,84,BOSA OCCIDENTAL,2019-12-02,00:00:00,MASCULINO,2019,1
-74.11349999999999,4.588709999849368,15,ANTONIO NARIÑO,38,RESTREPO,2022-02-19,00:00:00,MASCULINO,2022,1
-74.02369999999996,4.760659999843743,01,USAQUÉN,9,VERBENAL,2022-12-03,00:00:00,MASCULINO,2022,1
-74.15537733199994,4.565922252850105,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-10-06,00:00:00,MASCULINO,2019,1
-74.08162795799996,4.592080179849243,03,SANTA FE,95,LAS CRUCES,2019-05-27,00:00:00,MASCULINO,2019,1
-74.15058184799994,4.540182040850926,19,CIUDAD BOLÍVAR,67,LUCERO,2018-09-25,00:00:00,MASCULINO,2018,1
-74.12423529299997,4.594989004849167,16,PUENTE ARANDA,41,MUZU,2021-02-09,00:00:00,MASCULINO,2021,1
-74.08433424999998,4.607755664848769,14,LOS MÁRTIRES,102,LA SABANA,2021-05-04,00:00:00,MASCULINO,2021,1
-74.14205854699998,4.5888186488493865,06,TUNJUELITO,42,VENECIA,2021-04-21,00:00:00,MASCULINO,2021,1
-74.08845883899994,4.588039277849384,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2020-06-18,00:00:00,MASCULINO,2020,1
-74.14828079499995,4.585984484849437,06,TUNJUELITO,42,VENECIA,2020-12-29,00:00:00,MASCULINO,2020,1
-74.09410633499994,4.517377954851667,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-03-08,00:00:00,MASCULINO,2020,1
-74.18869999999998,4.618029999848388,07,BOSA,84,BOSA OCCIDENTAL,2023-09-24,00:00:00,MASCULINO,2023,1
-74.19083850799996,4.619314955848353,07,BOSA,84,BOSA OCCIDENTAL,2020-05-18,00:00:00,MASCULINO,2020,1
-74.13159999999993,4.60171999984895,16,PUENTE ARANDA,41,MUZU,2022-07-19,00:00:00,MASCULINO,2022,1
-74.16009999999994,4.653299999847265,08,KENNEDY,78,TINTAL NORTE,2022-06-26,00:00:00,MASCULINO,2022,1
-74.08388397399995,4.583595805849537,04,SAN CRISTÓBAL,33,SOSIEGO,2018-09-09,00:00:00,MASCULINO,2018,1
-74.19172413899997,4.622282700848298,07,BOSA,84,BOSA OCCIDENTAL,2018-10-14,00:00:00,MASCULINO,2018,1
-74.09968067599993,4.71758936684519,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-11-19,00:00:00,MASCULINO,2021,1
-74.05372856799994,4.715751776845214,11,SUBA,19,EL PRADO,2021-05-05,00:00:00,MASCULINO,2021,1
-74.08126321199995,4.752253579844048,11,SUBA,27,SUBA,2018-06-23,00:00:00,FEMENINO,2018,1
-74.12479999999994,4.569999999849973,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2023-03-05,00:00:00,MASCULINO,2023,1
-74.06639999999999,4.6525599998472895,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-06-26,00:00:00,MASCULINO,2022,1
-74.10691427299997,4.634382038847886,16,PUENTE ARANDA,111,PUENTE ARANDA,2020-03-21,00:00:00,MASCULINO,2020,1
-74.16860482599998,4.638580062847753,08,KENNEDY,82,PATIO BONITO,2020-07-12,00:00:00,MASCULINO,2020,1
-74.11742255599995,4.706354020845528,10,ENGATIVÁ,73,GARCES NAVAS,2020-05-24,00:00:00,MASCULINO,2020,1
-74.17805331499994,4.598598507849055,07,BOSA,85,BOSA CENTRAL,2018-11-12,00:00:00,MASCULINO,2018,1
-74.15289556399995,4.595773548849141,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-02-21,00:00:00,MASCULINO,2020,1
-74.03508872799995,4.762590800843702,01,USAQUÉN,9,VERBENAL,2019-02-09,00:00:00,MASCULINO,2019,1
-74.20666328599998,4.6239481188482,07,BOSA,84,BOSA OCCIDENTAL,2018-09-16,00:00:00,MASCULINO,2018,1
-74.11804936499993,4.521881884851516,05,USME,57,GRAN YOMASA,2021-07-06,00:00:00,MASCULINO,2021,1
-74.14387321899994,4.595498794849122,08,KENNEDY,45,CARVAJAL,2021-07-16,00:00:00,MASCULINO,2021,1
-74.18159788199995,4.594091862849214,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-05-08,00:00:00,MASCULINO,2020,1
-74.10449125399998,4.504067633852084,05,USME,59,ALFONSO LOPEZ,2019-03-02,00:00:00,MASCULINO,2019,1
-74.08020379299995,4.75496700084397,11,SUBA,27,SUBA,2019-05-20,00:00:00,FEMENINO,2019,1
-74.15731209399996,4.57523266284981,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-08-21,00:00:00,MASCULINO,2018,1
-74.09684126199994,4.701795222845664,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-07-21,00:00:00,MASCULINO,2021,1
-74.05101584899995,4.765016488843636,11,SUBA,17,SAN JOSE DE BAVARIA,2020-11-25,00:00:00,FEMENINO,2020,1
-74.09941706799998,4.6195355468483665,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2018-01-02,00:00:00,MASCULINO,2018,1
-74.14501022199994,4.68502845084623,09,FONTIBÓN,75,FONTIBON,2019-02-05,00:00:00,MASCULINO,2019,1
-74.20136531499998,4.62321253684822,07,BOSA,84,BOSA OCCIDENTAL,2021-08-21,00:00:00,MASCULINO,2021,1
-74.17066351899996,4.560203513850264,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-05-02,00:00:00,MASCULINO,2019,1
-74.16858452799994,4.572830135849876,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-04-08,00:00:00,MASCULINO,2019,1
-74.15782711199995,4.566906938850063,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-04-03,00:00:00,MASCULINO,2021,1
-74.09932197299997,4.746219740844252,11,SUBA,28,EL RINCON,2021-03-20,00:00:00,MASCULINO,2021,1
-74.17486469599999,4.620461369848327,08,KENNEDY,81,GRAN BRITALIA,2020-12-20,00:00:00,MASCULINO,2020,1
-74.14731027799996,4.508210442851988,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2021-07-04,00:00:00,MASCULINO,2021,1
-74.10810434799998,4.514075453851768,05,USME,57,GRAN YOMASA,2018-06-16,00:00:00,MASCULINO,2018,1
-74.02700796299996,4.737506839844509,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2019-05-14,00:00:00,MASCULINO,2019,1
-74.09260135699998,4.5394501448509645,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-06-24,00:00:00,MASCULINO,2020,1
-74.08683408499996,4.601352502848945,14,LOS MÁRTIRES,102,LA SABANA,2018-03-16,00:00:00,MASCULINO,2018,1
-74.16782141099998,4.69717689184585,09,FONTIBÓN,76,FONTIBON SAN PABLO,2019-12-12,00:00:00,MASCULINO,2019,1
-74.15633364699994,4.599846079848971,07,BOSA,49,APOGEO,2021-02-16,00:00:00,MASCULINO,2021,1
-74.12162821799996,4.686245840846212,10,ENGATIVÁ,116,ALAMOS,2021-06-20,00:00:00,MASCULINO,2021,1
-74.01860896099998,4.735803105844578,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2020-11-02,00:00:00,MASCULINO,2020,1
-74.09801244199997,4.607751949848715,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2020-09-14,00:00:00,MASCULINO,2020,1
-74.15996606099998,4.574092685849814,19,CIUDAD BOLÍVAR,70,JERUSALEM,2020-04-27,00:00:00,FEMENINO,2020,1
-74.12259999999998,4.522079999851555,05,USME,57,GRAN YOMASA,2022-07-16,00:00:00,MASCULINO,2022,1
-74.17428500899996,4.646908146847458,08,KENNEDY,82,PATIO BONITO,2020-12-18,00:00:00,MASCULINO,2020,1
-74.10826156599995,4.532784763851168,05,USME,56,DANUBIO,2021-12-07,00:00:00,MASCULINO,2021,1
-74.16209999999995,4.610579999848632,08,KENNEDY,48,TIMIZA,2022-06-07,00:00:00,MASCULINO,2022,1
-74.08379999999994,4.592929999849194,03,SANTA FE,95,LAS CRUCES,2022-10-18,00:00:00,MASCULINO,2022,1
-74.08789999999993,4.594749999849147,14,LOS MÁRTIRES,37,SANTA ISABEL,2022-02-11,00:00:00,MASCULINO,2022,1
-74.11482761299999,4.553424776850491,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-11-08,00:00:00,FEMENINO,2021,1
-74.08499999999998,4.608319999848726,14,LOS MÁRTIRES,102,LA SABANA,2022-05-05,00:00:00,MASCULINO,2022,1
-74.08209999999997,4.592039999849261,03,SANTA FE,95,LAS CRUCES,2022-11-13,00:00:00,MASCULINO,2022,1
-74.07699999999994,4.602209999848948,03,SANTA FE,93,LAS NIEVES,2022-08-08,00:00:00,MASCULINO,2022,1
-74.08855499999999,4.500817195852241,05,USME,52,LA FLORA,2019-01-30,00:00:00,FEMENINO,2019,1
-74.10119256199994,4.595030774849157,14,LOS MÁRTIRES,37,SANTA ISABEL,2020-12-08,00:00:00,MASCULINO,2020,1
-74.02212879299998,4.762038221843725,01,USAQUÉN,990,SIN UPZ USAQUEN,2021-12-15,00:00:00,MASCULINO,2021,1
-74.01674309999999,4.752571760844051,01,USAQUÉN,990,SIN UPZ USAQUEN,2020-07-30,00:00:00,MASCULINO,2020,1
-74.08870027999996,4.754373136843994,11,SUBA,27,SUBA,2020-03-07,00:00:00,MASCULINO,2020,1
-74.07743720699995,4.610798079848647,14,LOS MÁRTIRES,102,LA SABANA,2018-09-05,00:00:00,MASCULINO,2018,1
-74.13309999999996,4.592919999849227,06,TUNJUELITO,42,VENECIA,2022-01-17,00:00:00,MASCULINO,2022,1
-74.13719999999995,4.618049999848399,08,KENNEDY,44,AMERICAS,2022-09-22,00:00:00,MASCULINO,2022,1
-74.11739999999998,4.571929999849928,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2023-05-30,00:00:00,MASCULINO,2023,1
-74.12999999999994,4.5729699998498825,06,TUNJUELITO,42,VENECIA,2022-12-06,00:00:00,MASCULINO,2022,1
-74.11509999999998,4.575719999849785,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2023-08-30,00:00:00,MASCULINO,2023,1
-74.06559999999996,4.606969999848768,03,SANTA FE,92,LA MACARENA,2022-02-20,00:00:00,MASCULINO,2022,1
-74.16479999999996,4.5426299998508455,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2022-12-05,00:00:00,MASCULINO,2022,1
-74.11419999999998,4.544529999850818,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2022-08-25,00:00:00,MASCULINO,2022,1
-74.10119999999995,4.500469999852251,05,USME,59,ALFONSO LOPEZ,2022-09-20,00:00:00,MASCULINO,2022,1
-74.04171290699998,4.7538698678439815,01,USAQUÉN,10,LA URIBE,2018-12-10,00:00:00,MASCULINO,2018,1
-74.08814931199998,4.560412723850292,04,SAN CRISTÓBAL,32,SAN BLAS,2019-02-11,00:00:00,MASCULINO,2019,1
-74.11660562299994,4.522452512851546,05,USME,57,GRAN YOMASA,2018-06-08,00:00:00,FEMENINO,2018,1
-74.17077121199998,4.651179095847304,08,KENNEDY,79,CALANDAIMA,2018-07-09,00:00:00,MASCULINO,2018,1
-74.16383486999996,4.56986680184996,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-09-14,00:00:00,MASCULINO,2019,1
-74.14709999999997,4.687399999846125,09,FONTIBÓN,75,FONTIBON,2022-11-11,00:00:00,MASCULINO,2022,1
-74.19104627099995,4.629245692848025,07,BOSA,84,BOSA OCCIDENTAL,2021-08-06,00:00:00,MASCULINO,2021,1
-74.08151817499999,4.569456431849973,04,SAN CRISTÓBAL,32,SAN BLAS,2018-10-14,00:00:00,MASCULINO,2018,1
-74.08867976299996,4.598065348849037,14,LOS MÁRTIRES,37,SANTA ISABEL,2018-02-11,00:00:00,MASCULINO,2018,1
-74.09739999999994,4.5453099998507565,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2023-09-24,00:00:00,MASCULINO,2023,1
-74.15749999999997,4.633289999847906,08,KENNEDY,80,CORABASTOS,2023-01-07,00:00:00,MASCULINO,2023,1
-74.07220266099995,4.723468391844961,11,SUBA,24,NIZA,2018-06-22,00:00:00,MASCULINO,2018,1
-74.19899815999997,4.628530111848041,07,BOSA,87,TINTAL SUR,2019-11-22,00:00:00,MASCULINO,2019,1
-74.14259999999996,4.678559999846446,09,FONTIBÓN,75,FONTIBON,2022-02-11,00:00:00,MASCULINO,2022,1
-74.07398737699998,4.608701423848725,03,SANTA FE,93,LAS NIEVES,2021-04-19,00:00:00,MASCULINO,2021,1
-74.13298531499998,4.613459999848536,08,KENNEDY,44,AMERICAS,2019-09-22,00:00:00,MASCULINO,2019,1
-74.07579376699994,4.652592441847304,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2020-10-09,00:00:00,MASCULINO,2020,1
-74.11231136599997,4.739286420844448,11,SUBA,71,TIBABUYES,2021-01-11,00:00:00,MASCULINO,2021,1
-74.17501918199997,4.635968936847804,08,KENNEDY,83,LAS MARGARITAS,2018-05-03,00:00:00,MASCULINO,2018,1
-74.16150524399995,4.549976113850633,19,CIUDAD BOLÍVAR,67,LUCERO,2018-10-22,00:00:00,MASCULINO,2018,1
-74.12486500299997,4.568248655850017,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-11-28,00:00:00,MASCULINO,2020,1
-74.12868321599996,4.621891863848313,08,KENNEDY,44,AMERICAS,2018-07-15,00:00:00,MASCULINO,2018,1
-74.19255866199995,4.620073971848349,07,BOSA,84,BOSA OCCIDENTAL,2019-03-15,00:00:00,MASCULINO,2019,1
-74.17281964699998,4.633840888847904,08,KENNEDY,82,PATIO BONITO,2021-02-27,00:00:00,MASCULINO,2021,1
-74.17744452899996,4.650114391847352,08,KENNEDY,82,PATIO BONITO,2018-06-13,00:00:00,MASCULINO,2018,1
-74.14308285699997,4.5558212198504275,19,CIUDAD BOLÍVAR,67,LUCERO,2018-03-03,00:00:00,MASCULINO,2018,1
-74.10650249199995,4.73709824184454,11,SUBA,71,TIBABUYES,2018-12-16,00:00:00,MASCULINO,2018,1
-74.10078282799998,4.728282743844843,11,SUBA,28,EL RINCON,2019-05-19,00:00:00,MASCULINO,2019,1
-74.13714018799999,4.56113594885027,19,CIUDAD BOLÍVAR,67,LUCERO,2018-09-01,00:00:00,FEMENINO,2018,1
-74.17047758499996,4.6429061128475855,08,KENNEDY,82,PATIO BONITO,2019-11-23,00:00:00,MASCULINO,2019,1
-74.08811372499997,4.6257063878481395,13,TEUSAQUILLO,107,QUINTA PAREDES,2020-04-19,00:00:00,MASCULINO,2020,1
-74.09567726199998,4.586150749849457,15,ANTONIO NARIÑO,38,RESTREPO,2020-12-31,00:00:00,MASCULINO,2020,1
-74.10988788499998,4.586674597849434,18,RAFAEL URIBE URIBE,39,QUIROGA,2019-01-26,00:00:00,MASCULINO,2019,1
-74.08675801199996,4.649646164847363,13,TEUSAQUILLO,106,LA ESMERALDA,2021-07-16,00:00:00,MASCULINO,2021,1
-74.13737711199997,4.565441374850104,06,TUNJUELITO,62,TUNJUELITO,2021-06-12,00:00:00,MASCULINO,2021,1
-74.13684860799998,4.602901571848914,08,KENNEDY,45,CARVAJAL,2019-12-08,00:00:00,MASCULINO,2019,1
-74.16117557399997,4.653784762847228,08,KENNEDY,78,TINTAL NORTE,2021-01-30,00:00:00,MASCULINO,2021,1
-74.08007958499996,4.60366739784886,14,LOS MÁRTIRES,102,LA SABANA,2020-10-17,00:00:00,MASCULINO,2020,1
-74.13543542599996,4.56502639085015,06,TUNJUELITO,62,TUNJUELITO,2020-11-22,00:00:00,MASCULINO,2020,1
-74.19905203799993,4.605990939848776,07,BOSA,85,BOSA CENTRAL,2021-10-01,00:00:00,MASCULINO,2021,1
-74.16765532399995,4.638793936847742,08,KENNEDY,82,PATIO BONITO,2019-05-12,00:00:00,MASCULINO,2019,1
-74.20753430999997,4.614103670848556,07,BOSA,85,BOSA CENTRAL,2020-05-15,00:00:00,MASCULINO,2020,1
-74.16240274599994,4.552619465850555,19,CIUDAD BOLÍVAR,67,LUCERO,2021-08-27,00:00:00,MASCULINO,2021,1
-74.07827598399996,4.651941726847316,13,TEUSAQUILLO,100,GALERIAS,2019-03-16,00:00:00,FEMENINO,2019,1
-74.16713229399994,4.627585445848119,08,KENNEDY,80,CORABASTOS,2018-12-25,00:00:00,MASCULINO,2018,1
-74.07914276599996,4.634965761847845,13,TEUSAQUILLO,100,GALERIAS,2019-10-12,00:00:00,MASCULINO,2019,1
-74.12944400799995,4.745296149844272,11,SUBA,71,TIBABUYES,2020-11-19,00:00:00,MASCULINO,2020,1
-74.18269351699996,4.627304204848084,07,BOSA,84,BOSA OCCIDENTAL,2021-10-23,00:00:00,MASCULINO,2021,1
-74.06048698099994,4.6522862748473,02,CHAPINERO,97,CHICO LAGO,2021-11-10,00:00:00,MASCULINO,2021,1
-74.18481880999997,4.627417807848129,07,BOSA,84,BOSA OCCIDENTAL,2021-04-14,00:00:00,MASCULINO,2021,1
-74.12988008699995,4.582358820849595,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-07-15,00:00:00,FEMENINO,2021,1
-74.19439236799997,4.638533995847726,07,BOSA,86,EL PORVENIR,2020-10-18,00:00:00,MASCULINO,2020,1
-74.08469999999994,4.757989999843869,11,SUBA,27,SUBA,2022-03-20,00:00:00,MASCULINO,2022,1
-74.12578576099997,4.5616860808502535,06,TUNJUELITO,62,TUNJUELITO,2019-11-29,00:00:00,MASCULINO,2019,1
-74.15397737399996,4.540505149850938,19,CIUDAD BOLÍVAR,67,LUCERO,2019-03-25,00:00:00,MASCULINO,2019,1
-74.15322091499996,4.56188766185025,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-08-15,00:00:00,MASCULINO,2018,1
-74.13560391099998,4.614018562848553,08,KENNEDY,45,CARVAJAL,2018-11-18,00:00:00,MASCULINO,2018,1
-74.08683633199996,4.601819854848914,14,LOS MÁRTIRES,102,LA SABANA,2021-03-17,00:00:00,MASCULINO,2021,1
-74.11908954999996,4.556042695850397,18,RAFAEL URIBE URIBE,54,MARRUECOS,2019-05-21,00:00:00,FEMENINO,2019,1
-74.13664967199998,4.560667082850284,19,CIUDAD BOLÍVAR,67,LUCERO,2021-10-06,00:00:00,MASCULINO,2021,1
-74.08141877199995,4.538532496851009,04,SAN CRISTÓBAL,50,LA GLORIA,2021-11-07,00:00:00,MASCULINO,2021,1
-74.17889999999994,4.58036999984966,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-06-08,00:00:00,MASCULINO,2022,1
-74.14819999999997,4.542559999850852,19,CIUDAD BOLÍVAR,67,LUCERO,2022-04-25,00:00:00,MASCULINO,2022,1
-74.07979999999998,4.588339999849394,03,SANTA FE,95,LAS CRUCES,2022-10-30,00:00:00,MASCULINO,2022,1
-74.09240543599998,4.737747863844491,11,SUBA,28,EL RINCON,2021-08-02,00:00:00,MASCULINO,2021,1
-74.08216210099994,4.540782889850931,04,SAN CRISTÓBAL,50,LA GLORIA,2021-11-17,00:00:00,MASCULINO,2021,1
-74.10079999999994,4.583829999849502,15,ANTONIO NARIÑO,38,RESTREPO,2023-04-16,00:00:00,MASCULINO,2023,1
-74.12519999999995,4.580339999849619,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-02-11,00:00:00,MASCULINO,2022,1
-74.17869999999994,4.580209999849609,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2022-03-21,00:00:00,MASCULINO,2022,1
-74.17409999999995,4.627479999848102,08,KENNEDY,83,LAS MARGARITAS,2022-05-03,00:00:00,MASCULINO,2022,1
-74.07689999999997,4.610769999848655,14,LOS MÁRTIRES,102,LA SABANA,2022-04-05,00:00:00,MASCULINO,2022,1
-74.19639999999998,4.630749999847982,07,BOSA,86,EL PORVENIR,2022-01-07,00:00:00,FEMENINO,2022,1
-74.16509999999994,4.629469999848015,08,KENNEDY,80,CORABASTOS,2022-12-07,00:00:00,MASCULINO,2022,1
-74.09229999999997,4.552229999850561,04,SAN CRISTÓBAL,50,LA GLORIA,2022-02-27,00:00:00,MASCULINO,2022,1
-74.11298127599997,4.744124676844315,11,SUBA,71,TIBABUYES,2020-03-08,00:00:00,FEMENINO,2020,1
-74.15535370899994,4.636017194847795,08,KENNEDY,80,CORABASTOS,2021-12-04,00:00:00,MASCULINO,2021,1
-74.13219999999995,4.7096899998454,10,ENGATIVÁ,74,ENGATIVA,2022-01-19,00:00:00,MASCULINO,2022,1
