"LONGITUD","LATITUD","FECHA_HECHO","HORA_HECHO","GENERO","AÑO","theft_to_people"
"-74.04802124999998","4.739168662844455","2020-07-17","00:00:00","MASCULINO","2020","1"
"-74.03049999999996","4.69262999984599","2022-10-26","00:00:00","MASCULINO","2022","1"
"-74.04184292999997","4.756077780843912","2019-03-05","00:00:00","FEMENINO","2019","1"
"-74.04051886999997","4.703786993845608","2019-03-24","00:00:00","MASCULINO","2019","1"
"-74.05559999999997","4.692229999846","2022-08-23","00:00:00","MASCULINO","2022","1"
"-74.04204930999998","4.697252760845859","2020-11-02","00:00:00","MASCULINO","2020","1"
"-74.05103465999997","4.709100232845468","2018-05-11","00:00:00","FEMENINO","2018","1"
"-74.03229972999998","4.731378399844706","2018-04-02","00:00:00","MASCULINO","2018","1"
"-74.04521524999996","4.729815076844789","2019-06-14","00:00:00","MASCULINO","2019","1"
"-74.03629085999995","4.69488881384588","2018-09-14","00:00:00","MASCULINO","2018","1"
"-74.04475989999997","4.75350634284398","2018-08-03","00:00:00","FEMENINO","2018","1"
"-74.04953023999997","4.686475134846156","2019-06-28","00:00:00","MASCULINO","2019","1"
"-74.04538890999999","4.751175265844107","2021-10-28","00:00:00","MASCULINO","2021","1"
"-74.03363297999994","4.691497484846039","2021-11-09","00:00:00","MASCULINO","2021","1"
"-74.05686274999994","4.687192526846141","2018-03-12","00:00:00","MASCULINO","2018","1"
"-74.02730218999994","4.769998436843442","2019-06-02","00:00:00","MASCULINO","2019","1"
"-74.03559390999999","4.691985219845997","2019-02-15","00:00:00","MASCULINO","2019","1"
"-74.03517054999998","4.731484728844714","2019-10-22","00:00:00","MASCULINO","2019","1"
"-74.02559999999994","4.724569999844921","2022-09-07","00:00:00","FEMENINO","2022","1"
"-74.05000230999997","4.688581646846093","2021-03-16","00:00:00","MASCULINO","2021","1"
"-74.03269999999998","4.7200799998450895","2022-11-25","00:00:00","FEMENINO","2022","1"
"-74.04301996999999","4.708912522845441","2021-11-17","00:00:00","MASCULINO","2021","1"
"-74.05410179999996","4.699616562845762","2021-11-13","00:00:00","MASCULINO","2021","1"
"-74.02789999999999","4.701419999845686","2022-11-30","00:00:00","MASCULINO","2022","1"
"-74.03836688999996","4.688520075846098","2020-10-22","00:00:00","MASCULINO","2020","1"
"-74.03752821999996","4.739583581844427","2020-08-07","00:00:00","FEMENINO","2020","1"
"-74.04975416999997","4.72877099984481","2018-12-17","00:00:00","FEMENINO","2018","1"
"-74.04740592999997","4.741873189844364","2019-12-12","00:00:00","MASCULINO","2019","1"
"-74.05051770999995","4.72466592584495","2018-10-09","00:00:00","FEMENINO","2018","1"
"-74.04271667999996","4.703195010845635","2018-10-05","00:00:00","FEMENINO","2018","1"
"-74.04538890999999","4.729682437844782","2018-04-11","00:00:00","MASCULINO","2018","1"
"-74.03099999999995","4.697889999845792","2022-02-02","00:00:00","FEMENINO","2022","1"
"-74.04243584999995","4.771508815843414","2018-10-27","00:00:00","MASCULINO","2018","1"
"-74.04066260999997","4.745872028844252","2020-11-17","00:00:00","MASCULINO","2020","1"
"-74.03204696999995","4.712462502845324","2019-11-19","00:00:00","MASCULINO","2019","1"
"-74.04344838999998","4.68290774084631","2021-11-30","00:00:00","FEMENINO","2021","1"
"-74.05189999999999","4.707249999845503","2022-08-27","00:00:00","FEMENINO","2022","1"
"-74.04702156999997","4.701458563845705","2019-05-24","00:00:00","FEMENINO","2019","1"
"-74.03276422999994","4.712654928845336","2018-05-11","00:00:00","MASCULINO","2018","1"
"-74.02666440999997","4.764147175843653","2020-11-07","00:00:00","MASCULINO","2020","1"
"-74.04619999999994","4.752829999844046","2022-09-16","00:00:00","MASCULINO","2022","1"
"-74.03285977999997","4.819770794841865","2019-08-25","00:00:00","MASCULINO","2019","1"
"-74.03519999999997","4.693469999845952","2022-02-02","00:00:00","MASCULINO","2022","1"
"-74.02678066999994","4.722950506845007","2021-04-13","00:00:00","MASCULINO","2021","1"
"-74.04373754999995","4.765510518843591","2019-07-01","00:00:00","FEMENINO","2019","1"
"-74.05081769999998","4.692704918845983","2019-11-12","00:00:00","FEMENINO","2019","1"
"-74.03180619999995","4.74824565984419","2019-07-25","00:00:00","FEMENINO","2019","1"
"-74.05215407999998","4.7052894068455835","2021-04-07","00:00:00","FEMENINO","2021","1"
"-74.04346453999995","4.729905037844746","2020-01-30","00:00:00","MASCULINO","2020","1"
"-74.03543196999993","4.693199108845951","2021-10-27","00:00:00","FEMENINO","2021","1"
"-74.04866119999997","4.705390735845539","2019-05-19","00:00:00","FEMENINO","2019","1"
"-74.03079999999994","4.698939999845772","2022-10-19","00:00:00","MASCULINO","2022","1"
"-74.02743956999996","4.736026671844552","2019-11-20","00:00:00","MASCULINO","2019","1"
"-74.04766341999994","4.691041016846015","2021-06-03","00:00:00","FEMENINO","2021","1"
"-74.02684438999995","4.733697967844655","2018-08-15","00:00:00","MASCULINO","2018","1"
"-74.04607555999996","4.7518597128440465","2019-04-07","00:00:00","FEMENINO","2019","1"
"-74.03071475999997","4.743669257844336","2020-12-03","00:00:00","MASCULINO","2020","1"
"-74.05676147999998","4.686935093846155","2018-12-14","00:00:00","FEMENINO","2018","1"
"-74.03838498999994","4.729910894844767","2018-12-14","00:00:00","MASCULINO","2018","1"
"-74.05628428999995","4.68786441684616","2018-09-04","00:00:00","FEMENINO","2018","1"
"-74.03000778999996","4.730303392844746","2020-02-05","00:00:00","FEMENINO","2020","1"
"-74.04624073999997","4.72351955484498","2018-09-03","00:00:00","FEMENINO","2018","1"
"-74.03029999999995","4.692549999845974","2022-11-04","00:00:00","MASCULINO","2022","1"
"-74.05509999999998","4.692209999845987","2022-11-04","00:00:00","MASCULINO","2022","1"
"-74.04669999999999","4.726979999844837","2022-11-04","00:00:00","MASCULINO","2022","1"
"-74.04778795999994","4.6861632198461685","2018-11-03","00:00:00","FEMENINO","2018","1"
"-74.03251671999993","4.712903399845337","2018-05-11","00:00:00","MASCULINO","2018","1"
"-74.04573061999997","4.683891385846247","2018-09-04","00:00:00","MASCULINO","2018","1"
"-74.04940190999997","4.728664863844812","2019-12-24","00:00:00","FEMENINO","2019","1"
"-74.02851646999994","4.733033129844645","2018-03-04","00:00:00","MASCULINO","2018","1"
"-74.05485173999995","4.696601300845843","2019-10-23","00:00:00","FEMENINO","2019","1"
"-74.05143498999996","4.6929614968459745","2021-02-25","00:00:00","FEMENINO","2021","1"
"-74.02920982999996","4.69964645184573","2019-02-19","00:00:00","MASCULINO","2019","1"
"-74.04259999999994","4.7003499998457565","2022-06-15","00:00:00","MASCULINO","2022","1"
"-74.02869999999996","4.722609999844984","2022-08-10","00:00:00","MASCULINO","2022","1"
"-74.03719999999998","4.755219999843956","2022-06-23","00:00:00","FEMENINO","2022","1"
"-74.05003306999998","4.728908358844815","2020-11-28","00:00:00","FEMENINO","2020","1"
"-74.03311478999996","4.733987076844632","2018-10-03","00:00:00","FEMENINO","2018","1"
"-74.02203222999998","4.738546298844495","2018-09-15","00:00:00","MASCULINO","2018","1"
"-74.03048655999999","4.725713631844919","2018-10-31","00:00:00","FEMENINO","2018","1"
"-74.04568002999997","4.754035151843963","2019-04-22","00:00:00","FEMENINO","2019","1"
"-74.03911253999996","4.690035883846064","2020-07-23","00:00:00","FEMENINO","2020","1"
"-74.04863936999999","4.7348592878446105","2019-02-23","00:00:00","FEMENINO","2019","1"
"-74.04973285999995","4.730555009844743","2019-10-03","00:00:00","FEMENINO","2019","1"
"-74.03380176999997","4.715505934845251","2019-10-03","00:00:00","FEMENINO","2019","1"
"-74.04839999999996","4.706399999845518","2022-09-07","00:00:00","FEMENINO","2022","1"
"-74.03889999999996","4.757989999843869","2022-05-20","00:00:00","MASCULINO","2022","1"
"-74.03838087999998","4.770595795843463","2020-12-08","00:00:00","MASCULINO","2020","1"
"-74.05660053999998","4.688742200846087","2019-01-14","00:00:00","MASCULINO","2019","1"
"-74.03452418999996","4.694512197845908","2018-12-21","00:00:00","MASCULINO","2018","1"
"-74.04365083999994","4.717409200845192","2019-10-01","00:00:00","FEMENINO","2019","1"
"-74.04304597999999","4.754140833843991","2019-09-13","00:00:00","MASCULINO","2019","1"
"-74.04377226999998","4.752505668844056","2018-11-21","00:00:00","FEMENINO","2018","1"
"-74.03109179999996","4.717387020845162","2020-04-01","00:00:00","FEMENINO","2020","1"
"-74.04968043999997","4.706010910845521","2020-03-07","00:00:00","FEMENINO","2020","1"
"-74.04067073999994","4.698820880845801","2021-04-15","00:00:00","FEMENINO","2021","1"
"-74.03273506999994","4.703705585845642","2019-06-21","00:00:00","MASCULINO","2019","1"
"-74.03822590999994","4.797429219842548","2018-03-25","00:00:00","FEMENINO","2018","1"
"-74.03379111999999","4.703783271845634","2021-09-24","00:00:00","FEMENINO","2021","1"
"-74.03381249999995","4.718018672845179","2019-07-05","00:00:00","FEMENINO","2019","1"
"-74.02851204999996","4.7160360938452275","2019-10-22","00:00:00","MASCULINO","2019","1"
"-74.01710399999996","4.798020228842534","2018-10-11","00:00:00","FEMENINO","2018","1"
"-74.03841222999995","4.7974739538425775","2021-06-24","00:00:00","MASCULINO","2021","1"
"-74.04155871999995","4.779197718843137","2019-10-20","00:00:00","MASCULINO","2019","1"
"-74.05415359999995","4.6868310668461906","2019-02-07","00:00:00","MASCULINO","2019","1"
"-74.04525517999997","4.6844850298462735","2019-07-29","00:00:00","MASCULINO","2019","1"
"-74.03571149999993","4.693423893845941","2018-07-24","00:00:00","MASCULINO","2018","1"
"-74.04747029999999","4.7418501708443985","2018-04-18","00:00:00","FEMENINO","2018","1"
"-74.04119498999995","4.7212150478450345","2020-07-30","00:00:00","FEMENINO","2020","1"
"-74.03940351999995","4.703684087845614","2018-06-15","00:00:00","MASCULINO","2018","1"
"-74.05190130999995","4.706973250845491","2019-09-17","00:00:00","MASCULINO","2019","1"
"-74.04680888999997","4.742289188844393","2018-03-06","00:00:00","MASCULINO","2018","1"
"-74.05496875999995","4.697786074845832","2020-01-31","00:00:00","MASCULINO","2020","1"
"-74.04646464999996","4.744090903844333","2019-12-27","00:00:00","FEMENINO","2019","1"
"-74.05239299999994","4.700034999845759","2021-03-23","00:00:00","MASCULINO","2021","1"
"-74.04159999999996","4.716379999845228","2022-08-24","00:00:00","MASCULINO","2022","1"
"-74.03009999999995","4.717519999845161","2022-10-26","00:00:00","FEMENINO","2022","1"
"-74.04728611999997","4.7000625308457575","2018-08-29","00:00:00","FEMENINO","2018","1"
"-74.04249999999996","4.708999999845461","2022-02-01","00:00:00","MASCULINO","2022","1"
"-74.02620532999998","4.762289478843727","2021-11-04","00:00:00","MASCULINO","2021","1"
"-74.04221602999996","4.742936157844315","2021-09-29","00:00:00","FEMENINO","2021","1"
"-74.03849026999995","4.764016201843656","2021-07-07","00:00:00","FEMENINO","2021","1"
"-74.04626307999996","4.724201205844938","2020-03-17","00:00:00","FEMENINO","2020","1"
"-74.04809999999998","4.724469999844947","2022-11-21","00:00:00","FEMENINO","2022","1"
"-74.03139999999996","4.698729999845802","2022-12-27","00:00:00","FEMENINO","2022","1"
"-74.04975891999999","4.711936148845356","2018-06-01","00:00:00","MASCULINO","2018","1"
"-74.02789999999999","4.765819999843622","2022-06-10","00:00:00","FEMENINO","2022","1"
"-74.02264418999994","4.741219484844392","2018-01-17","00:00:00","FEMENINO","2018","1"
"-74.05555883999995","4.693488685845926","2020-02-05","00:00:00","MASCULINO","2020","1"
"-74.03328954999995","4.738665708844465","2018-12-07","00:00:00","MASCULINO","2018","1"
"-74.03264740999998","4.737383175844517","2021-12-14","00:00:00","MASCULINO","2021","1"
"-74.04039188999997","4.758135785843824","2021-08-29","00:00:00","MASCULINO","2021","1"
"-74.02976812999998","4.692974942845946","2021-10-29","00:00:00","MASCULINO","2021","1"
"-74.04139999999995","4.69996999984576","2022-10-25","00:00:00","FEMENINO","2022","1"
"-74.04525334999994","4.730551104844775","2021-07-14","00:00:00","FEMENINO","2021","1"
"-74.03893613999998","4.7044366928455945","2018-05-19","00:00:00","FEMENINO","2018","1"
"-74.05596496999993","4.694113614845932","2019-09-05","00:00:00","MASCULINO","2019","1"
"-74.04220545999993","4.761861085843744","2018-03-13","00:00:00","FEMENINO","2018","1"
"-74.04689094999998","4.717729975845162","2021-12-18","00:00:00","MASCULINO","2021","1"
"-74.03559305999994","4.7472621848442245","2021-01-22","00:00:00","MASCULINO","2021","1"
"-74.04384036999994","4.745030568844273","2019-03-21","00:00:00","MASCULINO","2019","1"
"-74.05197138999995","4.705755175845529","2019-04-12","00:00:00","MASCULINO","2019","1"
"-74.02989999999994","4.6921199998460015","2022-12-12","00:00:00","MASCULINO","2022","1"
"-74.03583611999994","4.760299157843791","2019-10-04","00:00:00","MASCULINO","2019","1"
"-74.03855386999999","4.702688547845633","2018-01-10","00:00:00","MASCULINO","2018","1"
"-74.03281470999997","4.719959224845069","2018-01-10","00:00:00","MASCULINO","2018","1"
"-74.05232562999998","4.689171684846119","2020-02-04","00:00:00","FEMENINO","2020","1"
"-74.03309198999995","4.748310031844181","2020-07-10","00:00:00","FEMENINO","2020","1"
"-74.04601912999993","4.754649220843936","2019-08-28","00:00:00","MASCULINO","2019","1"
"-74.04654225999997","4.745252049844253","2019-01-31","00:00:00","MASCULINO","2019","1"
"-74.02601287999994","4.722746503844991","2020-07-10","00:00:00","MASCULINO","2020","1"
"-74.04928946999996","4.723982177844935","2021-05-21","00:00:00","MASCULINO","2021","1"
"-74.03197812999997","4.7382367688444695","2019-01-11","00:00:00","MASCULINO","2019","1"
"-74.04556056999996","4.726882683844851","2020-10-01","00:00:00","MASCULINO","2020","1"
"-74.04448100999997","4.75465914184395","2020-05-07","00:00:00","MASCULINO","2020","1"
"-74.04274057999999","4.7022753698456725","2021-10-24","00:00:00","FEMENINO","2021","1"
"-74.03367565999997","4.699113650845781","2019-12-27","00:00:00","MASCULINO","2019","1"
"-74.03983673999994","4.6986917428457735","2019-12-27","00:00:00","MASCULINO","2019","1"
"-74.03539072999996","4.693409145845932","2018-02-13","00:00:00","FEMENINO","2018","1"
"-74.04256031999995","4.6980506568458225","2019-11-08","00:00:00","MASCULINO","2019","1"
"-74.05376147999993","4.707471982845514","2019-09-06","00:00:00","FEMENINO","2019","1"
"-74.03039424999997","4.700081584845711","2019-03-30","00:00:00","MASCULINO","2019","1"
"-74.03769999999997","4.758289999843837","2022-04-21","00:00:00","MASCULINO","2022","1"
"-74.05698677999999","4.686902853846157","2019-10-23","00:00:00","MASCULINO","2019","1"
"-74.05315658999996","4.688303629846136","2019-09-07","00:00:00","FEMENINO","2019","1"
"-74.05668638999998","4.687035224846157","2020-02-07","00:00:00","FEMENINO","2020","1"
"-74.04880037999999","4.705088863845584","2019-02-01","00:00:00","MASCULINO","2019","1"
"-74.03378780999998","4.723288923844969","2018-03-28","00:00:00","MASCULINO","2018","1"
"-74.05000227999994","4.727098688844873","2018-12-01","00:00:00","MASCULINO","2018","1"
"-74.03163299999994","4.728075980844852","2019-03-14","00:00:00","MASCULINO","2019","1"
"-74.03817291999997","4.765810315843606","2020-12-17","00:00:00","MASCULINO","2020","1"
"-74.04293541999994","4.752505668844056","2021-12-03","00:00:00","MASCULINO","2021","1"
"-74.04696105999994","4.747967855844188","2020-02-03","00:00:00","MASCULINO","2020","1"
"-74.05527820999998","4.698421749845762","2020-02-03","00:00:00","FEMENINO","2020","1"
"-74.02934587999994","4.726931407844852","2021-09-17","00:00:00","MASCULINO","2021","1"
"-74.04858903999997","4.696472591845829","2020-11-28","00:00:00","FEMENINO","2020","1"
"-74.04702691999995","4.721006702845065","2018-11-17","00:00:00","FEMENINO","2018","1"
"-74.02427455999998","4.740226601844445","2020-02-13","00:00:00","MASCULINO","2020","1"
"-74.02629404999993","4.723074624844974","2018-10-04","00:00:00","FEMENINO","2018","1"
"-74.04049106999997","4.727417345844841","2018-10-04","00:00:00","MASCULINO","2018","1"
"-74.03714915999996","4.7384073008444965","2018-11-06","00:00:00","FEMENINO","2018","1"
"-74.05169999999998","4.719099999845097","2022-03-01","00:00:00","FEMENINO","2022","1"
"-74.03685258999997","4.735060848844592","2019-11-05","00:00:00","MASCULINO","2019","1"
"-74.04539999999997","4.702929999845634","2022-01-18","00:00:00","FEMENINO","2022","1"
"-74.04410144999997","4.746428175844232","2019-03-29","00:00:00","FEMENINO","2019","1"
"-74.04311439999998","4.70387237484563","2020-10-31","00:00:00","MASCULINO","2020","1"
"-74.03296491999998","4.697424646845826","2021-08-06","00:00:00","FEMENINO","2021","1"
"-74.04676219999999","4.729618283844752","2018-07-27","00:00:00","FEMENINO","2018","1"
"-74.04069999999996","4.7401399998444385","2022-11-28","00:00:00","MASCULINO","2022","1"
"-74.02714074999994","4.7294327708448","2020-12-10","00:00:00","MASCULINO","2020","1"
"-74.03019999999998","4.6932299998459355","2022-11-26","00:00:00","FEMENINO","2022","1"
"-74.04571233999997","4.753239802844004","2018-07-13","00:00:00","FEMENINO","2018","1"
"-74.03894227999996","4.688788876846087","2021-09-27","00:00:00","FEMENINO","2021","1"
"-74.02799044999995","4.741091051844411","2018-02-02","00:00:00","MASCULINO","2018","1"
"-74.04577514999994","4.752371130844061","2018-04-12","00:00:00","MASCULINO","2018","1"
"-74.04607614999998","4.754660838843962","2021-09-24","00:00:00","MASCULINO","2021","1"
"-74.04289999999997","4.741679999844368","2022-12-09","00:00:00","FEMENINO","2022","1"
"-74.02999999999997","4.6933599998459465","2022-12-22","00:00:00","FEMENINO","2022","1"
