codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
61.0,2017,0.0,0,0.0,0,0.0,0,4.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,83,6,40,7,7,67,76,21111,10292,10819,67.73719861683483,39.315996399981046,2.842120221685377,18.947468144569182,3.3158069252996065,3.3158069252996065,73.84376214535561,61.928089472224784
1.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,130,2,2,0,1,55,80,2600,1293,1307,519.2307692307693,500.0,7.6923076923076925,7.6923076923076925,0.0,3.8461538461538463,618.7161639597834,420.81101759755165
46.0,2017,0.0,0,0.0,0,2.0,1,1.0,1,1.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,1145,6,48,141,61,506,895,136219,64985,71234,102.84908859997505,84.05582187506882,0.4404671888649895,3.523737510919916,10.350978938327254,4.47808308679406,137.7240901746557,71.03349524103658
85.0,2017,0.0,0,1.0,1,1.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,1296,46,104,50,114,664,946,234628,113235,121393,68.61926112825408,55.23637417529025,1.960550317950117,4.4325485449306985,2.1310329542936053,4.85875513578942,83.5430741378549,54.69837634789486
60.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,4,8,4,0,0,6,10,1100,565,535,145.45454545454547,36.36363636363637,72.72727272727273,36.36363636363637,0.0,0.0,176.99115044247787,112.14953271028037
30.0,2017,1.0,1,2.0,1,6.0,1,1.0,1,4.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,1285,11,45,48,66,613,841,124447,59128,65319,116.91724187806858,103.25680811911899,0.8839104196967383,3.615997171486657,3.8570636495857675,5.30346251818043,142.2337978622649,93.84711952111944
72.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,603,0,17,56,29,270,435,80812,36862,43950,87.23951888333416,74.61763104489432,0.0,2.103647973073306,6.9296639113003025,3.588575954066228,118.0077044110466,61.4334470989761
57.0,2017,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,467,35,54,24,53,265,368,123694,60436,63258,51.17467298332983,37.754458583278094,2.8295632771193433,4.365611913269843,1.9402719614532637,4.284767248209291,60.89085975246542,41.89193461696544
23.0,2017,0.0,0,0.0,0,4.0,1,14.0,1,4.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,306,0,5,11,7,139,190,51171,23683,27488,64.29422915323133,59.7994958081726,0.0,0.9771159445779836,2.149655078071564,1.367962322409177,80.2263226787147,50.5675203725262
88.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,15.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,574,1,9,6,5,252,343,36326,16142,20184,163.79452733579257,158.0135440180587,0.2752849198920883,2.477564279028795,1.6517095193525297,1.3764245994604416,212.489158716392,124.85136741973841
9.0,2017,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,497,7,136,17,18,337,337,117135,55560,61575,57.62581636573185,42.42967516113885,0.5976010586075895,11.610534852947454,1.4513168566184318,1.5366884364195161,60.655147588192946,54.73000406008932
109.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,530,0,31,10,6,289,288,20676,9074,11602,279.06751789514414,256.3358483265622,0.0,14.993228864383827,4.836525440123816,2.901915264074289,317.3903460436412,249.09498362351317
49.0,2017,0.0,0,1.0,1,0.0,0,1.0,1,1.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,387,2,11,14,14,159,269,37582,18051,19531,113.88430631685381,102.97482837528604,0.5321696556862328,2.9269331062742805,3.7251875898036295,3.7251875898036295,149.02221483574317,81.40904203573807
14.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,13.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,690,1,15,12,9,341,386,39473,18517,20956,184.1765257264459,174.80302991918526,0.25333772452055836,3.8000658678083754,3.0400526942467,2.2800395206850252,208.45709348166548,162.72189349112426
32.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,306,9,24,9,23,149,222,96512,46487,50025,38.440815649867375,31.705901856763926,0.932526525198939,2.486737400530504,0.932526525198939,2.3831233421750664,47.755286424161596,29.78510744627686
92.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,8.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,437,1,5,2,1,204,242,12023,5848,6175,370.9556683024204,363.4700158030442,0.831739166597355,4.158695832986775,1.66347833319471,0.831739166597355,413.8166894664843,330.3643724696356
11.0,2017,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,352,11,24,9,6,194,208,68115,32377,35738,59.01783748073112,51.67731043088894,1.6149159509652793,3.523452983924246,1.321294868971592,0.8808632459810615,64.24313555919325,54.28395545357882
36.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,522,12,22,45,48,261,388,46401,21932,24469,139.86767526561928,112.497575483287,2.5861511605353336,4.741277127648111,9.6980668520075,10.344604642141334,176.91045048331205,106.66557685234378
53.0,2017,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,321,24,20,9,33,128,279,47080,22705,24375,86.44859813084112,68.18181818181817,5.097706032285472,4.248088360237893,1.9116397621070518,7.009345794392523,122.88042281435807,52.51282051282051
50.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,354,14,47,22,32,206,263,93030,45064,47966,50.41384499623778,38.052241212512094,1.5048908954100828,5.052133720305278,2.36482854993013,3.4397506180801893,58.361441505414525,42.9470875203269
110.0,2017,1.0,1,1.0,1,0.0,0,0.0,0,2.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,742,0,39,25,10,356,459,42435,19854,22581,192.294096854012,174.85566160009427,0.0,9.190526687875574,5.891363261458702,2.3565453045834803,231.18766999093384,157.65466542668614
10.0,2017,0.0,0,1.0,1,1.0,1,11.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,430,2,2,8,4,185,261,29655,13597,16058,150.396223233856,145.00084302815713,0.6744225257123588,0.6744225257123588,2.6976901028494353,1.3488450514247177,191.95410752371848,115.20737327188941
42.0,2017,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,1268,13,54,69,72,584,892,130738,63769,66969,112.89755082684454,96.98786886750601,0.9943551224586578,4.130398200982117,5.27773103458826,5.507197601309489,139.879878938042,87.20452746793292
103.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,197,2,20,3,4,99,127,1404,740,664,1609.6866096866097,1403.1339031339032,14.245014245014247,142.45014245014247,21.36752136752137,28.490028490028493,1716.2162162162163,1490.9638554216867
21.0,2017,0.0,0,0.0,0,5.0,1,0.0,0,13.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,724,1,15,7,14,305,456,27237,12344,14893,279.3993464772185,265.8148841649227,0.367147630062048,5.507214450930719,2.570033410434336,5.140066820868672,369.41023979261183,204.79419861679983
55.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,229,22,31,9,19,114,196,71384,34504,36880,43.42709850946991,32.08001793118906,3.0819231200268966,4.342709850946991,1.2607867309200942,2.661660876386865,56.80500811500116,30.91106290672451
113.0,2017,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,444,0,43,25,10,234,287,36312,17037,19275,143.75413086582947,122.27362855254461,0.0,11.841815377836527,6.884776382463098,2.753910552985239,168.4568879497564,121.40077821011673
60.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,4,8,4,0,0,6,10,1100,565,535,145.45454545454547,36.36363636363637,72.72727272727273,36.36363636363637,0.0,0.0,176.99115044247787,112.14953271028037
90.0,2017,0.0,0,1.0,1,3.0,1,0.0,0,19.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,912,12,56,11,21,411,601,45607,22212,23395,221.8957616155415,199.96930295787928,2.631175038919464,12.278816848290834,2.411910452342842,4.604556318109062,270.57446425355664,175.67856379568283
67.0,2017,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,575,65,83,27,81,326,505,153112,76226,76886,54.273995506557284,37.55420868383928,4.245258372955745,5.420868383928105,1.76341501645854,5.290245049375621,66.25036076929132,42.40043701063912
83.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,253,0,16,30,11,99,211,26932,12844,14088,115.104708153869,93.94029407396407,0.0,5.940888162780335,11.13916530521313,4.084360611911481,164.27904079725943,70.27257240204429
101.0,2017,1.0,1,0.0,0,3.0,1,0.0,0,13.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,1459,2,40,36,34,650,921,25429,11682,13747,617.7985764284872,573.7543749262653,0.7865035982539621,15.73007196507924,14.157064768571315,13.370561170317355,788.3923985618901,472.8304357314323
54.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,452,31,40,31,53,222,385,109202,56507,52695,55.585062544642035,41.39118331166096,2.8387758465962163,3.662936576253182,2.8387758465962163,4.853390963535467,68.13315164492894,42.129234272701396
78.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,140,1,12,15,15,85,98,26236,12449,13787,69.7514865070895,53.36179295624333,0.38115566397316664,4.573867967678,5.7173349595975,5.7173349595975,78.7211824242911,61.652281134401974
100.0,2017,1.0,1,1.0,1,2.0,1,1.0,1,7.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,1336,2,32,21,19,588,822,33503,15209,18294,420.8578336268394,398.770259379757,0.5969614661373608,9.551383458197773,6.268095394442288,5.671133928304928,540.4694588730357,321.41685798622495
34.0,2017,0.0,0,1.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,701,11,46,42,57,333,524,78340,37878,40462,109.39494511105438,89.48174623436304,1.404135818228236,5.871840694408986,5.361245851416901,7.2759765126372224,138.33887744865092,82.29944145123821
106.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,431,1,23,14,8,198,279,35321,15437,19884,135.0471390957221,122.02372526259165,0.2831176920245746,6.511706916565216,3.963647688344045,2.2649415361965968,180.73459869145557,99.57754978877489
91.0,2017,2.0,1,0.0,0,0.0,0,1.0,1,11.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,1521,0,70,62,40,739,952,9622,4793,4829,1759.5094574932446,1580.752442319684,0.0,72.7499480357514,64.43566826023697,41.571398877572236,1986.2299186313373,1530.33754400497
95.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,7.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,300,11,13,17,9,123,227,20257,10212,10045,172.77977982919487,148.09695413930987,5.430221651774696,6.417534679370094,8.392160734560893,4.442908624179296,222.28750489620055,122.44897959183673
40.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,851,7,57,145,32,401,691,97563,46093,51470,111.92767750069187,87.22569006693111,0.7174851121839222,5.842378770640509,14.862191609524103,3.2799319414122157,149.91430369036513,77.90946182242082
117.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,150,0,4,0,3,73,84,729,472,257,2153.6351165980795,2057.61316872428,0.0,54.869684499314126,0.0,41.1522633744856,1779.6610169491526,2840.466926070039
64.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,15,4,3,0,3,11,14,5124,2596,2528,48.79000780640125,29.27400468384075,7.8064012490242,5.85480093676815,0.0,5.85480093676815,53.929121725731896,43.5126582278481
48.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,597,8,33,78,65,299,482,141356,67801,73555,55.25057302130791,42.23379269362461,0.5659469707688389,2.3345312544214605,5.51798296499618,4.598319137496817,71.09039689680094,40.6498538508599
98.0,2017,0.0,0,1.0,1,5.0,1,0.0,0,17.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,1564,5,60,33,34,649,1047,40555,19838,20717,418.19750955492543,385.6491184810751,1.2328936012822092,14.794723215386513,8.137097768462581,8.383676488719024,527.7749773162617,313.2692957474538
28.0,2017,0.0,0,5.0,1,11.0,1,5.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,1665,35,92,33,113,801,1137,263441,126201,137240,73.56485892476873,63.202007280567564,1.3285707236155344,3.4922430449322617,1.2526523965517895,4.289385479101583,90.09437326170158,58.36490819003206
17.0,2017,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,491,3,11,12,3,249,271,47320,21979,25341,109.8901098901099,103.76162299239222,0.6339814032121724,2.3245984784446323,2.53592561284869,0.6339814032121724,123.29951317166386,98.25973718479933
24.0,2017,2.0,1,1.0,1,11.0,1,1.0,1,5.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,693,2,100,23,11,390,439,76133,34768,41365,108.88839268122891,91.0249169217028,0.2626981729342072,13.134908646710363,3.0210289887433834,1.4448399511381398,126.26553152323977,94.28260606793182
44.0,2017,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,1229,6,49,99,30,525,888,79703,37822,41881,177.28316374540483,154.19745806305912,0.7527947505112731,6.147823795842063,12.421113383436007,3.7639737525563657,234.78398815504204,125.35517299013873
62.0,2017,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,288,13,19,29,22,154,217,39702,19776,19926,93.44617399627224,72.54042617500377,3.2743942370661427,4.785653115712055,7.304417913455241,5.541282555035011,109.72896440129449,77.28595804476564
69.0,2017,1.0,1,1.0,1,2.0,1,1.0,1,0.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,570,48,57,28,86,286,503,153994,75681,78313,51.23576243230256,37.014429133602604,3.117004558619167,3.701442913360261,1.818252659194514,5.5846331675260075,66.46318098333796,36.5201179880735
93.0,2017,3.0,1,3.0,1,2.0,1,0.0,0,7.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,2699,12,33,25,17,1253,1533,16007,8306,7701,1740.4885362653838,1686.1373149247206,7.496720184919098,20.61598050852752,15.618167051914787,10.620353595302056,1845.6537442812423,1627.061420594728
18.0,2017,0.0,0,1.0,1,4.0,1,2.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,480,1,19,32,5,196,341,80402,37271,43131,66.78938334867291,59.700007462500935,0.12437501554687694,2.363125295390662,3.980000497500062,0.6218750777343847,91.49204475329344,45.44295286452899
15.0,2018,0.0,0,0.0,0,0.0,0,3.0,1,8.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,595,1,9,6,2,306,307,24440,10977,13463,250.81833060556463,243.4533551554828,0.4091653027823241,3.6824877250409167,2.454991816693944,0.8183306055646482,279.67568552427804,227.28960855678528
86.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,544,16,87,42,91,308,469,131429,62925,68504,59.34763256206773,41.3911693766216,1.2173873346065176,6.619543631922939,3.1956417533421084,6.923890465574568,74.5331744139849,44.96087819689361
71.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,1075,43,164,74,78,628,803,274048,132345,141703,52.32659971975713,39.226704810836054,1.5690681924334422,5.984353106025221,2.7002568893040633,2.846216721158337,60.67475159620688,44.31804548950975
29.0,2018,1.0,1,2.0,1,1.0,1,1.0,1,4.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,1339,5,40,47,58,610,879,109581,51503,58078,135.8812202845384,122.19271589052846,0.45628347980033035,3.650267838402643,4.289064710123105,5.292888365683832,170.66966972797698,105.03116498502014
80.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,910,23,57,26,62,375,701,57028,28359,28669,189.02995019990183,159.5707371817353,4.033106544153749,9.99509013116364,4.559163919478151,10.871852423370974,247.18784160231317,130.80330670759358
99.0,2018,7.0,1,3.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,3437,5,26,21,14,1525,1978,23444,11623,11821,1494.198942160041,1466.0467497014163,2.132741852926122,11.090257635215835,8.957515782289711,5.971677188193141,1701.7981588230232,1290.076981642839
3.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,66,0,0,2,0,28,40,2048,988,1060,332.03125,322.265625,0.0,0.0,9.765625,0.0,404.8582995951417,264.1509433962264
97.0,2018,9.0,1,3.0,1,4.0,1,1.0,1,9.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,5004,4,36,20,12,2557,2518,33942,15780,18162,1495.492310411879,1474.2796535266043,1.1784809380708268,10.606328442637441,5.892404690354134,3.5354428142124803,1595.6907477820025,1407.8845942076864
94.0,2018,4.0,1,0.0,0,0.0,0,2.0,1,5.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,1535,3,52,8,5,877,725,17075,9012,8063,938.7994143484626,898.9751098096632,1.7569546120058566,30.453879941434845,4.685212298682284,2.9282576866764276,804.4829116733245,1087.6844846831204
76.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,258,1,20,18,20,123,194,32717,16104,16613,96.89152428401137,78.85808601033102,0.3056514961640737,6.113029923281474,5.5017269309533265,6.113029923281474,120.4669647292598,74.0384036597845
114.0,2018,0.0,0,0.0,0,2.0,1,1.0,1,4.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,822,0,12,22,8,396,468,42000,19461,22539,205.7142857142857,195.71428571428572,0.0,2.857142857142857,5.238095238095238,1.9047619047619049,240.4809619238477,175.69546120058567
89.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,38,1,12,1,1,27,26,15231,7533,7698,34.797452563850044,24.94911693257173,0.6565557087518876,7.878668505022651,0.6565557087518876,0.6565557087518876,34.514801539891145,35.074045206547154
38.0,2018,0.0,0,4.0,1,4.0,1,0.0,0,1.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,1499,13,46,86,43,733,952,54246,26004,28242,310.9906721232902,276.3337388931903,2.3964900637835047,8.47988791800317,15.853703498875493,7.926851749437747,366.0975234579295,259.5425253169039
52.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,114,14,42,10,14,82,110,18178,8980,9198,106.72241170645835,62.71316976565079,7.7016173396413246,23.104852018923975,5.501155242600946,7.7016173396413246,122.49443207126949,89.14981517721243
96.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,216,8,34,10,15,117,166,44303,21564,22739,63.87829266641085,48.755163307225246,1.8057467891564907,7.674423853915084,2.257183486445613,3.38577522966842,76.98015210536079,51.453450019789784
84.0,2018,0.0,0,0.0,0,2.0,1,1.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,991,45,147,54,201,539,896,195836,95646,100190,73.42878735268286,50.603566249310646,2.297841050675055,7.506280765538512,2.7574092608100655,10.263690026348577,93.67877381176422,53.797784210001005
111.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,787,5,17,17,25,362,489,10700,8209,2491,795.3271028037383,735.5140186915887,4.672897196261682,15.88785046728972,15.88785046728972,23.36448598130841,595.6876598854916,1453.231633881975
112.0,2018,1.0,1,1.0,1,1.0,1,1.0,1,3.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,1321,3,13,19,32,610,778,43620,20259,23361,318.20265933058226,302.84273269142597,0.6877579092159559,2.9802842732691426,4.355800091701054,7.336084364970197,384.02685226319164,261.11895894867513
75.0,2018,0.0,0,2.0,1,7.0,1,3.0,1,3.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,1353,11,89,28,75,653,900,129959,62133,67826,119.73006871397904,104.1097576928108,0.8464207942504944,6.848313698935818,2.1545256580921675,5.771050869889735,144.85056250301773,96.27576445610828
12.0,2018,1.0,1,2.0,1,4.0,1,0.0,0,6.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,907,3,34,25,10,440,539,58835,27123,31712,166.3975524772669,154.15993881193168,0.5099005693889691,5.77887311974165,4.249171411574743,1.6996685646298972,198.7243299045091,138.74873864783046
16.0,2018,1.0,1,2.0,1,7.0,1,1.0,1,12.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,2407,2,15,10,7,1141,1299,67760,30437,37323,360.2420306965762,355.22432113341205,0.29515938606847697,2.2136953955135774,1.4757969303423848,1.0330578512396693,426.7831915103328,305.70961605444364
