codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
67.0,2020,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,57.0,0.0,26.0,31.0,159884.0,79445.0,80439.0,3.5650846863976384,3.5650846863976384,3.9020706148908046,3.2322629570233348
83.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,9.0,0.0,3.0,6.0,31532.0,15032.0,16500.0,2.854243308385133,2.854243308385133,3.991484832357637,1.8181818181818181
101.0,2020,1.0,1,0.0,0,3.0,1,0.0,0,17.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,85.0,0.0,35.0,50.0,26970.0,12636.0,14334.0,31.516499814608824,31.516499814608824,39.56948401392846,24.41746895493233
54.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,38.0,0.0,17.0,21.0,118698.0,62340.0,56358.0,3.201401877032469,3.201401877032469,3.368623676612127,3.016430675325597
78.0,2020,0.0,0,1.0,1,0.0,0,0.0,0,2.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,9.0,0.0,1.0,8.0,30113.0,14147.0,15966.0,2.9887424036130574,2.9887424036130574,5.654909168021488,0.626330953275711
100.0,2020,1.0,1,2.0,1,2.0,1,1.0,1,9.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,72.0,0.0,18.0,54.0,35859.0,16599.0,19260.0,20.07864134526897,20.07864134526897,32.53208024579794,9.345794392523365
34.0,2020,0.0,0,2.0,1,2.0,1,1.0,1,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,47.0,0.0,22.0,25.0,80223.0,38862.0,41361.0,5.8586689602732385,5.8586689602732385,6.433019401986517,5.319020333164092
106.0,2020,0.0,0,0.0,0,3.0,1,1.0,1,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,25.0,0.0,14.0,11.0,38073.0,16960.0,21113.0,6.566333096945343,6.566333096945343,6.485849056603773,6.630985648652489
91.0,2020,2.0,1,1.0,1,0.0,0,1.0,1,14.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,46.0,0.0,20.0,26.0,10950.0,5474.0,5476.0,42.00913242009132,42.00913242009132,47.4972597734746,36.52300949598247
95.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,11.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,39.0,0.0,12.0,27.0,21017.0,10622.0,10395.0,18.55640671837084,18.55640671837084,25.418941818866504,11.544011544011545
40.0,2020,1.0,1,0.0,0,3.0,1,0.0,0,2.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,66.0,0.0,22.0,44.0,101113.0,47645.0,53468.0,6.5273505879560485,6.5273505879560485,9.234966943016056,4.114610608214259
117.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,5.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,15.0,0.0,7.0,8.0,823.0,550.0,273.0,182.26002430133656,182.26002430133656,145.45454545454547,256.4102564102564
64.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,1.0,0.0,1.0,0.0,6009.0,3047.0,2962.0,1.6641704110500917,1.6641704110500917,0.0,3.37609723160027
48.0,2020,0.0,0,1.0,1,0.0,0,0.0,0,3.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,60.0,0.0,26.0,34.0,142922.0,68552.0,74370.0,4.198094065294357,4.198094065294357,4.959738592601237,3.4960333467796154
98.0,2020,0.0,0,3.0,1,8.0,1,1.0,1,22.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,103.0,0.0,32.0,71.0,40934.0,19897.0,21037.0,25.162456637514047,25.162456637514047,35.68377142282756,15.211294386081665
28.0,2020,1.0,1,9.0,1,15.0,1,9.0,1,7.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,135.0,0.0,64.0,71.0,273387.0,131109.0,142278.0,4.938054845329149,4.938054845329149,5.415341433463759,4.498235848128312
17.0,2020,0.0,0,0.0,0,4.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,34.0,0.0,16.0,18.0,48738.0,22678.0,26060.0,6.976076162337395,6.976076162337395,7.937207866654908,6.139677666922486
24.0,2020,2.0,1,2.0,1,14.0,1,2.0,1,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,58.0,0.0,20.0,38.0,79808.0,36623.0,43185.0,7.267441860465116,7.267441860465116,10.375993228299155,4.631237698274864
44.0,2020,1.0,1,2.0,1,2.0,1,0.0,0,5.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,71.0,0.0,18.0,53.0,80223.0,37941.0,42282.0,8.850329705944679,8.850329705944679,13.969057220421181,4.257130693912303
62.0,2020,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,26.0,0.0,11.0,15.0,40735.0,20271.0,20464.0,6.38271756474776,6.38271756474776,7.399733609590055,5.375293197810789
69.0,2020,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,42.0,0.0,15.0,27.0,162581.0,79637.0,82944.0,2.583327695118126,2.583327695118126,3.390383866795585,1.808449074074074
93.0,2020,5.0,1,5.0,1,5.0,1,1.0,1,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,130.0,0.0,51.0,79.0,17187.0,8904.0,8283.0,75.63856403095363,75.63856403095363,88.72416891284816,61.571894241216945
18.0,2020,0.0,0,1.0,1,5.0,1,5.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,32.0,0.0,8.0,24.0,89574.0,41579.0,47995.0,3.5724652242838326,3.5724652242838326,5.772144592222035,1.6668402958641524
15.0,2021,0.0,0,0.0,0,0.0,0,4.0,1,13.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,25.0,0.0,9.0,16.0,24914.0,11228.0,13686.0,10.034518744481014,10.034518744481014,14.250089063056643,6.57606313020605
86.0,2021,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,59.0,0.0,24.0,35.0,146365.0,69893.0,76472.0,4.031018344549585,4.031018344549585,5.007654557681026,3.1384035987027934
71.0,2021,0.0,0,0.0,0,4.0,1,0.0,0,10.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,96.0,0.0,35.0,61.0,300941.0,145773.0,155168.0,3.1899940519902574,3.1899940519902574,4.18458836684434,2.2556197154052384
29.0,2021,3.0,1,2.0,1,3.0,1,1.0,1,7.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,100.0,0.0,48.0,52.0,108721.0,51115.0,57606.0,9.197855060199961,9.197855060199961,10.173139000293457,8.332465368190814
80.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,4.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,51.0,0.0,17.0,34.0,57214.0,28591.0,28623.0,8.913902191771244,8.913902191771244,11.891854079955232,5.939279600321419
99.0,2021,7.0,1,3.0,1,2.0,1,0.0,0,18.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,138.0,0.0,56.0,82.0,24681.0,12298.0,12383.0,55.91345569466391,55.91345569466391,66.67750853797365,45.223289994347084
3.0,2021,0.0,0,0.0,0,0.0,0,1.0,1,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,2417.0,1178.0,1239.0,4.137360364087712,4.137360364087712,8.488964346349745,0.0
97.0,2021,12.0,1,3.0,1,7.0,1,1.0,1,19.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,271.0,0.0,131.0,140.0,36082.0,16937.0,19145.0,75.10670140236128,75.10670140236128,82.65926669421977,68.4251762862366
94.0,2021,4.0,1,0.0,0,1.0,1,2.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,63.0,0.0,28.0,35.0,17361.0,9066.0,8295.0,36.28823224468636,36.28823224468636,38.6057798367527,33.755274261603375
76.0,2021,0.0,0,0.0,0,3.0,1,0.0,0,2.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,32.0,0.0,11.0,21.0,33840.0,16586.0,17254.0,9.456264775413711,9.456264775413711,12.661280598094779,6.3753332560565665
114.0,2021,0.0,0,0.0,0,2.0,1,3.0,1,10.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,47.0,0.0,18.0,29.0,43500.0,20076.0,23424.0,10.804597701149424,10.804597701149424,14.445108587368003,7.684426229508197
89.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,2.0,0.0,1.0,1.0,16520.0,8159.0,8361.0,1.2106537530266344,1.2106537530266344,1.2256403971074887,1.196029183112068
38.0,2021,2.0,1,5.0,1,5.0,1,0.0,0,5.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,121.0,0.0,58.0,63.0,55198.0,26255.0,28943.0,21.9210840972499,21.9210840972499,23.995429442011048,20.039387762153197
52.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,12.0,0.0,2.0,10.0,19494.0,9683.0,9811.0,6.155740227762388,6.155740227762388,10.327377878756582,2.038528182652125
96.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,14.0,0.0,5.0,9.0,45879.0,22331.0,23548.0,3.051505045881558,3.051505045881558,4.030271819443822,2.123322575165619
84.0,2021,0.0,0,1.0,1,4.0,1,3.0,1,2.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,93.0,0.0,39.0,54.0,199961.0,97662.0,102299.0,4.650906926850736,4.650906926850736,5.529274436321189,3.8123539819548578
111.0,2021,3.0,1,0.0,0,1.0,1,0.0,0,8.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,53.0,0.0,22.0,31.0,12255.0,9822.0,2433.0,43.24765401876785,43.24765401876785,31.561800040724904,90.42334566378956
112.0,2021,1.0,1,1.0,1,3.0,1,1.0,1,13.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,87.0,0.0,42.0,45.0,51360.0,23789.0,27571.0,16.939252336448597,16.939252336448597,18.91630585564757,15.233397410322441
75.0,2021,1.0,1,3.0,1,8.0,1,5.0,1,6.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,111.0,0.0,46.0,65.0,131922.0,62819.0,69103.0,8.4140628553236,8.4140628553236,10.347187952689472,6.656729809125508
12.0,2021,1.0,1,2.0,1,6.0,1,0.0,0,7.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,55.0,0.0,21.0,34.0,60994.0,28059.0,32935.0,9.017280388234909,9.017280388234909,12.117324209700987,6.376195536663124
16.0,2021,5.0,1,2.0,1,9.0,1,1.0,1,20.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,107.0,0.0,49.0,58.0,72077.0,32511.0,39566.0,14.84523495705981,14.84523495705981,17.840115653163547,12.384370419046657
82.0,2021,0.0,0,1.0,1,2.0,1,3.0,1,2.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,112.0,0.0,43.0,69.0,139765.0,69471.0,70294.0,8.013451150144885,8.013451150144885,9.932201925983504,6.117165049648619
35.0,2021,1.0,1,0.0,0,2.0,1,1.0,1,4.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,40.0,0.0,17.0,23.0,26040.0,12323.0,13717.0,15.360983102918587,15.360983102918587,18.664286293921933,12.393380476780637
68.0,2021,0.0,0,0.0,0,1.0,1,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,15.0,0.0,8.0,7.0,53474.0,26638.0,26836.0,2.8051015446759173,2.8051015446759173,2.6278249117801638,2.981070204203309
27.0,2021,4.0,1,5.0,1,7.0,1,6.0,1,8.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,91.0,0.0,51.0,40.0,182328.0,85641.0,96687.0,4.991005221359309,4.991005221359309,4.670660081035953,5.274752552049397
22.0,2021,1.0,1,1.0,1,5.0,1,0.0,0,6.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,76.0,0.0,28.0,48.0,69957.0,33637.0,36320.0,10.8638163443258,10.8638163443258,14.270000297291674,7.709251101321586
105.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,4.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,9.0,0.0,7.0,2.0,3136.0,1854.0,1282.0,28.698979591836736,28.698979591836736,10.787486515641854,54.6021840873635
104.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,10.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,25.0,0.0,10.0,15.0,3131.0,1633.0,1498.0,79.84669434685404,79.84669434685404,91.85548071034906,66.75567423230974
74.0,2021,0.0,0,0.0,0,3.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,47.0,0.0,15.0,32.0,144349.0,69835.0,74514.0,3.2559976168868503,3.2559976168868503,4.582229541061072,2.0130445285449716
47.0,2021,2.0,1,0.0,0,2.0,1,1.0,1,4.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,70.0,0.0,28.0,42.0,94320.0,44704.0,49616.0,7.421543681085666,7.421543681085666,9.39513242662849,5.64334085778781
70.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,56.0,0.0,19.0,37.0,101414.0,49755.0,51659.0,5.521920050486126,5.521920050486126,7.436438548889559,3.677965117404518
66.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,34.0,0.0,16.0,18.0,70395.0,34479.0,35916.0,4.829888486398182,4.829888486398182,5.2205690420255815,4.454839068938634
65.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,62.0,0.0,29.0,33.0,84648.0,40496.0,44152.0,7.324449484925811,7.324449484925811,8.148952983010668,6.5682188802319255
79.0,2021,0.0,0,0.0,0,0.0,0,1.0,1,1.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,36.0,0.0,11.0,25.0,138736.0,65739.0,72997.0,2.5948564179448734,2.5948564179448734,3.802917598381478,1.5069112429277915
59.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,16.0,0.0,6.0,10.0,51564.0,25513.0,26051.0,3.1029400356838104,3.1029400356838104,3.919570415082507,2.3031745422440597
45.0,2021,0.0,0,1.0,1,4.0,1,1.0,1,6.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,101.0,0.0,39.0,62.0,89951.0,43493.0,46458.0,11.228335427065847,11.228335427065847,14.255167498218105,8.3946790649619
20.0,2021,2.0,1,1.0,1,8.0,1,55.0,1,28.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,43.0,0.0,12.0,31.0,40213.0,18346.0,21867.0,10.693059458384104,10.693059458384104,16.89741633053527,5.487721223761833
51.0,2021,0.0,0,0.0,0,1.0,1,2.0,1,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,16.0,0.0,7.0,9.0,77761.0,37720.0,40041.0,2.0575867079898664,2.0575867079898664,2.3860021208907742,1.748208086711121
115.0,2021,4.0,1,2.0,1,0.0,0,0.0,0,6.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,48.0,0.0,17.0,31.0,17858.0,8402.0,9456.0,26.878709821928545,26.878709821928545,36.89597714829802,17.978003384094755
43.0,2021,0.0,0,0.0,0,5.0,1,1.0,1,7.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,71.0,0.0,24.0,47.0,72940.0,34547.0,38393.0,9.734027968193034,9.734027968193034,13.604654528613194,6.251139530643607
25.0,2021,2.0,1,2.0,1,4.0,1,0.0,0,17.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,34.0,0.0,13.0,21.0,44296.0,20271.0,24025.0,7.675636626331949,7.675636626331949,10.359627053426077,5.411030176899063
56.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,27.0,0.0,7.0,20.0,56224.0,27160.0,29064.0,4.80221969265794,4.80221969265794,7.363770250368188,2.4084778420038537
26.0,2021,0.0,0,3.0,1,8.0,1,8.0,1,12.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,135.0,0.0,54.0,81.0,101654.0,48414.0,53240.0,13.280343124717179,13.280343124717179,16.730697732060975,10.1427498121713
102.0,2021,1.0,1,2.0,1,5.0,1,0.0,0,16.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,228.0,0.0,71.0,157.0,39716.0,18779.0,20937.0,57.40759391680935,57.40759391680935,83.60402577347035,33.91125758227062
2.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,2.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,8.0,0.0,3.0,5.0,5589.0,2700.0,2889.0,14.313830738951511,14.313830738951511,18.51851851851852,10.384215991692628
116.0,2021,1.0,1,1.0,1,2.0,1,1.0,1,9.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,37.0,0.0,16.0,21.0,12296.0,5772.0,6524.0,30.091086532205598,30.091086532205598,36.38253638253639,24.52483139178418
81.0,2021,1.0,1,0.0,0,1.0,1,8.0,1,3.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,37.0,0.0,13.0,24.0,63122.0,30878.0,32244.0,5.8616647127784285,5.8616647127784285,7.772524127210311,4.03175784642104
52.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,12.0,0.0,2.0,10.0,19494.0,9683.0,9811.0,6.155740227762388,6.155740227762388,10.327377878756582,2.038528182652125
33.0,2021,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,46.0,0.0,19.0,27.0,44097.0,21364.0,22733.0,10.431548631426175,10.431548631426175,12.638082756038195,8.357893810759688
19.0,2021,2.0,1,8.0,1,12.0,1,2.0,1,15.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,83.0,0.0,33.0,50.0,99865.0,46097.0,53768.0,8.311220147198718,8.311220147198718,10.846692843352061,6.137479541734861
41.0,2021,0.0,0,0.0,0,2.0,1,0.0,0,7.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,81.0,0.0,35.0,46.0,58946.0,27893.0,31053.0,13.74139042513487,13.74139042513487,16.49159287276378,11.271052716323705
37.0,2021,0.0,0,1.0,1,2.0,1,0.0,0,11.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,53.0,0.0,17.0,36.0,44974.0,20632.0,24342.0,11.784586650064481,11.784586650064481,17.448623497479645,6.983813984060472
107.0,2021,2.0,1,1.0,1,3.0,1,1.0,1,8.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,49.0,0.0,15.0,34.0,27157.0,12142.0,15015.0,18.043230106418235,18.043230106418235,28.001976610113655,9.99000999000999
73.0,2021,1.0,1,0.0,0,4.0,1,2.0,1,5.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,95.0,0.0,39.0,56.0,171250.0,80812.0,90438.0,5.547445255474452,5.547445255474452,6.9296639113003025,4.312346579977443
31.0,2021,0.0,0,1.0,1,3.0,1,2.0,1,10.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,90.0,0.0,32.0,58.0,68316.0,31982.0,36334.0,13.174073423502547,13.174073423502547,18.135201050590958,8.807177849947708
58.0,2021,0.0,0,1.0,1,1.0,1,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,33.0,0.0,9.0,24.0,96410.0,47234.0,49176.0,3.4228814438336275,3.4228814438336275,5.081085658635729,1.8301610541727673
13.0,2021,3.0,1,1.0,1,9.0,1,4.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,103.0,0.0,39.0,64.0,130855.0,58135.0,72720.0,7.871307936265333,7.871307936265333,11.008858690977895,5.363036303630363
63.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,0.0,1.0,28.0,13.0,15.0,357.1428571428571,357.1428571428571,769.2307692307693,0.0
87.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,27.0,0.0,9.0,18.0,118700.0,55819.0,62881.0,2.274641954507161,2.274641954507161,3.2247084326125512,1.4312749479174949
77.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,27.0,0.0,11.0,16.0,63557.0,29730.0,33827.0,4.248155199269947,4.248155199269947,5.381769256643121,3.2518402459573714
39.0,2021,1.0,1,2.0,1,6.0,1,0.0,0,4.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,90.0,0.0,41.0,49.0,92068.0,44333.0,47735.0,9.775383412260503,9.775383412260503,11.052714682065279,8.589085576620928
