codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
41.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,4.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,44.0,0.0,22.0,22.0,58946.0,27893.0,31053.0,7.464458996369559,7.464458996369559,7.887283547843545,7.0846617074034715
37.0,2021,1,0.0,0,1.0,1,2.0,1,0.0,0,8.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,22.0,0.0,8.0,14.0,44974.0,20632.0,24342.0,4.891715213234313,4.891715213234313,6.7855758045754175,3.2865006983813982
107.0,2021,1,1.0,1,1.0,1,3.0,1,0.0,0,6.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,23.0,0.0,7.0,16.0,27157.0,12142.0,15015.0,8.469271274441212,8.469271274441212,13.177400757700543,4.662004662004662
73.0,2021,1,1.0,1,0.0,0,4.0,1,0.0,0,5.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,45.0,0.0,16.0,29.0,171250.0,80812.0,90438.0,2.627737226277372,2.627737226277372,3.588575954066228,1.7691678276830536
31.0,2021,1,0.0,0,1.0,1,3.0,1,0.0,0,9.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,32.0,0.0,14.0,18.0,68316.0,31982.0,36334.0,4.684114995023128,4.684114995023128,5.628165843286848,3.853140309352122
58.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,13.0,0.0,3.0,10.0,96410.0,47234.0,49176.0,1.3484078415102168,1.3484078415102168,2.117119024431554,0.6100536847242557
13.0,2021,1,3.0,1,1.0,1,8.0,1,1.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,51.0,0.0,19.0,32.0,130855.0,58135.0,72720.0,3.897443735432349,3.897443735432349,5.504429345488948,2.612761276127613
63.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,16.0,0.0,4.0,12.0,118700.0,55819.0,62881.0,1.3479359730412805,1.3479359730412805,2.149805621741701,0.6361221990744422
77.0,2021,1,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,14.0,0.0,6.0,8.0,63557.0,29730.0,33827.0,2.2027471403621948,2.2027471403621948,2.6908846283215606,1.7737310432494753
39.0,2021,1,1.0,1,2.0,1,6.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,53.0,0.0,21.0,32.0,92068.0,44333.0,47735.0,5.7566146761089625,5.7566146761089625,7.218099384205896,4.399287734366817
108.0,2021,1,0.0,0,0.0,0,1.0,1,1.0,1,7.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,22.0,0.0,6.0,16.0,6571.0,3269.0,3302.0,33.480444376807185,33.480444376807185,48.94463138574488,18.170805572380377
61.0,2021,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,3.0,0.0,2.0,1.0,27723.0,13439.0,14284.0,1.0821339681852613,1.0821339681852613,0.7441029838529652,1.4001680201624196
1.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,3.0,0.0,0.0,3.0,2545.0,1258.0,1287.0,11.787819253438114,11.787819253438114,23.84737678855326,0.0
46.0,2021,1,1.0,1,0.0,0,4.0,1,0.0,0,5.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,37.0,0.0,19.0,18.0,146650.0,69698.0,76952.0,2.5230139788612345,2.5230139788612345,2.58257051852277,2.4690716290674706
85.0,2021,1,1.0,1,1.0,1,4.0,1,1.0,1,2.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,83.0,0.0,29.0,54.0,234732.0,113175.0,121557.0,3.535947378286727,3.535947378286727,4.771371769383698,2.3857120527818227
60.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2021,1,1.0,1,4.0,1,9.0,1,1.0,1,7.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,54.0,0.0,19.0,35.0,129876.0,61720.0,68156.0,4.157812066894577,4.157812066894577,5.670771224886584,2.7877222841716063
72.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,6.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,28.0,0.0,13.0,15.0,84724.0,38581.0,46143.0,3.304848685142345,3.304848685142345,3.887924107721417,2.817328738920313
57.0,2021,1,0.0,0,2.0,1,1.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,22.0,0.0,6.0,16.0,127124.0,61887.0,65237.0,1.730593750983292,1.730593750983292,2.5853571832533486,0.919723469810077
23.0,2021,1,0.0,0,0.0,0,5.0,1,10.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,12.0,0.0,5.0,7.0,59007.0,27543.0,31464.0,2.0336570237429457,2.0336570237429457,2.541480593980322,1.589117721840834
88.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,20.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,24.0,0.0,12.0,12.0,38828.0,17502.0,21326.0,6.181106418048831,6.181106418048831,6.856359273225918,5.626934258651412
9.0,2021,1,0.0,0,2.0,1,4.0,1,0.0,0,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,12.0,0.0,3.0,9.0,127453.0,60391.0,67062.0,0.941523542011565,0.941523542011565,1.4902882879899322,0.4473472309206406
109.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,9.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,21.0,0.0,10.0,11.0,24099.0,10726.0,13373.0,8.714054525084029,8.714054525084029,10.255454036919634,7.477753682793689
49.0,2021,1,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,15.0,0.0,7.0,8.0,35501.0,17036.0,18465.0,4.225233092025577,4.225233092025577,4.69593801361822,3.7909558624424586
14.0,2021,1,1.0,1,0.0,0,1.0,1,0.0,0,20.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,18.0,0.0,5.0,13.0,41886.0,19970.0,21916.0,4.297378599054577,4.297378599054577,6.5097646469704555,2.281438218653039
32.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,15.0,0.0,7.0,8.0,103708.0,49930.0,53778.0,1.4463686504416247,1.4463686504416247,1.6022431403965551,1.3016475138532486
92.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,7.0,0.0,3.0,4.0,12452.0,6093.0,6359.0,5.621586893671699,5.621586893671699,6.564910553093714,4.717722912407611
11.0,2021,1,1.0,1,1.0,1,5.0,1,0.0,0,4.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,19.0,0.0,7.0,12.0,70017.0,33225.0,36792.0,2.7136266906608393,2.7136266906608393,3.6117381489841986,1.9025875190258752
36.0,2021,1,1.0,1,0.0,0,1.0,1,0.0,0,2.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,29.0,0.0,11.0,18.0,48237.0,22809.0,25428.0,6.011982503057819,6.011982503057819,7.891621728265158,4.3259399087619945
53.0,2021,1,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,16.0,0.0,8.0,8.0,45951.0,22034.0,23917.0,3.481969924484777,3.481969924484777,3.6307524734501224,3.3449011163607474
50.0,2021,1,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,18.0,0.0,9.0,9.0,95719.0,46400.0,49319.0,1.8805043930672072,1.8805043930672072,1.939655172413793,1.8248545185425498
110.0,2021,1,3.0,1,1.0,1,0.0,0,0.0,0,9.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,16.0,0.0,9.0,7.0,45154.0,21304.0,23850.0,3.543429153563361,3.543429153563361,3.2857679309049943,3.773584905660377
10.0,2021,1,0.0,0,1.0,1,1.0,1,10.0,1,2.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,13.0,0.0,4.0,9.0,36225.0,16591.0,19634.0,3.588681849551415,3.588681849551415,5.424627810258574,2.037282265457879
42.0,2021,1,0.0,0,2.0,1,1.0,1,4.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,47.0,0.0,18.0,29.0,138482.0,67336.0,71146.0,3.393942895105501,3.393942895105501,4.30676012831175,2.530008714474461
103.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,7.0,0.0,2.0,5.0,1282.0,673.0,609.0,54.6021840873635,54.6021840873635,74.29420505200594,32.84072249589491
21.0,2021,1,1.0,1,0.0,0,7.0,1,0.0,0,22.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,17.0,0.0,5.0,12.0,29182.0,12994.0,16188.0,5.82550887533411,5.82550887533411,9.235031553024474,3.08870768470472
55.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,8.0,0.0,2.0,6.0,74939.0,36132.0,38807.0,1.0675349284084388,1.0675349284084388,1.6605778811026237,0.515370938232793
113.0,2021,1,0.0,0,0.0,0,3.0,1,0.0,0,7.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,13.0,0.0,2.0,11.0,42429.0,19776.0,22653.0,3.063942115062811,3.063942115062811,5.5622977346278315,0.8828852690592858
60.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2021,1,0.0,0,1.0,1,4.0,1,0.0,0,23.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,14.0,0.0,5.0,9.0,49773.0,24378.0,25395.0,2.812769975689631,2.812769975689631,3.691853310361801,1.9688915140775742
67.0,2021,1,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,41.0,0.0,24.0,17.0,161398.0,80209.0,81189.0,2.5403040929875216,2.5403040929875216,2.11946290316548,2.9560654768503123
83.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,7.0,0.0,2.0,5.0,33332.0,15905.0,17427.0,2.1000840033601342,2.1000840033601342,3.1436655139893115,1.1476444597463706
101.0,2021,1,1.0,1,0.0,0,3.0,1,0.0,0,17.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,47.0,0.0,14.0,33.0,27179.0,12742.0,14437.0,17.292762794804812,17.292762794804812,25.898603045047874,9.697305534390802
54.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,22.0,0.0,7.0,15.0,120683.0,63530.0,57153.0,1.8229576659512938,1.8229576659512938,2.361089249173619,1.224782601088307
78.0,2021,1,0.0,0,1.0,1,0.0,0,0.0,0,3.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,5.0,0.0,2.0,3.0,31602.0,14816.0,16786.0,1.5821783431428391,1.5821783431428391,2.024838012958963,1.1914690813773383
100.0,2021,1,1.0,1,2.0,1,2.0,1,1.0,1,10.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,38.0,0.0,16.0,22.0,36268.0,16800.0,19468.0,10.477555972206904,10.477555972206904,13.095238095238095,8.218615163344976
34.0,2021,1,0.0,0,2.0,1,2.0,1,1.0,1,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,30.0,0.0,9.0,21.0,79989.0,38719.0,41270.0,3.7505156959081876,3.7505156959081876,5.423693793744673,2.180760843227526
106.0,2021,1,1.0,1,0.0,0,3.0,1,1.0,1,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,7.0,0.0,2.0,5.0,38617.0,17206.0,21411.0,1.8126731750265428,1.8126731750265428,2.90596303615018,0.9340992947550325
91.0,2021,1,2.0,1,1.0,1,0.0,0,0.0,0,14.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,29.0,0.0,11.0,18.0,11465.0,5724.0,5741.0,25.294374182293936,25.294374182293936,31.446540880503147,19.160425013063925
95.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,11.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,18.0,0.0,7.0,11.0,21364.0,10777.0,10587.0,8.425388504025463,8.425388504025463,10.206922149021064,6.611882497402475
40.0,2021,1,1.0,1,0.0,0,3.0,1,0.0,0,3.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,29.0,0.0,6.0,23.0,101529.0,47781.0,53748.0,2.8563267637817766,2.8563267637817766,4.813628848286976,1.1163206072784104
117.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,5.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,7.0,0.0,1.0,6.0,853.0,576.0,277.0,82.06330597889801,82.06330597889801,104.16666666666666,36.101083032490976
64.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2021,1,0.0,0,1.0,1,0.0,0,0.0,0,5.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,25.0,0.0,8.0,17.0,143607.0,68959.0,74648.0,1.7408622142374675,1.7408622142374675,2.4652329645151467,1.0716964955524595
98.0,2021,1,0.0,0,3.0,1,8.0,1,0.0,0,23.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,60.0,0.0,23.0,37.0,40566.0,19750.0,20816.0,14.790711433219938,14.790711433219938,18.734177215189874,11.049192928516527
28.0,2021,1,1.0,1,9.0,1,15.0,1,3.0,1,8.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,72.0,0.0,25.0,47.0,272505.0,130755.0,141750.0,2.642153354984312,2.642153354984312,3.594508814194486,1.7636684303350971
17.0,2021,1,0.0,0,0.0,0,4.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,14.0,0.0,3.0,11.0,48272.0,22557.0,25715.0,2.9002320185614847,2.9002320185614847,4.8765350002216605,1.16663426015944
24.0,2021,1,2.0,1,2.0,1,14.0,1,0.0,0,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,20.0,0.0,10.0,10.0,79640.0,36747.0,42893.0,2.5113008538422905,2.5113008538422905,2.7213105831768583,2.331382743104936
44.0,2021,1,2.0,1,2.0,1,2.0,1,0.0,0,7.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,32.0,0.0,10.0,22.0,80454.0,38038.0,42416.0,3.9774280955577104,3.9774280955577104,5.78368999421631,2.3576009053187477
62.0,2021,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,22.0,0.0,8.0,14.0,40570.0,20186.0,20384.0,5.422726152329306,5.422726152329306,6.935499851382146,3.9246467817896393
69.0,2021,1,1.0,1,1.0,1,2.0,1,0.0,0,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,37.0,0.0,14.0,23.0,164827.0,80707.0,84120.0,2.244777857996566,2.244777857996566,2.8498147620404675,1.6642891107941036
93.0,2021,1,5.0,1,5.0,1,5.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,59.0,0.0,23.0,36.0,17660.0,9118.0,8542.0,33.40883352208381,33.40883352208381,39.482342618995396,26.925778506204637
18.0,2021,1,0.0,0,1.0,1,5.0,1,3.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,18.0,0.0,7.0,11.0,91263.0,42547.0,48716.0,1.9723217514217153,1.9723217514217153,2.58537617223306,1.4368995812464078
15.0,2021,2,0.0,0,0.0,0,0.0,0,4.0,1,13.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,16.0,0.0,5.0,11.0,24914.0,11228.0,13686.0,6.42209199646785,6.42209199646785,9.796936230851443,3.6533684056700277
86.0,2021,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,32.0,0.0,16.0,16.0,146365.0,69893.0,76472.0,2.186315034331978,2.186315034331978,2.289213512082755,2.092269065801862
71.0,2021,2,0.0,0,0.0,0,4.0,1,0.0,0,10.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,58.0,0.0,20.0,38.0,300941.0,145773.0,155168.0,1.927288073077447,1.927288073077447,2.6067927531161463,1.2889255516601361
29.0,2021,2,3.0,1,2.0,1,3.0,1,1.0,1,7.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,53.0,0.0,23.0,30.0,108721.0,51115.0,57606.0,4.87486318190598,4.87486318190598,5.869118654015455,3.9926396555914314
80.0,2021,2,0.0,0,1.0,1,1.0,1,0.0,0,4.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,25.0,0.0,10.0,15.0,57214.0,28591.0,28623.0,4.369559897927081,4.369559897927081,5.246406211744954,3.493693882542012
99.0,2021,2,7.0,1,3.0,1,1.0,1,0.0,0,18.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,79.0,0.0,32.0,47.0,24681.0,12298.0,12383.0,32.00842753535108,32.00842753535108,38.21759635713124,25.841879996769766
3.0,2021,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,2417.0,1178.0,1239.0,4.137360364087712,4.137360364087712,8.488964346349745,0.0
97.0,2021,2,12.0,1,3.0,1,7.0,1,1.0,1,19.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,181.0,0.0,88.0,93.0,36082.0,16937.0,19145.0,50.16351643478743,50.16351643478743,54.90937001830312,45.965003917471925
94.0,2021,2,4.0,1,0.0,0,0.0,0,2.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,33.0,0.0,13.0,20.0,17361.0,9066.0,8295.0,19.008121651978573,19.008121651978573,22.060445621001545,15.672091621458708
76.0,2021,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,16.0,0.0,5.0,11.0,33840.0,16586.0,17254.0,4.7281323877068555,4.7281323877068555,6.632099360906789,2.897878752752985
114.0,2021,2,0.0,0,0.0,0,2.0,1,3.0,1,10.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,36.0,0.0,12.0,24.0,43500.0,20076.0,23424.0,8.275862068965518,8.275862068965518,11.95457262402869,5.122950819672131
89.0,2021,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,2.0,0.0,1.0,1.0,16520.0,8159.0,8361.0,1.2106537530266344,1.2106537530266344,1.2256403971074887,1.196029183112068
38.0,2021,2,2.0,1,5.0,1,5.0,1,0.0,0,5.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,59.0,0.0,28.0,31.0,55198.0,26255.0,28943.0,10.688793072212762,10.688793072212762,11.807274804799086,9.674187195522233
52.0,2021,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,6.0,0.0,0.0,6.0,19494.0,9683.0,9811.0,3.077870113881194,3.077870113881194,6.19642672725395,0.0
96.0,2021,2,0.0,0,0.0,0,1.0,1,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,8.0,0.0,3.0,5.0,45879.0,22331.0,23548.0,1.743717169075176,1.743717169075176,2.2390398996910124,1.2739935450993716
84.0,2021,2,0.0,0,0.0,0,4.0,1,3.0,1,2.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,53.0,0.0,20.0,33.0,199961.0,97662.0,102299.0,2.650516850785903,2.650516850785903,3.379001044418505,1.9550533240794143
111.0,2021,2,3.0,1,0.0,0,1.0,1,0.0,0,8.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,29.0,0.0,13.0,16.0,12255.0,9822.0,2433.0,23.663810689514484,23.663810689514484,16.289961311341884,53.431976983148374
