codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
95.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,111.0,14.0,48.0,5.0,6.0,0.0,91.0,93.0,20700.0,10469.0,10231.0,88.88888888888889,53.6231884057971,6.76328502415459,23.18840579710145,2.4154589371980677,2.898550724637681,88.83369949374344,88.9453621346887
40.0,2019,0.0,0,0.0,0,2.0,1,0.0,0,2.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,260.0,18.0,52.0,156.0,80.0,0.0,183.0,383.0,99795.0,47099.0,52696.0,56.716268350117744,26.05340948945338,1.80369758003908,5.210681897890676,15.632045693672028,8.016433689062579,81.31807469373022,34.727493547897375
117.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,4.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,91.0,0.0,2.0,1.0,0.0,0.0,44.0,50.0,790.0,522.0,268.0,1189.873417721519,1151.8987341772151,0.0,25.31645569620253,12.658227848101266,0.0,957.8544061302682,1641.7910447761194
64.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,5.0,12.0,23.0,1.0,3.0,0.0,26.0,18.0,5725.0,2899.0,2826.0,76.85589519650655,8.733624454148472,20.96069868995633,40.17467248908297,1.7467248908296942,5.240174672489083,62.09037599172128,92.00283085633404
48.0,2019,0.0,0,1.0,1,0.0,0,0.0,0,3.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,191.0,17.0,93.0,106.0,120.0,0.0,199.0,328.0,141474.0,67751.0,73723.0,37.250660898822396,13.500713912096922,1.201634222542658,6.573646040968659,7.492542799383632,8.482123923830526,48.41256955616892,26.99293300598185
98.0,2019,0.0,0,3.0,1,6.0,1,0.0,0,21.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,559.0,6.0,47.0,48.0,44.0,1.0,294.0,409.0,40963.0,19865.0,21098.0,171.86241242096526,136.46461440812442,1.464736469496863,11.47376901105876,11.717891755974904,10.741400776310329,205.889755852001,139.349701393497
28.0,2019,1.0,1,6.0,1,12.0,1,6.0,1,7.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,485.0,34.0,191.0,77.0,165.0,1.0,414.0,537.0,272474.0,130548.0,141926.0,34.93911345669678,17.799863473212124,1.2478254805963138,7.0098431409969395,2.825957706056357,6.055623655835053,41.1342954315654,29.170130913292844
17.0,2019,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,224.0,4.0,27.0,26.0,12.0,0.0,120.0,173.0,49227.0,22838.0,26389.0,59.52018201393544,45.50348386048307,0.8125622117943404,5.484794929611798,5.281654376663213,2.4376866353830215,75.75094141343375,45.473492743188444
24.0,2019,2.0,1,2.0,1,11.0,1,1.0,1,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,231.0,4.0,58.0,34.0,27.0,0.0,157.0,197.0,80003.0,36556.0,43447.0,44.24834068722423,28.873917228103945,0.4999812507030986,7.24972813519493,4.249840630976339,3.374873442245916,53.88992231097494,36.135981770893274
44.0,2019,1.0,1,2.0,1,1.0,1,0.0,0,2.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,396.0,13.0,54.0,135.0,52.0,0.0,239.0,411.0,79564.0,37621.0,41943.0,81.69523905283798,49.77125333065205,1.6339047810567595,6.786989090543462,16.967472726358654,6.535619124227038,109.24749475027247,56.982094747633695
62.0,2019,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,125.0,2.0,61.0,14.0,25.0,0.0,102.0,125.0,40340.0,20058.0,20282.0,56.271690629648,30.98661378284581,0.49578582052553294,15.121467526028757,3.470500743678731,6.197322756569163,62.319274105095225,50.29089833349768
69.0,2019,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,186.0,46.0,156.0,65.0,107.0,1.0,215.0,344.0,159118.0,77946.0,81172.0,35.19400696338567,11.689438027124524,2.8909362862781083,9.804044796943149,4.085018665392979,6.724569187646904,44.13311779950222,26.48696594884936
93.0,2019,5.0,1,5.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,893.0,18.0,47.0,17.0,16.0,1.0,434.0,555.0,16733.0,8688.0,8045.0,592.2428733640112,533.6759696408295,10.75718639813542,28.08820892846471,10.159564931572342,9.561943465009263,638.8121546961326,539.4655065257924
18.0,2019,0.0,0,1.0,1,4.0,1,4.0,1,7.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,142.0,2.0,32.0,28.0,12.0,0.0,86.0,130.0,87900.0,40683.0,47217.0,24.573378839590443,16.1547212741752,0.22753128555176338,3.640500568828214,3.185437997724687,1.3651877133105803,31.954378978934688,18.213778935552874
15.0,2020,0.0,0,0.0,0,0.0,0,3.0,1,12.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,20.0,1.0,5.0,5.0,3.0,0.0,16.0,18.0,24915.0,11215.0,13700.0,13.646397752358018,8.027292795504716,0.4013646397752358,2.006823198876179,2.006823198876179,1.2040939193257074,16.049933125278645,11.678832116788323
86.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,32.0,23.0,97.0,47.0,71.0,0.0,109.0,161.0,141294.0,67547.0,73747.0,19.10909168117542,2.2647812362874573,1.62781151358161,6.865118122496355,3.326397440797203,5.024983368012796,23.83525545175952,14.780262247955848
71.0,2020,0.0,0,0.0,0,3.0,1,0.0,0,4.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,76.0,32.0,161.0,70.0,127.0,0.0,199.0,267.0,291916.0,141299.0,150617.0,15.96349634826457,2.603488674824265,1.096205757820743,5.515285219035613,2.397950095232875,4.3505666013510735,18.896099760083228,13.212319990439326
29.0,2020,2.0,1,2.0,1,1.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,69.0,7.0,56.0,46.0,37.0,0.0,86.0,129.0,109786.0,51654.0,58132.0,19.58355345854663,6.2849543657661275,0.6376040660922158,5.100832528737726,4.189969577177418,3.3701929207731403,24.973864560343824,14.793917291681003
80.0,2020,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,60.0,34.0,39.0,27.0,44.0,0.0,67.0,137.0,57237.0,28595.0,28642.0,35.64128098956968,10.482729702814613,5.940213498261614,6.813774306829498,4.717228366266576,7.687335115397382,47.910473859066265,23.3922212136024
99.0,2020,7.0,1,3.0,1,1.0,1,0.0,0,16.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,97.0,3.0,32.0,11.0,7.0,0.0,73.0,77.0,24656.0,12293.0,12363.0,60.83711875405581,39.34133679428942,1.2167423750811162,12.978585334198572,4.46138870863076,2.839065541855938,62.63727324493615,59.04715683895495
3.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2367.0,1149.0,1218.0,16.899028305872413,4.224757076468103,0.0,8.449514152936207,4.224757076468103,0.0,26.109660574412533,8.210180623973727
97.0,2020,12.0,1,3.0,1,7.0,1,1.0,1,15.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,177.0,3.0,31.0,11.0,7.0,0.0,114.0,115.0,35901.0,16841.0,19060.0,63.78652405225481,49.30224784824936,0.8356313194618534,8.634856967772485,3.0639815046934626,1.949806412077658,68.28573125111336,59.81112277019937
94.0,2020,4.0,1,0.0,0,0.0,0,2.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,50.0,3.0,186.0,16.0,16.0,0.0,168.0,103.0,17508.0,9175.0,8333.0,154.78638336760338,28.558373315055974,1.7135023989033586,106.23714873200822,9.138679460817912,9.138679460817912,112.26158038147138,201.6080643225729
76.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,14.0,3.0,31.0,14.0,12.0,0.0,34.0,40.0,33737.0,16552.0,17185.0,21.934374722115184,4.149746569048818,0.8892314076533183,9.188724545750956,4.149746569048818,3.5569256306132733,24.166263895601737,19.784695955775387
114.0,2020,0.0,0,0.0,0,2.0,1,2.0,1,8.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,39.0,2.0,10.0,25.0,9.0,0.0,31.0,54.0,43349.0,20021.0,23328.0,19.608295462409746,8.99674732981153,0.46137165793905277,2.3068582896952643,5.76714572423816,2.0761724607257377,26.971679736276908,13.28875171467764
89.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,2.0,9.0,6.0,1.0,0.0,11.0,8.0,16346.0,8099.0,8247.0,11.62363881071822,0.6117704637220115,1.223540927444023,5.505934173498104,3.670622782332069,0.6117704637220115,9.877762686751451,13.338183581908572
38.0,2020,0.0,0,5.0,1,4.0,1,0.0,0,4.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,84.0,5.0,38.0,95.0,70.0,1.0,96.0,195.0,55425.0,26409.0,29016.0,52.68380694632386,15.155615696887685,0.9021199819576003,6.856111862877762,17.14027965719441,12.629679747406405,73.83846415994547,33.085194375516956
52.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,8.0,62.0,8.0,18.0,0.0,62.0,38.0,19176.0,9534.0,9642.0,52.14851898206091,2.0859407592824364,4.171881518564873,32.332081768877764,4.171881518564873,9.386733416770964,39.857352632683025,64.30201203069903
96.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,8.0,13.0,36.0,8.0,17.0,0.0,38.0,44.0,45384.0,22140.0,23244.0,18.068041600564076,1.7627357659086902,2.864445619601622,7.932310946589106,1.7627357659086902,3.7458135025559667,19.87353206865402,16.348304938908967
84.0,2020,0.0,0,0.0,0,2.0,1,2.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,64.0,24.0,140.0,61.0,131.0,0.0,171.0,249.0,199301.0,97341.0,101960.0,21.073652415191095,3.211223225171976,1.2042087094394909,7.024550805063697,3.0606971364920397,6.572972539023889,25.58017690387401,16.77128285602197
111.0,2020,3.0,1,0.0,0,1.0,1,0.0,0,6.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,42.0,12.0,13.0,12.0,18.0,0.0,30.0,67.0,11775.0,9297.0,2478.0,82.37791932059449,35.6687898089172,10.19108280254777,11.040339702760086,10.19108280254777,15.286624203821656,72.06625793266646,121.06537530266344
112.0,2020,1.0,1,1.0,1,1.0,1,1.0,1,10.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,75.0,2.0,14.0,33.0,24.0,0.0,50.0,98.0,48912.0,22660.0,26252.0,30.258423290807983,15.333660451422963,0.4088976120379457,2.86228328426562,6.746810598626104,4.906771344455348,43.24801412180053,19.046167911016305
75.0,2020,0.0,0,2.0,1,7.0,1,5.0,1,5.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,89.0,12.0,70.0,46.0,38.0,0.0,96.0,159.0,132681.0,63232.0,69449.0,19.21902909987112,6.707817999562862,0.9044248988174645,5.275811909768543,3.4669621121336136,2.864012179588637,25.145495951417004,13.823093205085748
12.0,2020,1.0,1,2.0,1,5.0,1,0.0,0,6.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,38.0,2.0,26.0,16.0,12.0,0.0,46.0,48.0,60535.0,27886.0,32649.0,15.528206822499381,6.277360204840175,0.33038737920211453,4.295035929627488,2.6430990336169162,1.9823242752126868,17.21293839202467,14.089252350761125
16.0,2020,4.0,1,2.0,1,9.0,1,1.0,1,18.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,90.0,7.0,15.0,10.0,10.0,1.0,48.0,83.0,70850.0,31933.0,38917.0,18.63091037402964,12.70289343683839,0.9880028228652082,2.117148906139732,1.4114326040931546,1.4114326040931546,25.99192058372217,12.333941465169461
82.0,2020,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,79.0,41.0,114.0,62.0,101.0,0.0,141.0,256.0,140225.0,69690.0,70535.0,28.31164200392227,5.633802816901409,2.9238723480121234,8.129791406667856,4.4214655018719915,7.202709930468889,36.73410819342804,19.990075848869356
35.0,2020,1.0,1,0.0,0,1.0,1,1.0,1,2.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,23.0,6.0,21.0,26.0,26.0,0.0,43.0,59.0,25931.0,12296.0,13635.0,39.3351586903706,8.86969264586788,2.3138328641394468,8.098415024488064,10.026609077937604,10.026609077937604,47.98308392973324,31.536486982031533
68.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,8.0,26.0,53.0,10.0,29.0,0.0,52.0,74.0,52519.0,26166.0,26353.0,23.991317427978444,1.523258249395457,4.950589310535235,10.091585902244901,1.9040728117443213,5.521811154058532,28.280975311472904,19.732098812279435
27.0,2020,1.0,1,5.0,1,7.0,1,5.0,1,3.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,94.0,12.0,72.0,39.0,70.0,0.0,114.0,173.0,176700.0,82963.0,93737.0,16.24221844934918,5.319750990379173,0.6791171477079796,4.074702886247877,2.2071307300509337,3.9615166949632146,20.852669262201225,12.161686420516979
22.0,2020,1.0,1,0.0,0,5.0,1,0.0,0,3.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,60.0,3.0,39.0,33.0,18.0,0.0,60.0,93.0,69087.0,33197.0,35890.0,22.145989838898778,8.684701897607365,0.4342350948803682,5.6450562334447865,4.77658604368405,2.60541056928221,28.01457963068952,16.71774867651156
105.0,2020,1.0,1,0.0,0,0.0,0,0.0,0,3.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2874.0,1678.0,1196.0,27.83576896311761,27.83576896311761,0.0,0.0,0.0,0.0,29.797377830750893,25.08361204013378
104.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,7.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,34.0,0.0,20.0,5.0,2.0,0.0,25.0,36.0,3109.0,1610.0,1499.0,196.20456738501127,109.35992280476037,0.0,64.3293663557414,16.08234158893535,6.43293663557414,223.6024844720497,166.77785190126752
74.0,2020,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,45.0,22.0,67.0,47.0,60.0,0.0,74.0,167.0,141832.0,68646.0,73186.0,16.991934119239662,3.172767781600767,1.5511309154492638,4.723898697050031,3.3137796830052455,4.230357042134356,24.32771028173528,10.111223458038424
47.0,2020,1.0,1,0.0,0,2.0,1,0.0,0,1.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,35.0,6.0,56.0,78.0,65.0,0.0,82.0,158.0,94641.0,44822.0,49819.0,25.358988176371764,3.698185775720882,0.633974704409294,5.917097241153411,8.241671157320823,6.868059297767353,35.250546606577124,16.459583692968547
70.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,19.0,38.0,81.0,44.0,46.0,0.0,88.0,140.0,99821.0,48986.0,50835.0,22.84088518448022,1.903407098706685,3.80681419741337,8.114524999749552,4.407890123320744,4.608248765289869,28.57959416976279,17.310907839087243
66.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,29.0,18.0,62.0,30.0,66.0,0.0,81.0,124.0,70180.0,34379.0,35801.0,29.21060131091479,4.132231404958677,2.564833285836421,8.834425762325449,4.274722143060701,9.404388714733543,36.06853020739405,22.625066338929077
65.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,44.0,9.0,31.0,51.0,59.0,0.0,51.0,143.0,82419.0,39437.0,42982.0,23.538261808563558,5.338574843179364,1.0919812179230517,3.7612686395127337,6.187893568230627,7.158543539717783,36.26036463219819,11.865432041319622
79.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,48.0,8.0,55.0,70.0,58.0,1.0,90.0,148.0,131909.0,62500.0,69409.0,18.118551425604014,3.638872252840974,0.606478708806829,4.169541123046949,5.306688702059753,4.39697063884951,23.68,12.966618161909839
59.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,15.0,15.0,42.0,8.0,21.0,0.0,43.0,58.0,50929.0,25223.0,25706.0,19.83153016945159,2.945276757839345,2.945276757839345,8.246774921950166,1.5708142708476507,4.123387460975083,22.99488562026722,16.72761223060764
45.0,2020,0.0,0,0.0,0,2.0,1,1.0,1,3.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,81.0,16.0,49.0,92.0,61.0,0.0,96.0,203.0,90380.0,43669.0,46711.0,33.082540385040936,8.96215976986059,1.7703031644169065,5.421553441026775,10.179243195397213,6.749280814339455,46.48606563008083,20.55190426237931
20.0,2020,2.0,1,1.0,1,7.0,1,48.0,1,23.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,33.0,0.0,7.0,14.0,5.0,0.0,22.0,37.0,40664.0,18425.0,22239.0,14.509148140861695,8.115286248278576,0.0,1.7214243556954554,3.4428487113909108,1.229588825496754,20.081411126187245,9.892531138990062
51.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,14.0,16.0,61.0,15.0,28.0,0.0,57.0,77.0,77140.0,37466.0,39674.0,17.371013741249676,1.8148820326678765,2.0741508944775733,7.907700285195748,1.944516463572725,3.629764065335753,20.551967116852612,14.367091798154963
115.0,2020,3.0,1,2.0,1,0.0,0,0.0,0,5.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,30.0,1.0,4.0,7.0,8.0,0.0,18.0,32.0,17775.0,8377.0,9398.0,28.129395218002813,16.877637130801688,0.5625879043600562,2.250351617440225,3.938115330520394,4.50070323488045,38.19983287573117,19.153011278995532
43.0,2020,0.0,0,0.0,0,2.0,1,1.0,1,5.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,45.0,5.0,30.0,88.0,37.0,0.0,65.0,140.0,72890.0,34580.0,38310.0,28.12457127177939,6.173686376732062,0.6859651529702291,4.115790917821375,12.072986692276034,5.0761421319796955,40.48582995951417,16.96684938658314
25.0,2020,2.0,1,2.0,1,4.0,1,0.0,0,10.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,34.0,2.0,15.0,10.0,7.0,0.0,32.0,36.0,43555.0,19828.0,23727.0,15.612444036275972,7.806222018137986,0.4591895304787051,3.443921478590288,2.2959476523935254,1.6071633566754677,18.156142828323585,13.48674505837232
56.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,21.0,6.0,34.0,8.0,19.0,0.0,41.0,47.0,54467.0,26373.0,28094.0,16.156571869205205,3.8555455596966968,1.1015844456276278,6.2423118585565565,1.468779260836837,3.4883507444874877,17.821256588177302,14.593863458389693
26.0,2020,0.0,0,3.0,1,6.0,1,4.0,1,8.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,131.0,6.0,54.0,62.0,36.0,0.0,116.0,173.0,101318.0,48221.0,53097.0,28.524052981701175,12.929588029767663,0.592194871592412,5.329753844331709,6.119347006454924,3.553169229554472,35.87648534870699,21.84680867092303
102.0,2020,1.0,1,2.0,1,3.0,1,0.0,0,14.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,170.0,48.0,140.0,49.0,58.0,1.0,138.0,326.0,39822.0,18926.0,20896.0,116.7696248304957,42.68997036813821,12.0536386921802,35.15644618552559,12.304756164933956,14.564813419717744,172.24981506921696,66.04134762633997
2.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,5017.0,2430.0,2587.0,7.9728921666334465,1.9932230416583616,3.9864460833167232,0.0,1.9932230416583616,0.0,12.345679012345679,3.8654812524159254
116.0,2020,1.0,1,1.0,1,0.0,0,1.0,1,8.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,43.0,3.0,6.0,13.0,10.0,0.0,21.0,54.0,12159.0,5711.0,6448.0,61.68270416975081,35.36475039065713,2.467308166790032,4.934616333580064,10.691668722756805,8.224360555966774,94.55436876203817,32.5682382133995
81.0,2020,0.0,0,0.0,0,1.0,1,6.0,1,2.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,26.0,6.0,48.0,37.0,60.0,0.0,63.0,114.0,63281.0,30922.0,32359.0,27.970480871035537,4.108658207044769,0.9481518939334082,7.585215151467265,5.846936679256017,9.481518939334082,36.86695556561671,19.469081244785066
52.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,8.0,62.0,8.0,18.0,0.0,62.0,38.0,19176.0,9534.0,9642.0,52.14851898206091,2.0859407592824364,4.171881518564873,32.332081768877764,4.171881518564873,9.386733416770964,39.857352632683025,64.30201203069903
33.0,2020,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,30.0,7.0,26.0,28.0,33.0,0.0,43.0,81.0,43834.0,21242.0,22592.0,28.28854314002829,6.8440023725874894,1.5969338869370808,5.931468722909157,6.387735547748323,7.528402609846238,38.1320026362866,19.03328611898017
19.0,2020,2.0,1,6.0,1,8.0,1,2.0,1,12.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,56.0,2.0,27.0,44.0,11.0,1.0,52.0,87.0,100375.0,46114.0,54261.0,13.947696139476962,5.579078455790785,0.199252801992528,2.6899128268991284,4.383561643835616,1.095890410958904,18.866287895216203,9.583310296529737
41.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,3.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,50.0,3.0,21.0,94.0,43.0,0.0,63.0,148.0,58670.0,27784.0,30886.0,35.96386568944946,8.522243054371911,0.5113345832623146,3.5793420828362024,16.021816942219193,7.329129026759843,53.26806795277857,20.39759114161756
