codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,   ,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
99.0,2016,1,4.0,1,0.0,0,0.0,0,0.0,0,10.0,CHAPINERO,2,CHAPINERO,3.692,13261.0,15.930.253.068,20282.0,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",3.6666666666666665,1.0,10.333333333333334,599.0,1.0,18.0,3.0,11.0,52.0,97.0,93.0,96.0,96.0,86.0,112.0,250.0,380.0,23157.0,11392.0,11765.0,272.9196355313728,258.6690849419182,0.4318348663471088,7.773027594247959,1.2955045990413265,4.750183529818197,333.5674157303371,212.4946876328092
3.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GUAYMARAL,11,SUBA,6.0,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0.0,3.7142857142857144,7.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1941.0,937.0,1004.0,36.06388459556929,36.06388459556929,0.0,0.0,0.0,0.0,42.68943436499467,29.8804780876494
97.0,2016,1,6.0,1,0.0,0,1.0,1,0.0,0,5.0,CHICO LAGO,2,CHAPINERO,5.211875,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3.9375,0.9375,6.125,754.0,0.0,11.0,2.0,8.0,49.0,143.0,86.0,140.0,124.0,88.0,145.0,300.0,475.0,33283.0,15303.0,17980.0,232.85160592494668,226.54207853859327,0.0,3.30499053570892,0.6009073701288946,2.4036294805155785,310.3966542508005,166.85205784204672
94.0,2016,1,3.0,1,0.0,0,0.0,0,0.0,0,3.0,LA CANDELARIA,17,CANDELARIA,2.40875,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",4.777777777777778,0.8888888888888888,4.0,302.0,2.0,12.0,3.0,0.0,32.0,55.0,43.0,47.0,35.0,38.0,69.0,143.0,176.0,17141.0,8776.0,8365.0,186.1034945452424,176.18575345662447,1.1667930692491686,7.000758415495012,1.750189603873753,0.0,200.54694621695532,170.9503885236103
76.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,FONTIBON SAN PABLO,9,FONTIBON,2.186666666666667,30005.0,359.967.843.163,32134.0,892.690.850.317,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.25,51.0,1.0,6.0,0.0,4.0,5.0,10.0,8.0,11.0,12.0,7.0,9.0,26.0,36.0,32650.0,16008.0,16642.0,18.98928024502297,15.620214395099541,0.30627871362940273,1.8376722817764164,0.0,1.225114854517611,22.488755622188904,15.623122220886913
114.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MODELIA,9,FONTIBON,3.8,38386.0,261.581.365.518,39410.0,150.660.579.059,301.375,317.179,"3,46",1.428.379,"90,03",1.8,0.8,4.8,135.0,1.0,5.0,14.0,3.0,14.0,29.0,22.0,19.0,23.0,26.0,25.0,63.0,95.0,41894.0,19326.0,22568.0,37.71423115481931,32.224184847472195,0.23869766553683106,1.1934883276841552,3.3417673175156346,0.7160929966104931,49.15657663251578,27.91563275434243
89.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN ISIDRO - PATIOS,2,CHAPINERO,2.0666666666666664,9415.0,11.301.823.434,16201.0,143.348.549.857,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,8.0,6.0,14743.0,7281.0,7462.0,9.496032015193652,6.782880010852607,0.6782880010852608,2.0348640032557825,0.0,0.0,8.240626287597857,10.720986330742429
38.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,RESTREPO,15,ANTONIO NARIÑO,3.008,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.466666666666667,1.0,5.0,367.0,8.0,18.0,33.0,15.0,40.0,71.0,41.0,71.0,69.0,84.0,65.0,162.0,279.0,55092.0,26172.0,28920.0,80.04791984317143,66.61584259057577,1.452116459740071,3.26726203441516,5.989980396427794,2.722718362012633,106.60247592847317,56.016597510373444
52.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,22.0,8.0,14.0,0.0,2.0,2.0,8.0,8.0,4.0,14.0,4.0,6.0,18.0,28.0,17696.0,8811.0,8885.0,25.994575045207956,12.432188065099458,4.520795660036166,7.911392405063291,0.0,1.1301989150090415,31.778458744750882,20.258863252673045
96.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,LOURDES,3,SANTA FE,1.7264285714285716,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.2857142857142857,0.1428571428571428,1.1428571428571428,67.0,12.0,9.0,4.0,3.0,9.0,23.0,13.0,16.0,8.0,17.0,9.0,28.0,67.0,44343.0,21597.0,22746.0,21.42390005186839,15.109487405001918,2.70617684865706,2.029632636492795,0.9020589495523532,0.676544212164265,31.022827244524702,12.309856678097248
84.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,BOSA OCCIDENTAL,7,BOSA,1.98,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.1666666666666666,0.1666666666666666,5.0,208.0,20.0,41.0,11.0,71.0,37.0,43.0,62.0,59.0,62.0,39.0,49.0,109.0,242.0,196269.0,96215.0,100054.0,17.883618910780612,10.5977000952774,1.019009624545904,2.0889697303191026,0.5604552935002471,3.6174841671379587,25.15200332588474,10.894117176724569
111.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PUENTE ARANDA,16,PUENTE ARANDA,2.9375,12917.0,356.447.429.991,14658.0,41.122.473.517,253.638,250.715,"3,55",1.116.511,"90,43",3.2,1.0,12.6,140.0,1.0,9.0,5.0,22.0,9.0,36.0,16.0,33.0,24.0,26.0,33.0,48.0,129.0,9863.0,7285.0,2578.0,179.45858258136468,141.94464158978,1.0138902970698571,9.125012673628714,5.069451485349286,22.305586535536857,177.07618393960192,186.19084561675717
112.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRANJAS DE TECHO,9,FONTIBON,3.1133333333333333,18061.0,477.255.354.063,22861.0,479.009.817.394,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,10.142857142857142,193.0,0.0,8.0,9.0,12.0,12.0,43.0,25.0,29.0,41.0,33.0,39.0,73.0,149.0,39243.0,18122.0,21121.0,56.57059857809036,49.18074561068216,0.0,2.0385801289401932,2.2934026450577174,3.0578701934102894,82.22050546297318,34.56275744519672
75.0,2016,1,0.0,0,0.0,0,3.0,1,0.0,0,0.0,FONTIBON,9,FONTIBON,2.913,131655.0,496.457.437.428,137489.0,27.694.015.566,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.8,306.0,8.0,22.0,4.0,24.0,37.0,57.0,50.0,57.0,60.0,51.0,52.0,134.0,230.0,131852.0,62767.0,69085.0,27.606710554257806,23.207839092315627,0.6067408913023693,1.6685374510815156,0.30337044565118465,1.8202226739071081,36.64345914254306,19.396395744372875
12.0,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,5.0,TOBERIN,1,USAQUEN,3.378,51249.0,290.663.146.859,52018.0,178.963.176.316,425.192,430.15600000000006,"3,12",1.867.529,"93,6",1.8,0.6,8.4,171.0,0.0,5.0,8.0,3.0,15.0,29.0,24.0,35.0,29.0,27.0,28.0,71.0,116.0,58538.0,26946.0,31592.0,31.945061327684584,29.2117940483105,0.0,0.8541460248044005,1.3666336396870409,0.5124876148826404,43.04906108513323,22.474044061787797
16.0,2016,1,0.0,0,0.0,0,4.0,1,0.0,0,8.0,SANTA BARBARA,1,USAQUEN,5.738888888888889,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,0.6666666666666666,6.666666666666667,309.0,1.0,11.0,3.0,10.0,30.0,53.0,43.0,59.0,50.0,38.0,61.0,136.0,198.0,66113.0,29506.0,36607.0,50.51956498721886,46.73816042230726,0.15125618259646365,1.6638180085611,0.4537685477893909,1.5125618259646365,67.10499559411646,37.15136449312973
82.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PATIO BONITO,8,KENNEDY,1.9566666666666668,160502.0,317.321.661.524,174145.0,548.796.445.738,951.073,979.914,"3,72",999.300,"88,94",1.5,0.6666666666666666,4.833333333333333,255.0,18.0,57.0,22.0,60.0,40.0,68.0,61.0,72.0,67.0,53.0,51.0,146.0,266.0,142932.0,71238.0,71694.0,28.824895754624578,17.840651498614726,1.2593401057845688,3.987910334984468,1.5391934626255843,4.197800352615229,37.33962211179427,20.364326163974667
35.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,CIUDAD JARDIN,15,ANTONIO NARIÑO,2.666,33741.0,133.239.133.285,30913.0,23.201.141.615,116.828,119.565,"3,92",1.095.184,"90,79",7.0,1.0,4.4,84.0,6.0,3.0,10.0,8.0,19.0,24.0,11.0,14.0,21.0,11.0,11.0,36.0,75.0,24922.0,11792.0,13130.0,44.53896156006741,33.70516009951047,2.4075114356793192,1.2037557178396596,4.012519059465532,3.210015247572426,63.60244233378561,27.418126428027417
68.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL TESORO,19,CIUDAD BOLIVAR,1.055,43942.0,210.862.210.964,47624.0,225.853.650.032,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,1.625,45.0,18.0,21.0,1.0,7.0,24.0,10.0,14.0,11.0,11.0,9.0,13.0,38.0,54.0,48617.0,24271.0,24346.0,18.923421848324658,9.256021556245758,3.7024086224983033,4.31947672624802,0.2056893679165724,1.439825575416007,22.248774257344156,15.608313480653907
27.0,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,2.0,SUBA,11,SUBA,2.840909090909091,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",1.2307692307692308,0.4615384615384615,3.692307692307693,290.0,7.0,25.0,19.0,25.0,42.0,43.0,55.0,61.0,52.0,49.0,64.0,151.0,215.0,163927.0,76816.0,87111.0,22.327011413617036,17.69080139330312,0.4270193439762821,1.525069085629579,1.1590525050784801,1.525069085629579,27.988960633201415,17.334205783425745
22.0,2016,1,1.0,1,0.0,0,2.0,1,0.0,0,1.0,DOCE DE OCTUBRE,12,BARRIOS UNIDOS,3.292222222222222,94134.0,336.255.107.979,98583.0,293.179.189.433,223.073,230.066,"3,36",1.462.840,"92,44",4.111111111111111,0.8888888888888888,4.222222222222222,250.0,3.0,23.0,12.0,16.0,24.0,52.0,46.0,54.0,56.0,27.0,45.0,97.0,207.0,65061.0,31544.0,33517.0,46.7253807964833,38.42547762868693,0.4611057315442431,3.535143941839197,1.8444229261769725,2.4592305682359634,65.62262236875475,28.94053763761673
105.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,JARDIN BOTANICO,10,ENGATIVA,2.67,1601.0,161.705.211.764,2464.0,152.376.041.138,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1.0,11.0,26.0,0.0,0.0,4.0,5.0,4.0,7.0,5.0,3.0,7.0,5.0,4.0,11.0,24.0,2083.0,1162.0,921.0,168.02688430148822,124.81997119539126,0.0,0.0,19.203072491598654,24.00384061449832,206.54044750430293,119.43539630836048
104.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,4.0,3249.0,398.684.265.835,3404.0,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",3.5,0.8333333333333334,5.666666666666667,126.0,0.0,3.0,3.0,3.0,11.0,18.0,17.0,16.0,23.0,23.0,27.0,51.0,84.0,2919.0,1456.0,1463.0,462.48715313463515,431.6546762589928,0.0,10.277492291880781,10.277492291880781,10.277492291880781,576.9230769230769,348.59876965140126
74.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ENGATIVA,10,ENGATIVA,2.0016666666666665,118752.0,58.763.454.342,130828.0,222.634.971.795,804.4699999999999,824.337,"3,41",1.089.512,"91,78",0.0,0.0,2.5,131.0,6.0,16.0,11.0,23.0,17.0,29.0,26.0,35.0,28.0,25.0,27.0,60.0,127.0,132139.0,64142.0,67997.0,14.151764429880657,9.913802889381635,0.4540673079106093,1.2108461544282914,0.8324567311694503,1.740591346990669,19.799819151258145,8.823918702295689
47.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,KENNEDY CENTRAL,8,KENNEDY,3.0,108199.0,337.213.395.794,96282.0,285.522.465.006,951.073,979.914,"3,72",999.300,"88,94",1.125,0.5,3.5,322.0,6.0,22.0,20.0,34.0,48.0,55.0,56.0,61.0,66.0,58.0,60.0,154.0,250.0,96506.0,45739.0,50767.0,41.86268211302924,33.365801090087665,0.6217230016786521,2.2796510061550577,2.0724100055955073,3.523097009512362,54.657950545486344,30.334666220182402
70.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JERUSALEM,19,CIUDAD BOLIVAR,1.1733333333333331,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,2.5555555555555554,72.0,23.0,17.0,8.0,31.0,23.0,29.0,14.0,21.0,18.0,25.0,21.0,50.0,101.0,93356.0,45954.0,47402.0,16.174643300912635,7.712412699772913,2.463687390205236,1.8209863318908266,0.8569347444192125,3.320622134624448,21.978500239369804,10.548078140162863
66.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.8425,74646.0,178.603.384.328,76213.0,426.716.438.139,570.619,593.937,"4,09",505.335,"83,5",0.5,0.375,3.25,94.0,15.0,15.0,7.0,21.0,14.0,23.0,16.0,26.0,27.0,22.0,24.0,57.0,95.0,68718.0,33745.0,34973.0,22.119386478069792,13.679094269332635,2.182834191914782,2.182834191914782,1.0186559562268982,3.055967868680695,28.15231886205364,16.298287250164414
65.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ARBORIZADORA,19,CIUDAD BOLIVAR,2.463333333333334,58199.0,306.264.190.866,60752.0,198.364.685.823,570.619,593.937,"4,09",505.335,"83,5",1.5,0.5,3.5,75.0,9.0,6.0,16.0,12.0,9.0,18.0,17.0,12.0,22.0,19.0,21.0,40.0,78.0,73832.0,35427.0,38405.0,15.982229927402752,10.158196987755986,1.2189836385307184,0.8126557590204789,2.1670820240546105,1.6253115180409579,22.01710559742569,10.415310506444472
79.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CALANDAIMA,8,KENNEDY,2.1333333333333333,55758.0,318.934.387.072,68328.0,214.238.422.602,951.073,979.914,"3,72",999.300,"88,94",1.0,0.6666666666666666,7.333333333333333,118.0,1.0,10.0,32.0,48.0,33.0,30.0,27.0,20.0,33.0,33.0,33.0,60.0,149.0,108668.0,51659.0,57009.0,19.232892847940516,10.858762469172158,0.09202341075569626,0.9202341075569624,2.94474914418228,4.41712371627342,28.842989604909118,10.524654001999684
59.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ALFONSO LOPEZ,5,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,1.5,54.0,9.0,22.0,3.0,6.0,8.0,13.0,14.0,9.0,19.0,16.0,15.0,35.0,56.0,47682.0,23661.0,24021.0,19.713938173734324,11.325028312570781,1.8875047187617968,4.613900423639948,0.6291682395872655,1.258336479174531,23.667638730400235,14.570584072270098
45.0,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,CARVAJAL,8,KENNEDY,2.7914285714285714,105369.0,438.593.005.327,96337.0,219.650.105.747,951.073,979.914,"3,72",999.300,"88,94",1.2857142857142858,0.5714285714285714,5.0,238.0,10.0,19.0,47.0,34.0,38.0,43.0,54.0,58.0,59.0,48.0,48.0,103.0,245.0,92553.0,44769.0,47784.0,37.6000777932644,25.71499573217508,1.0804620055535747,2.052877810551792,5.078171426101801,3.673570818882154,54.7253680001787,21.55533232881299
20.0,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,10.0,LA ALHAMBRA,11,SUBA,4.996666666666667,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",5.5,1.0,4.333333333333333,163.0,1.0,1.0,1.0,4.0,12.0,32.0,26.0,33.0,23.0,19.0,25.0,64.0,106.0,39891.0,17936.0,21955.0,42.61612895139254,40.86134717104109,0.2506831114787797,0.2506831114787797,0.2506831114787797,1.0027324459151188,59.099018733273866,29.15053518560692
51.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LOS LIBERTADORES,4,SAN CRISTOBAL,1.68875,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,1.6666666666666667,44.0,8.0,12.0,1.0,8.0,8.0,13.0,8.0,12.0,11.0,6.0,15.0,35.0,38.0,72554.0,35258.0,37296.0,10.061471455743307,6.0644485486672,1.1026270088485817,1.6539405132728726,0.1378283761060727,1.1026270088485817,10.777695842078394,9.384384384384385
115.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,CAPELLANIA,9,FONTIBON,3.314,15427.0,272.109.155.246,16657.0,612.144.048.771,301.375,317.179,"3,46",1.428.379,"90,03",1.2,0.6,5.2,111.0,1.0,6.0,0.0,5.0,13.0,20.0,22.0,25.0,16.0,12.0,15.0,48.0,75.0,17109.0,8069.0,9040.0,71.89198667368052,64.87813431527266,0.5844876965339879,3.506926179203928,0.0,2.92243848266994,92.94832073367208,53.097345132743364
43.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN RAFAEL,16,PUENTE ARANDA,3.0,76734.0,329.312.713.782,76749.0,23.305.811.403,253.638,250.71500000000003,"3,55",1.116.511,"90,43",1.5454545454545454,0.7272727272727273,2.8181818181818183,170.0,2.0,13.0,23.0,20.0,13.0,42.0,35.0,34.0,43.0,25.0,36.0,89.0,139.0,71178.0,33844.0,37334.0,32.03236955238978,23.883784315378346,0.28098569782798055,1.8264070358818736,3.231335525021777,2.8098569782798055,41.07079541425363,23.83886002035678
25.0,2016,1,1.0,1,0.0,0,3.0,1,0.0,0,6.0,LA FLORESTA,11,SUBA,4.04,25414.0,393.477.586.199,25324.0,643.594.473.694,923.064,981.613,"3,41",1.388.086,"91,6",4.8,1.0,5.0,112.0,0.0,2.0,3.0,5.0,12.0,17.0,13.0,14.0,32.0,11.0,23.0,47.0,75.0,38573.0,17512.0,21061.0,31.628341067586135,29.035854094833173,0.0,0.5184973945505924,0.7777460918258886,1.2962434863764811,42.82777523983554,22.31612933858791
56.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DANUBIO,5,USME,1.508,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",0.8571428571428571,0.8571428571428571,1.1428571428571428,65.0,6.0,16.0,11.0,6.0,11.0,17.0,10.0,16.0,22.0,15.0,13.0,36.0,68.0,46964.0,22896.0,24068.0,22.144621412145472,13.840388382590922,1.2775743122391618,3.406864832637765,2.3422195724384633,1.2775743122391618,29.699510831586302,14.957620076450057
26.0,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,4.0,LAS FERIAS,10,ENGATIVA,3.0646153846153847,110921.0,473.343.150.688,110859.0,234.204.297.324,804.47,824.337,"3,41",1.089.512,"91,78",1.4615384615384617,0.3846153846153846,5.3076923076923075,334.0,5.0,15.0,22.0,24.0,35.0,69.0,53.0,65.0,60.0,53.0,65.0,149.0,251.0,99846.0,47464.0,52382.0,40.06169501031589,33.45151533361376,0.5007711876289486,1.5023135628868458,2.203393225567374,2.403701700618953,52.882184392381596,28.44488564774159
102.0,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,8.0,LA SABANA,14,LOS MARTIRES,2.8186666666666667,50981.0,450.942.153.879,52197.0,11.575.098.835,94.842,94.944,"3,53",1.059.511,"89,78",8.733333333333333,1.0,6.266666666666667,595.0,20.0,38.0,14.0,21.0,69.0,103.0,96.0,108.0,109.0,100.0,103.0,208.0,480.0,35646.0,16830.0,18816.0,193.00903327161532,166.91914941367895,5.610727711384166,10.660382651629916,3.9275093979689166,5.891264096953375,285.204991087344,110.54421768707483
2.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA ACADEMIA,11,SUBA,5.058,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.2,0.1333333333333333,6.333333333333333,26.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,5.0,4.0,4.0,7.0,11.0,17.0,3173.0,1568.0,1605.0,88.24456350456981,81.94138039710053,0.0,6.3031831074692715,0.0,0.0,108.41836734693878,68.53582554517133
116.0,2016,1,1.0,1,0.0,0,0.0,0,0.0,0,1.0,ALAMOS,10,ENGATIVA,3.155,12319.0,200.244.113.699,13641.0,681.218.526.129,804.47,824.337,"3,41",1.089.512,"91,78",1.5,0.5,8.5,89.0,0.0,9.0,9.0,6.0,8.0,21.0,20.0,18.0,18.0,12.0,16.0,42.0,71.0,11669.0,5506.0,6163.0,96.83777530208245,76.27046019367556,0.0,7.712743165652584,7.712743165652584,5.141828777101723,128.95023610606611,68.14862891448969
81.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,118.0,6.0,9.0,13.0,21.0,11.0,30.0,20.0,31.0,26.0,24.0,25.0,52.0,115.0,64393.0,31453.0,32940.0,25.934495985588494,18.32497321137391,0.931778298883419,1.3976674483251286,2.0188529809140743,3.2612240460919666,36.56249006454074,15.786278081360049
52.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,22.0,8.0,14.0,0.0,2.0,2.0,8.0,8.0,4.0,14.0,4.0,6.0,18.0,28.0,17696.0,8811.0,8885.0,25.994575045207956,12.432188065099458,4.520795660036166,7.911392405063291,0.0,1.1301989150090415,31.778458744750882,20.258863252673045
33.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,136.0,1.0,12.0,8.0,4.0,18.0,30.0,19.0,29.0,17.0,19.0,29.0,70.0,91.0,41623.0,20079.0,21544.0,38.68053720298873,32.674242606251354,0.24025178386949525,2.883021406433943,1.922014270955962,0.961007135477981,45.32098212062354,32.49164500557
19.0,2016,1,1.0,1,0.0,0,4.0,1,0.0,0,8.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,180.0,1.0,10.0,14.0,4.0,17.0,36.0,23.0,37.0,34.0,28.0,34.0,90.0,119.0,96516.0,44279.0,52237.0,21.654440714492935,18.649757553151808,0.10360976418417671,1.0360976418417671,1.450536698578474,0.41443905673670683,26.875042345129746,17.22916706548998
41.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,122.0,4.0,10.0,55.0,24.0,21.0,45.0,34.0,28.0,34.0,19.0,34.0,54.0,161.0,56465.0,26754.0,29711.0,38.07668467192066,21.606304790578235,0.7084034357566633,1.7710085893916585,9.740547241654122,4.250420614539981,60.17791732077446,18.175086668237352
37.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,130.0,3.0,6.0,8.0,10.0,18.0,23.0,23.0,24.0,25.0,21.0,23.0,56.0,101.0,37794.0,17193.0,20601.0,41.540985341588616,34.39699423188866,0.7937767899666613,1.5875535799333227,2.1167381065777637,2.6459226332222046,58.74483801547141,27.183146449201498
107.0,2016,1,0.0,0,0.0,0,1.0,1,0.0,0,3.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,174.0,0.0,4.0,5.0,6.0,18.0,31.0,28.0,26.0,31.0,25.0,30.0,75.0,114.0,25405.0,11256.0,14149.0,74.394804172407,68.49045463491439,0.0,1.574493209998032,1.96811651249754,2.3617398149970477,101.27931769722815,53.00727966640752
73.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,223.0,5.0,16.0,23.0,35.0,18.0,64.0,46.0,50.0,37.0,38.0,49.0,115.0,187.0,155570.0,73464.0,82106.0,19.41248312656682,14.334383235842386,0.32139872726104,1.028475927235328,1.478434145400784,2.2497910908272805,25.454644451704233,14.006284558984728
31.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,211.0,1.0,7.0,29.0,13.0,23.0,38.0,35.0,42.0,52.0,32.0,39.0,83.0,178.0,65158.0,30469.0,34689.0,40.056478099389174,32.382823291077074,0.15347309616624205,1.0743116731636944,4.4507197888210195,1.9951502501611469,58.4200334766484,23.926893251463
58.0,2016,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,COMUNEROS,5,USME,1.5654545454545454,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,2.636363636363636,102.0,7.0,26.0,4.0,9.0,16.0,22.0,22.0,25.0,21.0,19.0,23.0,66.0,82.0,90985.0,44620.0,46365.0,16.266417541352972,11.210639116337859,0.7693575864153431,2.857613892399846,0.43963290652305326,0.9891740396768698,18.377409233527565,14.234875444839858
