codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
17.0,2019,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,22.0,0.0,7.0,15.0,49227.0,22838.0,26389.0,4.469092164868873,4.469092164868873,6.568000700586742,2.6526204100193262
24.0,2019,1,2.0,1,2.0,1,11.0,1,1.0,1,6.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,17.0,0.0,4.0,13.0,80003.0,36556.0,43447.0,2.1249203154881693,2.1249203154881693,3.556187766714083,0.9206619559463254
44.0,2019,1,1.0,1,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,25.0,0.0,11.0,14.0,79564.0,37621.0,41943.0,3.1421245789553063,3.1421245789553063,3.721325855240424,2.6226068712300026
62.0,2019,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,11.0,0.0,6.0,5.0,40340.0,20058.0,20282.0,2.7268220128904312,2.7268220128904312,2.492770964203809,2.9582881372645695
69.0,2019,1,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,9.0,0.0,4.0,5.0,159118.0,77946.0,81172.0,0.5656179690544124,0.5656179690544124,0.6414697354578811,0.4927807618390578
93.0,2019,1,4.0,1,5.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,59.0,0.0,26.0,33.0,16733.0,8688.0,8045.0,35.25966652722166,35.25966652722166,37.98342541436464,32.318210068365445
18.0,2019,1,0.0,0,1.0,1,4.0,1,4.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,8.0,0.0,3.0,5.0,87900.0,40683.0,47217.0,0.9101251422070535,0.9101251422070535,1.2290145761128726,0.6353643814727746
15.0,2019,2,0.0,0,0.0,0,0.0,0,3.0,1,8.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,14.0,0.0,9.0,5.0,24929.0,11192.0,13737.0,5.615949296000641,5.615949296000641,4.4674767691208,6.551648831622625
86.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,12.0,0.0,2.0,10.0,135550.0,64820.0,70730.0,0.885282183696053,0.885282183696053,1.54273372415921,0.28276544606249115
71.0,2019,2,0.0,0,0.0,0,2.0,1,0.0,0,3.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,18.0,0.0,13.0,5.0,281383.0,136036.0,145347.0,0.6396974941627603,0.6396974941627603,0.36754976623834873,0.8944113053588997
29.0,2019,2,1.0,1,2.0,1,1.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,24.0,0.0,10.0,14.0,110128.0,51823.0,58305.0,2.179282289699259,2.179282289699259,2.7015031935627034,1.7151187719749594
80.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,14.0,0.0,3.0,11.0,56948.0,28431.0,28517.0,2.4583830863243663,2.4583830863243663,3.869016214695227,1.0520040677490619
99.0,2019,2,6.0,1,3.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,73.0,0.0,28.0,45.0,24347.0,12130.0,12217.0,29.98316014293342,29.98316014293342,37.09810387469085,22.918883522959813
3.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,2.0,0.0,0.0,2.0,2323.0,1124.0,1199.0,8.609556607834696,8.609556607834696,17.793594306049823,0.0
97.0,2019,2,9.0,1,3.0,1,5.0,1,1.0,1,9.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,109.0,0.0,45.0,64.0,35313.0,16528.0,18785.0,30.866819584855435,30.866819584855435,38.72216844143272,23.955283470854404
94.0,2019,2,4.0,1,0.0,0,0.0,0,2.0,1,5.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,35.0,0.0,13.0,22.0,17345.0,9085.0,8260.0,20.17872585759585,20.17872585759585,24.21574023115025,15.738498789346247
76.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,4.0,0.0,3.0,1.0,33461.0,16412.0,17049.0,1.1954215355189624,1.1954215355189624,0.6093102607847917,1.7596339961288052
114.0,2019,2,0.0,0,0.0,0,2.0,1,1.0,1,6.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,18.0,0.0,7.0,11.0,42974.0,19838.0,23136.0,4.188579140875879,4.188579140875879,5.544913801794536,3.0255878284923927
89.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,2.0,0.0,0.0,2.0,15994.0,7940.0,8054.0,1.2504689258471926,1.2504689258471926,2.5188916876574305,0.0
38.0,2019,2,0.0,0,4.0,1,4.0,1,0.0,0,1.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,29.0,0.0,13.0,16.0,54708.0,26059.0,28649.0,5.300870073846604,5.300870073846604,6.139913273725009,4.53768019826172
52.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,18698.0,9295.0,9403.0,2.139266231682533,2.139266231682533,2.1516944593867673,2.126980750824205
96.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,1.0,0.0,1.0,0.0,44918.0,21928.0,22990.0,0.22262789972839397,0.22262789972839397,0.0,0.4349717268377556
84.0,2019,2,0.0,0,0.0,0,2.0,1,1.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,18.0,0.0,9.0,9.0,197601.0,96425.0,101176.0,0.9109265641368212,0.9109265641368212,0.933367902514908,0.8895390211117261
111.0,2019,2,1.0,1,0.0,0,1.0,1,0.0,0,4.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,14.0,0.0,7.0,7.0,11206.0,8709.0,2497.0,12.493307156880244,12.493307156880244,8.03766218854059,28.033640368442132
112.0,2019,2,1.0,1,1.0,1,1.0,1,1.0,1,6.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,21.0,0.0,7.0,14.0,46245.0,21402.0,24843.0,4.54103146286085,4.54103146286085,6.5414447247920755,2.817695125387433
75.0,2019,2,0.0,0,2.0,1,7.0,1,3.0,1,4.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,32.0,0.0,15.0,17.0,132714.0,63221.0,69493.0,2.4112000241120004,2.4112000241120004,2.6889799275557174,2.1584907832443556
12.0,2019,2,1.0,1,2.0,1,5.0,1,0.0,0,5.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,10.0,0.0,6.0,4.0,60120.0,27692.0,32428.0,1.66333998669328,1.66333998669328,1.444460494005489,1.8502528678919454
16.0,2019,2,1.0,1,2.0,1,8.0,1,1.0,1,13.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,41.0,0.0,14.0,27.0,69695.0,31338.0,38357.0,5.882774947987661,5.882774947987661,8.61573808156232,3.6499204838751726
82.0,2019,2,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,25.0,0.0,10.0,15.0,139919.0,69495.0,70424.0,1.7867480470843846,1.7867480470843846,2.158428663932657,1.4199704646143358
35.0,2019,2,0.0,0,0.0,0,1.0,1,1.0,1,1.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,11.0,0.0,5.0,6.0,25387.0,12038.0,13349.0,4.332926300862646,4.332926300862646,4.984216647283602,3.7455989212675105
68.0,2019,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,2.0,0.0,1.0,1.0,51170.0,25484.0,25686.0,0.3908540160250147,0.3908540160250147,0.3924030764401193,0.38931713774040333
27.0,2019,2,1.0,1,5.0,1,7.0,1,4.0,1,3.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,30.0,0.0,15.0,15.0,170068.0,79760.0,90308.0,1.7640002822400451,1.7640002822400451,1.880641925777332,1.6609824157328252
22.0,2019,2,1.0,1,0.0,0,5.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,20.0,0.0,8.0,12.0,67629.0,32457.0,35172.0,2.957311212645463,2.957311212645463,3.6971993714761067,2.274536563175253
105.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,5.0,0.0,4.0,1.0,2616.0,1504.0,1112.0,19.1131498470948,19.1131498470948,6.648936170212766,35.97122302158274
104.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,19.0,0.0,7.0,12.0,3087.0,1586.0,1501.0,61.54842889536767,61.54842889536767,75.66204287515762,46.63557628247835
74.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,11.0,0.0,6.0,5.0,138394.0,66983.0,71411.0,0.7948321459022789,0.7948321459022789,0.746458056521804,0.8402066908459481
47.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,17.0,0.0,8.0,9.0,94456.0,44672.0,49784.0,1.799779791649022,1.799779791649022,2.0146848137535818,1.606941989394183
70.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,6.0,0.0,4.0,2.0,97492.0,47838.0,49654.0,0.6154351126246256,0.6154351126246256,0.4180776788327271,0.8055745760663794
66.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,11.0,0.0,7.0,4.0,69426.0,34000.0,35426.0,1.5844208221703684,1.5844208221703684,1.1764705882352942,1.9759498673290803
65.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,10.0,0.0,5.0,5.0,79580.0,38071.0,41509.0,1.256597134958532,1.256597134958532,1.3133356097817237,1.2045580476523163
79.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,11.0,0.0,7.0,4.0,124532.0,58974.0,65558.0,0.8833071017890983,0.8833071017890983,0.6782649981347713,1.06775679550932
59.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,5.0,0.0,5.0,0.0,49878.0,24695.0,25183.0,1.0024459681623161,1.0024459681623161,0.0,1.985466386054084
45.0,2019,2,0.0,0,0.0,0,1.0,1,1.0,1,1.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,32.0,0.0,9.0,23.0,90319.0,43587.0,46732.0,3.5429975974047543,3.5429975974047543,5.276802716406268,1.9258752032868272
20.0,2019,2,1.0,1,0.0,0,7.0,1,40.0,1,16.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,18.0,0.0,7.0,11.0,41140.0,18539.0,22601.0,4.375303840544483,4.375303840544483,5.933437617994498,3.097208088137693
51.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,4.0,0.0,2.0,2.0,75389.0,36613.0,38776.0,0.530581384552123,0.530581384552123,0.5462540627645919,0.5157829585310502
115.0,2019,2,2.0,1,2.0,1,0.0,0,0.0,0,4.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,18.0,0.0,7.0,11.0,17600.0,8297.0,9303.0,10.227272727272728,10.227272727272728,13.257804025551405,7.524454477050414
43.0,2019,2,0.0,0,0.0,0,2.0,1,1.0,1,2.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,18.0,0.0,7.0,11.0,72177.0,34309.0,37868.0,2.4938692381229477,2.4938692381229477,3.2061558191728117,1.8485264603359037
25.0,2019,2,2.0,1,2.0,1,4.0,1,0.0,0,7.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,9.0,0.0,3.0,6.0,42823.0,19418.0,23405.0,2.101674333885996,2.101674333885996,3.089916572252549,1.281777397991882
56.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,11.0,0.0,4.0,7.0,52258.0,25327.0,26931.0,2.1049408702973706,2.1049408702973706,2.7638488569510797,1.4852771898555568
26.0,2019,2,0.0,0,3.0,1,5.0,1,2.0,1,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,33.0,0.0,13.0,20.0,100323.0,47687.0,52636.0,3.2893753177237524,3.2893753177237524,4.194015140394657,2.469792537426856
102.0,2019,2,1.0,1,2.0,1,3.0,1,0.0,0,11.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,65.0,0.0,21.0,44.0,39473.0,18761.0,20712.0,16.46695209383629,16.46695209383629,23.452907627525185,10.139049826187717
2.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,1.0,0.0,0.0,1.0,4483.0,2177.0,2306.0,2.230649118893598,2.230649118893598,4.593477262287552,0.0
116.0,2019,2,1.0,1,1.0,1,0.0,0,1.0,1,6.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,13.0,0.0,9.0,4.0,11944.0,5613.0,6331.0,10.884125920964502,10.884125920964502,7.126313914127917,14.21576370241668
81.0,2019,2,0.0,0,0.0,0,1.0,1,3.0,1,1.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,5.0,0.0,3.0,2.0,63103.0,30784.0,32319.0,0.792355355529848,0.792355355529848,0.6496881496881497,0.92824654228163
52.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,18698.0,9295.0,9403.0,2.139266231682533,2.139266231682533,2.1516944593867673,2.126980750824205
33.0,2019,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,5.0,0.0,2.0,3.0,42929.0,20777.0,22152.0,1.1647138298120152,1.1647138298120152,1.4439043172739086,0.9028530155290719
19.0,2019,2,2.0,1,3.0,1,6.0,1,2.0,1,8.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,20.0,0.0,7.0,13.0,100927.0,46205.0,54722.0,1.98163028723731,1.98163028723731,2.8135483172816795,1.2791930119513175
41.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,14.0,0.0,7.0,7.0,57874.0,27440.0,30434.0,2.419048277292048,2.419048277292048,2.5510204081632657,2.300059144377998
37.0,2019,2,0.0,0,1.0,1,1.0,1,0.0,0,5.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,10.0,0.0,4.0,6.0,43484.0,19996.0,23488.0,2.2996964400699107,2.2996964400699107,3.000600120024005,1.7029972752043596
107.0,2019,2,0.0,0,1.0,1,3.0,1,1.0,1,4.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,25.0,0.0,15.0,10.0,26739.0,11967.0,14772.0,9.349639103930588,9.349639103930588,8.356313194618535,10.154346060113728
73.0,2019,2,1.0,1,0.0,0,3.0,1,1.0,1,3.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,25.0,0.0,8.0,17.0,163652.0,77170.0,86482.0,1.5276318040720556,1.5276318040720556,2.202928599196579,0.9250479868643185
31.0,2019,2,0.0,0,1.0,1,2.0,1,0.0,0,6.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,15.0,0.0,7.0,8.0,66554.0,31112.0,35442.0,2.2538089371037056,2.2538089371037056,2.5713551041398817,1.9750578409796289
58.0,2019,2,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,7.0,0.0,3.0,4.0,94210.0,46146.0,48064.0,0.7430209107313449,0.7430209107313449,0.8668140250509253,0.624167776298269
13.0,2019,2,3.0,1,1.0,1,5.0,1,3.0,1,4.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,45.0,0.0,12.0,33.0,126708.0,56234.0,70474.0,3.5514726773368688,3.5514726773368688,5.868335882206495,1.7027556261883816
63.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,3.0,0.0,2.0,1.0,102194.0,48023.0,54171.0,0.2935593087656809,0.2935593087656809,0.20823355475501323,0.36920123313211867
77.0,2019,2,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,6.0,0.0,1.0,5.0,59305.0,27758.0,31547.0,1.0117190793356379,1.0117190793356379,1.8012825131493622,0.316987352204647
39.0,2019,2,1.0,1,2.0,1,5.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,23.0,0.0,9.0,14.0,90059.0,43506.0,46553.0,2.5538813444519706,2.5538813444519706,3.2179469498459983,1.9332803471312268
108.0,2019,2,0.0,0,0.0,0,0.0,0,1.0,1,3.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,17.0,0.0,5.0,12.0,6185.0,3095.0,3090.0,27.4858528698464,27.4858528698464,38.77221324717286,16.181229773462785
61.0,2019,2,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,1.0,0.0,1.0,0.0,24119.0,11715.0,12404.0,0.41461088768191057,0.41461088768191057,0.0,0.8061915511125443
1.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,7.0,0.0,1.0,6.0,2602.0,1291.0,1311.0,26.90238278247502,26.90238278247502,46.47560030983733,7.627765064836003
46.0,2019,2,0.0,0,0.0,0,3.0,1,1.0,1,2.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,36.0,0.0,16.0,20.0,140078.0,66586.0,73492.0,2.5699967161153072,2.5699967161153072,3.0036343976211213,2.177107712404071
85.0,2019,2,1.0,1,1.0,1,3.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,27.0,0.0,12.0,15.0,235147.0,113170.0,121977.0,1.1482179232565162,1.1482179232565162,1.3254396041353715,0.9837920263656262
60.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2019,2,1.0,1,4.0,1,6.0,1,0.0,0,5.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,23.0,0.0,12.0,11.0,126709.0,60161.0,66548.0,1.815182820478419,1.815182820478419,1.8284270540715748,1.8032097132896556
72.0,2019,2,0.0,0,0.0,0,1.0,1,0.0,0,4.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,26.0,0.0,13.0,13.0,82460.0,37550.0,44910.0,3.1530439000727624,3.1530439000727624,3.4620505992010653,2.8946782453796485
57.0,2019,2,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,12.0,0.0,4.0,8.0,126215.0,61508.0,64707.0,0.9507586261537853,0.9507586261537853,1.3006438186902516,0.6181711406802973
23.0,2019,2,0.0,0,0.0,0,4.0,1,19.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,9.0,0.0,6.0,3.0,56335.0,26066.0,30269.0,1.5975858702405255,1.5975858702405255,1.1509245760761144,1.9822260398427434
88.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,16.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,8.0,0.0,4.0,4.0,38133.0,17147.0,20986.0,2.097920436367451,2.097920436367451,2.3327695806846678,1.906032593157343
9.0,2019,2,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,7.0,0.0,4.0,3.0,122844.0,58302.0,64542.0,0.5698284002474684,0.5698284002474684,0.5145621076463929,0.6197514796566577
109.0,2019,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,11.0,0.0,6.0,5.0,22721.0,10122.0,12599.0,4.841336208793627,4.841336208793627,4.939735230191662,4.762282720850861
49.0,2019,2,0.0,0,1.0,1,0.0,0,1.0,1,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,10.0,0.0,3.0,7.0,36681.0,17572.0,19109.0,2.7262070281617183,2.7262070281617183,3.9836102890962892,1.5699408655607305
14.0,2019,2,1.0,1,0.0,0,1.0,1,0.0,0,13.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,17.0,0.0,9.0,8.0,40865.0,19334.0,21531.0,4.160039153309678,4.160039153309678,4.137788352125789,4.180019506757698
