ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,mujer,ingreso,nivel_educativo,estrato_trabajador,limitaciones_fisicas,total_personas,tipo_vivienda_d2,tipo_vivienda_d3,tipo_vivienda_d4,tipo_vivienda_d5,nivel_educativo_d2,nivel_educativo_d3,nivel_educativo_d4,nivel_educativo_d5,nivel_educativo_d7,nivel_educativo_d8,nivel_educativo_d9,nivel_educativo_d11,ocupacion1_d1,ocupacion1_d4,ocupacion1_d5,ocupacion1_d6,ocupacion1_d7,ocupacion1_d8,ocupacion1_d13,ocupacion1_d18,ocupacion1_d19,ocupacion1_d20,ocupacion1_d24,actividad_economica1_d1,actividad_economica1_d3,actividad_economica1_d4,actividad_economica1_d5,actividad_economica1_d7,actividad_economica1_d8,actividad_economica1_d9,actividad_economica1_d10,actividad_economica1_d11,actividad_economica1_d12,actividad_economica1_d13,actividad_economica1_d14,actividad_economica1_d15,actividad_economica1_d16,actividad_economica1_d17,nomina_patron,independiente_total,independiente_trabajando,independiente_buscando,buscar_trabajo,con_trabajo,tot,desempleado,prop_nomina_patron,prop_independiente_total,prop_independiente_trabajando,prop_independiente_buscando,prop_buscar,prop_desempleado,formal_no_indep,vendedor_informal,prop_formal_no_indep
1806,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.45833334,3.7333333,5.125,1.5,0.083333336,3.2083333,0.5,0.0,0.0,0.0,0.041666668,0.20833333,0.33333334,0.125,0.083333336,0.0,0.20833333,0.0,0.0,0.083333336,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.083333336,0.041666668,0.125,0.0,0.041666668,0.0,0.0,0.0,0.041666668,0.083333336,0.29166666,0.083333336,0.0,0.0,9.0,9.0,0.0,0.0,24.0,24.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,12.0,0.0,0.5
1807,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.4,4.0,5.2,0.0,0.0,3.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8
1808,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,5.5,5.3333335,0.0,0.0,3.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0,1.0,0.0,0.33333334
1809,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.71428573,3.5,6.571429,0.0,0.0,3.2857144,0.2857143,0.0,0.0,0.0,0.0,0.14285715,0.14285715,0.14285715,0.2857143,0.14285715,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.0,0.0,0.0,0.0,0.2857143,0.14285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.14285715,0.14285715,0.0,0.0,0.0,4.0,0.0,0.5714286
1810,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6666667,4.875,6.0,0.0,0.0,3.5555556,0.33333334,0.0,0.0,0.0,0.0,0.0,0.11111111,0.44444445,0.0,0.0,0.22222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.44444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
1601,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.3,4.571429,6.2,3.0,0.0,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,7.0,0.0,0.7
1602,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.42857143,5.0,6.428571,2.0,0.0,3.142857,0.14285715,0.0,0.0,0.0,0.0,0.14285715,0.0,0.42857143,0.0,0.0,0.42857143,0.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.0,0.0,0.0,0.14285715,0.0,0.5714286,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.2857143,0.2857143,0.0,0.0,0.0,4.0,0.0,0.5714286
1603,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,3.5,6.0,2.0,0.0,4.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1604,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.6666665,5.0,3.0,0.16666667,2.8333333,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.5,0.0,0.0,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,5.0,0.0,0.8333333
1605,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6666667,2.3333333,5.0,0.0,0.33333334,2.3333333,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666667
1606,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.25,5.2,3.0,0.0,3.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8
1607,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5,4.0,5.75,0.0,0.0,2.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.5
1608,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,2.5,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1609,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.3181818,4.55,5.318182,1.6666666,0.0,3.8636363,0.22727273,0.0,0.0,0.0,0.0,0.13636364,0.27272728,0.36363637,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.045454547,0.0,0.0,0.22727273,0.045454547,0.09090909,0.0,0.0,0.045454547,0.0,0.0,0.4090909,0.0,0.0,0.0,4.0,4.0,0.0,0.0,22.0,22.0,0.0,0.0,0.18181819,0.18181819,0.0,0.0,0.0,16.0,0.0,0.72727275
1610,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,3.6666667,4.3333335,1.0,0.0,4.6666665,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666667
1611,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,4.1666665,6.2222223,3.0,0.0,3.6666667,0.22222222,0.0,0.0,0.0,0.0,0.11111111,0.11111111,0.33333334,0.22222222,0.0,0.11111111,0.11111111,0.0,0.0,0.44444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,0.44444445,0.44444445,0.0,0.0,0.0,4.0,1.0,0.44444445
1612,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.32,4.5,5.32,2.4,0.04,3.28,0.16,0.0,0.0,0.0,0.0,0.12,0.36,0.2,0.12,0.0,0.16,0.0,0.08,0.04,0.2,0.04,0.04,0.0,0.0,0.04,0.04,0.08,0.0,0.12,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,6.0,6.0,0.0,1.0,24.0,25.0,2.0,0.0,0.24,0.24,0.0,0.04,0.08,11.0,1.0,0.44
1613,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.375,5.4,7.0,0.0,0.0,4.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,6.0,0.0,0.75
1614,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,5.0,6.5,2.0,0.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.75
1615,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5714286,4.714286,5.857143,0.0,0.0,4.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.2857143,0.2857143,0.0,0.14285715,0.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.2857143,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.2857143,0.2857143,0.0,0.0,0.0,5.0,0.0,0.71428573
1616,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.6,4.4736843,6.4333334,2.2,0.033333335,3.2,0.16666667,0.0,0.0,0.0,0.033333335,0.033333335,0.23333333,0.2,0.13333334,0.033333335,0.26666668,0.06666667,0.033333335,0.0,0.16666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333335,0.0,0.06666667,0.0,0.1,0.06666667,0.033333335,0.033333335,0.0,0.033333335,0.0,0.13333334,0.5,0.0,0.0,0.0,8.0,8.0,0.0,0.0,30.0,30.0,0.0,0.0,0.26666668,0.26666668,0.0,0.0,0.0,20.0,0.0,0.6666667
1501,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5,3.4,4.75,3.0,0.0,3.25,0.25,0.0,0.125,0.0,0.0,0.25,0.5,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,6.0,0.0,0.75
1502,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5,5.5,6.5,2.5,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,2.0,0.0,0.5
1503,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.75,4.75,5.75,0.0,0.0,2.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.5
1504,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,1.5,4.6666665,0.0,0.0,2.3333333,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,2.0,0.0,0.6666667
1505,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.6666665,4.3333335,2.0,0.0,2.3333333,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,1.0,0.0,0.33333334
1506,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1507,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.25,4.3333335,4.5,3.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1508,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.4,5.1,5.1,0.0,0.0,3.3,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,2.0,1.0,0.2
1509,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.36666667,3.8095238,5.7,2.5,0.0,3.1666667,0.3,0.033333335,0.033333335,0.0,0.033333335,0.16666667,0.1,0.26666668,0.2,0.0,0.2,0.0,0.0,0.033333335,0.13333334,0.13333334,0.0,0.0,0.0,0.0,0.0,0.033333335,0.06666667,0.033333335,0.0,0.06666667,0.0,0.0,0.06666667,0.13333334,0.033333335,0.0,0.06666667,0.0,0.033333335,0.4,0.0,0.0,0.0,8.0,8.0,0.0,1.0,29.0,30.0,1.0,0.0,0.26666668,0.26666668,0.0,0.033333335,0.033333335,16.0,0.0,0.53333336
1510,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.2,5.0,4.4,0.0,0.0,4.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6
1511,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.44444445,4.0,5.3333335,2.6666667,0.0,3.0277777,0.19444445,0.0,0.0,0.0,0.055555556,0.055555556,0.33333334,0.25,0.083333336,0.0,0.1388889,0.027777778,0.055555556,0.0,0.2777778,0.027777778,0.0,0.0,0.0,0.0,0.0,0.027777778,0.055555556,0.0,0.0,0.055555556,0.0,0.11111111,0.027777778,0.11111111,0.027777778,0.0,0.0,0.027777778,0.0,0.3888889,0.0,0.0,0.0,11.0,11.0,0.0,1.0,35.0,36.0,1.0,0.0,0.30555555,0.30555555,0.0,0.027777778,0.027777778,17.0,1.0,0.4722222
1512,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
1513,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1514,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.33333334,3.0,4.0,0.0,0.0,3.6666667,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0
1515,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5
1516,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.5,5.5,4.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
