codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
63.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,36.0,18.0,18.0,1388.888888888889,277.77777777777777,0.0,833.3333333333333,277.77777777777777,0.0,1111.111111111111,1666.6666666666665
87.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,6.0,1.0,13.0,2.0,10.0,0.0,15.0,17.0,97019.0,45633.0,51386.0,3.298323008895165,0.6184355641678434,0.1030725940279739,1.3399437223636608,0.2061451880559478,1.030725940279739,3.725374180965529,2.9190830187210524
77.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,3.0,1.0,3.0,16.0,5.0,0.0,8.0,20.0,56771.0,26670.0,30101.0,4.932095612196369,0.528438815592468,0.176146271864156,0.528438815592468,2.818340349826496,0.88073135932078,7.499062617172854,2.657719012657387
39.0,2018,1,1.0,1,1.0,1,5.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,20.0,2.0,22.0,14.0,23.0,0.0,29.0,52.0,88243.0,42702.0,45541.0,9.179198350010765,2.26646872839772,0.226646872839772,2.4931156012374918,1.586528109878404,2.6064390376573776,12.177415577724698,6.3678882764981
108.0,2018,1,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,13.0,1.0,19.0,5.0,5.0,0.0,23.0,20.0,5977.0,2974.0,3003.0,71.94244604316548,21.750041827003514,1.6730801405387319,31.788522670235906,8.365400702693659,8.365400702693659,67.24949562878278,76.59007659007659
61.0,2018,1,0.0,0,0.0,0,0.0,0,4.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,0.0,1.0,21.0,1.0,0.0,0.0,18.0,5.0,22637.0,10939.0,11698.0,10.16035693775677,0.0,0.4417546494676856,9.2768476388214,0.4417546494676856,0.0,4.570801718621446,15.387245683022739
1.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,8.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,2567.0,1279.0,1288.0,42.85157771717959,31.164783794312427,0.0,0.0,3.8955979742890534,7.791195948578107,62.54886630179828,23.29192546583851
46.0,2018,1,0.0,0,0.0,0,2.0,1,1.0,1,1.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,19.0,5.0,16.0,28.0,17.0,1.0,30.0,54.0,138657.0,65654.0,73003.0,6.130235040423491,1.370287832565251,0.3606020612013818,1.1539265958444218,2.0193715427277383,1.2260470080846984,8.224936789837635,4.109420160815309
85.0,2018,1,0.0,0,1.0,1,1.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,30.0,6.0,44.0,16.0,37.0,0.0,54.0,79.0,233322.0,112383.0,120939.0,5.700276870590857,1.285776737727261,0.2571553475454522,1.885805881999983,0.6857475934545392,1.5857913098636218,7.029532936476158,4.465060898469477
60.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,1014.0,517.0,497.0,98.61932938856016,19.723865877712033,0.0,39.447731755424066,39.447731755424066,0.0,77.36943907156673,120.72434607645874
30.0,2018,1,1.0,1,2.0,1,6.0,1,0.0,0,4.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,27.0,3.0,14.0,23.0,13.0,0.0,25.0,55.0,125315.0,59415.0,65900.0,6.383912540398197,2.154570482384391,0.23939672026493236,1.1171846945696844,1.8353748553644815,1.037385787814707,9.256921652781283,3.7936267071320184
72.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,10.0,0.0,5.0,18.0,8.0,0.0,13.0,28.0,81481.0,37070.0,44411.0,5.031847915464955,1.2272799793816964,0.0,0.6136399896908482,2.2091039628870535,0.981823983505357,7.553277582951173,2.9272027200468353
57.0,2018,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,8.0,10.0,23.0,7.0,16.0,1.0,23.0,40.0,123476.0,59837.0,63639.0,5.183193495092163,0.6478991868865204,0.8098739836081505,1.8627101622987463,0.5669117885257055,1.2957983737730407,6.684827113658773,3.614135985794874
23.0,2018,1,0.0,0,0.0,0,4.0,1,14.0,1,4.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,8.0,0.0,2.0,1.0,1.0,0.0,8.0,4.0,52913.0,24468.0,28445.0,2.2678736794360552,1.5119157862907038,0.0,0.37797894657267594,0.18898947328633797,0.18898947328633797,1.6347882949158083,2.8124450694322376
88.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,15.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,7.0,0.0,4.0,3.0,1.0,0.0,9.0,6.0,36695.0,16397.0,20298.0,4.087750374710451,1.907616841531544,0.0,1.0900667665894537,0.8175500749420902,0.2725166916473634,3.6592059523083487,4.433934377771209
9.0,2018,1,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,7.0,3.0,13.0,12.0,4.0,1.0,13.0,25.0,119080.0,56578.0,62502.0,3.2751091703056767,0.5878401074907625,0.2519314746388982,1.091703056768559,1.0077258985555928,0.3359086328518643,4.418678638339991,2.079933442129852
109.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,13.0,0.0,2.0,0.0,1.0,0.0,11.0,5.0,21236.0,9763.0,11473.0,7.534375588623093,6.1216801657562625,0.0,0.9417969485778867,0.0,0.4708984742889433,5.121376626037079,9.587727708533077
49.0,2018,1,0.0,0,1.0,1,0.0,0,1.0,1,1.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,11.0,2.0,3.0,1.0,5.0,0.0,7.0,15.0,36791.0,17636.0,19155.0,5.979723301894484,2.989861650947242,0.543611209263135,0.8154168138947024,0.2718056046315675,1.3590280231578373,8.505330006804265,3.6543983294179063
14.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,13.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,20.0,1.0,3.0,2.0,0.0,0.0,11.0,15.0,39868.0,18825.0,21043.0,6.5215210193639015,5.016554630279924,0.2508277315139962,0.7524831945419886,0.5016554630279924,0.0,7.968127490039841,5.2273915316257185
32.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,0.0,4.0,21.0,4.0,7.0,0.0,21.0,15.0,97856.0,47245.0,50611.0,3.6788750817527798,0.0,0.4087638979725311,2.146010464355788,0.4087638979725311,0.7153368214519293,3.1749391469996824,4.149295607674221
92.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,11.0,0.0,4.0,2.0,3.0,0.0,9.0,11.0,12041.0,5866.0,6175.0,16.609916119923593,9.135453865957977,0.0,3.3219832239847187,1.6609916119923593,2.491487417988539,18.752130923968632,14.574898785425102
11.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,6.0,3.0,13.0,5.0,6.0,0.0,16.0,17.0,68168.0,32450.0,35718.0,4.840981105504049,0.880178382818918,0.440089191409459,1.9070531627743221,0.7334819856824316,0.880178382818918,5.238828967642528,4.479534128450641
36.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,7.0,1.0,12.0,7.0,8.0,0.0,17.0,18.0,46555.0,22110.0,24445.0,7.517989474814735,1.503597894962947,0.214799699280421,2.577596391365052,1.503597894962947,1.718397594243368,8.14111261872456,6.9543874002863575
53.0,2018,1,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,2.0,6.0,13.0,9.0,9.0,1.0,16.0,22.0,46417.0,22472.0,23945.0,8.402094060365814,0.4308766184802981,1.2926298554408946,2.8006980201219385,1.9389447831613418,1.9389447831613418,9.78996084015664,6.6819795364376695
50.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,8.0,4.0,20.0,6.0,9.0,0.0,22.0,25.0,93229.0,45285.0,47944.0,5.041349794591811,0.8581020926964785,0.42905104634823926,2.1452552317411966,0.6435765695223589,0.9653648542835385,5.5205918074417575,4.588686801268146
110.0,2018,1,1.0,1,1.0,1,0.0,0,0.0,0,2.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,14.0,0.0,4.0,3.0,4.0,0.0,12.0,13.0,42871.0,20206.0,22665.0,5.831447831867696,3.26561078584591,0.0,0.9330316530988314,0.6997737398241235,0.9330316530988314,6.433732554686726,5.294506949040371
10.0,2018,1,0.0,0,1.0,1,1.0,1,11.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,13.0,1.0,8.0,4.0,1.0,1.0,13.0,13.0,31194.0,14327.0,16867.0,8.655510675129833,4.16746810284029,0.32057446944925305,2.5645957555940244,1.2822978777970122,0.32057446944925305,9.073776785091088,7.707357562103516
42.0,2018,1,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,24.0,2.0,18.0,17.0,18.0,1.0,27.0,51.0,131951.0,63768.0,68183.0,5.987070958158711,1.81885699994695,0.15157141666224583,1.3641427499602126,1.2883570416290897,1.3641427499602126,7.997741814076026,3.959931361189739
103.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1339.0,688.0,651.0,29.873039581777448,7.468259895444362,7.468259895444362,7.468259895444362,7.468259895444362,0.0,29.069767441860463,30.721966205837173
21.0,2018,1,0.0,0,0.0,0,5.0,1,0.0,0,13.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,16.0,0.0,5.0,3.0,1.0,0.0,11.0,14.0,27253.0,11949.0,15304.0,9.173302021795765,5.87091329394929,0.0,1.834660404359153,1.100796242615492,0.3669320808718306,11.716461628588167,7.187663355985363
55.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,7.0,7.0,13.0,2.0,8.0,0.0,12.0,25.0,71841.0,34863.0,36978.0,5.150262384989073,0.9743739647276625,0.9743739647276625,1.8095516487799446,0.27839256135076074,1.113570245403043,7.170926196827582,3.2451728054518902
113.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,16.0,1.0,5.0,5.0,5.0,0.0,12.0,20.0,37827.0,17598.0,20229.0,8.459565918523806,4.229782959261903,0.26436143495386893,1.3218071747693447,1.3218071747693447,1.3218071747693447,11.364927832708263,5.932077710218003
60.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,1014.0,517.0,497.0,98.61932938856016,19.723865877712033,0.0,39.447731755424066,39.447731755424066,0.0,77.36943907156673,120.72434607645874
90.0,2018,1,0.0,0,1.0,1,3.0,1,0.0,0,19.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,14.0,2.0,20.0,5.0,3.0,0.0,28.0,16.0,46307.0,22621.0,23686.0,9.501803183104066,3.023301012805839,0.43190014468654847,4.319001446865485,1.0797503617163713,0.6478502170298228,7.073073692586535,11.821329055138056
67.0,2018,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,5.0,15.0,38.0,7.0,16.0,0.0,38.0,43.0,153854.0,75900.0,77954.0,5.264731498693567,0.3249834258452819,0.9749502775358456,2.4698740364241427,0.45497679618339465,1.039946962704902,5.665349143610014,4.874669676988994
83.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,3.0,2.0,1.0,11.0,3.0,0.0,6.0,14.0,28531.0,13522.0,15009.0,7.009919035435141,1.0514878553152711,0.700991903543514,0.350495951771757,3.8554554694893275,1.0514878553152711,10.353498003253957,3.997601439136518
101.0,2018,1,1.0,1,0.0,0,3.0,1,0.0,0,13.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,19.0,0.0,6.0,7.0,1.0,0.0,16.0,17.0,25536.0,12292.0,13244.0,12.922932330827066,7.44047619047619,0.0,2.3496240601503757,2.7412280701754383,0.3916040100250626,13.830133420110641,12.080942313500453
54.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,6.0,5.0,20.0,4.0,5.0,0.0,19.0,21.0,111476.0,58191.0,53285.0,3.588216297678424,0.5382324446517637,0.448527037209803,1.794108148839212,0.35882162976784243,0.448527037209803,3.6088054853843374,3.565731444121235
78.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,3.0,0.0,3.0,7.0,7.0,0.0,4.0,16.0,27577.0,12962.0,14615.0,7.25242049534032,1.087863074301048,0.0,1.087863074301048,2.538347173369112,2.538347173369112,12.343774108933806,2.7369141293191923
100.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,7.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,22.0,0.0,11.0,6.0,6.0,0.0,25.0,20.0,33749.0,16059.0,17690.0,13.333728406767609,6.51871166553083,0.0,3.259355832765415,1.777830454235681,1.777830454235681,12.45407559623887,14.132278123233466
34.0,2018,1,0.0,0,1.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,10.0,1.0,25.0,11.0,20.0,0.0,29.0,38.0,78361.0,37998.0,40363.0,8.550171641505342,1.2761450211202,0.12761450211202002,3.1903625528005,1.40375952323222,2.5522900422404,10.000526343491762,7.1847979585263735
106.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,7.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,35620.0,16336.0,19284.0,2.8074115665356545,1.965188096574958,0.0,0.5614823133071308,0.2807411566535654,0.0,4.285014691478942,1.5556938394523958
91.0,2018,1,2.0,1,0.0,0,0.0,0,1.0,1,11.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,23.0,0.0,15.0,1.0,2.0,1.0,24.0,16.0,10027.0,4998.0,5029.0,40.889598085170036,22.938067218510025,0.0,14.959609055550017,0.997307270370001,1.994614540740002,32.012805122048825,47.72320540862995
95.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,7.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,8.0,0.0,6.0,3.0,2.0,0.0,8.0,11.0,20406.0,10293.0,10113.0,9.31098696461825,3.9204155640497893,0.0,2.9403116730373418,1.4701558365186709,0.9801038910124473,10.686874574953851,7.910610105804411
40.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,16.0,1.0,8.0,31.0,10.0,0.0,18.0,48.0,98166.0,46098.0,52068.0,6.723305421429008,1.6298922233767292,0.10186826396104558,0.8149461116883646,3.157916182792413,1.0186826396104558,10.412599245086556,3.45701774602443
117.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,4.0,0.0,8.0,0.0,1.0,0.0,7.0,6.0,756.0,499.0,257.0,171.95767195767195,52.910052910052904,0.0,105.82010582010581,0.0,13.227513227513226,120.24048096192385,272.3735408560311
64.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,5331.0,2681.0,2650.0,13.130744700806604,0.0,9.379103357719002,3.7516413430876008,0.0,0.0,18.649757553151808,7.547169811320754
48.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,10.0,3.0,17.0,21.0,22.0,0.0,22.0,51.0,141531.0,67482.0,74049.0,5.157880605662363,0.7065589870770361,0.21196769612311084,1.2011502780309613,1.483773872861776,1.5544297715694797,7.557570907797635,2.971005685424516
98.0,2018,1,0.0,0,1.0,1,5.0,1,0.0,0,17.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,24.0,2.0,13.0,14.0,7.0,0.0,23.0,37.0,39720.0,18906.0,20814.0,15.105740181268882,6.042296072507553,0.5035246727089627,3.272910372608258,3.524672708962739,1.7623363544813695,19.570506717444196,11.050254636302489
28.0,2018,1,0.0,0,5.0,1,10.0,1,5.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,21.0,5.0,35.0,15.0,24.0,0.0,42.0,58.0,266238.0,127428.0,138810.0,3.756037830813032,0.7887679444707367,0.1878018915406516,1.314613240784561,0.5634056746219548,0.9014490793951276,4.551589917443576,3.02571860816944
17.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,12.0,0.0,7.0,5.0,0.0,0.0,7.0,17.0,47245.0,21911.0,25334.0,5.079902635199492,2.539951317599746,0.0,1.481638268599852,1.0583130489998942,0.0,7.7586600337729905,2.7630851819688953
24.0,2018,1,2.0,1,1.0,1,11.0,1,1.0,1,5.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,12.0,0.0,8.0,4.0,4.0,0.0,8.0,20.0,76588.0,34962.0,41626.0,3.6559252102156994,1.5668250900924425,0.0,1.0445500600616284,0.5222750300308142,0.5222750300308142,5.720496539099594,1.9218757507327153
44.0,2018,1,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,14.0,3.0,8.0,18.0,20.0,0.0,22.0,41.0,79652.0,37518.0,42134.0,7.909405915733441,1.7576457590518757,0.37663837693968766,1.0043690051725005,2.259830261638126,2.510922512931251,10.928087851164776,5.221436369677695
62.0,2018,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,0.0,3.0,11.0,9.0,7.0,0.0,11.0,19.0,39681.0,19601.0,20080.0,7.560293339381568,0.0,0.7560293339381567,2.7721075577732415,2.2680880018144705,1.7640684458556992,9.693382990663741,5.478087649402391
69.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,0.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,7.0,17.0,29.0,7.0,31.0,0.0,33.0,58.0,155423.0,75643.0,79780.0,5.854989287299821,0.45038379133075546,1.0937892075175488,1.8658757069417011,0.45038379133075546,1.9945567901790597,7.667596472905623,4.136375031336175
93.0,2018,1,3.0,1,3.0,1,2.0,1,0.0,0,7.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,59.0,2.0,9.0,3.0,2.0,0.0,33.0,42.0,16323.0,8457.0,7866.0,45.947436133063775,36.145316424676835,1.2252649635483674,5.5136923359676535,1.837897445322551,1.2252649635483674,49.663001064207165,41.95270785659802
18.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,8.0,0.0,4.0,3.0,1.0,0.0,7.0,9.0,82735.0,38291.0,44444.0,1.9338852964283557,0.9669426482141779,0.0,0.48347132410708893,0.36260349308031664,0.12086783102677223,2.350421770128751,1.5750157501575015
15.0,2018,2,0.0,0,0.0,0,0.0,0,3.0,1,6.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,17.0,1.0,3.0,1.0,0.0,0.0,11.0,11.0,24440.0,10977.0,13463.0,9.00163666121113,6.955810147299509,0.4091653027823241,1.227495908346972,0.4091653027823241,0.0,10.020952901521362,8.170541484067444
86.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,10.0,3.0,21.0,7.0,32.0,0.0,22.0,51.0,131429.0,62925.0,68504.0,5.554329714142236,0.7608670841290734,0.22826012523872205,1.5978208766710542,0.5326069588903515,2.434774669213035,8.104886769964244,3.2114912997781153
71.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,20.0,9.0,35.0,23.0,23.0,0.0,38.0,72.0,274048.0,132345.0,141703.0,4.013895375992527,0.7297991592713685,0.32840962167211585,1.277148528724895,0.8392690331620738,0.8392690331620738,5.440326419585175,2.6816651729321186
29.0,2018,2,1.0,1,1.0,1,1.0,1,1.0,1,3.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,22.0,1.0,7.0,12.0,14.0,0.0,16.0,40.0,109581.0,51503.0,58078.0,5.1103749737637,2.0076473111214534,0.09125669596006607,0.6387968717204625,1.0950803515207927,1.277593743440925,7.766537871580296,2.7549158028857743
80.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,21.0,6.0,18.0,6.0,13.0,1.0,21.0,42.0,57028.0,28359.0,28669.0,11.22255734025391,3.682401627270814,1.0521147506488042,3.1563442519464124,1.0521147506488042,2.2795819597390756,14.810113191579392,7.32498517562524
99.0,2018,2,6.0,1,2.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,73.0,1.0,7.0,8.0,5.0,0.0,43.0,51.0,23444.0,11623.0,11821.0,40.09554683501109,31.138031052721377,0.4265483705852244,2.9858385940965704,3.412386964681795,2.132741852926122,43.87851673406177,36.37594112173251
3.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2048.0,988.0,1060.0,9.765625,4.8828125,0.0,0.0,4.8828125,0.0,20.242914979757085,0.0
