DP;DPNOM;DPMP;MPIO;AÑO;ÁREA GEOGRÁFICA;Población
91;Amazonas;Puerto Arica (ANM);91536;2014;Centros Poblados y Rural Disperso;1.007
91;Amazonas;Puerto Arica (ANM);91536;2014;Total;1.007
91;Amazonas;Puerto Nariño;91540;2014;Cabecera Municipal;3.198
91;Amazonas;Puerto Nariño;91540;2014;Centros Poblados y Rural Disperso;5.640
91;Amazonas;Puerto Nariño;91540;2014;Total;8.838
91;Amazonas;Puerto Santander (ANM);91669;2014;Cabecera Municipal;0
91;Amazonas;Puerto Santander (ANM);91669;2014;Centros Poblados y Rural Disperso;1.589
91;Amazonas;Puerto Santander (ANM);91669;2014;Total;1.589
91;Amazonas;Tarapacá (ANM);91798;2014;Cabecera Municipal;0
91;Amazonas;Tarapacá (ANM);91798;2014;Centros Poblados y Rural Disperso;3.456
91;Amazonas;Tarapacá (ANM);91798;2014;Total;3.456
94;Guainía;Inírida;94001;2014;Cabecera Municipal;17.673
94;Guainía;Inírida;94001;2014;Centros Poblados y Rural Disperso;9.821
94;Guainía;Inírida;94001;2014;Total;27.494
94;Guainía;Barrancominas (ANM);94343;2014;Cabecera Municipal;0
94;Guainía;Barrancominas (ANM);94343;2014;Centros Poblados y Rural Disperso;6.806
94;Guainía;Barrancominas (ANM);94343;2014;Total;6.806
94;Guainía;Mapiripana (ANM);94663;2014;Cabecera Municipal;0
94;Guainía;Mapiripana (ANM);94663;2014;Centros Poblados y Rural Disperso;1.018
94;Guainía;Mapiripana (ANM);94663;2014;Total;1.018
94;Guainía;San Felipe (ANM);94883;2014;Cabecera Municipal;0
94;Guainía;San Felipe (ANM);94883;2014;Centros Poblados y Rural Disperso;1.443
94;Guainía;San Felipe (ANM);94883;2014;Total;1.443
94;Guainía;Puerto Colombia (ANM);94884;2014;Cabecera Municipal;0
94;Guainía;Puerto Colombia (ANM);94884;2014;Centros Poblados y Rural Disperso;1.647
94;Guainía;Puerto Colombia (ANM);94884;2014;Total;1.647
94;Guainía;La Guadalupe (ANM);94885;2014;Cabecera Municipal;0
94;Guainía;La Guadalupe (ANM);94885;2014;Centros Poblados y Rural Disperso;257
94;Guainía;La Guadalupe (ANM);94885;2014;Total;257
94;Guainía;Cacahual (ANM);94886;2014;Cabecera Municipal;0
94;Guainía;Cacahual (ANM);94886;2014;Centros Poblados y Rural Disperso;776
94;Guainía;Cacahual (ANM);94886;2014;Total;776
94;Guainía;Pana Pana (ANM);94887;2014;Cabecera Municipal;0
94;Guainía;Pana Pana (ANM);94887;2014;Centros Poblados y Rural Disperso;1.669
94;Guainía;Pana Pana (ANM);94887;2014;Total;1.669
94;Guainía;Morichal (ANM);94888;2014;Cabecera Municipal;0
94;Guainía;Morichal (ANM);94888;2014;Centros Poblados y Rural Disperso;836
94;Guainía;Morichal (ANM);94888;2014;Total;836
95;Guaviare;San José del Guaviare;95001;2014;Cabecera Municipal;33.496
95;Guaviare;San José del Guaviare;95001;2014;Centros Poblados y Rural Disperso;15.772
95;Guaviare;San José del Guaviare;95001;2014;Total;49.268
95;Guaviare;Calamar;95015;2014;Cabecera Municipal;3.932
95;Guaviare;Calamar;95015;2014;Centros Poblados y Rural Disperso;4.648
95;Guaviare;Calamar;95015;2014;Total;8.580
95;Guaviare;El Retorno;95025;2014;Cabecera Municipal;2.993
95;Guaviare;El Retorno;95025;2014;Centros Poblados y Rural Disperso;8.985
95;Guaviare;El Retorno;95025;2014;Total;11.978
95;Guaviare;Miraflores;95200;2014;Cabecera Municipal;1.846
95;Guaviare;Miraflores;95200;2014;Centros Poblados y Rural Disperso;4.429
95;Guaviare;Miraflores;95200;2014;Total;6.275
97;Vaupés;Mitú;97001;2014;Cabecera Municipal;8.771
97;Vaupés;Mitú;97001;2014;Centros Poblados y Rural Disperso;17.871
97;Vaupés;Mitú;97001;2014;Total;26.642
97;Vaupés;Carurú;97161;2014;Cabecera Municipal;1.215
97;Vaupés;Carurú;97161;2014;Centros Poblados y Rural Disperso;1.437
97;Vaupés;Carurú;97161;2014;Total;2.652
97;Vaupés;Pacoa (ANM);97511;2014;Cabecera Municipal;0
97;Vaupés;Pacoa (ANM);97511;2014;Centros Poblados y Rural Disperso;3.609
97;Vaupés;Pacoa (ANM);97511;2014;Total;3.609
97;Vaupés;Taraira;97666;2014;Cabecera Municipal;829
97;Vaupés;Taraira;97666;2014;Centros Poblados y Rural Disperso;1.133
97;Vaupés;Taraira;97666;2014;Total;1.962
97;Vaupés;Papunahua (ANM);97777;2014;Cabecera Municipal;0
97;Vaupés;Papunahua (ANM);97777;2014;Centros Poblados y Rural Disperso;667
97;Vaupés;Papunahua (ANM);97777;2014;Total;667
97;Vaupés;Yavaraté (ANM);97889;2014;Cabecera Municipal;0
97;Vaupés;Yavaraté (ANM);97889;2014;Centros Poblados y Rural Disperso;977
97;Vaupés;Yavaraté (ANM);97889;2014;Total;977
99;Vichada;Puerto Carreño;99001;2014;Cabecera Municipal;14.626
99;Vichada;Puerto Carreño;99001;2014;Centros Poblados y Rural Disperso;5.661
99;Vichada;Puerto Carreño;99001;2014;Total;20.287
99;Vichada;La Primavera;99524;2014;Cabecera Municipal;5.323
99;Vichada;La Primavera;99524;2014;Centros Poblados y Rural Disperso;4.344
99;Vichada;La Primavera;99524;2014;Total;9.667
99;Vichada;Santa Rosalía;99624;2014;Cabecera Municipal;2.257
99;Vichada;Santa Rosalía;99624;2014;Centros Poblados y Rural Disperso;1.579
99;Vichada;Santa Rosalía;99624;2014;Total;3.836
99;Vichada;Cumaribo;99773;2014;Cabecera Municipal;2.745
99;Vichada;Cumaribo;99773;2014;Centros Poblados y Rural Disperso;61.693
99;Vichada;Cumaribo;99773;2014;Total;64.438
05;Antioquia;Medellín;05001;2015;Cabecera Municipal;2.275.687
05;Antioquia;Medellín;05001;2015;Centros Poblados y Rural Disperso;45.104
05;Antioquia;Medellín;05001;2015;Total;2.320.791
05;Antioquia;Abejorral;05002;2015;Cabecera Municipal;7.498
05;Antioquia;Abejorral;05002;2015;Centros Poblados y Rural Disperso;13.220
05;Antioquia;Abejorral;05002;2015;Total;20.718
05;Antioquia;Abriaquí;05004;2015;Cabecera Municipal;773
05;Antioquia;Abriaquí;05004;2015;Centros Poblados y Rural Disperso;1.857
05;Antioquia;Abriaquí;05004;2015;Total;2.630
05;Antioquia;Alejandría;05021;2015;Cabecera Municipal;2.411
05;Antioquia;Alejandría;05021;2015;Centros Poblados y Rural Disperso;2.269
05;Antioquia;Alejandría;05021;2015;Total;4.680
05;Antioquia;Amagá;05030;2015;Cabecera Municipal;13.547
05;Antioquia;Amagá;05030;2015;Centros Poblados y Rural Disperso;15.589
05;Antioquia;Amagá;05030;2015;Total;29.136
05;Antioquia;Amalfi;05031;2015;Cabecera Municipal;13.679
05;Antioquia;Amalfi;05031;2015;Centros Poblados y Rural Disperso;11.272
05;Antioquia;Amalfi;05031;2015;Total;24.951
05;Antioquia;Andes;05034;2015;Cabecera Municipal;19.498
05;Antioquia;Andes;05034;2015;Centros Poblados y Rural Disperso;23.007
05;Antioquia;Andes;05034;2015;Total;42.505
05;Antioquia;Angelópolis;05036;2015;Cabecera Municipal;2.106
05;Antioquia;Angelópolis;05036;2015;Centros Poblados y Rural Disperso;3.690
05;Antioquia;Angelópolis;05036;2015;Total;5.796
05;Antioquia;Angostura;05038;2015;Cabecera Municipal;2.595
05;Antioquia;Angostura;05038;2015;Centros Poblados y Rural Disperso;8.943
05;Antioquia;Angostura;05038;2015;Total;11.538
05;Antioquia;Anorí;05040;2015;Cabecera Municipal;7.080
05;Antioquia;Anorí;05040;2015;Centros Poblados y Rural Disperso;10.454
05;Antioquia;Anorí;05040;2015;Total;17.534
05;Antioquia;Santafé de Antioquia;05042;2015;Cabecera Municipal;15.464
05;Antioquia;Santafé de Antioquia;05042;2015;Centros Poblados y Rural Disperso;9.788
05;Antioquia;Santafé de Antioquia;05042;2015;Total;25.252
05;Antioquia;Anzá;05044;2015;Cabecera Municipal;1.198
05;Antioquia;Anzá;05044;2015;Centros Poblados y Rural Disperso;5.778
05;Antioquia;Anzá;05044;2015;Total;6.976
05;Antioquia;Apartadó;05045;2015;Cabecera Municipal;91.400
05;Antioquia;Apartadó;05045;2015;Centros Poblados y Rural Disperso;21.843
05;Antioquia;Apartadó;05045;2015;Total;113.243
05;Antioquia;Arboletes;05051;2015;Cabecera Municipal;9.345
05;Antioquia;Arboletes;05051;2015;Centros Poblados y Rural Disperso;19.572
05;Antioquia;Arboletes;05051;2015;Total;28.917
05;Antioquia;Argelia;05055;2015;Cabecera Municipal;3.319
05;Antioquia;Argelia;05055;2015;Centros Poblados y Rural Disperso;4.779
05;Antioquia;Argelia;05055;2015;Total;8.098
05;Antioquia;Armenia;05059;2015;Cabecera Municipal;1.684
05;Antioquia;Armenia;05059;2015;Centros Poblados y Rural Disperso;3.598
05;Antioquia;Armenia;05059;2015;Total;5.282
05;Antioquia;Barbosa;05079;2015;Cabecera Municipal;20.913
05;Antioquia;Barbosa;05079;2015;Centros Poblados y Rural Disperso;28.637
05;Antioquia;Barbosa;05079;2015;Total;49.550
05;Antioquia;Belmira;05086;2015;Cabecera Municipal;1.569
05;Antioquia;Belmira;05086;2015;Centros Poblados y Rural Disperso;4.377
05;Antioquia;Belmira;05086;2015;Total;5.946
05;Antioquia;Bello;05088;2015;Cabecera Municipal;465.219
05;Antioquia;Bello;05088;2015;Centros Poblados y Rural Disperso;24.795
05;Antioquia;Bello;05088;2015;Total;490.014
05;Antioquia;Betania;05091;2015;Cabecera Municipal;3.612
05;Antioquia;Betania;05091;2015;Centros Poblados y Rural Disperso;6.937
05;Antioquia;Betania;05091;2015;Total;10.549
05;Antioquia;Betulia;05093;2015;Cabecera Municipal;4.173
05;Antioquia;Betulia;05093;2015;Centros Poblados y Rural Disperso;11.254
05;Antioquia;Betulia;05093;2015;Total;15.427
05;Antioquia;Ciudad Bolívar;05101;2015;Cabecera Municipal;15.286
05;Antioquia;Ciudad Bolívar;05101;2015;Centros Poblados y Rural Disperso;10.787
05;Antioquia;Ciudad Bolívar;05101;2015;Total;26.073
05;Antioquia;Briceño;05107;2015;Cabecera Municipal;2.420
05;Antioquia;Briceño;05107;2015;Centros Poblados y Rural Disperso;5.668
05;Antioquia;Briceño;05107;2015;Total;8.088
05;Antioquia;Buriticá;05113;2015;Cabecera Municipal;2.144
05;Antioquia;Buriticá;05113;2015;Centros Poblados y Rural Disperso;6.958
05;Antioquia;Buriticá;05113;2015;Total;9.102
05;Antioquia;Cáceres;05120;2015;Cabecera Municipal;5.022
05;Antioquia;Cáceres;05120;2015;Centros Poblados y Rural Disperso;22.789
05;Antioquia;Cáceres;05120;2015;Total;27.811
05;Antioquia;Caicedo;05125;2015;Cabecera Municipal;1.573
05;Antioquia;Caicedo;05125;2015;Centros Poblados y Rural Disperso;6.595
05;Antioquia;Caicedo;05125;2015;Total;8.168
05;Antioquia;Caldas;05129;2015;Cabecera Municipal;60.034
05;Antioquia;Caldas;05129;2015;Centros Poblados y Rural Disperso;15.588
05;Antioquia;Caldas;05129;2015;Total;75.622
05;Antioquia;Campamento;05134;2015;Cabecera Municipal;2.383
05;Antioquia;Campamento;05134;2015;Centros Poblados y Rural Disperso;6.890
05;Antioquia;Campamento;05134;2015;Total;9.273
05;Antioquia;Cañasgordas;05138;2015;Cabecera Municipal;5.020
05;Antioquia;Cañasgordas;05138;2015;Centros Poblados y Rural Disperso;10.724
05;Antioquia;Cañasgordas;05138;2015;Total;15.744
05;Antioquia;Caracolí;05142;2015;Cabecera Municipal;2.781
05;Antioquia;Caracolí;05142;2015;Centros Poblados y Rural Disperso;1.982
05;Antioquia;Caracolí;05142;2015;Total;4.763
05;Antioquia;Caramanta;05145;2015;Cabecera Municipal;2.268
05;Antioquia;Caramanta;05145;2015;Centros Poblados y Rural Disperso;2.744
05;Antioquia;Caramanta;05145;2015;Total;5.012
05;Antioquia;Carepa;05147;2015;Cabecera Municipal;30.107
05;Antioquia;Carepa;05147;2015;Centros Poblados y Rural Disperso;14.297
05;Antioquia;Carepa;05147;2015;Total;44.404
05;Antioquia;El Carmen de Viboral;05148;2015;Cabecera Municipal;31.946
05;Antioquia;El Carmen de Viboral;05148;2015;Centros Poblados y Rural Disperso;24.400
05;Antioquia;El Carmen de Viboral;05148;2015;Total;56.346
05;Antioquia;Carolina;05150;2015;Cabecera Municipal;2.930
05;Antioquia;Carolina;05150;2015;Centros Poblados y Rural Disperso;1.002
05;Antioquia;Carolina;05150;2015;Total;3.932
05;Antioquia;Caucasia;05154;2015;Cabecera Municipal;71.409
05;Antioquia;Caucasia;05154;2015;Centros Poblados y Rural Disperso;13.517
05;Antioquia;Caucasia;05154;2015;Total;84.926
05;Antioquia;Chigorodó;05172;2015;Cabecera Municipal;43.789
05;Antioquia;Chigorodó;05172;2015;Centros Poblados y Rural Disperso;10.076
05;Antioquia;Chigorodó;05172;2015;Total;53.865
05;Antioquia;Cisneros;05190;2015;Cabecera Municipal;8.197
05;Antioquia;Cisneros;05190;2015;Centros Poblados y Rural Disperso;1.390
05;Antioquia;Cisneros;05190;2015;Total;9.587
05;Antioquia;Cocorná;05197;2015;Cabecera Municipal;6.061
05;Antioquia;Cocorná;05197;2015;Centros Poblados y Rural Disperso;10.085
05;Antioquia;Cocorná;05197;2015;Total;16.146
05;Antioquia;Concepción;05206;2015;Cabecera Municipal;1.795
05;Antioquia;Concepción;05206;2015;Centros Poblados y Rural Disperso;3.082
05;Antioquia;Concepción;05206;2015;Total;4.877
05;Antioquia;Concordia;05209;2015;Cabecera Municipal;7.214
05;Antioquia;Concordia;05209;2015;Centros Poblados y Rural Disperso;13.915
05;Antioquia;Concordia;05209;2015;Total;21.129
05;Antioquia;Copacabana;05212;2015;Cabecera Municipal;58.584
05;Antioquia;Copacabana;05212;2015;Centros Poblados y Rural Disperso;15.212
05;Antioquia;Copacabana;05212;2015;Total;73.796
05;Antioquia;Dabeiba;05234;2015;Cabecera Municipal;8.742
05;Antioquia;Dabeiba;05234;2015;Centros Poblados y Rural Disperso;13.851
05;Antioquia;Dabeiba;05234;2015;Total;22.593
05;Antioquia;Donmatías;05237;2015;Cabecera Municipal;11.329
05;Antioquia;Donmatías;05237;2015;Centros Poblados y Rural Disperso;6.755
05;Antioquia;Donmatías;05237;2015;Total;18.084
05;Antioquia;Ebéjico;05240;2015;Cabecera Municipal;2.143
05;Antioquia;Ebéjico;05240;2015;Centros Poblados y Rural Disperso;10.165
05;Antioquia;Ebéjico;05240;2015;Total;12.308
05;Antioquia;El Bagre;05250;2015;Cabecera Municipal;30.688
05;Antioquia;El Bagre;05250;2015;Centros Poblados y Rural Disperso;17.805
05;Antioquia;El Bagre;05250;2015;Total;48.493
05;Antioquia;Entrerríos;05264;2015;Cabecera Municipal;5.283
05;Antioquia;Entrerríos;05264;2015;Centros Poblados y Rural Disperso;5.311
05;Antioquia;Entrerríos;05264;2015;Total;10.594
05;Antioquia;Envigado;05266;2015;Cabecera Municipal;202.215
05;Antioquia;Envigado;05266;2015;Centros Poblados y Rural Disperso;12.324
05;Antioquia;Envigado;05266;2015;Total;214.539
05;Antioquia;Fredonia;05282;2015;Cabecera Municipal;7.943
05;Antioquia;Fredonia;05282;2015;Centros Poblados y Rural Disperso;16.116
05;Antioquia;Fredonia;05282;2015;Total;24.059
05;Antioquia;Frontino;05284;2015;Cabecera Municipal;8.355
05;Antioquia;Frontino;05284;2015;Centros Poblados y Rural Disperso;12.589
05;Antioquia;Frontino;05284;2015;Total;20.944
05;Antioquia;Giraldo;05306;2015;Cabecera Municipal;1.915
05;Antioquia;Giraldo;05306;2015;Centros Poblados y Rural Disperso;3.434
05;Antioquia;Giraldo;05306;2015;Total;5.349
05;Antioquia;Girardota;05308;2015;Cabecera Municipal;26.855
05;Antioquia;Girardota;05308;2015;Centros Poblados y Rural Disperso;21.904
05;Antioquia;Girardota;05308;2015;Total;48.759
05;Antioquia;Gómez Plata;05310;2015;Cabecera Municipal;4.867
05;Antioquia;Gómez Plata;05310;2015;Centros Poblados y Rural Disperso;4.826
05;Antioquia;Gómez Plata;05310;2015;Total;9.693
05;Antioquia;Granada;05313;2015;Cabecera Municipal;5.495
05;Antioquia;Granada;05313;2015;Centros Poblados y Rural Disperso;5.452
05;Antioquia;Granada;05313;2015;Total;10.947
05;Antioquia;Guadalupe;05315;2015;Cabecera Municipal;2.135
05;Antioquia;Guadalupe;05315;2015;Centros Poblados y Rural Disperso;4.359
05;Antioquia;Guadalupe;05315;2015;Total;6.494
05;Antioquia;Guarne;05318;2015;Cabecera Municipal;17.095
05;Antioquia;Guarne;05318;2015;Centros Poblados y Rural Disperso;34.815
05;Antioquia;Guarne;05318;2015;Total;51.910
05;Antioquia;Guatapé;05321;2015;Cabecera Municipal;5.101
05;Antioquia;Guatapé;05321;2015;Centros Poblados y Rural Disperso;2.825
05;Antioquia;Guatapé;05321;2015;Total;7.926
05;Antioquia;Heliconia;05347;2015;Cabecera Municipal;2.263
05;Antioquia;Heliconia;05347;2015;Centros Poblados y Rural Disperso;3.347
05;Antioquia;Heliconia;05347;2015;Total;5.610
05;Antioquia;Hispania;05353;2015;Cabecera Municipal;3.244
05;Antioquia;Hispania;05353;2015;Centros Poblados y Rural Disperso;2.143
05;Antioquia;Hispania;05353;2015;Total;5.387
05;Antioquia;Itagüí;05360;2015;Cabecera Municipal;235.764
05;Antioquia;Itagüí;05360;2015;Centros Poblados y Rural Disperso;26.193
05;Antioquia;Itagüí;05360;2015;Total;261.957
05;Antioquia;Ituango;05361;2015;Cabecera Municipal;6.777
05;Antioquia;Ituango;05361;2015;Centros Poblados y Rural Disperso;19.752
05;Antioquia;Ituango;05361;2015;Total;26.529
05;Antioquia;Jardín;05364;2015;Cabecera Municipal;7.416
05;Antioquia;Jardín;05364;2015;Centros Poblados y Rural Disperso;6.871
05;Antioquia;Jardín;05364;2015;Total;14.287
05;Antioquia;Jericó;05368;2015;Cabecera Municipal;7.449
05;Antioquia;Jericó;05368;2015;Centros Poblados y Rural Disperso;6.234
05;Antioquia;Jericó;05368;2015;Total;13.683
05;Antioquia;La Ceja;05376;2015;Cabecera Municipal;51.162
05;Antioquia;La Ceja;05376;2015;Centros Poblados y Rural Disperso;9.888
05;Antioquia;La Ceja;05376;2015;Total;61.050
05;Antioquia;La Estrella;05380;2015;Cabecera Municipal;56.405
05;Antioquia;La Estrella;05380;2015;Centros Poblados y Rural Disperso;10.803
05;Antioquia;La Estrella;05380;2015;Total;67.208
05;Antioquia;La Pintada;05390;2015;Cabecera Municipal;6.820
05;Antioquia;La Pintada;05390;2015;Centros Poblados y Rural Disperso;1.648
05;Antioquia;La Pintada;05390;2015;Total;8.468
05;Antioquia;La Unión;05400;2015;Cabecera Municipal;11.823
05;Antioquia;La Unión;05400;2015;Centros Poblados y Rural Disperso;8.749
05;Antioquia;La Unión;05400;2015;Total;20.572
05;Antioquia;Liborina;05411;2015;Cabecera Municipal;2.298
05;Antioquia;Liborina;05411;2015;Centros Poblados y Rural Disperso;7.795
05;Antioquia;Liborina;05411;2015;Total;10.093
05;Antioquia;Maceo;05425;2015;Cabecera Municipal;3.075
05;Antioquia;Maceo;05425;2015;Centros Poblados y Rural Disperso;5.242
05;Antioquia;Maceo;05425;2015;Total;8.317
05;Antioquia;Marinilla;05440;2015;Cabecera Municipal;40.958
05;Antioquia;Marinilla;05440;2015;Centros Poblados y Rural Disperso;20.243
05;Antioquia;Marinilla;05440;2015;Total;61.201
05;Antioquia;Montebello;05467;2015;Cabecera Municipal;1.801
05;Antioquia;Montebello;05467;2015;Centros Poblados y Rural Disperso;5.096
05;Antioquia;Montebello;05467;2015;Total;6.897
05;Antioquia;Murindó;05475;2015;Cabecera Municipal;1.630
05;Antioquia;Murindó;05475;2015;Centros Poblados y Rural Disperso;2.959
05;Antioquia;Murindó;05475;2015;Total;4.589
05;Antioquia;Mutatá;05480;2015;Cabecera Municipal;4.821
05;Antioquia;Mutatá;05480;2015;Centros Poblados y Rural Disperso;8.691
05;Antioquia;Mutatá;05480;2015;Total;13.512
05;Antioquia;Nariño;05483;2015;Cabecera Municipal;3.100
05;Antioquia;Nariño;05483;2015;Centros Poblados y Rural Disperso;7.550
05;Antioquia;Nariño;05483;2015;Total;10.650
05;Antioquia;Necoclí;05490;2015;Cabecera Municipal;10.319
05;Antioquia;Necoclí;05490;2015;Centros Poblados y Rural Disperso;30.189
05;Antioquia;Necoclí;05490;2015;Total;40.508
05;Antioquia;Nechí;05495;2015;Cabecera Municipal;12.275
05;Antioquia;Nechí;05495;2015;Centros Poblados y Rural Disperso;11.983
05;Antioquia;Nechí;05495;2015;Total;24.258
05;Antioquia;Olaya;05501;2015;Cabecera Municipal;214
05;Antioquia;Olaya;05501;2015;Centros Poblados y Rural Disperso;2.879
05;Antioquia;Olaya;05501;2015;Total;3.093
05;Antioquia;Peñol;05541;2015;Cabecera Municipal;10.246
05;Antioquia;Peñol;05541;2015;Centros Poblados y Rural Disperso;9.873
05;Antioquia;Peñol;05541;2015;Total;20.119
05;Antioquia;Peque;05543;2015;Cabecera Municipal;2.150
05;Antioquia;Peque;05543;2015;Centros Poblados y Rural Disperso;5.826
05;Antioquia;Peque;05543;2015;Total;7.976
05;Antioquia;Pueblorrico;05576;2015;Cabecera Municipal;4.379
05;Antioquia;Pueblorrico;05576;2015;Centros Poblados y Rural Disperso;4.362
05;Antioquia;Pueblorrico;05576;2015;Total;8.741
05;Antioquia;Puerto Berrío;05579;2015;Cabecera Municipal;31.252
05;Antioquia;Puerto Berrío;05579;2015;Centros Poblados y Rural Disperso;6.665
05;Antioquia;Puerto Berrío;05579;2015;Total;37.917
05;Antioquia;Puerto Nare;05585;2015;Cabecera Municipal;4.362
05;Antioquia;Puerto Nare;05585;2015;Centros Poblados y Rural Disperso;10.112
05;Antioquia;Puerto Nare;05585;2015;Total;14.474
05;Antioquia;Puerto Triunfo;05591;2015;Cabecera Municipal;2.814
05;Antioquia;Puerto Triunfo;05591;2015;Centros Poblados y Rural Disperso;14.191
05;Antioquia;Puerto Triunfo;05591;2015;Total;17.005
05;Antioquia;Remedios;05604;2015;Cabecera Municipal;10.784
05;Antioquia;Remedios;05604;2015;Centros Poblados y Rural Disperso;16.430
05;Antioquia;Remedios;05604;2015;Total;27.214
05;Antioquia;Retiro;05607;2015;Cabecera Municipal;11.617
05;Antioquia;Retiro;05607;2015;Centros Poblados y Rural Disperso;10.561
05;Antioquia;Retiro;05607;2015;Total;22.178
05;Antioquia;Rionegro;05615;2015;Cabecera Municipal;76.659
05;Antioquia;Rionegro;05615;2015;Centros Poblados y Rural Disperso;50.732
05;Antioquia;Rionegro;05615;2015;Total;127.391
05;Antioquia;Sabanalarga;05628;2015;Cabecera Municipal;2.810
05;Antioquia;Sabanalarga;05628;2015;Centros Poblados y Rural Disperso;6.027
