DP;DPNOM;DPMP;MPIO;year;area geografica;Poblacion
17;Caldas;Manzanares;17433;2035;Centros Poblados y Rural Disperso;6.165
17;Caldas;Manzanares;17433;2035;Total;17.505
17;Caldas;Marmato;17442;2035;Cabecera Municipal;1.647
17;Caldas;Marmato;17442;2035;Centros Poblados y Rural Disperso;7.196
17;Caldas;Marmato;17442;2035;Total;8.843
17;Caldas;Marquetalia;17444;2035;Cabecera Municipal;7.229
17;Caldas;Marquetalia;17444;2035;Centros Poblados y Rural Disperso;5.663
17;Caldas;Marquetalia;17444;2035;Total;12.892
17;Caldas;Marulanda;17446;2035;Cabecera Municipal;971
17;Caldas;Marulanda;17446;2035;Centros Poblados y Rural Disperso;1.542
17;Caldas;Marulanda;17446;2035;Total;2.513
17;Caldas;Neira;17486;2035;Cabecera Municipal;12.926
17;Caldas;Neira;17486;2035;Centros Poblados y Rural Disperso;7.593
17;Caldas;Neira;17486;2035;Total;20.519
17;Caldas;Norcasia;17495;2035;Cabecera Municipal;4.308
17;Caldas;Norcasia;17495;2035;Centros Poblados y Rural Disperso;1.585
17;Caldas;Norcasia;17495;2035;Total;5.893
17;Caldas;Pácora;17513;2035;Cabecera Municipal;8.241
17;Caldas;Pácora;17513;2035;Centros Poblados y Rural Disperso;6.470
17;Caldas;Pácora;17513;2035;Total;14.711
17;Caldas;Palestina;17524;2035;Cabecera Municipal;6.042
17;Caldas;Palestina;17524;2035;Centros Poblados y Rural Disperso;8.968
17;Caldas;Palestina;17524;2035;Total;15.010
17;Caldas;Pensilvania;17541;2035;Cabecera Municipal;9.174
17;Caldas;Pensilvania;17541;2035;Centros Poblados y Rural Disperso;10.105
17;Caldas;Pensilvania;17541;2035;Total;19.279
17;Caldas;Riosucio;17614;2035;Cabecera Municipal;21.271
17;Caldas;Riosucio;17614;2035;Centros Poblados y Rural Disperso;27.809
17;Caldas;Riosucio;17614;2035;Total;49.080
17;Caldas;Risaralda;17616;2035;Cabecera Municipal;5.047
17;Caldas;Risaralda;17616;2035;Centros Poblados y Rural Disperso;5.348
17;Caldas;Risaralda;17616;2035;Total;10.395
17;Caldas;Salamina;17653;2035;Cabecera Municipal;11.544
17;Caldas;Salamina;17653;2035;Centros Poblados y Rural Disperso;6.063
17;Caldas;Salamina;17653;2035;Total;17.607
17;Caldas;Samaná;17662;2035;Cabecera Municipal;7.562
17;Caldas;Samaná;17662;2035;Centros Poblados y Rural Disperso;12.159
17;Caldas;Samaná;17662;2035;Total;19.721
17;Caldas;San José;17665;2035;Cabecera Municipal;1.611
17;Caldas;San José;17665;2035;Centros Poblados y Rural Disperso;3.036
17;Caldas;San José;17665;2035;Total;4.647
17;Caldas;Supía;17777;2035;Cabecera Municipal;17.870
17;Caldas;Supía;17777;2035;Centros Poblados y Rural Disperso;14.850
17;Caldas;Supía;17777;2035;Total;32.720
17;Caldas;Victoria;17867;2035;Cabecera Municipal;5.493
17;Caldas;Victoria;17867;2035;Centros Poblados y Rural Disperso;5.494
17;Caldas;Victoria;17867;2035;Total;10.987
17;Caldas;Villamaría;17873;2035;Cabecera Municipal;71.204
17;Caldas;Villamaría;17873;2035;Centros Poblados y Rural Disperso;7.567
17;Caldas;Villamaría;17873;2035;Total;78.771
17;Caldas;Viterbo;17877;2035;Cabecera Municipal;10.324
17;Caldas;Viterbo;17877;2035;Centros Poblados y Rural Disperso;1.452
17;Caldas;Viterbo;17877;2035;Total;11.776
18;Caquetá;Florencia;18001;2035;Cabecera Municipal;175.578
18;Caquetá;Florencia;18001;2035;Centros Poblados y Rural Disperso;26.834
18;Caquetá;Florencia;18001;2035;Total;202.412
18;Caquetá;Albania;18029;2035;Cabecera Municipal;2.261
18;Caquetá;Albania;18029;2035;Centros Poblados y Rural Disperso;2.624
18;Caquetá;Albania;18029;2035;Total;4.885
18;Caquetá;Belén de Los Andaquíes;18094;2035;Cabecera Municipal;6.784
18;Caquetá;Belén de Los Andaquíes;18094;2035;Centros Poblados y Rural Disperso;4.576
18;Caquetá;Belén de Los Andaquíes;18094;2035;Total;11.360
18;Caquetá;Cartagena del Chairá;18150;2035;Cabecera Municipal;16.869
18;Caquetá;Cartagena del Chairá;18150;2035;Centros Poblados y Rural Disperso;16.861
18;Caquetá;Cartagena del Chairá;18150;2035;Total;33.730
18;Caquetá;Curillo;18205;2035;Cabecera Municipal;5.210
18;Caquetá;Curillo;18205;2035;Centros Poblados y Rural Disperso;2.531
18;Caquetá;Curillo;18205;2035;Total;7.741
18;Caquetá;El Doncello;18247;2035;Cabecera Municipal;13.217
18;Caquetá;El Doncello;18247;2035;Centros Poblados y Rural Disperso;6.452
18;Caquetá;El Doncello;18247;2035;Total;19.669
18;Caquetá;El Paujíl;18256;2035;Cabecera Municipal;9.002
18;Caquetá;El Paujíl;18256;2035;Centros Poblados y Rural Disperso;10.174
18;Caquetá;El Paujíl;18256;2035;Total;19.176
18;Caquetá;La Montañita;18410;2035;Cabecera Municipal;2.814
18;Caquetá;La Montañita;18410;2035;Centros Poblados y Rural Disperso;13.099
18;Caquetá;La Montañita;18410;2035;Total;15.913
18;Caquetá;Milán;18460;2035;Cabecera Municipal;1.152
18;Caquetá;Milán;18460;2035;Centros Poblados y Rural Disperso;9.471
18;Caquetá;Milán;18460;2035;Total;10.623
18;Caquetá;Morelia;18479;2035;Cabecera Municipal;1.951
18;Caquetá;Morelia;18479;2035;Centros Poblados y Rural Disperso;1.811
18;Caquetá;Morelia;18479;2035;Total;3.762
18;Caquetá;Puerto Rico;18592;2035;Cabecera Municipal;14.689
18;Caquetá;Puerto Rico;18592;2035;Centros Poblados y Rural Disperso;12.787
18;Caquetá;Puerto Rico;18592;2035;Total;27.476
18;Caquetá;San José del Fragua;18610;2035;Cabecera Municipal;6.516
18;Caquetá;San José del Fragua;18610;2035;Centros Poblados y Rural Disperso;6.820
18;Caquetá;San José del Fragua;18610;2035;Total;13.336
18;Caquetá;San Vicente del Caguán;18753;2035;Cabecera Municipal;23.974
18;Caquetá;San Vicente del Caguán;18753;2035;Centros Poblados y Rural Disperso;29.138
18;Caquetá;San Vicente del Caguán;18753;2035;Total;53.112
18;Caquetá;Solano;18756;2035;Cabecera Municipal;2.610
18;Caquetá;Solano;18756;2035;Centros Poblados y Rural Disperso;8.350
18;Caquetá;Solano;18756;2035;Total;10.960
18;Caquetá;Solita;18785;2035;Cabecera Municipal;3.687
18;Caquetá;Solita;18785;2035;Centros Poblados y Rural Disperso;2.725
18;Caquetá;Solita;18785;2035;Total;6.412
18;Caquetá;Valparaíso;18860;2035;Cabecera Municipal;2.292
18;Caquetá;Valparaíso;18860;2035;Centros Poblados y Rural Disperso;5.048
18;Caquetá;Valparaíso;18860;2035;Total;7.340
19;Cauca;Popayán;19001;2035;Cabecera Municipal;304.306
19;Cauca;Popayán;19001;2035;Centros Poblados y Rural Disperso;72.616
19;Cauca;Popayán;19001;2035;Total;376.922
19;Cauca;Almaguer;19022;2035;Cabecera Municipal;854
19;Cauca;Almaguer;19022;2035;Centros Poblados y Rural Disperso;17.047
19;Cauca;Almaguer;19022;2035;Total;17.901
19;Cauca;Argelia;19050;2035;Cabecera Municipal;2.425
19;Cauca;Argelia;19050;2035;Centros Poblados y Rural Disperso;26.735
19;Cauca;Argelia;19050;2035;Total;29.160
19;Cauca;Balboa;19075;2035;Cabecera Municipal;5.549
19;Cauca;Balboa;19075;2035;Centros Poblados y Rural Disperso;18.177
19;Cauca;Balboa;19075;2035;Total;23.726
19;Cauca;Bolívar;19100;2035;Cabecera Municipal;3.759
19;Cauca;Bolívar;19100;2035;Centros Poblados y Rural Disperso;33.190
19;Cauca;Bolívar;19100;2035;Total;36.949
19;Cauca;Buenos Aires;19110;2035;Cabecera Municipal;682
19;Cauca;Buenos Aires;19110;2035;Centros Poblados y Rural Disperso;33.335
19;Cauca;Buenos Aires;19110;2035;Total;34.017
19;Cauca;Cajibío;19130;2035;Cabecera Municipal;1.780
19;Cauca;Cajibío;19130;2035;Centros Poblados y Rural Disperso;49.930
19;Cauca;Cajibío;19130;2035;Total;51.710
19;Cauca;Caldono;19137;2035;Cabecera Municipal;1.669
19;Cauca;Caldono;19137;2035;Centros Poblados y Rural Disperso;47.798
19;Cauca;Caldono;19137;2035;Total;49.467
19;Cauca;Caloto;19142;2035;Cabecera Municipal;4.773
19;Cauca;Caloto;19142;2035;Centros Poblados y Rural Disperso;26.366
19;Cauca;Caloto;19142;2035;Total;31.139
19;Cauca;Corinto;19212;2035;Cabecera Municipal;13.131
19;Cauca;Corinto;19212;2035;Centros Poblados y Rural Disperso;15.020
19;Cauca;Corinto;19212;2035;Total;28.151
19;Cauca;El Tambo;19256;2035;Cabecera Municipal;2.380
19;Cauca;El Tambo;19256;2035;Centros Poblados y Rural Disperso;59.707
19;Cauca;El Tambo;19256;2035;Total;62.087
19;Cauca;Florencia;19290;2035;Cabecera Municipal;1.050
19;Cauca;Florencia;19290;2035;Centros Poblados y Rural Disperso;4.016
19;Cauca;Florencia;19290;2035;Total;5.066
19;Cauca;Guachené;19300;2035;Cabecera Municipal;6.187
19;Cauca;Guachené;19300;2035;Centros Poblados y Rural Disperso;14.179
19;Cauca;Guachené;19300;2035;Total;20.366
19;Cauca;Guapi;19318;2035;Cabecera Municipal;15.316
19;Cauca;Guapi;19318;2035;Centros Poblados y Rural Disperso;16.107
19;Cauca;Guapi;19318;2035;Total;31.423
19;Cauca;Inzá;19355;2035;Cabecera Municipal;745
19;Cauca;Inzá;19355;2035;Centros Poblados y Rural Disperso;27.205
19;Cauca;Inzá;19355;2035;Total;27.950
19;Cauca;Jambaló;19364;2035;Cabecera Municipal;1.716
19;Cauca;Jambaló;19364;2035;Centros Poblados y Rural Disperso;18.809
19;Cauca;Jambaló;19364;2035;Total;20.525
19;Cauca;La Sierra;19392;2035;Cabecera Municipal;1.708
19;Cauca;La Sierra;19392;2035;Centros Poblados y Rural Disperso;10.309
19;Cauca;La Sierra;19392;2035;Total;12.017
19;Cauca;La Vega;19397;2035;Cabecera Municipal;569
19;Cauca;La Vega;19397;2035;Centros Poblados y Rural Disperso;23.183
19;Cauca;La Vega;19397;2035;Total;23.752
19;Cauca;López de Micay;19418;2035;Cabecera Municipal;1.693
19;Cauca;López de Micay;19418;2035;Centros Poblados y Rural Disperso;19.047
19;Cauca;López de Micay;19418;2035;Total;20.740
19;Cauca;Mercaderes;19450;2035;Cabecera Municipal;7.311
19;Cauca;Mercaderes;19450;2035;Centros Poblados y Rural Disperso;23.957
19;Cauca;Mercaderes;19450;2035;Total;31.268
19;Cauca;Miranda;19455;2035;Cabecera Municipal;17.992
19;Cauca;Miranda;19455;2035;Centros Poblados y Rural Disperso;14.673
19;Cauca;Miranda;19455;2035;Total;32.665
19;Cauca;Morales;19473;2035;Cabecera Municipal;2.153
19;Cauca;Morales;19473;2035;Centros Poblados y Rural Disperso;48.217
19;Cauca;Morales;19473;2035;Total;50.370
19;Cauca;Padilla;19513;2035;Cabecera Municipal;4.539
19;Cauca;Padilla;19513;2035;Centros Poblados y Rural Disperso;6.216
19;Cauca;Padilla;19513;2035;Total;10.755
19;Cauca;Páez;19517;2035;Cabecera Municipal;2.378
19;Cauca;Páez;19517;2035;Centros Poblados y Rural Disperso;58.030
19;Cauca;Páez;19517;2035;Total;60.408
19;Cauca;Patía;19532;2035;Cabecera Municipal;14.143
19;Cauca;Patía;19532;2035;Centros Poblados y Rural Disperso;26.986
19;Cauca;Patía;19532;2035;Total;41.129
19;Cauca;Piamonte;19533;2035;Cabecera Municipal;2.329
19;Cauca;Piamonte;19533;2035;Centros Poblados y Rural Disperso;8.619
19;Cauca;Piamonte;19533;2035;Total;10.948
19;Cauca;Piendamó - Tunía;19548;2035;Cabecera Municipal;13.702
19;Cauca;Piendamó - Tunía;19548;2035;Centros Poblados y Rural Disperso;29.488
19;Cauca;Piendamó - Tunía;19548;2035;Total;43.190
19;Cauca;Puerto Tejada;19573;2035;Cabecera Municipal;36.829
19;Cauca;Puerto Tejada;19573;2035;Centros Poblados y Rural Disperso;6.769
19;Cauca;Puerto Tejada;19573;2035;Total;43.598
19;Cauca;Puracé;19585;2035;Cabecera Municipal;1.404
19;Cauca;Puracé;19585;2035;Centros Poblados y Rural Disperso;17.057
19;Cauca;Puracé;19585;2035;Total;18.461
19;Cauca;Rosas;19622;2035;Cabecera Municipal;977
19;Cauca;Rosas;19622;2035;Centros Poblados y Rural Disperso;11.825
19;Cauca;Rosas;19622;2035;Total;12.802
19;Cauca;San Sebastián;19693;2035;Cabecera Municipal;445
19;Cauca;San Sebastián;19693;2035;Centros Poblados y Rural Disperso;10.080
19;Cauca;San Sebastián;19693;2035;Total;10.525
19;Cauca;Santander de Quilichao;19698;2035;Cabecera Municipal;66.668
19;Cauca;Santander de Quilichao;19698;2035;Centros Poblados y Rural Disperso;82.628
19;Cauca;Santander de Quilichao;19698;2035;Total;149.296
19;Cauca;Santa Rosa;19701;2035;Cabecera Municipal;521
19;Cauca;Santa Rosa;19701;2035;Centros Poblados y Rural Disperso;4.644
19;Cauca;Santa Rosa;19701;2035;Total;5.165
19;Cauca;Silvia;19743;2035;Cabecera Municipal;3.815
19;Cauca;Silvia;19743;2035;Centros Poblados y Rural Disperso;38.479
19;Cauca;Silvia;19743;2035;Total;42.294
19;Cauca;Sotará Paispamba;19760;2035;Cabecera Municipal;341
19;Cauca;Sotará Paispamba;19760;2035;Centros Poblados y Rural Disperso;15.153
19;Cauca;Sotará Paispamba;19760;2035;Total;15.494
19;Cauca;Suárez;19780;2035;Cabecera Municipal;6.870
19;Cauca;Suárez;19780;2035;Centros Poblados y Rural Disperso;35.809
19;Cauca;Suárez;19780;2035;Total;42.679
19;Cauca;Sucre;19785;2035;Cabecera Municipal;1.490
19;Cauca;Sucre;19785;2035;Centros Poblados y Rural Disperso;8.380
19;Cauca;Sucre;19785;2035;Total;9.870
19;Cauca;Timbío;19807;2035;Cabecera Municipal;16.635
19;Cauca;Timbío;19807;2035;Centros Poblados y Rural Disperso;26.422
19;Cauca;Timbío;19807;2035;Total;43.057
19;Cauca;Timbiquí;19809;2035;Cabecera Municipal;7.326
19;Cauca;Timbiquí;19809;2035;Centros Poblados y Rural Disperso;26.466
19;Cauca;Timbiquí;19809;2035;Total;33.792
19;Cauca;Toribío;19821;2035;Cabecera Municipal;2.147
19;Cauca;Toribío;19821;2035;Centros Poblados y Rural Disperso;43.063
19;Cauca;Toribío;19821;2035;Total;45.210
19;Cauca;Totoró;19824;2035;Cabecera Municipal;988
19;Cauca;Totoró;19824;2035;Centros Poblados y Rural Disperso;28.324
19;Cauca;Totoró;19824;2035;Total;29.312
19;Cauca;Villa Rica;19845;2035;Cabecera Municipal;16.913
19;Cauca;Villa Rica;19845;2035;Centros Poblados y Rural Disperso;8.557
19;Cauca;Villa Rica;19845;2035;Total;25.470
20;Cesar;Valledupar;20001;2035;Cabecera Municipal;647.181
20;Cesar;Valledupar;20001;2035;Centros Poblados y Rural Disperso;91.236
20;Cesar;Valledupar;20001;2035;Total;738.417
20;Cesar;Aguachica;20011;2035;Cabecera Municipal;136.721
20;Cesar;Aguachica;20011;2035;Centros Poblados y Rural Disperso;20.862
20;Cesar;Aguachica;20011;2035;Total;157.583
20;Cesar;Agustín Codazzi;20013;2035;Cabecera Municipal;54.437
20;Cesar;Agustín Codazzi;20013;2035;Centros Poblados y Rural Disperso;15.451
20;Cesar;Agustín Codazzi;20013;2035;Total;69.888
20;Cesar;Astrea;20032;2035;Cabecera Municipal;11.607
20;Cesar;Astrea;20032;2035;Centros Poblados y Rural Disperso;10.412
20;Cesar;Astrea;20032;2035;Total;22.019
20;Cesar;Becerril;20045;2035;Cabecera Municipal;24.096
20;Cesar;Becerril;20045;2035;Centros Poblados y Rural Disperso;8.425
20;Cesar;Becerril;20045;2035;Total;32.521
20;Cesar;Bosconia;20060;2035;Cabecera Municipal;52.061
20;Cesar;Bosconia;20060;2035;Centros Poblados y Rural Disperso;3.643
20;Cesar;Bosconia;20060;2035;Total;55.704
20;Cesar;Chimichagua;20175;2035;Cabecera Municipal;14.637
20;Cesar;Chimichagua;20175;2035;Centros Poblados y Rural Disperso;22.919
20;Cesar;Chimichagua;20175;2035;Total;37.556
20;Cesar;Chiriguaná;20178;2035;Cabecera Municipal;21.269
20;Cesar;Chiriguaná;20178;2035;Centros Poblados y Rural Disperso;14.886
20;Cesar;Chiriguaná;20178;2035;Total;36.155
20;Cesar;Curumaní;20228;2035;Cabecera Municipal;36.174
20;Cesar;Curumaní;20228;2035;Centros Poblados y Rural Disperso;15.418
20;Cesar;Curumaní;20228;2035;Total;51.592
20;Cesar;El Copey;20238;2035;Cabecera Municipal;28.395
20;Cesar;El Copey;20238;2035;Centros Poblados y Rural Disperso;9.563
20;Cesar;El Copey;20238;2035;Total;37.958
20;Cesar;El Paso;20250;2035;Cabecera Municipal;8.706
20;Cesar;El Paso;20250;2035;Centros Poblados y Rural Disperso;42.434
20;Cesar;El Paso;20250;2035;Total;51.140
20;Cesar;Gamarra;20295;2035;Cabecera Municipal;9.963
20;Cesar;Gamarra;20295;2035;Centros Poblados y Rural Disperso;5.370
20;Cesar;Gamarra;20295;2035;Total;15.333
20;Cesar;González;20310;2035;Cabecera Municipal;1.558
20;Cesar;González;20310;2035;Centros Poblados y Rural Disperso;3.757
20;Cesar;González;20310;2035;Total;5.315
20;Cesar;La Gloria;20383;2035;Cabecera Municipal;7.042
20;Cesar;La Gloria;20383;2035;Centros Poblados y Rural Disperso;13.426
20;Cesar;La Gloria;20383;2035;Total;20.468
20;Cesar;La Jagua de Ibirico;20400;2035;Cabecera Municipal;51.870
20;Cesar;La Jagua de Ibirico;20400;2035;Centros Poblados y Rural Disperso;15.631
20;Cesar;La Jagua de Ibirico;20400;2035;Total;67.501
20;Cesar;Manaure Balcón del Cesar;20443;2035;Cabecera Municipal;10.730
20;Cesar;Manaure Balcón del Cesar;20443;2035;Centros Poblados y Rural Disperso;2.251
20;Cesar;Manaure Balcón del Cesar;20443;2035;Total;12.981
20;Cesar;Pailitas;20517;2035;Cabecera Municipal;16.637
20;Cesar;Pailitas;20517;2035;Centros Poblados y Rural Disperso;5.709
20;Cesar;Pailitas;20517;2035;Total;22.346
20;Cesar;Pelaya;20550;2035;Cabecera Municipal;18.685
20;Cesar;Pelaya;20550;2035;Centros Poblados y Rural Disperso;8.454
20;Cesar;Pelaya;20550;2035;Total;27.139
20;Cesar;Pueblo Bello;20570;2035;Cabecera Municipal;12.483
20;Cesar;Pueblo Bello;20570;2035;Centros Poblados y Rural Disperso;27.657
20;Cesar;Pueblo Bello;20570;2035;Total;40.140
20;Cesar;Río de Oro;20614;2035;Cabecera Municipal;9.791
20;Cesar;Río de Oro;20614;2035;Centros Poblados y Rural Disperso;11.567
20;Cesar;Río de Oro;20614;2035;Total;21.358
20;Cesar;La Paz;20621;2035;Cabecera Municipal;26.121
20;Cesar;La Paz;20621;2035;Centros Poblados y Rural Disperso;11.075
20;Cesar;La Paz;20621;2035;Total;37.196
20;Cesar;San Alberto;20710;2035;Cabecera Municipal;28.925
20;Cesar;San Alberto;20710;2035;Centros Poblados y Rural Disperso;7.398
20;Cesar;San Alberto;20710;2035;Total;36.323
20;Cesar;San Diego;20750;2035;Cabecera Municipal;15.213
20;Cesar;San Diego;20750;2035;Centros Poblados y Rural Disperso;13.056
20;Cesar;San Diego;20750;2035;Total;28.269
20;Cesar;San Martín;20770;2035;Cabecera Municipal;22.003
20;Cesar;San Martín;20770;2035;Centros Poblados y Rural Disperso;18.637
20;Cesar;San Martín;20770;2035;Total;40.640
20;Cesar;Tamalameque;20787;2035;Cabecera Municipal;6.557
20;Cesar;Tamalameque;20787;2035;Centros Poblados y Rural Disperso;10.090
20;Cesar;Tamalameque;20787;2035;Total;16.647
23;Córdoba;Montería;23001;2035;Cabecera Municipal;524.220
23;Córdoba;Montería;23001;2035;Centros Poblados y Rural Disperso;146.204
23;Córdoba;Montería;23001;2035;Total;670.424
23;Córdoba;Ayapel;23068;2035;Cabecera Municipal;30.096
23;Córdoba;Ayapel;23068;2035;Centros Poblados y Rural Disperso;21.304
23;Córdoba;Ayapel;23068;2035;Total;51.400
23;Córdoba;Buenavista;23079;2035;Cabecera Municipal;8.244
23;Córdoba;Buenavista;23079;2035;Centros Poblados y Rural Disperso;14.484
23;Córdoba;Buenavista;23079;2035;Total;22.728
23;Córdoba;Canalete;23090;2035;Cabecera Municipal;4.213
23;Córdoba;Canalete;23090;2035;Centros Poblados y Rural Disperso;13.004
23;Córdoba;Canalete;23090;2035;Total;17.217
23;Córdoba;Cereté;23162;2035;Cabecera Municipal;76.196
23;Córdoba;Cereté;23162;2035;Centros Poblados y Rural Disperso;61.122
23;Córdoba;Cereté;23162;2035;Total;137.318
23;Córdoba;Chimá;23168;2035;Cabecera Municipal;3.963
23;Córdoba;Chimá;23168;2035;Centros Poblados y Rural Disperso;17.053
23;Córdoba;Chimá;23168;2035;Total;21.016
23;Córdoba;Chinú;23182;2035;Cabecera Municipal;23.360
23;Córdoba;Chinú;23182;2035;Centros Poblados y Rural Disperso;31.852
23;Córdoba;Chinú;23182;2035;Total;55.212
23;Córdoba;Ciénaga de Oro;23189;2035;Cabecera Municipal;23.157
23;Córdoba;Ciénaga de Oro;23189;2035;Centros Poblados y Rural Disperso;40.750
23;Córdoba;Ciénaga de Oro;23189;2035;Total;63.907
23;Córdoba;Cotorra;23300;2035;Cabecera Municipal;7.458
23;Córdoba;Cotorra;23300;2035;Centros Poblados y Rural Disperso;16.666
23;Córdoba;Cotorra;23300;2035;Total;24.124
23;Córdoba;La Apartada;23350;2035;Cabecera Municipal;13.569
23;Córdoba;La Apartada;23350;2035;Centros Poblados y Rural Disperso;4.289
23;Córdoba;La Apartada;23350;2035;Total;17.858
23;Córdoba;Lorica;23417;2035;Cabecera Municipal;58.806
23;Córdoba;Lorica;23417;2035;Centros Poblados y Rural Disperso;62.110
23;Córdoba;Lorica;23417;2035;Total;120.916
23;Córdoba;Los Córdobas;23419;2035;Cabecera Municipal;3.522
23;Córdoba;Los Córdobas;23419;2035;Centros Poblados y Rural Disperso;14.934
23;Córdoba;Los Córdobas;23419;2035;Total;18.456
23;Córdoba;Momil;23464;2035;Cabecera Municipal;14.801
23;Córdoba;Momil;23464;2035;Centros Poblados y Rural Disperso;9.712
23;Córdoba;Momil;23464;2035;Total;24.513
23;Córdoba;Montelíbano;23466;2035;Cabecera Municipal;68.153
23;Córdoba;Montelíbano;23466;2035;Centros Poblados y Rural Disperso;23.706
23;Córdoba;Montelíbano;23466;2035;Total;91.859
23;Córdoba;Moñitos;23500;2035;Cabecera Municipal;7.452
23;Córdoba;Moñitos;23500;2035;Centros Poblados y Rural Disperso;27.552
23;Córdoba;Moñitos;23500;2035;Total;35.004
23;Córdoba;Planeta Rica;23555;2035;Cabecera Municipal;41.541
23;Córdoba;Planeta Rica;23555;2035;Centros Poblados y Rural Disperso;23.789
23;Córdoba;Planeta Rica;23555;2035;Total;65.330
23;Córdoba;Pueblo Nuevo;23570;2035;Cabecera Municipal;10.781
23;Córdoba;Pueblo Nuevo;23570;2035;Centros Poblados y Rural Disperso;28.316
23;Córdoba;Pueblo Nuevo;23570;2035;Total;39.097
23;Córdoba;Puerto Escondido;23574;2035;Cabecera Municipal;4.023
23;Córdoba;Puerto Escondido;23574;2035;Centros Poblados y Rural Disperso;20.319
23;Córdoba;Puerto Escondido;23574;2035;Total;24.342
23;Córdoba;Puerto Libertador;23580;2035;Cabecera Municipal;14.989
23;Córdoba;Puerto Libertador;23580;2035;Centros Poblados y Rural Disperso;34.227
23;Córdoba;Puerto Libertador;23580;2035;Total;49.216
23;Córdoba;Purísima de La Concepción;23586;2035;Cabecera Municipal;8.745
23;Córdoba;Purísima de La Concepción;23586;2035;Centros Poblados y Rural Disperso;12.114
23;Córdoba;Purísima de La Concepción;23586;2035;Total;20.859
23;Córdoba;Sahagún;23660;2035;Cabecera Municipal;62.764
23;Córdoba;Sahagún;23660;2035;Centros Poblados y Rural Disperso;66.270
23;Córdoba;Sahagún;23660;2035;Total;129.034
23;Córdoba;San Andrés Sotavento;23670;2035;Cabecera Municipal;11.732
